"Species","Year","Num_of_trees","sss"
"JUNI",1897,2,0.476
"JUNI",1898,3,0.587
"JUNI",1899,3,0.587
"JUNI",1900,3,0.587
"JUNI",1901,3,0.587
"JUNI",1902,3,0.587
"JUNI",1903,3,0.587
"JUNI",1904,4,0.664
"JUNI",1905,4,0.664
"JUNI",1906,4,0.664
"JUNI",1907,5,0.722
"JUNI",1908,5,0.722
"JUNI",1909,5,0.722
"JUNI",1910,6,0.766
"JUNI",1911,6,0.766
"JUNI",1912,6,0.766
"JUNI",1913,7,0.8
"JUNI",1914,9,0.852
"JUNI",1915,11,0.889
"JUNI",1916,12,0.903
"JUNI",1917,12,0.903
"JUNI",1918,13,0.916
"JUNI",1919,13,0.916
"JUNI",1920,13,0.916
"JUNI",1921,13,0.916
"JUNI",1922,13,0.916
"JUNI",1923,14,0.927
"JUNI",1924,15,0.937
"JUNI",1925,16,0.946
"JUNI",1926,16,0.946
"JUNI",1927,16,0.946
"JUNI",1928,17,0.954
"JUNI",1929,18,0.961
"JUNI",1930,19,0.967
"JUNI",1931,19,0.967
"JUNI",1932,19,0.967
"JUNI",1933,20,0.973
"JUNI",1934,21,0.979
"JUNI",1935,22,0.984
"JUNI",1936,22,0.984
"JUNI",1937,22,0.984
"JUNI",1938,22,0.984
"JUNI",1939,22,0.984
"JUNI",1940,22,0.984
"JUNI",1941,22,0.984
"JUNI",1942,22,0.984
"JUNI",1943,23,0.988
"JUNI",1944,23,0.988
"JUNI",1945,24,0.992
"JUNI",1946,25,0.996
"JUNI",1947,25,0.996
"JUNI",1948,25,0.996
"JUNI",1949,25,0.996
"JUNI",1950,26,1
"JUNI",1951,26,1
"JUNI",1952,26,1
"JUNI",1953,26,1
"JUNI",1954,26,1
"JUNI",1955,27,1
"JUNI",1956,27,1
"JUNI",1957,27,1
"JUNI",1958,28,1
"JUNI",1959,28,1
"JUNI",1960,28,1
"JUNI",1961,28,1
"JUNI",1962,29,1
"JUNI",1963,29,1
"JUNI",1964,29,1
"JUNI",1965,29,1
"JUNI",1966,30,1
"JUNI",1967,30,1
"JUNI",1968,30,1
"JUNI",1969,30,1
"JUNI",1970,30,1
"JUNI",1971,30,1
"JUNI",1972,30,1
"JUNI",1973,30,1
"JUNI",1974,30,1
"JUNI",1975,30,1
"JUNI",1976,30,1
"JUNI",1977,30,1
"JUNI",1978,30,1
"JUNI",1979,30,1
"JUNI",1980,30,1
"JUNI",1981,31,1
"JUNI",1982,31,1
"JUNI",1983,31,1
"JUNI",1984,31,1
"JUNI",1985,31,1
"JUNI",1986,31,1
"JUNI",1987,31,1
"JUNI",1988,31,1
"JUNI",1989,31,1
"JUNI",1990,31,1
"JUNI",1991,31,1
"JUNI",1992,31,1
"JUNI",1993,31,1
"JUNI",1994,31,1
"JUNI",1995,31,1
"JUNI",1996,31,1
"JUNI",1997,31,1
"JUNI",1998,31,1
"JUNI",1999,31,1
"JUNI",2000,31,1
"JUNI",2001,29,1
"JUNI",2002,29,1
"JUNI",2003,27,1
"JUNI",2004,26,1
"JUNI",2005,26,1
"JUNI",2006,26,1
"JUNI",2007,26,1
"JUNI",2008,26,1
"JUNI",2009,25,0.996
"JUNI",2010,2,0.476
"LITU",1870,1,0.183
"LITU",1871,1,0.183
"LITU",1872,1,0.183
"LITU",1873,1,0.183
"LITU",1874,1,0.183
"LITU",1875,1,0.183
"LITU",1876,1,0.183
"LITU",1877,1,0.183
"LITU",1878,1,0.183
"LITU",1879,1,0.183
"LITU",1880,2,0.312
"LITU",1881,2,0.312
"LITU",1882,2,0.312
"LITU",1883,2,0.312
"LITU",1884,2,0.312
"LITU",1885,2,0.312
"LITU",1886,2,0.312
"LITU",1887,2,0.312
"LITU",1888,2,0.312
"LITU",1889,2,0.312
"LITU",1890,2,0.312
"LITU",1891,2,0.312
"LITU",1892,2,0.312
"LITU",1893,2,0.312
"LITU",1894,2,0.312
"LITU",1895,2,0.312
"LITU",1896,2,0.312
"LITU",1897,2,0.312
"LITU",1898,2,0.312
"LITU",1899,2,0.312
"LITU",1900,2,0.312
"LITU",1901,2,0.312
"LITU",1902,2,0.312
"LITU",1903,2,0.312
"LITU",1904,2,0.312
"LITU",1905,2,0.312
"LITU",1906,3,0.408
"LITU",1907,3,0.408
"LITU",1908,4,0.482
"LITU",1909,4,0.482
"LITU",1910,4,0.482
"LITU",1911,4,0.482
"LITU",1912,4,0.482
"LITU",1913,5,0.541
"LITU",1914,6,0.589
"LITU",1915,8,0.663
"LITU",1916,8,0.663
"LITU",1917,9,0.691
"LITU",1918,11,0.738
"LITU",1919,14,0.789
"LITU",1920,16,0.815
"LITU",1921,18,0.836
"LITU",1922,23,0.876
"LITU",1923,27,0.899
"LITU",1924,31,0.917
"LITU",1925,34,0.928
"LITU",1926,36,0.934
"LITU",1927,37,0.937
"LITU",1928,39,0.943
"LITU",1929,42,0.95
"LITU",1930,45,0.957
"LITU",1931,47,0.961
"LITU",1932,48,0.962
"LITU",1933,52,0.969
"LITU",1934,52,0.969
"LITU",1935,54,0.972
"LITU",1936,56,0.975
"LITU",1937,58,0.978
"LITU",1938,60,0.98
"LITU",1939,62,0.983
"LITU",1940,65,0.986
"LITU",1941,65,0.986
"LITU",1942,66,0.987
"LITU",1943,68,0.989
"LITU",1944,69,0.99
"LITU",1945,70,0.991
"LITU",1946,71,0.992
"LITU",1947,72,0.992
"LITU",1948,73,0.993
"LITU",1949,75,0.995
"LITU",1950,83,1
"LITU",1951,83,1
"LITU",1952,85,1
"LITU",1953,90,1
"LITU",1954,95,1
"LITU",1955,98,1
"LITU",1956,99,1
"LITU",1957,100,1
"LITU",1958,100,1
"LITU",1959,101,1
"LITU",1960,103,1
"LITU",1961,103,1
"LITU",1962,104,1
"LITU",1963,104,1
"LITU",1964,105,1
"LITU",1965,106,1
"LITU",1966,106,1
"LITU",1967,106,1
"LITU",1968,106,1
"LITU",1969,106,1
"LITU",1970,107,1
"LITU",1971,108,1
"LITU",1972,108,1
"LITU",1973,108,1
"LITU",1974,108,1
"LITU",1975,108,1
"LITU",1976,108,1
"LITU",1977,108,1
"LITU",1978,108,1
"LITU",1979,108,1
"LITU",1980,109,1
"LITU",1981,110,1
"LITU",1982,110,1
"LITU",1983,110,1
"LITU",1984,110,1
"LITU",1985,110,1
"LITU",1986,110,1
"LITU",1987,110,1
"LITU",1988,110,1
"LITU",1989,110,1
"LITU",1990,111,1
"LITU",1991,111,1
"LITU",1992,111,1
"LITU",1993,111,1
"LITU",1994,111,1
"LITU",1995,111,1
"LITU",1996,111,1
"LITU",1997,110,1
"LITU",1998,110,1
"LITU",1999,110,1
"LITU",2000,110,1
"LITU",2001,109,1
"LITU",2002,108,1
"LITU",2003,108,1
"LITU",2004,108,1
"LITU",2005,108,1
"LITU",2006,106,1
"LITU",2007,106,1
"LITU",2008,104,1
"LITU",2009,101,1
"LITU",2010,30,0.913
"LITU",2011,24,0.883
"LITU",2012,23,0.876
"LITU",2013,21,0.862
"LITU",2014,15,0.803
"LITU",2015,11,0.738
"LITU",2016,7,0.629
"LITU",2017,3,0.408
"PIST",1931,1,0.248
"PIST",1932,1,0.248
"PIST",1933,1,0.248
"PIST",1934,1,0.248
"PIST",1935,3,0.518
"PIST",1936,5,0.661
"PIST",1937,7,0.75
"PIST",1938,9,0.811
"PIST",1939,10,0.835
"PIST",1940,14,0.902
"PIST",1941,14,0.902
"PIST",1942,14,0.902
"PIST",1943,15,0.915
"PIST",1944,16,0.926
"PIST",1945,19,0.953
"PIST",1946,22,0.974
"PIST",1947,23,0.98
"PIST",1948,24,0.986
"PIST",1949,24,0.986
"PIST",1950,27,1
"PIST",1951,28,1
"PIST",1952,29,1
"PIST",1953,30,1
"PIST",1954,31,1
"PIST",1955,32,1
"PIST",1956,32,1
"PIST",1957,32,1
"PIST",1958,33,1
"PIST",1959,33,1
"PIST",1960,33,1
"PIST",1961,33,1
"PIST",1962,34,1
"PIST",1963,35,1
"PIST",1964,35,1
"PIST",1965,35,1
"PIST",1966,35,1
"PIST",1967,35,1
"PIST",1968,35,1
"PIST",1969,36,1
"PIST",1970,36,1
"PIST",1971,36,1
"PIST",1972,36,1
"PIST",1973,36,1
"PIST",1974,36,1
"PIST",1975,36,1
"PIST",1976,36,1
"PIST",1977,36,1
"PIST",1978,36,1
"PIST",1979,36,1
"PIST",1980,37,1
"PIST",1981,37,1
"PIST",1982,37,1
"PIST",1983,37,1
"PIST",1984,37,1
"PIST",1985,37,1
"PIST",1986,37,1
"PIST",1987,37,1
"PIST",1988,37,1
"PIST",1989,37,1
"PIST",1990,37,1
"PIST",1991,37,1
"PIST",1992,37,1
"PIST",1993,37,1
"PIST",1994,37,1
"PIST",1995,37,1
"PIST",1996,37,1
"PIST",1997,37,1
"PIST",1998,37,1
"PIST",1999,37,1
"PIST",2000,37,1
"PIST",2001,37,1
"PIST",2002,37,1
"PIST",2003,37,1
"PIST",2004,36,1
"PIST",2005,35,1
"PIST",2006,33,1
"PIST",2007,32,1
"PIST",2008,31,1
"PIST",2009,31,1
"PIST",2010,3,0.518
"PIST",2011,2,0.407
"PIST",2012,2,0.407
"PIST",2013,1,0.248
"PIST",2014,1,0.248
"PIST",2015,1,0.248
"PIST",2016,1,0.248
"QUAL",1792,1,0.249
"QUAL",1793,1,0.249
"QUAL",1794,1,0.249
"QUAL",1795,1,0.249
"QUAL",1796,2,0.402
"QUAL",1797,3,0.506
"QUAL",1798,3,0.506
"QUAL",1799,3,0.506
"QUAL",1800,3,0.506
"QUAL",1801,3,0.506
"QUAL",1802,3,0.506
"QUAL",1803,3,0.506
"QUAL",1804,3,0.506
"QUAL",1805,3,0.506
"QUAL",1806,4,0.582
"QUAL",1807,4,0.582
"QUAL",1808,4,0.582
"QUAL",1809,4,0.582
"QUAL",1810,4,0.582
"QUAL",1811,4,0.582
"QUAL",1812,4,0.582
"QUAL",1813,4,0.582
"QUAL",1814,4,0.582
"QUAL",1815,4,0.582
"QUAL",1816,4,0.582
"QUAL",1817,4,0.582
"QUAL",1818,4,0.582
"QUAL",1819,4,0.582
"QUAL",1820,4,0.582
"QUAL",1821,4,0.582
"QUAL",1822,4,0.582
"QUAL",1823,4,0.582
"QUAL",1824,4,0.582
"QUAL",1825,4,0.582
"QUAL",1826,4,0.582
"QUAL",1827,4,0.582
"QUAL",1828,4,0.582
"QUAL",1829,4,0.582
"QUAL",1830,4,0.582
"QUAL",1831,4,0.582
"QUAL",1832,4,0.582
"QUAL",1833,4,0.582
"QUAL",1834,4,0.582
"QUAL",1835,4,0.582
"QUAL",1836,4,0.582
"QUAL",1837,4,0.582
"QUAL",1838,4,0.582
"QUAL",1839,5,0.639
"QUAL",1840,5,0.639
"QUAL",1841,5,0.639
"QUAL",1842,5,0.639
"QUAL",1843,5,0.639
"QUAL",1844,5,0.639
"QUAL",1845,5,0.639
"QUAL",1846,5,0.639
"QUAL",1847,5,0.639
"QUAL",1848,5,0.639
"QUAL",1849,5,0.639
"QUAL",1850,5,0.639
"QUAL",1851,5,0.639
"QUAL",1852,5,0.639
"QUAL",1853,5,0.639
"QUAL",1854,5,0.639
"QUAL",1855,5,0.639
"QUAL",1856,5,0.639
"QUAL",1857,5,0.639
"QUAL",1858,5,0.639
"QUAL",1859,5,0.639
"QUAL",1860,6,0.683
"QUAL",1861,6,0.683
"QUAL",1862,6,0.683
"QUAL",1863,6,0.683
"QUAL",1864,6,0.683
"QUAL",1865,6,0.683
"QUAL",1866,7,0.719
"QUAL",1867,7,0.719
"QUAL",1868,10,0.795
"QUAL",1869,10,0.795
"QUAL",1870,11,0.813
"QUAL",1871,14,0.854
"QUAL",1872,15,0.865
"QUAL",1873,15,0.865
"QUAL",1874,16,0.875
"QUAL",1875,17,0.883
"QUAL",1876,17,0.883
"QUAL",1877,18,0.891
"QUAL",1878,20,0.905
"QUAL",1879,20,0.905
"QUAL",1880,21,0.911
"QUAL",1881,22,0.917
"QUAL",1882,24,0.927
"QUAL",1883,24,0.927
"QUAL",1884,24,0.927
"QUAL",1885,25,0.931
"QUAL",1886,26,0.935
"QUAL",1887,27,0.939
"QUAL",1888,27,0.939
"QUAL",1889,27,0.939
"QUAL",1890,27,0.939
"QUAL",1891,28,0.943
"QUAL",1892,28,0.943
"QUAL",1893,29,0.946
"QUAL",1894,29,0.946
"QUAL",1895,34,0.96
"QUAL",1896,36,0.965
"QUAL",1897,38,0.969
"QUAL",1898,39,0.971
"QUAL",1899,39,0.971
"QUAL",1900,39,0.971
"QUAL",1901,40,0.973
"QUAL",1902,40,0.973
"QUAL",1903,40,0.973
"QUAL",1904,40,0.973
"QUAL",1905,40,0.973
"QUAL",1906,41,0.975
"QUAL",1907,42,0.976
"QUAL",1908,42,0.976
"QUAL",1909,42,0.976
"QUAL",1910,43,0.978
"QUAL",1911,43,0.978
"QUAL",1912,43,0.978
"QUAL",1913,43,0.978
"QUAL",1914,44,0.979
"QUAL",1915,44,0.979
"QUAL",1916,46,0.982
"QUAL",1917,48,0.985
"QUAL",1918,49,0.986
"QUAL",1919,49,0.986
"QUAL",1920,49,0.986
"QUAL",1921,51,0.989
"QUAL",1922,52,0.99
"QUAL",1923,53,0.991
"QUAL",1924,54,0.992
"QUAL",1925,56,0.994
"QUAL",1926,56,0.994
"QUAL",1927,57,0.995
"QUAL",1928,57,0.995
"QUAL",1929,57,0.995
"QUAL",1930,57,0.995
"QUAL",1931,58,0.996
"QUAL",1932,59,0.997
"QUAL",1933,61,0.998
"QUAL",1934,61,0.998
"QUAL",1935,61,0.998
"QUAL",1936,62,0.999
"QUAL",1937,62,0.999
"QUAL",1938,62,0.999
"QUAL",1939,62,0.999
"QUAL",1940,62,0.999
"QUAL",1941,62,0.999
"QUAL",1942,62,0.999
"QUAL",1943,62,0.999
"QUAL",1944,62,0.999
"QUAL",1945,62,0.999
"QUAL",1946,62,0.999
"QUAL",1947,62,0.999
"QUAL",1948,62,0.999
"QUAL",1949,62,0.999
"QUAL",1950,63,1
"QUAL",1951,64,1
"QUAL",1952,64,1
"QUAL",1953,65,1
"QUAL",1954,65,1
"QUAL",1955,65,1
"QUAL",1956,65,1
"QUAL",1957,65,1
"QUAL",1958,65,1
"QUAL",1959,65,1
"QUAL",1960,66,1
"QUAL",1961,66,1
"QUAL",1962,66,1
"QUAL",1963,66,1
"QUAL",1964,66,1
"QUAL",1965,66,1
"QUAL",1966,66,1
"QUAL",1967,66,1
"QUAL",1968,66,1
"QUAL",1969,67,1
"QUAL",1970,67,1
"QUAL",1971,67,1
"QUAL",1972,67,1
"QUAL",1973,67,1
"QUAL",1974,67,1
"QUAL",1975,67,1
"QUAL",1976,67,1
"QUAL",1977,67,1
"QUAL",1978,67,1
"QUAL",1979,67,1
"QUAL",1980,67,1
"QUAL",1981,67,1
"QUAL",1982,67,1
"QUAL",1983,67,1
"QUAL",1984,67,1
"QUAL",1985,67,1
"QUAL",1986,67,1
"QUAL",1987,67,1
"QUAL",1988,67,1
"QUAL",1989,67,1
"QUAL",1990,67,1
"QUAL",1991,67,1
"QUAL",1992,67,1
"QUAL",1993,67,1
"QUAL",1994,67,1
"QUAL",1995,67,1
"QUAL",1996,67,1
"QUAL",1997,67,1
"QUAL",1998,67,1
"QUAL",1999,67,1
"QUAL",2000,67,1
"QUAL",2001,67,1
"QUAL",2002,67,1
"QUAL",2003,65,1
"QUAL",2004,65,1
"QUAL",2005,65,1
"QUAL",2006,64,1
"QUAL",2007,64,1
"QUAL",2008,61,0.998
"QUAL",2009,60,0.998
"QUAL",2010,5,0.639
"QUAL",2011,5,0.639
"QUAL",2012,4,0.582
"QUAL",2013,4,0.582
"QUAL",2014,4,0.582
"QUAL",2015,3,0.506
"QUAL",2016,2,0.402
"QUAL",2017,2,0.402
"QUPR",1777,1,0.199
"QUPR",1778,1,0.199
"QUPR",1779,1,0.199
"QUPR",1780,1,0.199
"QUPR",1781,1,0.199
"QUPR",1782,1,0.199
"QUPR",1783,1,0.199
"QUPR",1784,1,0.199
"QUPR",1785,1,0.199
"QUPR",1786,1,0.199
"QUPR",1787,1,0.199
"QUPR",1788,1,0.199
"QUPR",1789,1,0.199
"QUPR",1790,1,0.199
"QUPR",1791,1,0.199
"QUPR",1792,1,0.199
"QUPR",1793,1,0.199
"QUPR",1794,1,0.199
"QUPR",1795,1,0.199
"QUPR",1796,1,0.199
"QUPR",1797,1,0.199
"QUPR",1798,1,0.199
"QUPR",1799,1,0.199
"QUPR",1800,1,0.199
"QUPR",1801,1,0.199
"QUPR",1802,1,0.199
"QUPR",1803,1,0.199
"QUPR",1804,1,0.199
"QUPR",1805,1,0.199
"QUPR",1806,1,0.199
"QUPR",1807,1,0.199
"QUPR",1808,1,0.199
"QUPR",1809,1,0.199
"QUPR",1810,1,0.199
"QUPR",1811,1,0.199
"QUPR",1812,1,0.199
"QUPR",1813,1,0.199
"QUPR",1814,1,0.199
"QUPR",1815,1,0.199
"QUPR",1816,1,0.199
"QUPR",1817,1,0.199
"QUPR",1818,1,0.199
"QUPR",1819,1,0.199
"QUPR",1820,1,0.199
"QUPR",1821,1,0.199
"QUPR",1822,1,0.199
"QUPR",1823,1,0.199
"QUPR",1824,1,0.199
"QUPR",1825,1,0.199
"QUPR",1826,1,0.199
"QUPR",1827,1,0.199
"QUPR",1828,1,0.199
"QUPR",1829,1,0.199
"QUPR",1830,2,0.336
"QUPR",1831,2,0.336
"QUPR",1832,2,0.336
"QUPR",1833,2,0.336
"QUPR",1834,2,0.336
"QUPR",1835,2,0.336
"QUPR",1836,2,0.336
"QUPR",1837,2,0.336
"QUPR",1838,2,0.336
"QUPR",1839,2,0.336
"QUPR",1840,2,0.336
"QUPR",1841,2,0.336
"QUPR",1842,2,0.336
"QUPR",1843,2,0.336
"QUPR",1844,2,0.336
"QUPR",1845,2,0.336
"QUPR",1846,2,0.336
"QUPR",1847,2,0.336
"QUPR",1848,3,0.435
"QUPR",1849,3,0.435
"QUPR",1850,3,0.435
"QUPR",1851,3,0.435
"QUPR",1852,3,0.435
"QUPR",1853,3,0.435
"QUPR",1854,3,0.435
"QUPR",1855,3,0.435
"QUPR",1856,3,0.435
"QUPR",1857,3,0.435
"QUPR",1858,3,0.435
"QUPR",1859,3,0.435
"QUPR",1860,3,0.435
"QUPR",1861,3,0.435
"QUPR",1862,3,0.435
"QUPR",1863,3,0.435
"QUPR",1864,3,0.435
"QUPR",1865,3,0.435
"QUPR",1866,3,0.435
"QUPR",1867,3,0.435
"QUPR",1868,3,0.435
"QUPR",1869,3,0.435
"QUPR",1870,4,0.511
"QUPR",1871,4,0.511
"QUPR",1872,4,0.511
"QUPR",1873,4,0.511
"QUPR",1874,4,0.511
"QUPR",1875,5,0.571
"QUPR",1876,5,0.571
"QUPR",1877,6,0.619
"QUPR",1878,6,0.619
"QUPR",1879,6,0.619
"QUPR",1880,7,0.659
"QUPR",1881,8,0.693
"QUPR",1882,10,0.746
"QUPR",1883,10,0.746
"QUPR",1884,10,0.746
"QUPR",1885,10,0.746
"QUPR",1886,10,0.746
"QUPR",1887,10,0.746
"QUPR",1888,10,0.746
"QUPR",1889,10,0.746
"QUPR",1890,11,0.767
"QUPR",1891,11,0.767
"QUPR",1892,12,0.786
"QUPR",1893,13,0.802
"QUPR",1894,14,0.817
"QUPR",1895,14,0.817
"QUPR",1896,15,0.83
"QUPR",1897,15,0.83
"QUPR",1898,16,0.842
"QUPR",1899,17,0.853
"QUPR",1900,19,0.872
"QUPR",1901,19,0.872
"QUPR",1902,19,0.872
"QUPR",1903,22,0.895
"QUPR",1904,23,0.901
"QUPR",1905,23,0.901
"QUPR",1906,24,0.907
"QUPR",1907,24,0.907
"QUPR",1908,24,0.907
"QUPR",1909,24,0.907
"QUPR",1910,25,0.913
"QUPR",1911,25,0.913
"QUPR",1912,25,0.913
"QUPR",1913,25,0.913
"QUPR",1914,25,0.913
"QUPR",1915,26,0.918
"QUPR",1916,28,0.928
"QUPR",1917,29,0.932
"QUPR",1918,29,0.932
"QUPR",1919,32,0.944
"QUPR",1920,32,0.944
"QUPR",1921,32,0.944
"QUPR",1922,34,0.95
"QUPR",1923,34,0.95
"QUPR",1924,36,0.956
"QUPR",1925,38,0.962
"QUPR",1926,38,0.962
"QUPR",1927,39,0.965
"QUPR",1928,39,0.965
"QUPR",1929,39,0.965
"QUPR",1930,43,0.974
"QUPR",1931,43,0.974
"QUPR",1932,45,0.978
"QUPR",1933,46,0.98
"QUPR",1934,47,0.981
"QUPR",1935,48,0.983
"QUPR",1936,50,0.987
"QUPR",1937,50,0.987
"QUPR",1938,53,0.991
"QUPR",1939,54,0.992
"QUPR",1940,55,0.994
"QUPR",1941,55,0.994
"QUPR",1942,55,0.994
"QUPR",1943,57,0.996
"QUPR",1944,57,0.996
"QUPR",1945,58,0.998
"QUPR",1946,58,0.998
"QUPR",1947,58,0.998
"QUPR",1948,59,0.999
"QUPR",1949,60,1
"QUPR",1950,60,1
"QUPR",1951,60,1
"QUPR",1952,61,1
"QUPR",1953,62,1
"QUPR",1954,62,1
"QUPR",1955,63,1
"QUPR",1956,63,1
"QUPR",1957,64,1
"QUPR",1958,65,1
"QUPR",1959,67,1
"QUPR",1960,67,1
"QUPR",1961,67,1
"QUPR",1962,67,1
"QUPR",1963,68,1
"QUPR",1964,68,1
"QUPR",1965,68,1
"QUPR",1966,68,1
"QUPR",1967,68,1
"QUPR",1968,68,1
"QUPR",1969,68,1
"QUPR",1970,68,1
"QUPR",1971,68,1
"QUPR",1972,69,1
"QUPR",1973,69,1
"QUPR",1974,69,1
"QUPR",1975,69,1
"QUPR",1976,69,1
"QUPR",1977,69,1
"QUPR",1978,69,1
"QUPR",1979,69,1
"QUPR",1980,69,1
"QUPR",1981,69,1
"QUPR",1982,69,1
"QUPR",1983,69,1
"QUPR",1984,69,1
"QUPR",1985,69,1
"QUPR",1986,69,1
"QUPR",1987,69,1
"QUPR",1988,69,1
"QUPR",1989,69,1
"QUPR",1990,69,1
"QUPR",1991,69,1
"QUPR",1992,69,1
"QUPR",1993,69,1
"QUPR",1994,69,1
"QUPR",1995,69,1
"QUPR",1996,69,1
"QUPR",1997,69,1
"QUPR",1998,69,1
"QUPR",1999,69,1
"QUPR",2000,69,1
"QUPR",2001,69,1
"QUPR",2002,69,1
"QUPR",2003,66,1
"QUPR",2004,65,1
"QUPR",2005,65,1
"QUPR",2006,63,1
"QUPR",2007,61,1
"QUPR",2008,61,1
"QUPR",2009,61,1
"QUPR",2010,14,0.817
"QUPR",2011,12,0.786
"QUPR",2012,11,0.767
"QUPR",2013,8,0.693
"QUPR",2014,8,0.693
"QUPR",2015,6,0.619
"QUPR",2016,5,0.571
"QUPR",2017,1,0.199
"QURU",1877,1,0.301
"QURU",1878,1,0.301
"QURU",1879,1,0.301
"QURU",1880,1,0.301
"QURU",1881,1,0.301
"QURU",1882,1,0.301
"QURU",1883,1,0.301
"QURU",1884,1,0.301
"QURU",1885,2,0.467
"QURU",1886,4,0.645
"QURU",1887,4,0.645
"QURU",1888,4,0.645
"QURU",1889,4,0.645
"QURU",1890,4,0.645
"QURU",1891,4,0.645
"QURU",1892,4,0.645
"QURU",1893,4,0.645
"QURU",1894,5,0.698
"QURU",1895,6,0.738
"QURU",1896,6,0.738
"QURU",1897,6,0.738
"QURU",1898,6,0.738
"QURU",1899,6,0.738
"QURU",1900,6,0.738
"QURU",1901,6,0.738
"QURU",1902,7,0.77
"QURU",1903,8,0.796
"QURU",1904,10,0.835
"QURU",1905,10,0.835
"QURU",1906,10,0.835
"QURU",1907,10,0.835
"QURU",1908,10,0.835
"QURU",1909,10,0.835
"QURU",1910,11,0.85
"QURU",1911,11,0.85
"QURU",1912,11,0.85
"QURU",1913,12,0.863
"QURU",1914,13,0.875
"QURU",1915,13,0.875
"QURU",1916,13,0.875
"QURU",1917,17,0.909
"QURU",1918,17,0.909
"QURU",1919,17,0.909
"QURU",1920,19,0.921
"QURU",1921,19,0.921
"QURU",1922,23,0.939
"QURU",1923,24,0.943
"QURU",1924,24,0.943
"QURU",1925,26,0.95
"QURU",1926,29,0.959
"QURU",1927,32,0.966
"QURU",1928,33,0.968
"QURU",1929,34,0.97
"QURU",1930,37,0.975
"QURU",1931,38,0.977
"QURU",1932,39,0.978
"QURU",1933,41,0.981
"QURU",1934,44,0.985
"QURU",1935,46,0.987
"QURU",1936,47,0.988
"QURU",1937,47,0.988
"QURU",1938,47,0.988
"QURU",1939,48,0.989
"QURU",1940,49,0.99
"QURU",1941,50,0.991
"QURU",1942,56,0.996
"QURU",1943,59,0.998
"QURU",1944,61,0.999
"QURU",1945,61,0.999
"QURU",1946,62,1
"QURU",1947,62,1
"QURU",1948,62,1
"QURU",1949,62,1
"QURU",1950,62,1
"QURU",1951,62,1
"QURU",1952,62,1
"QURU",1953,64,1
"QURU",1954,64,1
"QURU",1955,64,1
"QURU",1956,64,1
"QURU",1957,64,1
"QURU",1958,64,1
"QURU",1959,64,1
"QURU",1960,66,1
"QURU",1961,67,1
"QURU",1962,67,1
"QURU",1963,68,1
"QURU",1964,69,1
"QURU",1965,70,1
"QURU",1966,70,1
"QURU",1967,70,1
"QURU",1968,70,1
"QURU",1969,71,1
"QURU",1970,71,1
"QURU",1971,71,1
"QURU",1972,71,1
"QURU",1973,71,1
"QURU",1974,71,1
"QURU",1975,72,1
"QURU",1976,72,1
"QURU",1977,72,1
"QURU",1978,72,1
"QURU",1979,72,1
"QURU",1980,72,1
"QURU",1981,72,1
"QURU",1982,72,1
"QURU",1983,72,1
"QURU",1984,72,1
"QURU",1985,72,1
"QURU",1986,72,1
"QURU",1987,72,1
"QURU",1988,72,1
"QURU",1989,72,1
"QURU",1990,72,1
"QURU",1991,72,1
"QURU",1992,72,1
"QURU",1993,72,1
"QURU",1994,72,1
"QURU",1995,72,1
"QURU",1996,72,1
"QURU",1997,72,1
"QURU",1998,72,1
"QURU",1999,72,1
"QURU",2000,72,1
"QURU",2001,72,1
"QURU",2002,72,1
"QURU",2003,72,1
"QURU",2004,72,1
"QURU",2005,72,1
"QURU",2006,72,1
"QURU",2007,71,1
"QURU",2008,71,1
"QURU",2009,70,1
"QURU",2010,13,0.875
"QURU",2011,11,0.85
"QURU",2012,11,0.85
"QURU",2013,11,0.85
"QURU",2014,11,0.85
"QURU",2015,11,0.85
"QURU",2016,8,0.796
"QURU",2017,3,0.572
"QUVE",1824,1,0.378
"QUVE",1825,1,0.378
"QUVE",1826,1,0.378
"QUVE",1827,1,0.378
"QUVE",1828,1,0.378
"QUVE",1829,1,0.378
"QUVE",1830,1,0.378
"QUVE",1831,1,0.378
"QUVE",1832,1,0.378
"QUVE",1833,1,0.378
"QUVE",1834,1,0.378
"QUVE",1835,1,0.378
"QUVE",1836,1,0.378
"QUVE",1837,1,0.378
"QUVE",1838,1,0.378
"QUVE",1839,1,0.378
"QUVE",1840,1,0.378
"QUVE",1841,1,0.378
"QUVE",1842,1,0.378
"QUVE",1843,1,0.378
"QUVE",1844,1,0.378
"QUVE",1845,1,0.378
"QUVE",1846,1,0.378
"QUVE",1847,1,0.378
"QUVE",1848,1,0.378
"QUVE",1849,1,0.378
"QUVE",1850,1,0.378
"QUVE",1851,1,0.378
"QUVE",1852,1,0.378
"QUVE",1853,1,0.378
"QUVE",1854,1,0.378
"QUVE",1855,1,0.378
"QUVE",1856,1,0.378
"QUVE",1857,1,0.378
"QUVE",1858,1,0.378
"QUVE",1859,1,0.378
"QUVE",1860,1,0.378
"QUVE",1861,1,0.378
"QUVE",1862,1,0.378
"QUVE",1863,1,0.378
"QUVE",1864,1,0.378
"QUVE",1865,1,0.378
"QUVE",1866,1,0.378
"QUVE",1867,1,0.378
"QUVE",1868,1,0.378
"QUVE",1869,1,0.378
"QUVE",1870,1,0.378
"QUVE",1871,1,0.378
"QUVE",1872,1,0.378
