"variable","prev.apr","prev.may","prev.jun","prev.jul","prev.aug","prev.sep","prev.oct","prev.nov","prev.dec","curr.jan","curr.feb","curr.mar","curr.apr","curr.may","curr.jun","curr.jul","curr.aug"
"cld",0.222161564082688,0.0165030305219136,0.0888736848363088,0.243261346403134,0.200656082399883,0.0507510670639092,0.095836610430684,0.519799722901424,0.177801269392208,0.0106873921634007,0.190686852977974,0.293263771498277,0.104065762773534,0.355815960150476,0.497422759990617,0.363006367541257,0.258962225721566
"deficit",0.278252933464841,0.308874052157392,0.0379302619074065,0.163087363968304,0.307685342526577,0.197577433369476,0.395121505803254,0.100729822629117,0.469486437607577,0.347245135176016,0.0353204636647525,0.0431680372901569,0.0990989057631923,0.0684499859191611,0.0511881744758437,0.142110220300625,0.268456553660726
"dtr",0.185745931155149,0.456534683224157,-0.0112897655158409,0.0613980463808553,0.347714115845618,0.25569859437742,0.316052444738947,0.148711697620409,0.173992686255124,0.133850467543234,0.0204557269306978,0.144030103874194,0.191824401978402,0.14758198989852,0.014651381918318,0.240435592215141,0.282654908489138
"pet",0.20053325761175,0.404273282881901,0.181944459966881,0.0958283333019603,0.249004032309895,0.12182591257285,0.216696687093046,0.207186281151525,0.306080804377926,0.278515913033782,0.0301190822652894,-0.011446691592877,0.12262162868668,0.0422173501591683,0.126733672071611,0.126677724893439,0.126735635590077
"pre",0.160741584012768,-0.0669743407878369,0.0730590079078831,0.382628184537084,0.034943591852941,0.12961565129878,-0.0722811274685501,0.221424467664637,0.0227844779640206,0.0484132708357642,0.312905777547329,0.186896601282847,0.196969381587972,0.302787510656004,0.245816779348459,0.107383332924159,0.408433536101705
"tmn",0.188434137287983,0.168470444402682,0.162137114317375,0.122039143876035,0.150382539772426,0.101298667539366,0.00536267930651198,0.264535607658592,0.159817478528242,0.237854325330549,0.222550995351898,0.016312940353246,0.226718607931559,0.208114118184295,0.390540258458562,-0.00283187542070909,0.198236691347214
"tmp",0.21307547604172,0.24588710450203,0.0694889514747701,-0.0132109525900057,0.23698631120908,0.08985677624578,0.0532292169504195,0.278089757918904,0.202178344667739,0.251897730051568,0.168742866109535,0.0218482991246879,0.234670241432078,0.107054385880621,0.256449528176935,0.0273949028207336,0.129606592705615
"tmx",0.187017538840256,0.32450409790372,-0.0337373316361281,0.0186583630470178,0.265862411643187,0.162167385579563,0.0916810945314188,0.259529095048398,0.201944988323102,0.261763875382283,0.110555823972316,0.0618223414716064,0.229721682091847,0.032542362070856,0.132403506756021,0.100884948670479,0.0935250194964054
"vap",0.202831319847309,0.0938231436495489,0.027575324591282,0.0647348942604614,0.118854432879227,0.0707463257049806,-0.0384836505016961,0.262637377295133,0.175757477587562,0.225745203363065,0.241896931970401,0.201045947800535,0.246295676446629,0.209452170878071,0.395131951447925,0.114640398089122,0.287161162866999
"wet",0.167516119409552,-0.0354159885775042,0.105465649341653,0.396406087248558,0.105901490225516,0.108110700954786,-0.093739630049844,0.184281176959245,0.00652363665018557,-0.015958281016707,0.262662343166871,0.111208808815951,0.236981588169574,0.381045784383254,0.333242475989272,0.0968700065227088,0.29040944998373
"PDSI_prewhiten",0.0637092412568311,0.0940518100796179,0.131867808400594,0.485721289259344,0.204488274357496,0.139069300359865,0.0189191930870731,0.00108084195403027,0.224542122613494,0.0997530999331609,0.344970896586928,0.173466219291635,0.252673673798378,0.222490982831354,0.196894949347901,0.132409818048952,0.385177995795033
