"variable","prev.apr","prev.may","prev.jun","prev.jul","prev.aug","prev.sep","prev.oct","prev.nov","prev.dec","curr.jan","curr.feb","curr.mar","curr.apr","curr.may","curr.jun","curr.jul","curr.aug"
"cld",0.020464054687673,-0.203588590802552,-0.088044675079707,0.0146095249428753,0.0136588053743269,-0.110180945537668,-0.194086653188169,0.20891480502971,-0.0453373313331926,-0.116495088870222,0.0393252263425588,0.107840545151896,-0.0361148457813904,0.083833571610265,0.178788777480188,0.119274706050814,0.0440702879256657
"deficit",0.0961720272324351,0.1825727256643,-0.018139138695978,-0.0876248590443284,0.153511179259829,0.0459337600326521,0.24266051376692,-0.0802794287214697,0.12611116576636,0.177828110847296,-0.144014332599656,-0.0565041968073372,-0.0791829488581684,-0.146643610215215,-0.118494132228591,0.030209277857481,-0.119946345680364
"dtr",0.0379754080633572,0.210193523382239,-0.119461980808316,-0.103109799535862,0.0384671384839699,0.0750901053113995,0.110943284245786,-0.185246870976361,-0.0883725366431302,-0.0337875096441222,-0.0914146024132666,-0.0633572896401831,0.0572914235361135,-0.169487234715844,-0.0950241531488482,-0.0320211065431414,-0.145299325217419
"pet",0.0815738949451938,0.230947476023878,0.0129041805526396,-0.0584454835501871,-0.0127130279747257,-0.0456651279233044,0.0569337608760963,-0.128536603390167,-0.0730366345971749,0.14520698915607,-0.0737411604881343,-0.0984043633596856,0.0273306577260943,-0.126292163337756,-0.0669436179896358,-0.138405317585952,-0.0922917692606408
"pre",-0.0904516018205036,-0.162203023533754,0.0187993441828851,0.0911866506278823,-0.190639911715389,-0.0542434137175865,-0.248637329848741,0.0652082466255838,-0.154542173389611,-0.174163247093568,0.14188904439607,0.0443291529060907,0.101069627581306,0.14143299210623,0.120937837199401,-0.0760505911866988,0.112021391866148
"tmn",0.0968638891678211,0.0174577324211857,0.0117388762641519,-0.0251752377313824,-0.101501064784462,-0.163509516394303,-0.108562010141983,0.0784155895538805,-0.213093223861227,0.108355304644439,-0.0138470630532371,-0.0354911609676014,0.0315824563392482,-0.0770256268995411,0.10561753388225,-0.116025237066229,0.0406686200359014
"tmp",0.103763018845501,0.070890896514817,-0.0520232756014992,-0.0886676452824648,-0.085770758983998,-0.118871402029489,-0.085381749791447,-0.000890230444340267,-0.219357891589564,0.0974518022152936,-0.0488392709668166,-0.0505179161788387,0.0520027477139664,-0.128468921059874,0.053136191516147,-0.114691150998097,-0.0114012480513118
"tmx",0.0911936251038214,0.114438531898115,-0.106144463128261,-0.0974447112632351,-0.058934040531572,-0.0570296942707398,-0.0380730120722323,-0.0607588752431984,-0.22127277261897,0.0843962112393862,-0.0679410494000655,-0.0602575702332573,0.0604415737617388,-0.157971315046976,0.00181632163648565,-0.0958802752399943,-0.0552046585151418
"vap",0.0813186115106107,-0.0231076568331067,-0.100161418947612,-0.109017639692165,-0.10077711264626,-0.0538872915509456,-0.13836060736626,0.0792787243335293,-0.229320290789623,0.0538316575684495,0.00330543717310127,0.0414909308505825,0.0390278505759707,-0.103587447809876,0.0756845470846271,-0.0248959954182958,0.0978379878555722
"wet",-0.0923088131488542,-0.158389000264385,0.0434875681879584,0.112677094462596,-0.0470557646371885,-0.0562234924361848,-0.259237495175272,0.0367913578959351,-0.158795963939595,-0.218542888069173,0.107605049376835,0.039167593020819,0.106382328581313,0.232915336602805,0.155301635683483,-0.0692761593927307,0.0744419986048818
"PDSI_prewhiten",-0.166462553779202,-0.075026850129754,0.0584710629178903,0.136108947508623,-0.0970008981490248,-0.0331839105479593,-0.145391507166396,-0.106266502278743,0.0266847308829437,-0.115358587672625,0.175105424315199,0.0992351783778777,0.0671691590414591,0.100447243479521,0.0960379167439425,0.00363111612256612,0.149814211761699
