"variable","prev.apr","prev.may","prev.jun","prev.jul","prev.aug","prev.sep","prev.oct","prev.nov","prev.dec","curr.jan","curr.feb","curr.mar","curr.apr","curr.may","curr.jun","curr.jul","curr.aug"
"cld",-0.244188032491915,-0.501684405893674,-0.382720451546509,-0.321844113406706,-0.151871988186288,-0.397369187143648,-0.468650765800097,-0.202890514501804,-0.493095823972886,-0.407565233678551,-0.174973318708466,-0.0726147494090434,-0.40108920983846,-0.296566737822587,-0.0936481173819196,-0.0860985606648797,-0.192013201690882
"dtr",-0.262502630768653,-0.0763594185689316,-0.260810042296669,-0.389359964046293,-0.211897392354361,-0.412055363641168,-0.206353746764113,-0.410509865983552,-0.210807181797159,-0.249310410747993,-0.182510763505322,-0.177124478260451,-0.172728535946522,-0.343617824899886,-0.184260049363626,-0.167923278664853,-0.315854618517615
"pet",-0.187418277829967,-0.210777762299436,-0.210155561740089,-0.34979092318471,-0.359734542781449,-0.536054670188077,-0.199426195904454,-0.38325322473356,-0.322876613280465,-0.17897128907832,-0.237528234853545,-0.32675181226386,-0.0981917572464855,-0.317922511982451,-0.298077664853767,-0.334210481039228,-0.362510326622557
"PETminusPRE",-0.217504381932748,-0.161660992515596,-0.356323580977261,-0.317579964627849,-0.303834276560508,-0.487539687289052,-0.171977862139856,-0.318687760256736,-0.0461810811364132,-0.0222682736583202,-0.294062085131614,-0.39371730380592,-0.242093898771366,-0.325144828642402,-0.226272715862826,-0.213207132645022,-0.405006382812726
"pre",-0.398025495376707,-0.275942365604167,-0.183883464871294,-0.14808166390552,-0.337627716765323,-0.259815616613495,-0.531375535443718,-0.168797106999137,-0.437922004433532,-0.438037247147867,-0.22789349289393,-0.285544723340823,-0.259485270929663,-0.35205579305264,-0.192430564891742,-0.293279919277174,-0.384294164267484
"tmn",-0.173069334882552,-0.231770662158871,-0.410038174929635,-0.259111944142767,-0.462020688948375,-0.37911626280507,-0.303026951537142,-0.105501095839653,-0.499431799640072,-0.32961205976336,-0.297703591368737,-0.307544207854094,-0.305391915154547,-0.3178471760514,-0.190358381067856,-0.511263010004878,-0.58334613772623
"tmp",-0.165918389324381,-0.226157177974775,-0.406240677494541,-0.3721797296125,-0.384966857886605,-0.520638764271576,-0.285022461765053,-0.244090608653918,-0.5183021513193,-0.372716789201256,-0.331824637317731,-0.31499508200984,-0.2592258012658,-0.277642835661409,-0.266747865836211,-0.414699513102056,-0.54024470567245
"tmx",-0.20861879562626,-0.23722400156231,-0.3279068915342,-0.376642865604775,-0.363011197029458,-0.524777179841994,-0.302590440038742,-0.323753163872796,-0.519805708134615,-0.398408512200474,-0.320712466385353,-0.287260277941472,-0.273487058563168,-0.256371040881889,-0.277132191975859,-0.282466238419998,-0.447200124233008
"vap",-0.160267697116049,-0.261887502429344,-0.466421994599914,-0.267923288753812,-0.435649955376715,-0.251637784801225,-0.363955178797747,-0.177071160561989,-0.490480623891737,-0.410110164884527,-0.397893262230386,-0.293845268830132,-0.410920190468551,-0.332866080138792,-0.238603545783435,-0.335330098751682,-0.340794619669572
"wet",-0.364788475656957,-0.310334498314164,-0.249162100264574,-0.212772093827881,-0.211269129779825,-0.204284492556292,-0.498615952717673,-0.14665396162605,-0.459640262484634,-0.443159133066166,-0.255756567310563,-0.279120493593275,-0.218067878351082,-0.252617827551697,-0.158186362065609,-0.274291849656673,-0.28433385238729
"PDSI_prewhiten",-0.375509842295699,-0.288428231606521,-0.260213002236012,-0.106982360422138,-0.290418533095369,-0.222983007233364,-0.439173922523475,-0.308656617460326,-0.334690453282112,-0.346138912787352,-0.146126741110834,-0.291149814895474,-0.273642208969846,-0.24738692916902,-0.115100807264844,-0.143634283846045,-0.133637546959709
