"Species","coef","significant","significant2","ci.lower","ci.upper","variable","month"
"CACO",0.0157357715569329,FALSE,FALSE,-0.295282551823976,0.396566862215385,"cld","prev.apr"
"CACO",-0.321501834861181,FALSE,FALSE,-0.620590938327108,0.05659015053185,"cld","prev.may"
"CACO",-0.122659275758221,FALSE,FALSE,-0.494927923020502,0.145269727508165,"cld","prev.jun"
"CACO",0.181112647265139,FALSE,FALSE,-0.191876707445631,0.629994770658011,"cld","prev.jul"
"CACO",0.082362210216884,FALSE,FALSE,-0.140373170919537,0.347951129503624,"cld","prev.aug"
"CACO",0.0473033243794203,FALSE,FALSE,-0.243679783246365,0.370717398960989,"cld","prev.sep"
"CACO",-0.280481716584672,FALSE,FALSE,-0.610064817448046,0.00389662444513637,"cld","prev.oct"
"CACO",0.0350863612789079,FALSE,FALSE,-0.395578427093752,0.44506648286223,"cld","prev.nov"
"CACO",-0.0792115408182452,FALSE,FALSE,-0.446549548285307,0.28286866202741,"cld","prev.dec"
"CACO",0.0115421079537563,FALSE,FALSE,-0.475576122857888,0.421165880820039,"cld","curr.jan"
"CACO",0.0187538172683119,FALSE,FALSE,-0.294397797492096,0.322450216320992,"cld","curr.feb"
"CACO",0.102140744357328,FALSE,FALSE,-0.345874602726316,0.441680888401806,"cld","curr.mar"
"CACO",-0.200300987202492,FALSE,FALSE,-0.54949599451921,0.101566975948962,"cld","curr.apr"
"CACO",0.193654700871288,FALSE,FALSE,-0.137907207800922,0.601184413752885,"cld","curr.may"
"CACO",-0.0472667500939632,FALSE,FALSE,-0.429887409765669,0.224047680620103,"cld","curr.jun"
"CACO",-0.00174873148431707,FALSE,FALSE,-0.202030663180696,0.225360372468486,"cld","curr.jul"
"CACO",-0.0586691034683691,FALSE,FALSE,-0.328580341048191,0.26211438827836,"cld","curr.aug"
"CACO",-0.0611858755103896,FALSE,FALSE,-0.38673941243875,0.23119020328831,"dtr","prev.apr"
"CACO",0.0303947834654046,FALSE,FALSE,-0.248882177525449,0.383252526056226,"dtr","prev.may"
"CACO",-0.130859540312622,FALSE,FALSE,-0.483083747229829,0.249179205796598,"dtr","prev.jun"
"CACO",-0.13826873205581,FALSE,FALSE,-0.388189799856297,0.154385289213697,"dtr","prev.jul"
"CACO",0.0353032464621771,FALSE,FALSE,-0.331135605156951,0.340420006579454,"dtr","prev.aug"
"CACO",-0.165070035021175,FALSE,FALSE,-0.489492232103797,0.146765446770482,"dtr","prev.sep"
"CACO",0.21653635211367,FALSE,FALSE,-0.1576771546417,0.595642184828663,"dtr","prev.oct"
"CACO",-0.236886111180294,FALSE,FALSE,-0.571375274816356,0.171017792691022,"dtr","prev.nov"
"CACO",-0.0852194529475269,FALSE,FALSE,-0.441557934789937,0.299029590309816,"dtr","prev.dec"
"CACO",0.0654035220710079,FALSE,FALSE,-0.237118323815448,0.378332271455343,"dtr","curr.jan"
"CACO",-0.124071915124774,FALSE,FALSE,-0.446906870521621,0.140923009792471,"dtr","curr.feb"
"CACO",-0.174692683920549,FALSE,FALSE,-0.466973661653249,0.201790673198289,"dtr","curr.mar"
"CACO",0.364794058219225,TRUE,FALSE,0.038478304405809,0.676851889179465,"dtr","curr.apr"
"CACO",-0.0479189770383595,FALSE,FALSE,-0.330199407935243,0.253139258146243,"dtr","curr.may"
"CACO",0.0795305714121309,FALSE,FALSE,-0.256509707924577,0.348177959946173,"dtr","curr.jun"
"CACO",0.0862275700967107,FALSE,FALSE,-0.134157968829384,0.324661126561213,"dtr","curr.jul"
"CACO",-0.133773524565714,FALSE,FALSE,-0.447501717875199,0.122352333167404,"dtr","curr.aug"
"CACO",0.240465417580768,FALSE,FALSE,-0.00788534819462261,0.490660864976172,"frs","prev.oct"
"CACO",0.0114119093616057,FALSE,FALSE,-0.350256997159068,0.336757276659052,"frs","prev.nov"
"CACO",0.106359413435869,FALSE,FALSE,-0.240309754193051,0.445878240674978,"frs","prev.dec"
"CACO",0.0158804906386867,FALSE,FALSE,-0.345649016897942,0.384714552035418,"frs","curr.jan"
"CACO",-0.0843943746688981,FALSE,FALSE,-0.40180870845549,0.169775844211004,"frs","curr.feb"
"CACO",-0.00345568809549904,FALSE,FALSE,-0.401005190015356,0.333725171303532,"frs","curr.mar"
"CACO",0.206075484261618,FALSE,FALSE,-0.112832886486243,0.48616178442391,"frs","curr.apr"
"CACO",0.0159089739923562,FALSE,FALSE,-0.258435137857238,0.245237631435419,"frs","curr.may"
"CACO",-0.098756906467951,FALSE,FALSE,-0.4318167712677,0.177971402130029,"pet","prev.apr"
"CACO",0.136478413494513,FALSE,FALSE,-0.173391150057019,0.393009842042673,"pet","prev.may"
"CACO",0.0384320443048777,FALSE,FALSE,-0.273099428162795,0.41524438153756,"pet","prev.jun"
"CACO",-0.156640869301847,FALSE,FALSE,-0.345669549955524,0.0226212581009081,"pet","prev.jul"
"CACO",-0.19753811466989,FALSE,FALSE,-0.444818056568366,0.1182269213168,"pet","prev.aug"
"CACO",-0.35389475079396,TRUE,FALSE,-0.638248019927225,-0.0472436703907211,"pet","prev.sep"
"CACO",0.0238192897004909,FALSE,FALSE,-0.299390278389259,0.367502256666238,"pet","prev.oct"
"CACO",-0.120088625962356,FALSE,FALSE,-0.586408465478392,0.35868899833318,"pet","prev.nov"
"CACO",-0.113450597408832,FALSE,FALSE,-0.469821140591504,0.197105659179021,"pet","prev.dec"
"CACO",0.104406572767521,FALSE,FALSE,-0.231386876734637,0.436595636615432,"pet","curr.jan"
"CACO",-0.146027253263638,FALSE,FALSE,-0.441566683617523,0.163234918001788,"pet","curr.feb"
"CACO",-0.159124690592095,FALSE,FALSE,-0.549659147016752,0.279457848279948,"pet","curr.mar"
"CACO",0.0849481220811105,FALSE,FALSE,-0.204760221529544,0.392675646472447,"pet","curr.apr"
"CACO",0.0617402100517425,FALSE,FALSE,-0.266312850518867,0.345448924421845,"pet","curr.may"
"CACO",0.0561489279504292,FALSE,FALSE,-0.22402225416489,0.33433562168916,"pet","curr.jun"
"CACO",-0.0465631309231862,FALSE,FALSE,-0.308734334924593,0.219505170727161,"pet","curr.jul"
"CACO",-0.168383252200079,FALSE,FALSE,-0.437953706745367,0.0846264904094501,"pet","curr.aug"
"CACO",-0.0633577414666191,FALSE,FALSE,-0.35675653856524,0.188754389045921,"pre","prev.apr"
"CACO",0.026932517234048,FALSE,FALSE,-0.229817446469238,0.318975829320726,"pre","prev.may"
"CACO",0.0694023006282343,FALSE,FALSE,-0.243090039431439,0.333020575617913,"pre","prev.jun"
"CACO",0.174069157005014,FALSE,FALSE,-0.064422346738292,0.466910307002592,"pre","prev.jul"
"CACO",0.108322648814565,FALSE,FALSE,-0.226806511136409,0.398447860314566,"pre","prev.aug"
"CACO",0.205140201436626,FALSE,FALSE,-0.0475943419215132,0.467490590706426,"pre","prev.sep"
"CACO",-0.296416356054423,FALSE,FALSE,-0.56341158280725,0.0351362204836352,"pre","prev.oct"
"CACO",0.0251467252935867,FALSE,FALSE,-0.338762993748172,0.340747986158246,"pre","prev.nov"
"CACO",-0.191109205499699,FALSE,FALSE,-0.46405813817678,0.133224682431533,"pre","prev.dec"
"CACO",-0.118247403069006,FALSE,FALSE,-0.411330127502444,0.175851801598578,"pre","curr.jan"
"CACO",0.165122669308754,FALSE,FALSE,-0.125683751223,0.472809648654836,"pre","curr.feb"
"CACO",0.404037733551378,TRUE,FALSE,0.0657280324584308,0.839970884517095,"pre","curr.mar"
"CACO",-0.161428138192144,FALSE,FALSE,-0.447945685408329,0.182171331849046,"pre","curr.apr"
"CACO",0.0363161038846528,FALSE,FALSE,-0.218241446686006,0.343081467810499,"pre","curr.may"
"CACO",0.00518682457682522,FALSE,FALSE,-0.295126854441916,0.332493530673159,"pre","curr.jun"
"CACO",0.0435820897722438,FALSE,FALSE,-0.279036423997817,0.270447731755951,"pre","curr.jul"
"CACO",0.0853625450819845,FALSE,FALSE,-0.165613836008755,0.38973748484157,"pre","curr.aug"
"CACO",0.0257879779329384,FALSE,FALSE,-0.229029665064071,0.255065552569208,"tmn","prev.apr"
"CACO",-0.0271815246411132,FALSE,FALSE,-0.393141866847603,0.291231716905569,"tmn","prev.may"
"CACO",-0.0187450244038795,FALSE,FALSE,-0.302440693870097,0.334137608651769,"tmn","prev.jun"
"CACO",-0.155317949297853,FALSE,FALSE,-0.401561926257675,0.0943462650660611,"tmn","prev.jul"
"CACO",-0.106382969118118,FALSE,FALSE,-0.491413272491791,0.29894566933611,"tmn","prev.aug"
"CACO",-0.168189121200937,FALSE,FALSE,-0.456202705939329,0.124606383752755,"tmn","prev.sep"
"CACO",-0.143305752197209,FALSE,FALSE,-0.430009102764302,0.151976168049592,"tmn","prev.oct"
"CACO",0.0609626923220613,FALSE,FALSE,-0.259494295689345,0.35955192758962,"tmn","prev.nov"
"CACO",-0.165027175816649,FALSE,FALSE,-0.464261294921916,0.135281523591718,"tmn","prev.dec"
"CACO",0.0101911876646583,FALSE,FALSE,-0.318175419238686,0.274196520492708,"tmn","curr.jan"
"CACO",-0.032017276903757,FALSE,FALSE,-0.374489441664813,0.274027205742998,"tmn","curr.feb"
"CACO",-0.0215287271686318,FALSE,FALSE,-0.342296569388442,0.36260939118003,"tmn","curr.mar"
"CACO",-0.0887938308023441,FALSE,FALSE,-0.332529854885822,0.230811004308645,"tmn","curr.apr"
"CACO",-0.011373964595482,FALSE,FALSE,-0.306201780934846,0.275952934209074,"tmn","curr.may"
"CACO",-0.13457552263356,FALSE,FALSE,-0.499018194777111,0.154877476169334,"tmn","curr.jun"
"CACO",-0.184934528429513,FALSE,FALSE,-0.5503967046424,0.151739272924712,"tmn","curr.jul"
"CACO",-0.00619875430990049,FALSE,FALSE,-0.325987871973098,0.240879326435767,"tmn","curr.aug"
"CACO",-0.00911509965897378,FALSE,FALSE,-0.318320711032783,0.216678320028276,"tmp","prev.apr"
"CACO",-0.0407029709437981,FALSE,FALSE,-0.305767729308315,0.310064826289474,"tmp","prev.may"
"CACO",-0.116161462095626,FALSE,FALSE,-0.369740069300714,0.254094285602941,"tmp","prev.jun"
"CACO",-0.234390747554854,FALSE,FALSE,-0.511114195368689,0.0127957040486661,"tmp","prev.jul"
"CACO",-0.130716932336863,FALSE,FALSE,-0.454537395952656,0.183421978718604,"tmp","prev.aug"
"CACO",-0.292088120860533,TRUE,FALSE,-0.534993955338147,-0.00506622630317059,"tmp","prev.sep"
"CACO",-0.199590089126087,FALSE,FALSE,-0.542276064792397,0.0823526339345611,"tmp","prev.oct"
"CACO",-0.0267355882863487,FALSE,FALSE,-0.312357930669243,0.28354152438398,"tmp","prev.nov"
"CACO",-0.157201073871191,FALSE,FALSE,-0.461801835123524,0.120003777233674,"tmp","prev.dec"
"CACO",-0.0124306706886374,FALSE,FALSE,-0.330334677471919,0.216879063421271,"tmp","curr.jan"
"CACO",-0.0920788033073881,FALSE,FALSE,-0.376632391738472,0.158572766343087,"tmp","curr.feb"
"CACO",-0.024396279107969,FALSE,FALSE,-0.288121706461254,0.367489335855552,"tmp","curr.mar"
"CACO",0.0497800913231579,FALSE,FALSE,-0.261354623492208,0.308365170185825,"tmp","curr.apr"
"CACO",-0.112319231930935,FALSE,FALSE,-0.39094637252919,0.115305260758793,"tmp","curr.may"
"CACO",-0.0948537561942988,FALSE,FALSE,-0.39294340553711,0.229733415111392,"tmp","curr.jun"
"CACO",-0.0986169117768652,FALSE,FALSE,-0.457502196097248,0.238264932331176,"tmp","curr.jul"
"CACO",-0.0866183542091529,FALSE,FALSE,-0.382671371901046,0.182742063839523,"tmp","curr.aug"
"CACO",-0.0573505714949933,FALSE,FALSE,-0.386194593046881,0.222368761410248,"tmx","prev.apr"
"CACO",-0.0121876799540186,FALSE,FALSE,-0.251533802156921,0.312135544216164,"tmx","prev.may"
"CACO",-0.127795769627959,FALSE,FALSE,-0.38655966118756,0.201192516909563,"tmx","prev.jun"
"CACO",-0.16911027490095,FALSE,FALSE,-0.467401320874093,0.127316221990776,"tmx","prev.jul"
"CACO",-0.160311753935207,FALSE,FALSE,-0.440477056420135,0.148709177887909,"tmx","prev.aug"
"CACO",-0.340878115863432,TRUE,FALSE,-0.597402763257564,-0.0281447791054769,"tmx","prev.sep"
"CACO",-0.173582203031735,FALSE,FALSE,-0.509264336641666,0.0998607020153007,"tmx","prev.oct"
"CACO",-0.0862636270788876,FALSE,FALSE,-0.409694537691359,0.205836841354544,"tmx","prev.nov"
"CACO",-0.120063614609106,FALSE,FALSE,-0.429259444704501,0.150273271491943,"tmx","prev.dec"
"CACO",0.0076188442088018,FALSE,FALSE,-0.260711208618889,0.323918706307662,"tmx","curr.jan"
"CACO",-0.0774597656642633,FALSE,FALSE,-0.353707221782263,0.177865971404488,"tmx","curr.feb"
"CACO",-0.0238339548411546,FALSE,FALSE,-0.301950215827009,0.362788479895391,"tmx","curr.mar"
"CACO",0.074177150673092,FALSE,FALSE,-0.225426400870966,0.325940450655816,"tmx","curr.apr"
"CACO",-0.110335178790811,FALSE,FALSE,-0.380116435360409,0.128177302557086,"tmx","curr.may"
"CACO",0.00834486783455805,FALSE,FALSE,-0.240893777107351,0.300156683836062,"tmx","curr.jun"
"CACO",-0.0164569806877993,FALSE,FALSE,-0.349074084166351,0.34459823707851,"tmx","curr.jul"
"CACO",-0.162760607406232,FALSE,FALSE,-0.488975991400045,0.0831312621547994,"tmx","curr.aug"
"CACO",0.0462419379797478,FALSE,FALSE,-0.250137624939963,0.292931876937527,"vap","prev.apr"
"CACO",-0.0185844776117801,FALSE,FALSE,-0.374360242936906,0.310688550837846,"vap","prev.may"
"CACO",-0.0182049856360865,FALSE,FALSE,-0.338181573752974,0.340760688221218,"vap","prev.jun"
"CACO",-0.140695868602386,FALSE,FALSE,-0.475901351183584,0.108243787834312,"vap","prev.jul"
"CACO",0.0407986275337344,FALSE,FALSE,-0.350803342649146,0.42256676407416,"vap","prev.aug"
"CACO",0.066201778386158,FALSE,FALSE,-0.347082919390259,0.423965356041655,"vap","prev.sep"
"CACO",-0.123724611544715,FALSE,FALSE,-0.444733905304115,0.306166301764437,"vap","prev.oct"
"CACO",-0.0408162576192616,FALSE,FALSE,-0.365290173901507,0.296701549632915,"vap","prev.nov"
"CACO",-0.114428391096117,FALSE,FALSE,-0.429748032817788,0.249365686592006,"vap","prev.dec"
"CACO",0.0156059447266423,FALSE,FALSE,-0.35655125022736,0.367620440855725,"vap","curr.jan"
"CACO",0.0646207987851446,FALSE,FALSE,-0.357910802848148,0.489216708053747,"vap","curr.feb"
"CACO",0.187624715733773,FALSE,FALSE,-0.148274122516373,0.568455896041637,"vap","curr.mar"
"CACO",-0.185699108092415,FALSE,FALSE,-0.528592165297308,0.085835503190442,"vap","curr.apr"
"CACO",-0.0814360665834955,FALSE,FALSE,-0.381598875382938,0.252697401051394,"vap","curr.may"
"CACO",0.0159236274973379,FALSE,FALSE,-0.343628404199206,0.326831008290471,"vap","curr.jun"
"CACO",-0.0526739407799256,FALSE,FALSE,-0.389299611853694,0.434301974568566,"vap","curr.jul"
"CACO",0.154270164643002,FALSE,FALSE,-0.191582193878417,0.460983109105675,"vap","curr.aug"
"CACO",-0.148183450146029,FALSE,FALSE,-0.470441295975287,0.101953280323362,"wet","prev.apr"
"CACO",0.0427110564428367,FALSE,FALSE,-0.177909476740516,0.336235138358553,"wet","prev.may"
"CACO",0.0575551696885465,FALSE,FALSE,-0.309065869517652,0.31837397583707,"wet","prev.jun"
"CACO",0.188313720477602,FALSE,FALSE,-0.0207760741064952,0.465001532789964,"wet","prev.jul"
"CACO",0.122653684370522,FALSE,FALSE,-0.204375449220564,0.421811630476191,"wet","prev.aug"
"CACO",0.242087371955983,TRUE,FALSE,0.0170831372176029,0.495890311687738,"wet","prev.sep"
"CACO",-0.314970728421286,TRUE,FALSE,-0.565027229163502,-0.0546543626389691,"wet","prev.oct"
"CACO",0.0485712953240777,FALSE,FALSE,-0.264266121333111,0.345839195027403,"wet","prev.nov"
"CACO",-0.158108260239026,FALSE,FALSE,-0.405723723240196,0.129482835076192,"wet","prev.dec"
"CACO",-0.0837613584522541,FALSE,FALSE,-0.343992236380982,0.149307399953499,"wet","curr.jan"
"CACO",0.220948457190263,FALSE,FALSE,-0.0387599850691419,0.472736010626774,"wet","curr.feb"
"CACO",0.353377605027184,TRUE,FALSE,0.0550344340655076,0.658743208963509,"wet","curr.mar"
"CACO",-0.221174432779488,FALSE,FALSE,-0.46957490484965,0.0848838820533292,"wet","curr.apr"
"CACO",0.0885718559344486,FALSE,FALSE,-0.141309287383409,0.321843583770445,"wet","curr.may"
"CACO",0.0332077469541806,FALSE,FALSE,-0.239722541648446,0.280336960090513,"wet","curr.jun"
"CACO",-0.0383455269063682,FALSE,FALSE,-0.399005578985403,0.196767687833449,"wet","curr.jul"
"CACO",0.192154009430821,FALSE,FALSE,-0.0343980813132365,0.42869525680804,"wet","curr.aug"
"CACO",0.0600065833921659,FALSE,FALSE,-0.207301355662462,0.356138847527619,"deficit","prev.apr"
"CACO",-0.0121213895285209,FALSE,FALSE,-0.317666176646444,0.224765156231592,"deficit","prev.may"
"CACO",-0.0689574940924927,FALSE,FALSE,-0.347428888971826,0.25495319318011,"deficit","prev.jun"
"CACO",-0.182914880227408,FALSE,FALSE,-0.520242452802483,0.0594902051715761,"deficit","prev.jul"
"CACO",-0.116317663180321,FALSE,FALSE,-0.400405685376909,0.225716321262445,"deficit","prev.aug"
"CACO",-0.197597048843988,FALSE,FALSE,-0.461755783637224,0.0316544238999893,"deficit","prev.sep"
"CACO",0.295888882439096,FALSE,FALSE,-0.0318300704957713,0.574082075981906,"deficit","prev.oct"
"CACO",-0.0223220951863958,FALSE,FALSE,-0.33145647207737,0.351859829841622,"deficit","prev.nov"
"CACO",0.186403943459076,FALSE,FALSE,-0.13735280836139,0.471127193892785,"deficit","prev.dec"
"CACO",0.112150681388449,FALSE,FALSE,-0.146372510449462,0.403210897701424,"deficit","curr.jan"
"CACO",-0.169808180173698,FALSE,FALSE,-0.487392736272908,0.136740523707598,"deficit","curr.feb"
"CACO",-0.400339527354336,TRUE,FALSE,-0.771804477983837,-0.0545179227518034,"deficit","curr.mar"
"CACO",0.172102589499469,FALSE,FALSE,-0.179979908939677,0.437635783022617,"deficit","curr.apr"
"CACO",-0.0387056342167871,FALSE,FALSE,-0.329954879902363,0.213564287652472,"deficit","curr.may"
"CACO",0.005798452224136,FALSE,FALSE,-0.29297737155351,0.280482122502849,"deficit","curr.jun"
"CACO",-0.0402340141557196,FALSE,FALSE,-0.265030675171885,0.238670814900232,"deficit","curr.jul"
"CACO",-0.0923381845248549,FALSE,FALSE,-0.407381535515762,0.17881953574947,"deficit","curr.aug"
"CAGL",0.206580078480991,FALSE,FALSE,-0.0984219559558291,0.588410933549691,"cld","prev.apr"
"CAGL",-0.19962770865262,FALSE,FALSE,-0.492724743618811,0.167741550980407,"cld","prev.may"
"CAGL",0.189632201616096,FALSE,FALSE,-0.176658424231075,0.531804914581742,"cld","prev.jun"
"CAGL",0.00253131364751069,FALSE,FALSE,-0.38214938431158,0.357016705967489,"cld","prev.jul"
"CAGL",0.202049952317824,FALSE,FALSE,-0.236415669698303,0.463686527280107,"cld","prev.aug"
"CAGL",-0.0384363635291612,FALSE,FALSE,-0.369783046737133,0.276977530254213,"cld","prev.sep"
"CAGL",-0.111870627650123,FALSE,FALSE,-0.488838169914659,0.232390375278919,"cld","prev.oct"
"CAGL",0.12995935772226,FALSE,FALSE,-0.187778003670963,0.408300983126724,"cld","prev.nov"
"CAGL",-0.159583828496507,FALSE,FALSE,-0.442223640788718,0.118448603023359,"cld","prev.dec"
"CAGL",-0.0765804644826773,FALSE,FALSE,-0.461930269922208,0.344348626441252,"cld","curr.jan"
"CAGL",0.0297689654089498,FALSE,FALSE,-0.243217432660245,0.364869136503848,"cld","curr.feb"
"CAGL",0.21582844349991,FALSE,FALSE,-0.188121392007114,0.503750717503013,"cld","curr.mar"
"CAGL",-0.233559526261208,FALSE,FALSE,-0.543212205218491,0.0856272227048372,"cld","curr.apr"
"CAGL",0.0187540892415297,FALSE,FALSE,-0.486489220135008,0.448961572208912,"cld","curr.may"
"CAGL",0.13516463536632,FALSE,FALSE,-0.154327277806222,0.454119795070846,"cld","curr.jun"
"CAGL",-0.0448199005112187,FALSE,FALSE,-0.327530269918478,0.264414035120582,"cld","curr.jul"
"CAGL",-0.0354845967348392,FALSE,FALSE,-0.40807670341632,0.174747157273538,"cld","curr.aug"
"CAGL",-0.137674305386636,FALSE,FALSE,-0.470821062027852,0.214907207743391,"dtr","prev.apr"
"CAGL",0.206156218743134,FALSE,FALSE,-0.184110625171596,0.564118837066592,"dtr","prev.may"
"CAGL",-0.117093451161119,FALSE,FALSE,-0.422914722109381,0.194983680259048,"dtr","prev.jun"
"CAGL",-0.235142903946975,FALSE,FALSE,-0.577294187799434,0.00965505637217129,"dtr","prev.jul"
"CAGL",0.0630146280318176,FALSE,FALSE,-0.254679239482387,0.385504592042357,"dtr","prev.aug"
"CAGL",-0.0939086211468784,FALSE,FALSE,-0.428407056563003,0.312202886471444,"dtr","prev.sep"
"CAGL",0.00413235157720628,FALSE,FALSE,-0.326894837951691,0.285632775414122,"dtr","prev.oct"
"CAGL",-0.258653802717449,FALSE,FALSE,-0.6040299389206,0.0664237019169826,"dtr","prev.nov"
"CAGL",0.135166595260521,FALSE,FALSE,-0.22197742682554,0.447360504746134,"dtr","prev.dec"
"CAGL",0.00302883171365721,FALSE,FALSE,-0.360546763394899,0.467136747889423,"dtr","curr.jan"
"CAGL",0.0683086858672105,FALSE,FALSE,-0.266212443837798,0.408444074479514,"dtr","curr.feb"
"CAGL",-0.0306681615390701,FALSE,FALSE,-0.342716601630363,0.235017470615354,"dtr","curr.mar"
"CAGL",0.302469856978852,TRUE,FALSE,0.0227828835984461,0.594770232384506,"dtr","curr.apr"
"CAGL",-0.129892550184923,FALSE,FALSE,-0.53312933330826,0.168897274910665,"dtr","curr.may"
"CAGL",0.0958047858817199,FALSE,FALSE,-0.23992912524774,0.465608037893687,"dtr","curr.jun"
"CAGL",0.107712402556876,FALSE,FALSE,-0.175725413586651,0.350952774227987,"dtr","curr.jul"
"CAGL",-0.208307731217773,FALSE,FALSE,-0.527522377649355,0.15006090254398,"dtr","curr.aug"
"CAGL",-0.0421578234643274,FALSE,FALSE,-0.311890157800886,0.268989672931162,"frs","prev.oct"
"CAGL",0.0145780864692565,FALSE,FALSE,-0.2392135408629,0.354402835719897,"frs","prev.nov"
"CAGL",0.234519563406034,FALSE,FALSE,-0.0788509633129195,0.609815603560777,"frs","prev.dec"
"CAGL",-0.0769777437308119,FALSE,FALSE,-0.446221026713844,0.241897050809061,"frs","curr.jan"
"CAGL",0.196150284346775,FALSE,FALSE,-0.171734225697132,0.661745512657324,"frs","curr.feb"
"CAGL",0.127427554667214,FALSE,FALSE,-0.390229918970937,0.479303188246959,"frs","curr.mar"
"CAGL",-0.192093816698223,FALSE,FALSE,-0.545275217792365,0.0975362967299256,"frs","curr.apr"
"CAGL",-0.0991322458349233,FALSE,FALSE,-0.388707796059681,0.250898518002684,"frs","curr.may"
"CAGL",-0.0688000319068236,FALSE,FALSE,-0.363114932248846,0.203238077264248,"pet","prev.apr"
"CAGL",0.272231306343733,FALSE,FALSE,-0.0958233248660493,0.613942021724513,"pet","prev.may"
"CAGL",-0.0996806793838694,FALSE,FALSE,-0.441524714505229,0.235951234888143,"pet","prev.jun"
"CAGL",-0.155473450869517,FALSE,FALSE,-0.343908186030076,0.0501248098844866,"pet","prev.jul"
"CAGL",-0.0162800576306783,FALSE,FALSE,-0.237797458873083,0.256234535177188,"pet","prev.aug"
