"variable","prev.apr","prev.may","prev.jun","prev.jul","prev.aug","prev.sep","prev.oct","prev.nov","prev.dec","curr.jan","curr.feb","curr.mar","curr.apr","curr.may","curr.jun","curr.jul","curr.aug"
"cld",-0.0929483061306954,-0.422812071288171,-0.283422971838825,-0.29605755385704,-0.0862213302464581,-0.0967618999969103,-0.236036127985522,-0.296505813599453,-0.0718138411307417,-0.17792649331577,-0.0903553466256279,-0.108378987150386,-0.183415321124703,-0.0112582543481143,0.0311903455485097,-0.0415714991829708,-0.104202507370031
"dtr",-0.11582157520658,0.0471796666047748,-0.0612215438128522,-0.126176689815979,-0.278850429933076,-0.287544209647003,-0.266452199785943,-0.272520725584678,-0.299553145294696,-0.207380750306861,-0.245163100967438,-0.275686807966963,-0.254088646547407,-0.272198638132616,-0.212926750375163,-0.310889249153435,-0.255262787382974
"pet",-0.088181684939178,-0.0102903124850707,-0.125644309111377,-0.00323708860828366,-0.324214082095522,-0.245187637675611,-0.252070931609781,-0.272202739939814,-0.184319941997082,-0.109620171522282,-0.257531586386146,-0.204838234220838,-0.182552159494369,-0.306161953953085,-0.350323569131214,-0.341811771478393,-0.307392638199335
"PETminusPRE",-0.116544467961959,-0.0186757263129419,-0.249191254910075,-0.0765701380597243,-0.330377627733093,-0.34018117927765,-0.0872237174817607,-0.266743727744295,-0.131153494721929,-0.070295111659755,-0.201596977952311,-0.248145293153904,-0.264342160174511,-0.335426017044445,-0.275182139573296,-0.427786270116025,-0.310689345488934
"pre",-0.102005340462985,-0.333530683609822,-0.229846383498573,-0.20967356128037,-0.0341944614575672,-0.0293614694014855,-0.187344496544818,-0.246429486474822,-0.0628844892132316,-0.274703337348308,-0.120064781433911,-0.0670362471081107,-0.160212618971089,0.0457918119556914,0.0221879946542297,-0.0268471227664146,0.0153191309657877
"tmn",-0.131655111099989,-0.159424694314953,-0.146977186730661,-0.0914148913009022,-0.0271693610727698,-0.10859646514496,-0.0543241283132654,-0.063971595066018,-0.0844141928727966,-0.160948225606986,-0.157064659531654,-0.112507401397308,-0.0711852441243259,-0.22875647373249,-0.233555007803008,-0.273433183559854,-0.252728837759714
"tmp",-0.121484090553501,-0.110665517180487,-0.120663958719969,-0.0778586642554584,-0.130722826152213,-0.168004940708452,-0.0934150300036342,-0.141298621970492,-0.118058083852912,-0.193992249627351,-0.173510770372868,-0.170786512333485,-0.111726919724592,-0.292414950787135,-0.296184152618425,-0.278404104949358,-0.289708050497682
"tmx",-0.107450354615101,-0.0600419534738357,-0.119488394432201,-0.0820642931991958,-0.217561635705648,-0.207659563708236,-0.192605175077246,-0.199358761572396,-0.167446413992263,-0.214518258095001,-0.183259211291708,-0.209285242158955,-0.175619022753672,-0.302833564709797,-0.30406579737161,-0.334107933458305,-0.28327354968837
"vap",-0.0833365624123104,-0.0971973956593563,-0.0673162368336763,-0.0996756468146197,-0.0476274405676243,-0.0947983810589877,-0.0692716839925184,-0.00994635814352408,-0.0973945705340772,-0.236215329280036,-0.0969085259952768,-0.10925634438192,-0.0529018041305235,-0.212388582755506,-0.169679594955293,-0.190347665227465,-0.19098279469097
"wet",-0.107604387935285,-0.37820237653068,-0.221369647038567,-0.147803682883963,-0.0250714228115216,-0.0374272071715302,-0.124289714144029,-0.206874238084665,-0.0832325330667958,-0.286920922947836,-0.162214588459704,-0.0714674383063856,-0.153087346849891,0.0435162564103996,0.0188366038124662,-0.0083549922083733,0.0414889445539317
"PDSI_prewhiten",-0.132222258647219,-0.392782113727758,-0.175674720032729,-0.0803674261808127,-0.0765749101020922,-0.0175038625021327,-0.117767681363187,-0.199900824932912,-0.12672081681507,-0.205714885171599,-0.115873809132871,-0.126825678337008,-0.105766391252682,-0.0707487907016656,0.00854688276401168,-0.0257488448245363,0.0512985677976827
