"Species","coef","significant","ci.lower","ci.upper","Variable","month"
"caco",-0.0289972485630678,FALSE,-0.215574877818663,0.139479055613928,"cld","prev.apr"
"caco",-0.0825720674963803,FALSE,-0.250304316670826,0.0846832055128719,"cld","prev.may"
"caco",0.0263635962401632,FALSE,-0.17761441807535,0.225716902213391,"cld","prev.jun"
"caco",-0.0838277129298524,FALSE,-0.252769967169944,0.0798998925724406,"cld","prev.jul"
"caco",0.16315474693712,FALSE,-0.0271330751055745,0.342071989611182,"cld","prev.aug"
"caco",0.00218543726009982,FALSE,-0.193238600600783,0.202895694525195,"cld","prev.sep"
"caco",0.136877002712388,FALSE,-0.0282207322109513,0.285529579599167,"cld","prev.oct"
"caco",-0.00920448292636438,FALSE,-0.208457177851196,0.201676847566763,"cld","prev.nov"
"caco",0.0463008838036018,FALSE,-0.151371404493353,0.236395437541645,"cld","prev.dec"
"caco",-0.0275259541040092,FALSE,-0.200246955863409,0.153510654991796,"cld","curr.jan"
"caco",-0.0654110378676963,FALSE,-0.238030839073955,0.118834283382596,"cld","curr.feb"
"caco",0.203325154957382,TRUE,0.0365442692671529,0.355539926162234,"cld","curr.mar"
"caco",0.0030415421678227,FALSE,-0.176647089321815,0.185498364927682,"cld","curr.apr"
"caco",0.232342622081997,TRUE,0.040692828420218,0.409617353015512,"cld","curr.may"
"caco",0.290445062319263,TRUE,0.129438504416495,0.442359845738541,"cld","curr.jun"
"caco",0.148316617336439,FALSE,-0.0269200578495963,0.322156166786417,"cld","curr.jul"
"caco",-0.0173624005868251,FALSE,-0.151664169278794,0.13433014887725,"cld","curr.aug"
"caco",0.0515189617867265,FALSE,-0.129642275147572,0.249152466828961,"drt","prev.apr"
"caco",0.0370983551254706,FALSE,-0.151619812425935,0.202397315241314,"drt","prev.may"
"caco",-0.0954125785505581,FALSE,-0.2691497157344,0.0685189348458742,"drt","prev.jun"
"caco",-0.0445021230599718,FALSE,-0.213539476523018,0.106771800454176,"drt","prev.jul"
"caco",-0.104457875984254,FALSE,-0.275578841165666,0.0667552869590414,"drt","prev.aug"
"caco",-0.0777119833747545,FALSE,-0.243953542960457,0.0791294047573969,"drt","prev.sep"
"caco",-0.135117350574614,FALSE,-0.333859855281929,0.0655856675014457,"drt","prev.oct"
"caco",-0.0199723110208485,FALSE,-0.223390955825728,0.176005682295035,"drt","prev.nov"
"caco",-0.119131346522915,FALSE,-0.309812231897425,0.0990766706223661,"drt","prev.dec"
"caco",-0.00258654123656728,FALSE,-0.188099121436514,0.144750681650829,"drt","curr.jan"
"caco",-0.0468112966463505,FALSE,-0.205383546494054,0.10898929476858,"drt","curr.feb"
"caco",-0.273853881853249,TRUE,-0.436162032298141,-0.107016308331056,"drt","curr.mar"
"caco",0.0397703219371101,FALSE,-0.157270238890315,0.220766142751425,"drt","curr.apr"
"caco",-0.025361890216862,FALSE,-0.235317866869445,0.164492100241163,"drt","curr.may"
"caco",-0.149308167031898,FALSE,-0.318675952773263,0.0329295177873357,"drt","curr.jun"
"caco",-0.129489268676482,FALSE,-0.305842129523087,0.055020012217779,"drt","curr.jul"
"caco",-0.0287634971107898,FALSE,-0.222111932350749,0.157062660759726,"drt","curr.aug"
"caco",-0.0169385141876522,FALSE,-0.168060704532532,0.124889380783698,"frs","prev.oct"
"caco",-0.0406915090715678,FALSE,-0.262234344417226,0.1824181865325,"frs","prev.nov"
"caco",-0.0339262570046319,FALSE,-0.216723209707571,0.151816115081393,"frs","prev.dec"
"caco",0.0672243733934777,FALSE,-0.0933006943437402,0.206964726198127,"frs","curr.jan"
"caco",0.0220288984179514,FALSE,-0.16988331900921,0.209097626559865,"frs","curr.feb"
"caco",-0.0230191595958213,FALSE,-0.227320039029776,0.169180702631659,"frs","curr.mar"
"caco",0.0725456132688317,FALSE,-0.118145293254777,0.274538558346044,"frs","curr.apr"
"caco",-0.00445066815660652,FALSE,-0.194803649173104,0.163776306012626,"frs","curr.may"
"caco",-0.0990396718092525,FALSE,-0.259279911858204,0.0900452094104067,"pet","prev.apr"
"caco",-0.0817125064520526,FALSE,-0.276378953371232,0.113309745143832,"pet","prev.may"
"caco",-0.226171096837369,TRUE,-0.38324842218058,-0.062613873847503,"pet","prev.jun"
"caco",0.0235552632572077,FALSE,-0.14330808624027,0.18852198325185,"pet","prev.jul"
"caco",-0.198322804675544,TRUE,-0.373139384324921,-0.0245475677338751,"pet","prev.aug"
"caco",-0.183163174420998,TRUE,-0.355641052457747,-0.0129068618476633,"pet","prev.sep"
"caco",-0.20228390737207,TRUE,-0.371159959068548,-0.0512754886996584,"pet","prev.oct"
"caco",-0.10363079576791,FALSE,-0.290144561122501,0.0815233946498369,"pet","prev.nov"
"caco",-0.0396826109086007,FALSE,-0.213333317159978,0.148077147083903,"pet","prev.dec"
"caco",-0.130463776701525,FALSE,-0.293080463442092,0.0385134443258012,"pet","curr.jan"
"caco",-0.102218340682364,FALSE,-0.251596111697275,0.0718533956020965,"pet","curr.feb"
"caco",-0.177585650925059,FALSE,-0.352546009179641,0.021083112582599,"pet","curr.mar"
"caco",-0.0198475341119675,FALSE,-0.199762756184548,0.16803413142645,"pet","curr.apr"
"caco",-0.137707522396699,FALSE,-0.306189733399361,0.0229611061854013,"pet","curr.may"
"caco",-0.296115673938979,TRUE,-0.454221874948594,-0.129552100219365,"pet","curr.jun"
"caco",-0.207213662853009,TRUE,-0.371988556453942,-0.0237600206056382,"pet","curr.jul"
"caco",-0.0570170138815563,FALSE,-0.227680198466106,0.100182590065197,"pet","curr.aug"
"caco",-0.0969467663613776,FALSE,-0.26796125098483,0.0844689545653652,"pet_sum","prev.apr"
"caco",-0.0833807632745032,FALSE,-0.274177822398021,0.107871858365322,"pet_sum","prev.may"
"caco",-0.230839030211588,TRUE,-0.382523870655112,-0.0622249354708828,"pet_sum","prev.jun"
"caco",0.0214057482863054,FALSE,-0.143744099526551,0.195416504185072,"pet_sum","prev.jul"
"caco",-0.211285827145205,TRUE,-0.390795935280089,-0.0274762684484095,"pet_sum","prev.aug"
"caco",-0.191748684168643,TRUE,-0.368117031188994,-0.0145596292155101,"pet_sum","prev.sep"
"caco",-0.203753613537287,TRUE,-0.361029547887431,-0.0358178005005007,"pet_sum","prev.oct"
"caco",-0.111243258461657,FALSE,-0.290175783224692,0.0690470233597643,"pet_sum","prev.nov"
"caco",-0.0470032942024742,FALSE,-0.231486590331862,0.158782520315374,"pet_sum","prev.dec"
"caco",-0.136155535502814,FALSE,-0.30603687291906,0.0497686062551258,"pet_sum","curr.jan"
"caco",-0.0872012076025696,FALSE,-0.235246073948114,0.0647193957879947,"pet_sum","curr.feb"
"caco",-0.172440202644256,FALSE,-0.353287131503872,0.000508429802474038,"pet_sum","curr.mar"
"caco",-0.0231746671370316,FALSE,-0.211667194230456,0.187896271799739,"pet_sum","curr.apr"
"caco",-0.143852858637794,FALSE,-0.319957989859976,0.0311622796897489,"pet_sum","curr.may"
"caco",-0.300501791159316,TRUE,-0.449825346265006,-0.138641947036493,"pet_sum","curr.jun"
"caco",-0.212565050287931,TRUE,-0.378880226922178,-0.0371993190759477,"pet_sum","curr.jul"
