year	num	seg	age	raw	std	res	ars
   1908	   9.	 118.556	  17.000	   0.762	   0.636	   0.841	   0.753
   1909	   9.	 118.556	  18.000	   1.270	   0.672	   0.917	   0.742
   1910	  10.	 116.700	  17.200	   1.371	   0.746	   0.956	   0.769
   1911	  10.	 116.700	  18.200	   1.007	   0.613	   0.798	   0.648
   1912	  10.	 116.700	  19.200	   1.238	   0.660	   0.934	   0.680
   1913	  10.	 116.700	  20.200	   1.361	   0.710	   0.914	   0.686
   1914	  10.	 116.700	  21.200	   1.074	   0.620	   0.821	   0.611
   1915	  10.	 116.700	  22.200	   2.062	   0.982	   1.256	   0.951
   1916	  10.	 116.700	  23.200	   2.308	   1.202	   1.204	   1.178
   1917	  11.	 114.545	  22.091	   2.199	   1.195	   1.154	   1.298
   1918	  11.	 114.545	  23.091	   1.779	   0.940	   0.814	   1.021
   1919	  13.	 111.077	  20.538	   2.222	   1.062	   1.106	   1.127
   1920	  13.	 111.077	  21.538	   2.114	   1.028	   0.987	   1.081
   1921	  13.	 111.077	  22.538	   2.125	   1.082	   0.991	   1.052
   1922	  14.	 109.429	  21.929	   2.077	   1.185	   1.121	   1.167
   1923	  14.	 109.429	  22.929	   1.791	   1.039	   0.891	   1.009
   1924	  15.	 107.867	  22.400	   2.309	   1.233	   1.295	   1.323
   1925	  16.	 106.438	  22.000	   2.069	   0.999	   0.873	   1.100
   1926	  16.	 106.438	  23.000	   2.429	   1.231	   1.273	   1.371
   1927	  17.	 105.059	  22.647	   2.440	   1.246	   1.026	   1.298
   1928	  17.	 105.059	  23.647	   2.306	   1.141	   1.003	   1.220
   1929	  17.	 105.059	  24.647	   2.149	   1.023	   0.946	   1.104
   1930	  18.	 103.278	  24.278	   2.084	   1.039	   0.980	   1.057
   1931	  18.	 103.278	  25.278	   2.044	   1.028	   1.026	   1.070
   1932	  19.	 102.000	  24.947	   1.908	   0.967	   0.930	   0.981
   1933	  19.	 102.000	  25.947	   2.080	   1.046	   1.060	   1.049
   1934	  19.	 102.000	  26.947	   1.957	   1.046	   1.000	   1.037
   1935	  20.	 100.650	  26.600	   1.947	   1.085	   1.041	   1.071
   1936	  22.	  97.955	  25.182	   1.868	   1.047	   0.990	   1.043
   1937	  22.	  97.955	  26.182	   1.943	   1.077	   1.064	   1.100
   1938	  24.	  96.250	  25.000	   1.884	   1.092	   1.027	   1.102
   1939	  24.	  96.250	  26.000	   1.701	   0.937	   0.903	   0.976
   1940	  25.	  95.040	  25.960	   1.770	   1.028	   1.068	   1.054
   1941	  25.	  95.040	  26.960	   1.685	   0.955	   0.940	   0.980
   1942	  25.	  95.040	  27.960	   1.767	   1.004	   1.020	   1.007
   1943	  26.	  93.808	  27.885	   1.465	   0.836	   0.824	   0.833
   1944	  26.	  93.808	  28.885	   1.502	   0.843	   0.953	   0.834
   1945	  26.	  93.808	  29.885	   1.738	   1.004	   1.107	   0.985
   1946	  26.	  93.808	  30.885	   1.489	   0.868	   0.854	   0.848
   1947	  26.	  93.808	  31.885	   0.902	   0.502	   0.608	   0.542
   1948	  27.	  92.630	  31.704	   1.173	   0.625	   0.983	   0.641
   1949	  27.	  92.630	  32.704	   1.263	   0.700	   0.933	   0.674
   1950	  27.	  92.630	  33.704	   1.380	   0.807	   1.042	   0.797
   1951	  27.	  92.630	  34.704	   1.336	   0.786	   0.905	   0.763
   1952	  27.	  92.630	  35.704	   1.331	   0.749	   0.911	   0.744
   1953	  27.	  92.630	  36.704	   1.470	   0.714	   0.894	   0.715
   1954	  27.	  92.630	  37.704	   1.687	   0.908	   1.012	   0.801
   1955	  27.	  92.630	  38.704	   1.882	   1.070	   1.118	   0.970
   1956	  27.	  92.630	  39.704	   2.017	   1.219	   1.161	   1.147
   1957	  28.	  91.214	  39.286	   2.071	   1.267	   1.114	   1.230
   1958	  29.	  89.862	  38.931	   2.290	   1.414	   1.275	   1.475
   1959	  31.	  87.484	  37.419	   2.018	   1.228	   0.948	   1.285
   1960	  31.	  87.484	  38.419	   1.939	   1.199	   1.039	   1.250
   1961	  31.	  87.484	  39.419	   1.983	   1.261	   1.109	   1.301
   1962	  31.	  87.484	  40.419	   1.908	   1.098	   0.929	   1.143
   1963	  31.	  87.484	  41.419	   1.786	   0.971	   0.959	   1.063
   1964	  31.	  87.484	  42.419	   1.820	   1.033	   1.049	   1.098
   1965	  31.	  87.484	  43.419	   1.832	   1.066	   0.996	   1.069
   1966	  31.	  87.484	  44.419	   1.803	   1.020	   0.971	   1.022
   1967	  31.	  87.484	  45.419	   1.879	   1.121	   1.065	   1.085
   1968	  31.	  87.484	  46.419	   2.008	   1.193	   1.147	   1.220
   1969	  31.	  87.484	  47.419	   1.863	   1.101	   0.970	   1.129
   1970	  31.	  87.484	  48.419	   1.822	   1.126	   1.064	   1.163
   1971	  31.	  87.484	  49.419	   1.751	   1.073	   0.997	   1.117
   1972	  31.	  87.484	  50.419	   1.612	   0.965	   0.931	   1.016
   1973	  31.	  87.484	  51.419	   1.574	   0.923	   0.935	   0.948
   1974	  31.	  87.484	  52.419	   1.486	   0.900	   0.930	   0.894
   1975	  31.	  87.484	  53.419	   1.391	   0.820	   0.869	   0.798
   1976	  31.	  87.484	  54.419	   1.372	   0.843	   0.951	   0.807
   1977	  31.	  87.484	  55.419	   0.981	   0.573	   0.690	   0.583
   1978	  31.	  87.484	  56.419	   1.359	   0.827	   1.111	   0.788
   1979	  31.	  87.484	  57.419	   1.313	   0.845	   0.955	   0.802
   1980	  31.	  87.484	  58.419	   1.291	   0.779	   0.853	   0.720
   1981	  31.	  87.484	  59.419	   1.422	   0.894	   0.998	   0.791
   1982	  31.	  87.484	  60.419	   1.510	   0.964	   0.999	   0.846
   1983	  31.	  87.484	  61.419	   1.723	   1.183	   1.162	   1.051
   1984	  31.	  87.484	  62.419	   1.546	   1.012	   0.874	   0.912
   1985	  31.	  87.484	  63.419	   1.494	   0.980	   0.990	   0.928
   1986	  31.	  87.484	  64.419	   1.623	   1.134	   1.144	   1.096
   1987	  31.	  87.484	  65.419	   1.570	   1.070	   0.971	   1.041
   1988	  31.	  87.484	  66.419	   1.642	   1.115	   1.108	   1.145
   1989	  31.	  87.484	  67.419	   1.623	   1.143	   1.075	   1.187
   1990	  31.	  87.484	  68.419	   1.483	   1.117	   1.035	   1.175
   1991	  31.	  87.484	  69.419	   1.143	   0.838	   0.776	   0.901
   1992	  31.	  87.484	  70.419	   1.212	   0.914	   1.020	   0.949
   1993	  31.	  87.484	  71.419	   1.175	   0.933	   1.001	   0.966
   1994	  31.	  87.484	  72.419	   1.178	   0.951	   0.987	   0.964
   1995	  31.	  87.484	  73.419	   1.297	   1.031	   1.069	   1.045
   1996	  31.	  87.484	  74.419	   1.168	   0.917	   0.895	   0.928
   1997	  31.	  87.484	  75.419	   1.179	   0.933	   0.985	   0.934
   1998	  31.	  87.484	  76.419	   1.203	   0.998	   1.018	   0.971
   1999	  31.	  87.484	  77.419	   1.031	   0.836	   0.850	   0.834
   2000	  31.	  87.484	  78.419	   1.103	   0.939	   1.006	   0.885
   2001	  31.	  87.484	  79.419	   1.286	   1.087	   1.118	   1.036
   2002	  31.	  87.484	  80.419	   1.194	   1.010	   0.950	   0.977
   2003	  29.	  88.690	  82.138	   1.283	   1.077	   1.040	   1.026
   2004	  29.	  88.690	  83.138	   0.933	   0.913	   0.859	   0.880
   2005	  29.	  88.690	  84.138	   1.091	   0.959	   1.026	   0.940
   2006	  27.	  90.481	  86.593	   1.022	   0.872	   0.888	   0.848
   2007	  26.	  92.115	  89.077	   1.009	   0.902	   0.983	   0.873
   2008	  26.	  92.115	  90.077	   1.106	   0.969	   1.040	   0.948
   2009	  26.	  92.115	  91.077	   1.204	   1.064	   1.079	   1.044
   2010	   7.	  85.000	  82.143	   1.048	   1.141	   1.135	   1.175
   2011	   5.	  88.200	  85.200	   1.055	   1.067	   0.842	   0.966
   2012	   4.	  87.000	  84.250	   0.882	   1.007	   1.070	   1.048
   2013	   3.	  91.000	  88.333	   0.954	   0.870	   0.973	   1.009
   2014	   3.	  91.000	  89.333	   0.488	   0.866	   0.941	   0.949
   2015	   2.	  69.000	  67.500	   1.027	   1.008	   1.054	   1.019
   2016	   2.	  69.000	  68.500	   1.047	   0.994	   0.987	   1.002
   2017	   1.	  80.000	  80.000	   1.652	   1.070	   1.014	   1.017
