"Species","coef","significant","ci.lower","ci.upper","variable","month"
"CACO",0.0361507644561225,FALSE,-0.181388136931916,0.243091755365795,"Tmin","prev.apr"
"CACO",-0.161557276607233,FALSE,-0.361933224988791,0.0732060340039717,"Tmin","prev.may"
"CACO",-0.00119684890469116,FALSE,-0.259379788140667,0.284437703387423,"Tmin","prev.jun"
"CACO",-0.0569259820657702,FALSE,-0.31139838019491,0.169470982242047,"Tmin","prev.jul"
"CACO",-0.00497720640957226,FALSE,-0.286475401935009,0.240221052786241,"Tmin","prev.aug"
"CACO",-0.0506856660596311,FALSE,-0.271893381557375,0.204510858827082,"Tmin","prev.sep"
"CACO",-0.0613325333426879,FALSE,-0.263079165879049,0.150243673399458,"Tmin","prev.oct"
"CACO",-0.00834627525947501,FALSE,-0.253631879824521,0.217271770965166,"Tmin","prev.nov"
"CACO",0.0707276011592067,FALSE,-0.140366591019362,0.306060731210246,"Tmin","prev.dec"
"CACO",0.00913044061622793,FALSE,-0.201793644948169,0.218363483201178,"Tmin","curr.jan"
"CACO",-0.0474199300945873,FALSE,-0.251903543221005,0.1342841727648,"Tmin","curr.feb"
"CACO",-0.116407875541009,FALSE,-0.307680228087948,0.10773402763199,"Tmin","curr.mar"
"CACO",-0.0307221493209371,FALSE,-0.267253033325906,0.19378281943158,"Tmin","curr.apr"
"CACO",-0.149613812574173,FALSE,-0.348589749616557,0.0624768864515491,"Tmin","curr.may"
"CACO",-0.21188220822402,TRUE,-0.414243892975793,-0.0145416441826873,"Tmin","curr.jun"
"CACO",-0.0693937163452731,FALSE,-0.299491975813043,0.141068002447878,"Tmin","curr.jul"
"CACO",0.028101389238612,FALSE,-0.155836316623072,0.202960431462416,"Tmin","curr.aug"
"CACO",0.075372433384069,FALSE,-0.1171634477214,0.279431714380852,"Tmean","prev.apr"
"CACO",-0.124244736349513,FALSE,-0.364091862154008,0.107809056695711,"Tmean","prev.may"
"CACO",-0.0175411403874915,FALSE,-0.269192237915766,0.256892594467303,"Tmean","prev.jun"
"CACO",-0.0716236953748491,FALSE,-0.264108301527964,0.118781114640378,"Tmean","prev.jul"
"CACO",-0.150154488153077,FALSE,-0.376283231578323,0.117524487287741,"Tmean","prev.aug"
"CACO",-0.15822874752621,FALSE,-0.366654986198019,0.0875939584965469,"Tmean","prev.sep"
"CACO",-0.11011851949296,FALSE,-0.315169793521092,0.104431266261535,"Tmean","prev.oct"
"CACO",-0.0872704863369327,FALSE,-0.325403805461948,0.158810232261901,"Tmean","prev.nov"
"CACO",0.0155113407938462,FALSE,-0.192862556722566,0.240087217470874,"Tmean","prev.dec"
"CACO",-0.00482690022425467,FALSE,-0.218984335671281,0.2046680062973,"Tmean","curr.jan"
"CACO",-0.0797916718285423,FALSE,-0.275282640796276,0.108431501787919,"Tmean","curr.feb"
"CACO",-0.184019341524465,FALSE,-0.383899709304802,0.0411218959236199,"Tmean","curr.mar"
"CACO",0.0857839795221442,FALSE,-0.145031579598846,0.331959914418583,"Tmean","curr.apr"
"CACO",-0.176351650517244,FALSE,-0.363887239673267,0.0354085933427359,"Tmean","curr.may"
"CACO",-0.297043479163793,TRUE,-0.496800816194337,-0.0990553298464447,"Tmean","curr.jun"
"CACO",-0.193232440057518,FALSE,-0.455647641678973,0.0836135621059901,"Tmean","curr.jul"
"CACO",-0.08300910436036,FALSE,-0.261894962578139,0.100794532982712,"Tmean","curr.aug"
"CACO",0.0986501070589237,FALSE,-0.104071508227367,0.286220243898619,"Tmax","prev.apr"
"CACO",-0.0996204787440618,FALSE,-0.317534450874674,0.143152774658567,"Tmax","prev.may"
"CACO",-0.0267760657431855,FALSE,-0.264006192933505,0.196510067147449,"Tmax","prev.jun"
"CACO",-0.0590094110488199,FALSE,-0.259022784153904,0.132826320660736,"Tmax","prev.jul"
"CACO",-0.251594532134821,TRUE,-0.456129375687341,-0.0137968028816886,"Tmax","prev.aug"
"CACO",-0.212016122671088,FALSE,-0.397613501450858,0.00367075144811471,"Tmax","prev.sep"
"CACO",-0.127096283686539,FALSE,-0.334978924543347,0.105799015934133,"Tmax","prev.oct"
"CACO",-0.131159142113799,FALSE,-0.34053280541356,0.10289274297356,"Tmax","prev.nov"
"CACO",-0.0543386876088572,FALSE,-0.263171091558137,0.171202061519795,"Tmax","prev.dec"
"CACO",-0.01902581983247,FALSE,-0.241919363095299,0.198227848083198,"Tmax","curr.jan"
"CACO",-0.110606600378753,FALSE,-0.301347335829669,0.0937590477076819,"Tmax","curr.feb"
"CACO",-0.229857228599292,TRUE,-0.434340067343741,-0.0181151552701892,"Tmax","curr.mar"
"CACO",0.157322633508804,FALSE,-0.103227008451291,0.387347488884267,"Tmax","curr.apr"
"CACO",-0.165088703988019,FALSE,-0.367923331545638,0.0315141965896218,"Tmax","curr.may"
"CACO",-0.311724129399016,TRUE,-0.49689789385273,-0.108234096946882,"Tmax","curr.jun"
"CACO",-0.24890475250342,FALSE,-0.490503120279547,0.0408291613616428,"Tmax","curr.jul"
"CACO",-0.171748333073352,FALSE,-0.353677226648458,0.0203395828683545,"Tmax","curr.aug"
"CACO",-0.0229748192751274,FALSE,-0.191453795200787,0.136091469978975,"PPT","prev.apr"
"CACO",0.0957144802642507,FALSE,-0.104753359860061,0.282121373244974,"PPT","prev.may"
"CACO",0.010655431188009,FALSE,-0.221985995276076,0.226557913886669,"PPT","prev.jun"
"CACO",0.0968636318844301,FALSE,-0.159274115187064,0.324532585320872,"PPT","prev.jul"
"CACO",0.278753645700029,TRUE,0.0815436344333578,0.435571755570372,"PPT","prev.aug"
"CACO",0.283561795774343,TRUE,0.109677212860328,0.419796660930618,"PPT","prev.sep"
"CACO",0.0505946179548501,FALSE,-0.207997849147131,0.287031726631847,"PPT","prev.oct"
"CACO",-0.00323714685739041,FALSE,-0.22801608266718,0.203015543809484,"PPT","prev.nov"
"CACO",0.0868135291206975,FALSE,-0.21662544930493,0.347666519839975,"PPT","prev.dec"
"CACO",-0.160025952503178,FALSE,-0.355499602528529,0.0226764180478547,"PPT","curr.jan"
"CACO",0.0371885063427962,FALSE,-0.148124620191295,0.224310844290438,"PPT","curr.feb"
"CACO",0.13471222083736,FALSE,-0.141960570219019,0.419097044360931,"PPT","curr.mar"
"CACO",-0.24322147350822,FALSE,-0.477727004293032,0.00305071139159837,"PPT","curr.apr"
"CACO",0.180148628706423,FALSE,-0.041884409737516,0.38760594184346,"PPT","curr.may"
"CACO",0.145905069015934,FALSE,-0.0826773047231785,0.341340937117927,"PPT","curr.jun"
"CACO",0.302345344078052,TRUE,0.0900643510790815,0.501797003277806,"PPT","curr.jul"
"CACO",0.243617063309277,TRUE,0.021194009183118,0.440659501096372,"PPT","curr.aug"
"CAGL",0.0438319947057469,FALSE,-0.149859140111967,0.238106632417788,"Tmin","prev.apr"
"CAGL",0.120580897013182,FALSE,-0.0731151462577863,0.328220948139181,"Tmin","prev.may"
"CAGL",0.0180545577488207,FALSE,-0.233257491737537,0.249860156284193,"Tmin","prev.jun"
"CAGL",0.0642909593021769,FALSE,-0.162606411882413,0.284190765233739,"Tmin","prev.jul"
"CAGL",0.161254025656929,FALSE,-0.0884352282015155,0.396090091230195,"Tmin","prev.aug"
"CAGL",0.0533926736233652,FALSE,-0.193003264485758,0.278459270487422,"Tmin","prev.sep"
"CAGL",-0.094074587992336,FALSE,-0.258442789561751,0.0768917890429145,"Tmin","prev.oct"
"CAGL",-0.164132743488419,FALSE,-0.431865814129267,0.102676863968619,"Tmin","prev.nov"
"CAGL",0.0747110599047759,FALSE,-0.18000584707972,0.295288475726044,"Tmin","prev.dec"
"CAGL",-0.0301699084717626,FALSE,-0.274354981773328,0.247624141497111,"Tmin","curr.jan"
"CAGL",-0.120004735558705,FALSE,-0.353734941107753,0.131706170103992,"Tmin","curr.feb"
"CAGL",-0.137274622480209,FALSE,-0.397367696887047,0.143682455249604,"Tmin","curr.mar"
"CAGL",0.137018744113069,FALSE,-0.085022066596834,0.373014703060118,"Tmin","curr.apr"
"CAGL",-0.25323525833291,TRUE,-0.428652214995034,-0.0396759517401635,"Tmin","curr.may"
"CAGL",-0.172883790798507,FALSE,-0.401793912649088,0.0909392133029696,"Tmin","curr.jun"
"CAGL",0.00753826509728107,FALSE,-0.2010109227414,0.200829091102193,"Tmin","curr.jul"
"CAGL",0.00811483292063911,FALSE,-0.218964400118538,0.221643417747642,"Tmin","curr.aug"
"CAGL",-0.0153565118345537,FALSE,-0.240849800385872,0.217856971817752,"Tmean","prev.apr"
"CAGL",0.171032197975626,FALSE,-0.0713981304824825,0.397656667407715,"Tmean","prev.may"
"CAGL",0.036873880155764,FALSE,-0.166093105156531,0.253409810191104,"Tmean","prev.jun"
"CAGL",0.0863844925794612,FALSE,-0.11211350505662,0.283262134033343,"Tmean","prev.jul"
"CAGL",0.15836061416081,FALSE,-0.101659792238098,0.372407624051799,"Tmean","prev.aug"
"CAGL",-0.000343146954144502,FALSE,-0.218966557884439,0.225986418302757,"Tmean","prev.sep"
"CAGL",-0.130518341102111,FALSE,-0.330630958715204,0.109847253008291,"Tmean","prev.oct"
"CAGL",-0.224620848887318,FALSE,-0.471762371039052,0.0377256683924871,"Tmean","prev.nov"
"CAGL",0.0504214753570738,FALSE,-0.204335898573234,0.283795471495316,"Tmean","prev.dec"
"CAGL",-0.0574301036538147,FALSE,-0.299371636728666,0.220823268864883,"Tmean","curr.jan"
"CAGL",-0.149161745021326,FALSE,-0.381689852481214,0.104447833764831,"Tmean","curr.feb"
"CAGL",-0.198621014024035,FALSE,-0.455250322330011,0.0619088281011315,"Tmean","curr.mar"
"CAGL",0.146322782546065,FALSE,-0.121500783812496,0.383857778717078,"Tmean","curr.apr"
"CAGL",-0.286817278462638,TRUE,-0.464120860199365,-0.088284455981426,"Tmean","curr.may"
"CAGL",-0.14942538835363,FALSE,-0.392605485909228,0.0958288977575771,"Tmean","curr.jun"
"CAGL",-0.0190468444853128,FALSE,-0.253715073198059,0.183272301927386,"Tmean","curr.jul"
"CAGL",-0.0832932773092441,FALSE,-0.29331626733489,0.147469256942243,"Tmean","curr.aug"
"CAGL",-0.054968512129357,FALSE,-0.274969422769152,0.196139280064902,"Tmax","prev.apr"
"CAGL",0.193656205037539,FALSE,-0.0367733260365311,0.398449516773878,"Tmax","prev.may"
"CAGL",0.0473775349427094,FALSE,-0.149263174797701,0.236985170254507,"Tmax","prev.jun"
"CAGL",0.0868232927692804,FALSE,-0.137072798839634,0.309380963600184,"Tmax","prev.jul"
"CAGL",0.131221522978669,FALSE,-0.152604268342953,0.369245564606961,"Tmax","prev.aug"
"CAGL",-0.0184014389555984,FALSE,-0.224564398330926,0.207038866965377,"Tmax","prev.sep"
"CAGL",-0.122619067436629,FALSE,-0.36664945675164,0.135038402457137,"Tmax","prev.oct"
"CAGL",-0.234492163040118,FALSE,-0.475627827258784,0.00880932336978437,"Tmax","prev.nov"
"CAGL",0.0260577475595688,FALSE,-0.213116205850415,0.258460258621627,"Tmax","prev.dec"
"CAGL",-0.0793756640024362,FALSE,-0.315543221932115,0.169836983038748,"Tmax","curr.jan"
"CAGL",-0.154106267265477,FALSE,-0.396702634956646,0.115155551824217,"Tmax","curr.feb"
"CAGL",-0.222271992421025,FALSE,-0.472175039684201,0.0563191491895033,"Tmax","curr.mar"
"CAGL",0.138480503013903,FALSE,-0.120740109554458,0.372361697850976,"Tmax","curr.apr"
"CAGL",-0.271430995952026,TRUE,-0.467543774274084,-0.0587516219156235,"Tmax","curr.may"
"CAGL",-0.0946532155693814,FALSE,-0.308467441640915,0.163417903180485,"Tmax","curr.jun"
"CAGL",-0.0265449501227188,FALSE,-0.236634585173159,0.208024244398652,"Tmax","curr.jul"
"CAGL",-0.147115342321819,FALSE,-0.335348247213469,0.0767161531770182,"Tmax","curr.aug"
"CAGL",0.0973466970229504,FALSE,-0.140330476468427,0.297276502108978,"PPT","prev.apr"
"CAGL",-0.177228300126481,FALSE,-0.381506235119712,0.0617429179448759,"PPT","prev.may"
"CAGL",0.0155006538646432,FALSE,-0.220812189542789,0.214625713469514,"PPT","prev.jun"
"CAGL",-0.121732721238436,FALSE,-0.362481616936931,0.114000274058226,"PPT","prev.jul"
"CAGL",-0.00906671732406919,FALSE,-0.284949408448524,0.211004878749517,"PPT","prev.aug"
"CAGL",-0.0183450601468856,FALSE,-0.227521828002345,0.206045357056462,"PPT","prev.sep"
"CAGL",-0.0227409214960968,FALSE,-0.291280588067329,0.314763012203849,"PPT","prev.oct"
"CAGL",0.0527469187498757,FALSE,-0.16964059538549,0.257637074197494,"PPT","prev.nov"
"CAGL",0.0104277559367407,FALSE,-0.223930131868827,0.241431127213356,"PPT","prev.dec"
"CAGL",0.0806146328116892,FALSE,-0.10738448560133,0.249144176942378,"PPT","curr.jan"
"CAGL",0.00534607282013159,FALSE,-0.242847970871583,0.227038358535676,"PPT","curr.feb"
"CAGL",0.104650855029545,FALSE,-0.102704626432346,0.288735041941918,"PPT","curr.mar"
"CAGL",0.0375178472808491,FALSE,-0.211494871324345,0.293211068745021,"PPT","curr.apr"
"CAGL",0.177715830299666,FALSE,-0.0462444827237091,0.383375699422762,"PPT","curr.may"
"CAGL",0.0171773049482318,FALSE,-0.16819579250392,0.220671800922231,"PPT","curr.jun"
"CAGL",0.2124297398581,FALSE,-0.0137856960867416,0.40934240588407,"PPT","curr.jul"
"CAGL",0.32702859720541,TRUE,0.13084095657083,0.50680087048742,"PPT","curr.aug"
"CAOV",0.084651129328364,FALSE,-0.118702962469067,0.296141132720729,"Tmin","prev.apr"
"CAOV",0.0117815685482544,FALSE,-0.236974435627773,0.241004709971563,"Tmin","prev.may"
"CAOV",-0.0303531351430703,FALSE,-0.258159372957932,0.244578768765519,"Tmin","prev.jun"
"CAOV",-0.0308151783024414,FALSE,-0.280889253643335,0.206145190382429,"Tmin","prev.jul"
"CAOV",0.129704240011042,FALSE,-0.152512317226161,0.390292903099005,"Tmin","prev.aug"
"CAOV",0.0392612123680434,FALSE,-0.199052550349173,0.297232616950127,"Tmin","prev.sep"
"CAOV",-0.117106875456076,FALSE,-0.302733307463036,0.0842545110816194,"Tmin","prev.oct"
"CAOV",-0.0938997014665859,FALSE,-0.362459707971223,0.183837894575149,"Tmin","prev.nov"
"CAOV",-0.0577246098965182,FALSE,-0.304651957773375,0.21629799663902,"Tmin","prev.dec"
