year	num	seg	age	raw	std	res	ars
   1968	  65.	  84.077	  41.092	   1.893	   1.002	   1.029	   1.006
   1969	  65.	  84.077	  42.092	   1.851	   0.973	   0.990	   0.998
   1970	  65.	  84.077	  43.092	   2.040	   1.062	   1.085	   1.086
   1971	  65.	  84.077	  44.092	   2.180	   1.125	   1.109	   1.153
   1972	  65.	  84.077	  45.092	   2.224	   1.151	   1.103	   1.182
   1973	  65.	  84.077	  46.092	   2.233	   1.166	   1.088	   1.184
   1974	  67.	  82.731	  45.716	   1.934	   0.986	   0.914	   1.024
   1975	  67.	  82.731	  46.716	   2.035	   1.049	   1.041	   1.057
   1976	  67.	  82.731	  47.716	   1.978	   1.031	   1.007	   1.042
   1977	  67.	  82.731	  48.716	   1.761	   0.795	   0.783	   0.796
   1978	  67.	  82.731	  49.716	   1.811	   0.875	   0.948	   0.843
   1979	  67.	  82.731	  50.716	   1.862	   0.896	   0.973	   0.894
   1980	  67.	  82.731	  51.716	   1.946	   1.006	   1.060	   1.010
   1981	  67.	  82.731	  52.716	   2.013	   1.048	   1.028	   1.037
   1982	  67.	  82.731	  53.716	   2.061	   1.068	   1.024	   1.048
   1983	  68.	  82.000	  53.926	   2.200	   1.160	   1.136	   1.158
   1984	  68.	  82.000	  54.926	   2.177	   1.156	   1.083	   1.167
   1985	  68.	  82.000	  55.926	   2.144	   1.169	   1.084	   1.173
   1986	  68.	  82.000	  56.926	   2.076	   1.121	   1.041	   1.138
   1987	  68.	  82.000	  57.926	   1.757	   0.911	   0.863	   0.943
   1988	  68.	  82.000	  58.926	   1.851	   1.007	   1.030	   1.005
   1989	  68.	  82.000	  59.926	   1.866	   1.045	   1.054	   1.060
   1990	  69.	  81.217	  60.058	   1.760	   0.959	   0.955	   0.993
   1991	  69.	  81.217	  61.058	   1.465	   0.815	   0.820	   0.808
   1992	  69.	  81.217	  62.058	   1.664	   0.960	   1.032	   0.939
   1993	  69.	  81.217	  63.058	   1.746	   0.956	   0.988	   0.959
   1994	  69.	  81.217	  64.058	   1.791	   0.984	   1.015	   0.998
   1995	  69.	  81.217	  65.058	   1.746	   1.022	   1.039	   1.042
   1996	  69.	  81.217	  66.058	   1.523	   0.887	   0.879	   0.903
   1997	  69.	  81.217	  67.058	   1.517	   0.930	   0.962	   0.914
   1998	  69.	  81.217	  68.058	   1.554	   0.961	   0.988	   0.946
   1999	  69.	  81.217	  69.058	   1.578	   0.994	   1.003	   0.979
   2000	  68.	  81.441	  70.103	   1.737	   1.053	   1.061	   1.053
   2001	  67.	  81.090	  70.582	   1.703	   1.078	   1.061	   1.092
   2002	  66.	  80.303	  70.636	   1.790	   1.149	   1.112	   1.158
   2003	  66.	  80.303	  71.636	   1.746	   1.143	   1.077	   1.162
   2004	  66.	  80.303	  72.636	   1.431	   0.941	   0.886	   0.981
   2005	  64.	  80.938	  74.031	   1.367	   0.968	   0.963	   0.957
   2006	  64.	  80.938	  75.031	   1.356	   0.966	   0.978	   0.960
   2007	  63.	  81.127	  76.127	   1.390	   1.027	   1.053	   1.035
   2008	  57.	  81.035	  76.509	   1.168	   0.936	   0.918	   0.941
   2009	  57.	  81.035	  77.509	   1.010	   0.846	   0.871	   0.835
   2010	  39.	  75.821	  71.667	   0.816	   0.881	   0.912	   0.822
   2011	  38.	  76.500	  73.237	   0.825	   0.934	   0.973	   0.883
   2012	  34.	  76.559	  73.912	   0.672	   0.895	   0.942	   0.881
   2013	  29.	  78.483	  76.379	   0.656	   0.938	   0.978	   0.919
   2014	  22.	  77.727	  75.955	   0.700	   0.947	   0.986	   0.948
   2015	  20.	  75.600	  74.650	   0.662	   0.845	   0.912	   0.885
   2016	  14.	  79.214	  78.857	   0.494	   0.905	   0.957	   0.899
   2017	   5.	  60.600	  60.600	   0.706	   1.081	   1.032	   0.984
