"variable","prev.apr","prev.may","prev.jun","prev.jul","prev.aug","prev.sep","prev.oct","prev.nov","prev.dec","curr.jan","curr.feb","curr.mar","curr.apr","curr.may","curr.jun","curr.jul","curr.aug"
"cld",-0.13141562698079,-0.313002897731935,-0.132344842975017,-0.192959842695944,-0.00792507682355947,-0.0518251197028065,-0.0583459841648584,0.0486992559641756,-0.108408696092957,-0.0943282186170245,-0.0206271788667719,0.0934027060961439,-0.0538255273912821,0.136163634286946,0.0830179339911145,0.0804518194566575,-0.0679413455594833
"deficit",-0.192480657156707,0.0531949114840718,-0.126398221205482,-0.175606016934544,-0.18143615968,-0.107766829736861,-0.0670628395866118,-0.164948143100714,-0.156878001307024,-0.152519354009147,-0.173317541162981,-0.120377083829061,-0.119141335748027,-0.331036669173787,-0.301647636309271,-0.306175803855877,-0.308591991927856
"dtr",-0.0936133161231368,0.0486760690014159,-0.118752481209274,-0.13343970680128,-0.199462234302337,-0.248841812284519,-0.234259887483848,-0.274021046895649,-0.223933941666529,-0.159236153267681,-0.286365761682788,-0.2452829075687,-0.0773794689825519,-0.277771851756014,-0.207210953609061,-0.290509228437554,-0.278684526465186
"pet",-0.0937327517588637,0.105945816796467,-0.0556399752361903,-0.0889437511853348,-0.185594036246824,-0.236898500766235,-0.24700178683456,-0.341076504914499,-0.240071523679368,-0.118983359230158,-0.218562105495215,-0.118465827442494,-0.0459155185508246,-0.306789230520208,-0.24045485479886,-0.358274714825391,-0.234255225004168
"pre",-0.149691874089262,-0.288019002143304,-0.13775494612993,-0.160529859054858,-0.178480395999182,-0.0284461102619591,-0.317651330392152,0.0220052744604471,-0.108322673121094,-0.272235535679057,-0.127079417189353,-0.093831414352308,-0.0441169725530062,0.103804636476369,0.0859642931926959,-0.0366028432109578,0.129861516601811
"tmn",-0.111855607785893,-0.0793613100326341,-0.092513146006541,-0.14087521322981,0.0154258659331737,-0.123803542820879,-0.0425923113237957,-0.0984687974006064,-0.192611627739601,-0.0979082877077979,-0.107693426723347,-0.0417805907995131,-0.08369358913905,-0.277293003832188,-0.122408093567706,-0.0893229932231017,-0.049166937298568
"tmp",-0.0812701162802872,-0.0205908486274871,-0.0548111841161011,-0.0893046604824717,-0.0238663243518097,-0.144926612083578,-0.0833729855019372,-0.133334240669756,-0.222268651372291,-0.0945684004665058,-0.160206770837865,-0.118399735632704,-0.0765965487061333,-0.326461969504296,-0.216991357599842,-0.259556758024274,-0.146501226480753
"tmx",-0.0931805458094271,0.0189238722530263,-0.0796717078826488,-0.104282328957647,-0.0880037562778633,-0.187795268057507,-0.166406294868601,-0.200594975894215,-0.257786775110327,-0.0989433687330104,-0.212268596053498,-0.15433388962042,-0.0535196461574299,-0.340409071316685,-0.244924469029304,-0.319635597765464,-0.233184299796935
"vap",-0.0586542269192307,-0.0876498352984523,-0.0241405612692517,-0.205668406856195,-0.0623422644605224,-0.118915489165669,-0.0666613163079335,-0.041821081227582,-0.239377537502011,-0.0912545198099485,-0.107017353268899,-0.0671144169164689,-0.0153390924398545,-0.331419803473919,-0.152923573465413,-0.0701296068067204,-0.0325272306255827
"wet",-0.0882648945249939,-0.287476716196356,-0.100878867478875,-0.0918825939914384,-0.0433522188695358,-0.0192626429429355,-0.288709986473402,0.0152124991213899,-0.130490369150868,-0.284597174845974,-0.122942156001041,-0.0430375716685185,-0.0689560033450141,0.136111958557166,0.102294928766278,-0.0220559082458844,0.132718706061772
"PDSI_prewhiten",-0.124654736979383,-0.322336656082587,-0.0856171592514325,-0.0905414427245471,-0.15464055384687,0.00583150670429301,-0.129686228141315,-0.00665785281200717,-0.275824189929876,-0.215993520721858,-0.0737101893004358,0.022199051621175,-0.0567570237834769,0.0727084945137306,0.057757692507375,-0.0171235997998586,0.181161148316385
