"variable","prev.apr","prev.may","prev.jun","prev.jul","prev.aug","prev.sep","prev.oct","prev.nov","prev.dec","curr.jan","curr.feb","curr.mar","curr.apr","curr.may","curr.jun","curr.jul","curr.aug"
"cld",0.0239236094428824,-0.195398747373882,-0.0345812020268237,-0.0860218490401155,0.0861471298098285,0.0843484491374747,0.118333786948215,0.215866126056396,0.0653289812757298,0.00999225538162099,0.0914830895912779,0.138197161261728,-0.00437593772726422,0.229861964440781,0.199111119143024,0.209713087423155,0.0717557820934721
"deficit",-0.0123157727599365,0.14454025716182,0.00927608124035603,-0.0120008609811514,-0.0381802213924387,-0.0504120679491545,0.0757780194475245,-0.115595372754808,-0.0718779473183389,0.0592125786082735,-0.0719845401144269,-0.0393346141651345,-0.0221912548929143,-0.22826639773826,-0.195484522993791,-0.192925759733335,-0.216013512582217
"dtr",0.00695423581863805,0.172684189448757,-0.023582577215122,-0.00697614091059541,-0.0772373323383693,-0.12183126664163,-0.0818530019770725,-0.160640056939873,-0.152561887512272,-0.0509628492951149,-0.153552967113821,-0.155045183768452,0.00759591599101129,-0.191640793842766,-0.141472569632166,-0.193517550430066,-0.187081261639581
"pet",-0.00319264807542473,0.151645897752375,0.00768074438750745,0.0461906132182814,-0.0538815634243077,-0.109689578749283,-0.0901749850118127,-0.231068058106763,-0.0945885827907205,-0.0210362282602847,-0.138213834320252,-0.0607619436201069,0.0479537806893336,-0.243364463620567,-0.156986456196841,-0.236505431455083,-0.147556468955766
"pre",0.0105607741900858,-0.129207229849653,-0.011682421959014,0.025561169795684,0.0313813199471642,0.0350504283109853,-0.0964907857577077,0.0835092988131957,0.0542159102958479,-0.0648392364700378,0.0427828081045605,0.0239721095728128,0.0378080891332156,0.199926516231703,0.186425150198931,0.158844652185677,0.212542189058149
"tmn",0.0172616588610826,0.00113485353587149,0.0337873867833842,-0.000744264200674202,0.0781875093454814,-0.00790180413692616,0.0156094417348915,-0.00499505353554943,-0.00449021777215422,-0.00296042128754227,-0.0441806684539851,0.0287688889222853,0.0728068885567404,-0.149132231847034,-0.0230741606818813,-0.0013122955268909,0.0233533874291271
"tmp",0.0168095124720563,0.060630041884,0.0236672762968582,-0.00519184629868821,0.0384734137909104,-0.0717694900159655,-0.0219148264449856,-0.0800550863928249,-0.0376441969269078,-0.0110103384552048,-0.0815244175356844,-0.0237775405400931,0.0647872665634268,-0.212814176754669,-0.0995808488232604,-0.113122964296202,-0.0791788975809781
"tmx",0.0172377557934954,0.100307982262016,0.00745334454793705,-0.00746228157695336,-0.00180624053017648,-0.110208374543411,-0.0587625885392439,-0.12566067004162,-0.0712792463232642,-0.0163043141196285,-0.104370771744103,-0.0533476198549661,0.0539146803667134,-0.237685406909444,-0.135703493719319,-0.165662321172506,-0.14473489605572
"vap",0.0389492862370476,-0.00207553458957004,0.0401478064192304,-0.0352008785878262,0.0849182378528816,-0.0114015557425682,0.00794245611473189,0.0736187762418953,-0.0158448258398523,-0.0062150826830652,-0.00731311076586639,0.0278885502697584,0.0316280801310106,-0.121932608435499,-0.0506181382955625,0.0544420066850418,0.0394515314660502
"wet",0.0140799251030688,-0.131897001994279,-0.0118402247689089,0.0588151350813876,0.0874166731089338,0.0246101186086157,-0.0565735269709126,0.101603372103922,0.0487418173877356,-0.0964041556995828,0.0340149964012318,0.0397350778003362,0.0408723098700122,0.231187981761581,0.198604543425259,0.172687234173179,0.196642231581498
"PDSI_prewhiten",-0.0372101410341267,-0.100941035118315,-0.012869755713267,0.106391937246426,0.0400452959608833,0.0927974258330116,-0.0152701350656278,0.0342532721640571,0.0454399400783604,0.0304058074837466,0.0521726787213006,0.0878343758154482,0.0628796620444329,0.179437378756349,0.170874316515161,0.160610225534627,0.25811011852784
