"Species","coef","significant","significant2","ci.lower","ci.upper","chg_rad_inc_1SD_clim","variable","month"
"FRAM_dead",0.0149744888745119,FALSE,FALSE,-0.254700546347857,0.279265819736645,0.00166232771866177,"cld","prev.apr"
"FRAM_dead",-0.16785091335171,FALSE,FALSE,-0.374240047851777,0.0335084335833219,-0.0186332387172271,"cld","prev.may"
"FRAM_dead",-0.0777483310880681,FALSE,FALSE,-0.280142563715152,0.0999444245030438,-0.00863089264217714,"cld","prev.jun"
"FRAM_dead",-0.107207330810936,FALSE,FALSE,-0.289249686565102,0.0897371547865702,-0.0119011553011401,"cld","prev.jul"
"FRAM_dead",0.0289548221423147,FALSE,FALSE,-0.12463900381661,0.206893075476832,0.00321429357886248,"cld","prev.aug"
"FRAM_dead",-0.0518251197028065,FALSE,FALSE,-0.247010805031749,0.125751665199127,-0.0057531401389984,"cld","prev.sep"
"FRAM_dead",0.296297846189532,TRUE,FALSE,0.060127270731082,0.489894714529754,0.032892216010057,"cld","prev.oct"
"FRAM_dead",0.0841447141843399,FALSE,FALSE,-0.11964017552587,0.297551209983016,0.00934095927678598,"cld","prev.nov"
"FRAM_dead",-0.108408696092957,FALSE,FALSE,-0.300849766191153,0.0917191623495616,-0.0120345196400018,"cld","prev.dec"
"FRAM_dead",-0.0943282186170245,FALSE,FALSE,-0.297757191468243,0.121355177780106,-0.0104714367063282,"cld","curr.jan"
"FRAM_dead",0.137956799599277,FALSE,FALSE,-0.0543633222834408,0.325393816464092,0.0153146737677362,"cld","curr.feb"
"FRAM_dead",0.116907396637214,FALSE,FALSE,-0.133869336388658,0.326885084690304,0.0129779658975479,"cld","curr.mar"
"FRAM_dead",-0.0538255273912821,FALSE,FALSE,-0.272625568101553,0.150299911817656,-0.00597520669345938,"cld","curr.apr"
"FRAM_dead",0.294263357570998,TRUE,FALSE,0.0527651563583025,0.501381516497785,0.0326663661094539,"cld","curr.may"
"FRAM_dead",0.0865395881340792,FALSE,FALSE,-0.12012269250728,0.271686192698428,0.00960681578666184,"cld","curr.jun"
"FRAM_dead",0.154247015782553,FALSE,FALSE,-0.0265715597833953,0.329691398846686,0.017123061227995,"cld","curr.jul"
"FRAM_dead",-0.0679413455594833,FALSE,FALSE,-0.243279595158705,0.0994869921784859,-0.00754221282029489,"cld","curr.aug"
"FRAM_dead",-0.0936133161231368,FALSE,FALSE,-0.34296053685179,0.165982322422391,-0.010392074916975,"dtr","prev.apr"
"FRAM_dead",0.16334203227014,FALSE,FALSE,-0.0391661291906374,0.349167925736642,0.0181327049050314,"dtr","prev.may"
"FRAM_dead",-0.0412407832091083,FALSE,FALSE,-0.262051105335515,0.178615694233567,-0.00457816608248381,"dtr","prev.jun"
"FRAM_dead",-0.0184584193016444,FALSE,FALSE,-0.211831537509396,0.173425554535711,-0.00204908109418225,"dtr","prev.jul"
"FRAM_dead",-0.00821508175095473,FALSE,FALSE,-0.235611991175969,0.209949969452908,-0.000911961551417536,"dtr","prev.aug"
"FRAM_dead",-0.0121385520055093,FALSE,FALSE,-0.196787959426302,0.166416440358816,-0.00134750852815557,"dtr","prev.sep"
"FRAM_dead",-0.234259887483848,FALSE,FALSE,-0.45318890949826,0.0376925241346814,-0.0260053419918602,"dtr","prev.oct"
"FRAM_dead",0.00290569028076745,FALSE,FALSE,-0.19798182613884,0.218262619516308,0.000322562561970802,"dtr","prev.nov"
"FRAM_dead",0.00218294409162524,FALSE,FALSE,-0.231872180456848,0.222500527731708,0.000242330038922003,"dtr","prev.dec"
"FRAM_dead",0.0315182799879386,FALSE,FALSE,-0.153255158696373,0.229408557683955,0.00349886469632177,"dtr","curr.jan"
"FRAM_dead",-0.172171051834199,FALSE,FALSE,-0.354252338838217,0.0465559447590849,-0.0191128200911279,"dtr","curr.feb"
"FRAM_dead",-0.0572811286099907,FALSE,FALSE,-0.284430714328147,0.174990223770063,-0.0063588152251855,"dtr","curr.mar"
"FRAM_dead",0.070597075192663,FALSE,FALSE,-0.132220975114363,0.283322996600163,0.00783702708871511,"dtr","curr.apr"
"FRAM_dead",-0.156218929197577,FALSE,FALSE,-0.331991220385978,0.0587502553238966,-0.0173419646146859,"dtr","curr.may"
"FRAM_dead",-0.0881705308547575,FALSE,FALSE,-0.273614346564984,0.102929550341318,-0.00978786779550522,"dtr","curr.jun"
"FRAM_dead",-0.131712778248191,FALSE,FALSE,-0.319688144696337,0.0800768887362682,-0.0146215209092441,"dtr","curr.jul"
"FRAM_dead",-0.0735770585863717,FALSE,FALSE,-0.245423184927143,0.108456419955968,-0.00816783697732142,"dtr","curr.aug"
"FRAM_dead",0.0196682965654181,FALSE,FALSE,-0.180398135781048,0.209946958286954,0.00218339035365708,"frs","prev.oct"
"FRAM_dead",-0.0207805550842809,FALSE,FALSE,-0.279724708380334,0.230083439712135,-0.00230686289296829,"frs","prev.nov"
"FRAM_dead",-0.295322200971223,TRUE,FALSE,-0.467263684285988,-0.0713438675908957,-0.0327839090018134,"frs","prev.dec"
"FRAM_dead",-0.0893274634089064,FALSE,FALSE,-0.286419666778856,0.113931344572233,-0.00991629962843791,"frs","curr.jan"
"FRAM_dead",-0.0865788501083612,FALSE,FALSE,-0.288824062488497,0.0995363983814294,-0.00961117428388236,"frs","curr.feb"
"FRAM_dead",0.0370860864990135,FALSE,FALSE,-0.215595122525569,0.28044310885211,0.0041169505070007,"frs","curr.mar"
"FRAM_dead",0.00791685474862463,FALSE,FALSE,-0.171750654845948,0.18845446782984,0.000878855178533547,"frs","curr.apr"
