"variable","prev.apr","prev.may","prev.jun","prev.jul","prev.aug","prev.sep","prev.oct","prev.nov","prev.dec","curr.jan","curr.feb","curr.mar","curr.apr","curr.may","curr.jun","curr.jul","curr.aug"
"cld",0.0962267108982434,-0.191058728518163,-0.0357645479426978,-0.179533828580038,0.0453289346393511,0.104913338361119,0.0671034892809889,0.174249478839862,0.116759457160766,0.0831968107380675,-0.0220530787240407,0.109108868616367,-0.0557693450013664,0.125086079728875,0.11572296317312,0.157400444241761,-0.0716583056503997
"dtr",-0.0260786032189526,0.180605033769763,0.114949791979289,0.115993401103914,-0.0695738500226164,-0.17061511639684,-0.0453449572496684,-0.105549326643216,-0.198901487842397,-0.0730482375158022,-0.127922214006933,-0.220990802545998,0.0662858293497184,-0.054265972369141,-0.0840942100879245,-0.225523543832308,-0.183534288951649
"pet",-0.0310220663824409,0.0962643168218517,-0.0666294631684233,0.155243371087531,0.0182102502993315,-0.142835638541494,-0.124815982468832,-0.321498710297315,-0.175853034226104,-0.13170335409422,-0.126623927794914,-0.125005813457798,0.101125118415629,-0.214730960358945,-0.17292807893669,-0.210839644109975,-0.107002029828062
"PETminusPRE",-0.0725690333438211,0.10241278968082,0.041402227742645,0.063486295017366,-0.036404793940446,-0.0717041857481546,0.0375674570515676,-0.069468496209518,-0.184121628367382,0.0382615874963057,-0.0147348093690754,-0.137371953880043,0.0995027135531947,-0.138208425323981,-0.157356872810874,-0.323301515196281,-0.292929984662101
"pre",0.0799638240833548,-0.0946860395769111,-0.0593375841501188,-0.0371828130730283,0.0457388665626852,0.0564546424175868,-0.0550826701840216,0.0199079525675174,0.150866372725742,-0.0729800495411743,-0.0116822329863082,0.105435073986113,-0.0858581829016548,0.100832716455761,0.140134226149753,0.323171173959794,0.310448385593786
"tmn",0.156506746654419,-0.0260978329267766,-0.00531382242542633,0.0918290973695522,0.196519878070346,0.05222298236727,0.0232105643346684,-0.0467645158930801,0.144230096765388,-0.0714865981631887,-0.0502876061888258,-0.0631636174194409,0.117680891495752,-0.268900403061358,-0.0576963066526443,0.0489644511915806,-0.011349277790215
"tmp",0.118673343420847,0.0372096235909417,0.0489054237385905,0.161263224230852,0.180625215783153,-0.0406948719130037,0.00174792017790205,-0.100857136746374,0.0960189005535978,-0.0824018808188038,-0.0802391511184675,-0.117695614781866,0.129875496213806,-0.272959530840432,-0.0962980352560509,-0.0947242405785156,-0.141817126948538
"tmx",0.0852718254355759,0.0834987423624026,0.0786306069715716,0.175587688228165,0.112735466015477,-0.115118146825985,-0.0210725379510496,-0.13185628542014,0.0421990929657754,-0.0899934906684575,-0.0975334218953019,-0.150916334924049,0.121558302480984,-0.24784123587653,-0.113390837590821,-0.173086642659301,-0.206114420627547
"vap",0.22291039096281,0.0415187381568353,0.202496764391736,0.106473171577793,0.158897013968672,0.0220334500210978,0.0894209321535341,0.178765883822076,0.260808275873946,-0.0276916208737165,-0.00965661068577412,-0.0982448805255367,0.0776276980380269,-0.183081879633546,-0.00224184932232893,0.0811330208074998,-0.020619192579386
"wet",0.0839198630326995,-0.121002211819455,-0.0491985625078459,-0.00924733810105876,0.0733062610663424,0.0235604228202355,0.0307978537554233,0.045997567693281,0.149155343392613,-0.098180296084013,-0.0292824731798057,0.128139110082556,-0.0709627958175774,0.0594342400541166,0.12430249448997,0.291677948342648,0.260228949066325
"PDSI_prewhiten",0.0108662209908831,-0.166789881381673,-0.102323277526502,0.00998399404862162,0.0274759861303323,0.187336380447668,0.0969877176821741,0.0190547648156825,0.0984088500189841,0.0262526940635281,0.0163987190000802,0.16345932400047,-0.0560267832705683,0.0925897170317457,0.149412783123584,0.323238014654019,0.331521891245604
