year	num	seg	age	raw	std	res	ars
   1929	  10.	  97.800	  18.100	   1.720	   1.327	   1.199	   1.201
   1930	  11.	  96.455	  17.455	   1.629	   0.871	   0.808	   0.915
   1931	  11.	  96.455	  18.455	   1.660	   1.083	   1.078	   1.041
   1932	  11.	  96.455	  19.455	   1.698	   0.977	   1.031	   1.056
   1933	  11.	  96.455	  20.455	   1.628	   0.876	   0.869	   0.902
   1934	  11.	  96.455	  21.455	   1.690	   1.148	   1.124	   1.080
   1935	  12.	  94.667	  20.667	   1.509	   0.768	   0.803	   0.848
   1936	  12.	  94.667	  21.667	   1.662	   1.033	   1.077	   1.007
   1937	  12.	  94.667	  22.667	   1.548	   0.816	   0.888	   0.896
   1938	  12.	  94.667	  23.667	   1.648	   0.933	   0.984	   0.938
   1939	  12.	  94.667	  24.667	   1.265	   0.453	   0.611	   0.577
   1940	  13.	  93.231	  23.769	   1.787	   1.154	   1.368	   1.166
   1941	  13.	  93.231	  24.769	   1.879	   1.086	   1.112	   1.198
   1942	  13.	  93.231	  25.769	   1.788	   1.116	   1.053	   1.157
   1943	  14.	  91.429	  24.929	   1.670	   0.943	   0.924	   1.008
   1944	  14.	  91.429	  25.929	   1.764	   1.029	   1.070	   1.079
   1945	  14.	  91.429	  26.929	   1.758	   0.976	   0.966	   1.010
   1946	  15.	  90.133	  26.133	   1.559	   0.899	   0.957	   0.967
   1947	  15.	  90.133	  27.133	   1.537	   0.836	   0.882	   0.871
   1948	  16.	  88.063	  26.437	   1.668	   1.050	   1.163	   1.104
   1949	  16.	  88.063	  27.437	   1.364	   0.641	   0.698	   0.753
   1950	  17.	  86.824	  26.824	   1.583	   0.878	   1.110	   0.994
   1951	  17.	  86.824	  27.824	   1.462	   0.771	   0.858	   0.860
   1952	  17.	  86.824	  28.824	   1.284	   0.536	   0.663	   0.591
   1953	  17.	  86.824	  29.824	   1.379	   0.706	   0.971	   0.775
   1954	  17.	  86.824	  30.824	   1.687	   1.077	   1.222	   1.116
   1955	  17.	  86.824	  31.824	   1.683	   1.256	   1.219	   1.278
   1956	  17.	  86.824	  32.824	   1.613	   1.080	   0.950	   1.095
   1957	  17.	  86.824	  33.824	   1.582	   1.023	   1.029	   1.082
   1958	  17.	  86.824	  34.824	   1.962	   1.472	   1.447	   1.483
   1959	  17.	  86.824	  35.824	   1.679	   1.200	   0.958	   1.206
   1960	  17.	  86.824	  36.824	   1.820	   1.360	   1.206	   1.310
   1961	  17.	  86.824	  37.824	   1.855	   1.274	   1.100	   1.258
   1962	  17.	  86.824	  38.824	   1.838	   1.372	   1.205	   1.335
   1963	  17.	  86.824	  39.824	   1.786	   1.229	   1.034	   1.207
   1964	  17.	  86.824	  40.824	   1.478	   0.954	   0.814	   0.924
   1965	  17.	  86.824	  41.824	   1.435	   0.900	   0.928	   0.895
   1966	  17.	  86.824	  42.824	   1.474	   0.854	   0.895	   0.848
   1967	  17.	  86.824	  43.824	   1.638	   1.118	   1.164	   1.093
   1968	  17.	  86.824	  44.824	   1.827	   1.276	   1.198	   1.247
   1969	  17.	  86.824	  45.824	   1.551	   1.009	   0.914	   1.043
   1970	  17.	  86.824	  46.824	   1.770	   1.281	   1.263	   1.286
   1971	  17.	  86.824	  47.824	   1.452	   0.954	   0.851	   1.001
   1972	  17.	  86.824	  48.824	   1.576	   1.152	   1.197	   1.201
   1973	  17.	  86.824	  49.824	   1.622	   1.215	   1.138	   1.241
   1974	  17.	  86.824	  50.824	   1.472	   0.959	   0.891	   1.018
   1975	  17.	  86.824	  51.824	   1.543	   1.093	   1.083	   1.096
   1976	  17.	  86.824	  52.824	   1.282	   0.773	   0.769	   0.821
   1977	  17.	  86.824	  53.824	   1.071	   0.527	   0.680	   0.588
   1978	  17.	  86.824	  54.824	   1.311	   0.835	   1.110	   0.915
   1979	  17.	  86.824	  55.824	   1.174	   0.763	   0.842	   0.803
   1980	  17.	  86.824	  56.824	   1.089	   0.738	   0.913	   0.819
   1981	  17.	  86.824	  57.824	   1.295	   1.046	   1.158	   1.073
   1982	  17.	  86.824	  58.824	   1.294	   1.048	   1.055	   1.096
   1983	  17.	  86.824	  59.824	   1.258	   0.951	   0.892	   0.946
   1984	  17.	  86.824	  60.824	   0.932	   0.703	   0.713	   0.687
   1985	  17.	  86.824	  61.824	   1.125	   0.786	   0.938	   0.788
   1986	  17.	  86.824	  62.824	   1.168	   0.964	   1.088	   0.989
   1987	  17.	  86.824	  63.824	   1.067	   0.714	   0.800	   0.798
   1988	  17.	  86.824	  64.824	   1.101	   0.706	   0.805	   0.707
   1989	  17.	  86.824	  65.824	   1.172	   0.943	   1.087	   0.948
   1990	  17.	  86.824	  66.824	   1.177	   0.909	   0.939	   0.919
   1991	  17.	  86.824	  67.824	   1.130	   0.842	   0.903	   0.868
   1992	  17.	  86.824	  68.824	   1.348	   1.240	   1.225	   1.163
   1993	  17.	  86.824	  69.824	   1.408	   1.249	   1.204	   1.287
   1994	  17.	  86.824	  70.824	   1.275	   1.144	   0.999	   1.148
   1995	  17.	  86.824	  71.824	   1.136	   1.001	   0.845	   0.924
   1996	  17.	  86.824	  72.824	   1.004	   0.731	   0.791	   0.756
   1997	  16.	  86.563	  72.687	   1.186	   1.193	   1.214	   1.099
   1998	  16.	  86.563	  73.688	   1.183	   1.261	   1.121	   1.174
   1999	  16.	  86.563	  74.688	   1.108	   1.132	   1.036	   1.128
   2000	  16.	  86.563	  75.687	   1.215	   1.399	   1.340	   1.401
   2001	  15.	  87.333	  76.733	   1.181	   1.207	   1.045	   1.250
   2002	  15.	  87.333	  77.733	   1.045	   1.051	   0.919	   1.051
   2003	  15.	  87.333	  78.733	   0.742	   0.625	   0.656	   0.682
   2004	  15.	  87.333	  79.733	   0.814	   0.926	   0.999	   0.847
   2005	  14.	  89.500	  82.357	   0.612	   0.861	   0.928	   0.858
   2006	  14.	  89.500	  83.357	   0.754	   0.927	   1.009	   0.944
   2007	  14.	  89.500	  84.357	   0.450	   0.683	   0.825	   0.801
   2008	  13.	  89.615	  85.077	   0.522	   0.651	   0.854	   0.758
   2009	  11.	  85.000	  80.636	   0.665	   0.873	   0.939	   0.824
   2010	   9.	  85.556	  81.222	   0.741	   1.308	   1.260	   1.176
   2011	   8.	  87.750	  83.875	   0.527	   0.847	   0.741	   0.834
   2012	   8.	  87.750	  84.875	   0.550	   0.977	   0.918	   0.841
   2013	   7.	  88.429	  86.143	   0.490	   1.014	   1.048	   0.974
   2014	   6.	  82.333	  80.667	   0.422	   0.989	   1.055	   1.048
   2015	   5.	  80.200	  79.200	   0.539	   1.365	   1.270	   1.294
   2016	   4.	  81.250	  81.000	   0.381	   0.894	   0.822	   0.976
   2017	   1.	  72.000	  72.000	   0.323	   0.677	   0.778	   0.769
