"Species","Climate_data","variable","month","ANPP_response","ANPP_response_percent"
"caco","CRU_SCBI_1901_2016","PETminusPRE","prev.apr",-0.000853238818888349,-3.0663727916936
"caco","CRU_SCBI_1901_2016","PETminusPRE","prev.may",0.00102957695130198,3.70009741767309
"caco","CRU_SCBI_1901_2016","PETminusPRE","prev.jun",0.000508926755646007,1.82898283801832
"caco","CRU_SCBI_1901_2016","PETminusPRE","prev.jul",1.84688083486456e-05,0.0663732710720715
"caco","CRU_SCBI_1901_2016","PETminusPRE","prev.aug",-0.00166958197752908,-6.00014982448553
"caco","CRU_SCBI_1901_2016","PETminusPRE","prev.sep",-0.00125409909864872,-4.50698593295847
"caco","CRU_SCBI_1901_2016","PETminusPRE","prev.oct",-7.42478746965092e-06,-0.026683228396368
"caco","CRU_SCBI_1901_2016","PETminusPRE","prev.nov",-0.000753807074845396,-2.70903462585488
"caco","CRU_SCBI_1901_2016","PETminusPRE","prev.dec",0.000248912867105849,0.894543973269104
"caco","CRU_SCBI_1901_2016","PETminusPRE","curr.jan",-0.000152840853154312,-0.549280017735512
"caco","CRU_SCBI_1901_2016","PETminusPRE","curr.feb",0.000203992567329676,0.733109235445248
"caco","CRU_SCBI_1901_2016","PETminusPRE","curr.mar",-0.000128392663306859,-0.461418023537847
"caco","CRU_SCBI_1901_2016","PETminusPRE","curr.apr",-0.000463878632726848,-1.66708872891514
"caco","CRU_SCBI_1901_2016","PETminusPRE","curr.may",-0.00143036183676995,-5.1404396066539
"caco","CRU_SCBI_1901_2016","PETminusPRE","curr.jun",-0.00199773549901797,-7.17946915163821
"caco","CRU_SCBI_1901_2016","PETminusPRE","curr.jul",-0.000335702477954759,-1.20644879454236
"caco","CRU_SCBI_1901_2016","PETminusPRE","curr.aug",0.000358479793422482,1.28830599427577
"cagl","CRU_SCBI_1901_2016","cld","prev.apr",0.00395257523812211,4.56713894038554
"cagl","CRU_SCBI_1901_2016","cld","prev.may",-0.00260556173572234,-3.01068588145327
"cagl","CRU_SCBI_1901_2016","cld","prev.jun",-0.00178830521799658,-2.06635874243022
"cagl","CRU_SCBI_1901_2016","cld","prev.jul",0.000173418257789132,0.200382087729431
"cagl","CRU_SCBI_1901_2016","cld","prev.aug",0.00222416449631442,2.56998732951804
"cagl","CRU_SCBI_1901_2016","cld","prev.sep",0.000879023542963805,1.01569797175905
"cagl","CRU_SCBI_1901_2016","cld","prev.oct",0.000193248867176088,0.223296047081606
"cagl","CRU_SCBI_1901_2016","cld","prev.nov",0.00414498497569846,4.78946538632356
"cagl","CRU_SCBI_1901_2016","cld","prev.dec",0.00245763948899949,2.83976403621138
"cagl","CRU_SCBI_1901_2016","cld","curr.jan",0.000826828550121436,0.955387472921639
"cagl","CRU_SCBI_1901_2016","cld","curr.feb",0.00461406822854114,5.33148375694878
"cagl","CRU_SCBI_1901_2016","cld","curr.mar",0.000625278670005475,0.722499735066715
"cagl","CRU_SCBI_1901_2016","cld","curr.apr",0.00196190130784896,2.26694631233063
"cagl","CRU_SCBI_1901_2016","cld","curr.may",0.000189732607287857,0.219233063711886
"cagl","CRU_SCBI_1901_2016","cld","curr.jun",0.00107363503458235,1.24056851009695
"cagl","CRU_SCBI_1901_2016","cld","curr.jul",-0.000494620264559431,-0.571525988723858
"cagl","CRU_SCBI_1901_2016","cld","curr.aug",2.20664576911639e-05,0.0254974471391887
"cagl","CRU_SCBI_1901_2016","dtr","prev.apr",-0.00406143162123959,-4.69292079051968
"cagl","CRU_SCBI_1901_2016","dtr","prev.may",0.00197180554941062,2.27839050873074
"cagl","CRU_SCBI_1901_2016","dtr","prev.jun",0.00287210007593208,3.31866676969463
"cagl","CRU_SCBI_1901_2016","dtr","prev.jul",0.000567997583629479,0.656312334606328
"cagl","CRU_SCBI_1901_2016","dtr","prev.aug",-0.00273914124112139,-3.1650349131583
"cagl","CRU_SCBI_1901_2016","dtr","prev.sep",-0.00155456078283009,-1.79627069915884
"cagl","CRU_SCBI_1901_2016","dtr","prev.oct",-0.000584306888179537,-0.675157481229411
"cagl","CRU_SCBI_1901_2016","dtr","prev.nov",-0.00453942424609188,-5.24523380131949
"cagl","CRU_SCBI_1901_2016","dtr","prev.dec",-0.00219374903498157,-2.5348427390993
"cagl","CRU_SCBI_1901_2016","dtr","curr.jan",-0.000514130497167226,-0.594069757712648
"cagl","CRU_SCBI_1901_2016","dtr","curr.feb",-0.003378294600149,-3.90356663463924
"cagl","CRU_SCBI_1901_2016","dtr","curr.mar",-0.000603157757300687,-0.696939366009983
"cagl","CRU_SCBI_1901_2016","dtr","curr.apr",-0.00185150488473233,-2.13938497003604
"cagl","CRU_SCBI_1901_2016","dtr","curr.may",-0.000110827626478016,-0.128059591042404
"cagl","CRU_SCBI_1901_2016","dtr","curr.jun",-0.000465049518961036,-0.537357454140104
"cagl","CRU_SCBI_1901_2016","dtr","curr.jul",0.00103414674276368,1.19494040578791
"cagl","CRU_SCBI_1901_2016","dtr","curr.aug",0.000750435434287641,0.867116420991538
"cagl","CRU_SCBI_1901_2016","frs","prev.oct",2.46483310078621e-05,0.0284807614225209
"cagl","CRU_SCBI_1901_2016","frs","prev.nov",0.000415784380412274,0.480432356168676
"cagl","CRU_SCBI_1901_2016","frs","prev.dec",-0.00357166445182558,-4.12700247742114
"cagl","CRU_SCBI_1901_2016","frs","curr.jan",0.00133405566649566,1.54148048197283
"cagl","CRU_SCBI_1901_2016","frs","curr.feb",0.000179604447723983,0.207530133558282
"cagl","CRU_SCBI_1901_2016","frs","curr.mar",-0.00117290658269853,-1.3552752331217
"cagl","CRU_SCBI_1901_2016","frs","curr.apr",0.000881388804778865,1.01843099483615
"cagl","CRU_SCBI_1901_2016","frs","curr.may",9.34197893582983e-05,0.107945107196393
"cagl","CRU_SCBI_1901_2016","pet","prev.apr",-0.00427613055328431,-4.94100205246335
"cagl","CRU_SCBI_1901_2016","pet","prev.may",0.00101929898218693,1.17778405039369
"cagl","CRU_SCBI_1901_2016","pet","prev.jun",0.00258654197374217,2.98870884361255
"cagl","CRU_SCBI_1901_2016","pet","prev.jul",0.0003227792275209,0.37296635493235
"cagl","CRU_SCBI_1901_2016","pet","prev.aug",-0.00121695157361654,-1.40616853205511
"cagl","CRU_SCBI_1901_2016","pet","prev.sep",-0.000564795398414739,-0.652612259615342
"cagl","CRU_SCBI_1901_2016","pet","prev.oct",-0.00101135162219988,-1.16860100008259
"cagl","CRU_SCBI_1901_2016","pet","prev.nov",-0.00444291294343668,-5.13371649880425
"cagl","CRU_SCBI_1901_2016","pet","prev.dec",0.000635444206583541,0.734245853776313
"cagl","CRU_SCBI_1901_2016","pet","curr.jan",-0.00317945713115671,-3.67381304546433
"cagl","CRU_SCBI_1901_2016","pet","curr.feb",-0.00161896028579701,-1.8706833187859
"cagl","CRU_SCBI_1901_2016","pet","curr.mar",0.000833136362005174,0.962676051012447
"cagl","CRU_SCBI_1901_2016","pet","curr.apr",-0.0012422519661147,-1.43540274034315
"cagl","CRU_SCBI_1901_2016","pet","curr.may",-0.000816536720443239,-0.943495424507796
"cagl","CRU_SCBI_1901_2016","pet","curr.jun",-0.00100039207138133,-1.15593741032223
"cagl","CRU_SCBI_1901_2016","pet","curr.jul",0.000953021607125681,1.10120157889782
"cagl","CRU_SCBI_1901_2016","pet","curr.aug",6.55658995062092e-06,0.00757603726067167
"cagl","CRU_SCBI_1901_2016","pet_sum","prev.apr",-0.00428727368492669,-4.95387776699774
"cagl","CRU_SCBI_1901_2016","pet_sum","prev.may",0.0011196062828302,1.29368756928293
"cagl","CRU_SCBI_1901_2016","pet_sum","prev.jun",0.0024999520651814,2.88865555698108
"cagl","CRU_SCBI_1901_2016","pet_sum","prev.jul",0.000331461965956112,0.382999123552202
"cagl","CRU_SCBI_1901_2016","pet_sum","prev.aug",-0.00111755643919476,-1.29131900698491
"cagl","CRU_SCBI_1901_2016","pet_sum","prev.sep",-0.000615781107647137,-0.711525450132898
"cagl","CRU_SCBI_1901_2016","pet_sum","prev.oct",-0.00109406420133622,-1.2641740931359
"cagl","CRU_SCBI_1901_2016","pet_sum","prev.nov",-0.00434342329360465,-5.01875776265403
"cagl","CRU_SCBI_1901_2016","pet_sum","prev.dec",0.000652141613655691,0.753539446800722
"cagl","CRU_SCBI_1901_2016","pet_sum","curr.jan",-0.00325314167381911,-3.75895438340832
"cagl","CRU_SCBI_1901_2016","pet_sum","curr.feb",-0.00125095301724613,-1.4454566689974
"cagl","CRU_SCBI_1901_2016","pet_sum","curr.mar",0.00084691972354009,0.978602509941901
"cagl","CRU_SCBI_1901_2016","pet_sum","curr.apr",-0.001357047802824,-1.56804753631629
"cagl","CRU_SCBI_1901_2016","pet_sum","curr.may",-0.000675500686785568,-0.780530490886063
"cagl","CRU_SCBI_1901_2016","pet_sum","curr.jun",-0.00102288417584299,-1.18192668565526
"cagl","CRU_SCBI_1901_2016","pet_sum","curr.jul",0.00101519486470962,1.17304180676332
"cagl","CRU_SCBI_1901_2016","pet_sum","curr.aug",7.76377247273252e-05,0.0897091780632529
"cagl","CRU_SCBI_1901_2016","pre","prev.apr",0.00359669266001518,4.1559221809927
"cagl","CRU_SCBI_1901_2016","pre","prev.may",-0.00389006425912482,-4.49490848070281
"cagl","CRU_SCBI_1901_2016","pre","prev.jun",-0.000956740068126904,-1.10549820249481
"cagl","CRU_SCBI_1901_2016","pre","prev.jul",-0.00222944820296812,-2.57609257001415
"cagl","CRU_SCBI_1901_2016","pre","prev.aug",0.00148287143935553,1.71343478270735
"cagl","CRU_SCBI_1901_2016","pre","prev.sep",0.000320730865873697,0.370599505048582
"cagl","CRU_SCBI_1901_2016","pre","prev.oct",-0.000271451896886238,-0.313658426221299
"cagl","CRU_SCBI_1901_2016","pre","prev.nov",0.00305518199173425,3.53021506329214
"cagl","CRU_SCBI_1901_2016","pre","prev.dec",-0.00168253785697645,-1.94414620907276
"cagl","CRU_SCBI_1901_2016","pre","curr.jan",0.00276139323195966,3.19074674095057
"cagl","CRU_SCBI_1901_2016","pre","curr.feb",0.0033386157030711,3.8577182889308
"cagl","CRU_SCBI_1901_2016","pre","curr.mar",0.00164267136693043,1.89808110262025
"cagl","CRU_SCBI_1901_2016","pre","curr.apr",0.00214469148134312,2.47815750224885
"cagl","CRU_SCBI_1901_2016","pre","curr.may",0.00121101170672766,1.39930510865782
"cagl","CRU_SCBI_1901_2016","pre","curr.jun",0.00377638245306802,4.36355092974521
"cagl","CRU_SCBI_1901_2016","pre","curr.jul",-0.00165568575072855,-1.91311901978784
"cagl","CRU_SCBI_1901_2016","pre","curr.aug",0.000922109747524824,1.06548340803515
"cagl","CRU_SCBI_1901_2016","tmn","prev.apr",-0.00373043523732294,-4.31045963974074
"cagl","CRU_SCBI_1901_2016","tmn","prev.may",-0.00419616953102529,-4.84860834039686
"cagl","CRU_SCBI_1901_2016","tmn","prev.jun",8.68145770555745e-05,0.100312887567446
"cagl","CRU_SCBI_1901_2016","tmn","prev.jul",0.000756391750602589,0.873998851443685
"cagl","CRU_SCBI_1901_2016","tmn","prev.aug",0.0041057766214662,4.74416074552243
