year	num	seg	age	raw	std	res	ars
   1911	   6.	 121.333	  22.333	   2.326	   0.711	   0.741	   0.739
   1912	   6.	 121.333	  23.333	   2.896	   1.090	   1.290	   1.148
   1913	   6.	 121.333	  24.333	   2.956	   1.134	   1.114	   1.198
   1914	   6.	 121.333	  25.333	   2.952	   1.068	   0.998	   1.106
   1915	   6.	 121.333	  26.333	   2.081	   0.787	   0.763	   0.823
   1916	   7.	 118.429	  23.571	   2.388	   0.903	   0.951	   0.856
   1917	   7.	 118.429	  24.571	   2.473	   0.949	   1.015	   0.937
   1918	   8.	 115.375	  22.500	   2.401	   0.971	   0.961	   0.928
   1919	   8.	 115.375	  23.500	   2.613	   1.008	   1.029	   0.991
   1920	   9.	 113.222	  21.889	   2.280	   0.917	   0.881	   0.878
   1921	   9.	 113.222	  22.889	   2.489	   1.053	   1.112	   1.047
   1922	   9.	 113.222	  23.889	   2.105	   0.832	   0.834	   0.862
   1923	   9.	 113.222	  24.889	   1.909	   0.760	   0.850	   0.779
   1924	   9.	 113.222	  25.889	   2.430	   1.038	   1.208	   1.088
   1925	   9.	 113.222	  26.889	   2.365	   0.999	   1.000	   1.048
   1926	   9.	 113.222	  27.889	   2.454	   1.070	   1.090	   1.118
   1927	   9.	 113.222	  28.889	   2.640	   1.154	   1.176	   1.246
   1928	  10.	 110.900	  27.000	   2.547	   1.209	   1.113	   1.251
   1929	  11.	 108.455	  25.545	   2.354	   1.130	   1.034	   1.171
   1930	  11.	 108.455	  26.545	   2.052	   0.912	   0.911	   1.003
   1931	  11.	 108.455	  27.545	   2.133	   1.012	   1.037	   1.040
   1932	  11.	 108.455	  28.545	   2.207	   1.050	   1.049	   1.072
   1933	  12.	 106.250	  27.167	   2.187	   1.116	   1.040	   1.081
   1934	  14.	 102.500	  24.286	   2.140	   1.095	   1.050	   1.095
   1935	  14.	 102.500	  25.286	   2.095	   0.997	   0.961	   1.013
   1936	  16.	  99.563	  23.125	   1.981	   0.856	   0.852	   0.861
   1937	  19.	  96.526	  20.474	   1.654	   0.843	   0.917	   0.843
   1938	  19.	  96.526	  21.474	   2.103	   1.183	   1.270	   1.189
   1939	  19.	  96.526	  22.474	   1.945	   0.887	   0.841	   0.942
   1940	  21.	  94.381	  21.333	   1.999	   0.974	   1.006	   0.975
   1941	  21.	  94.381	  22.333	   1.961	   0.958	   0.980	   0.967
   1942	  23.	  92.000	  21.391	   2.101	   1.040	   1.014	   0.997
   1943	  24.	  90.958	  21.500	   2.123	   1.030	   1.022	   1.021
   1944	  25.	  90.240	  21.640	   2.014	   0.922	   0.938	   0.950
   1945	  26.	  89.192	  21.808	   2.260	   1.115	   1.111	   1.086
   1946	  26.	  89.192	  22.808	   1.930	   0.950	   0.876	   0.923
   1947	  26.	  89.192	  23.808	   1.825	   0.806	   0.818	   0.782
   1948	  26.	  89.192	  24.808	   1.821	   0.845	   0.922	   0.806
   1949	  27.	  88.407	  24.889	   1.899	   0.919	   1.018	   0.912
   1950	  27.	  88.407	  25.889	   2.140	   1.092	   1.154	   1.108
   1951	  28.	  87.429	  25.964	   2.096	   1.068	   1.057	   1.118
   1952	  28.	  87.429	  26.964	   1.985	   0.943	   0.909	   0.973
   1953	  29.	  86.621	  27.034	   2.272	   1.030	   1.050	   1.036
   1954	  32.	  84.156	  25.500	   2.062	   0.955	   0.976	   0.996
   1955	  32.	  84.156	  26.500	   2.179	   1.018	   1.026	   1.025
   1956	  34.	  82.588	  25.941	   1.937	   0.859	   0.886	   0.901
   1957	  35.	  81.829	  26.200	   2.092	   1.015	   1.100	   1.047
   1958	  36.	  81.222	  26.472	   2.298	   1.202	   1.194	   1.226
   1959	  36.	  81.222	  27.472	   2.155	   1.016	   0.956	   1.077
   1960	  37.	  80.541	  27.730	   1.851	   0.898	   0.903	   0.946
   1961	  37.	  80.541	  28.730	   1.951	   0.985	   1.028	   1.000
   1962	  37.	  80.541	  29.730	   1.608	   0.764	   0.759	   0.765
   1963	  37.	  80.541	  30.730	   1.811	   0.869	   0.977	   0.849
   1964	  37.	  80.541	  31.730	   1.554	   0.735	   0.801	   0.727
   1965	  37.	  80.541	  32.730	   1.451	   0.702	   0.836	   0.695
   1966	  37.	  80.541	  33.730	   1.399	   0.773	   0.902	   0.739
   1967	  37.	  80.541	  34.730	   1.813	   1.011	   1.130	   0.986
   1968	  37.	  80.541	  35.730	   1.954	   1.096	   1.106	   1.101
   1969	  37.	  80.541	  36.730	   1.991	   1.028	   1.004	   1.060
   1970	  37.	  80.541	  37.730	   2.197	   1.160	   1.150	   1.187
   1971	  37.	  80.541	  38.730	   2.166	   1.184	   1.095	   1.199
   1972	  37.	  80.541	  39.730	   2.058	   1.228	   1.141	   1.254
   1973	  37.	  80.541	  40.730	   2.235	   1.209	   1.046	   1.185
   1974	  38.	  79.579	  40.658	   2.016	   1.012	   0.915	   1.014
   1975	  38.	  79.579	  41.658	   1.996	   1.055	   1.015	   1.023
   1976	  38.	  79.579	  42.658	   1.914	   1.012	   0.975	   0.989
   1977	  38.	  79.579	  43.658	   1.677	   0.646	   0.642	   0.651
   1978	  38.	  79.579	  44.658	   1.803	   0.803	   0.942	   0.752
   1979	  38.	  79.579	  45.658	   1.901	   0.820	   0.939	   0.805
   1980	  38.	  79.579	  46.658	   1.899	   1.012	   1.107	   1.000
   1981	  38.	  79.579	  47.658	   2.009	   1.108	   1.053	   1.054
   1982	  38.	  79.579	  48.658	   2.004	   1.086	   0.996	   1.026
   1983	  39.	  78.385	  48.410	   2.083	   1.192	   1.168	   1.187
   1984	  39.	  78.385	  49.410	   2.054	   1.169	   1.096	   1.200
   1985	  39.	  78.385	  50.410	   2.151	   1.289	   1.184	   1.301
   1986	  39.	  78.385	  51.410	   2.137	   1.172	   1.048	   1.211
   1987	  39.	  78.385	  52.410	   1.790	   0.872	   0.814	   0.927
   1988	  39.	  78.385	  53.410	   1.769	   0.984	   1.041	   1.002
   1989	  39.	  78.385	  54.410	   1.863	   1.104	   1.117	   1.121
   1990	  40.	  77.125	  54.050	   1.754	   0.942	   0.925	   0.991
   1991	  40.	  77.125	  55.050	   1.546	   0.796	   0.812	   0.811
   1992	  40.	  77.125	  56.050	   1.676	   0.937	   1.053	   0.950
   1993	  40.	  77.125	  57.050	   1.672	   0.903	   0.939	   0.913
   1994	  40.	  77.125	  58.050	   1.817	   0.977	   1.035	   0.989
   1995	  40.	  77.125	  59.050	   1.679	   0.987	   1.006	   1.001
   1996	  40.	  77.125	  60.050	   1.509	   0.879	   0.878	   0.881
   1997	  40.	  77.125	  61.050	   1.420	   0.907	   0.940	   0.876
   1998	  40.	  77.125	  62.050	   1.441	   0.976	   1.011	   0.944
   1999	  40.	  77.125	  63.050	   1.487	   1.016	   1.022	   0.992
   2000	  40.	  77.125	  64.050	   1.581	   1.040	   1.034	   1.031
   2001	  39.	  76.410	  64.000	   1.706	   1.164	   1.125	   1.144
   2002	  38.	  74.921	  63.184	   1.658	   1.175	   1.121	   1.203
   2003	  38.	  74.921	  64.184	   1.575	   1.165	   1.074	   1.187
   2004	  38.	  74.921	  65.184	   1.327	   0.930	   0.866	   0.966
   2005	  37.	  75.243	  66.243	   1.268	   1.014	   0.994	   0.977
   2006	  37.	  75.243	  67.243	   1.338	   1.022	   1.027	   1.015
   2007	  37.	  75.243	  68.243	   1.281	   1.131	   1.113	   1.124
   2008	  36.	  75.583	  69.389	   1.167	   0.965	   0.939	   1.006
   2009	  36.	  75.583	  70.389	   0.976	   0.840	   0.862	   0.868
   2010	  35.	  75.829	  71.486	   0.856	   0.823	   0.866	   0.798
   2011	  35.	  75.829	  72.486	   0.870	   0.896	   0.973	   0.863
   2012	  32.	  75.844	  73.187	   0.699	   0.849	   0.923	   0.851
   2013	  27.	  77.778	  75.630	   0.728	   0.904	   0.960	   0.880
   2014	  21.	  76.905	  75.143	   0.730	   0.937	   1.000	   0.936
   2015	  19.	  74.579	  73.632	   0.691	   0.805	   0.903	   0.870
   2016	  13.	  78.000	  77.615	   0.591	   0.860	   0.934	   0.865
   2017	   5.	  60.600	  60.600	   0.717	   1.100	   1.044	   0.971
