"Species","coef","significant","ci.lower","ci.upper","variable","month"
"CACO",0.0647286357605439,FALSE,-0.131302878660971,0.2633957463305,"Tmin","prev.apr"
"CACO",-0.12743013629553,FALSE,-0.342672881716489,0.100693564367949,"Tmin","prev.may"
"CACO",0.0345990005141524,FALSE,-0.215708826143147,0.296056026757797,"Tmin","prev.jun"
"CACO",-0.0228254528070595,FALSE,-0.236921230146269,0.183978790137264,"Tmin","prev.jul"
"CACO",0.0465829046566231,FALSE,-0.187940240816227,0.288486155061426,"Tmin","prev.aug"
"CACO",-0.0384624286571991,FALSE,-0.243145867105278,0.199094169395008,"Tmin","prev.sep"
"CACO",-0.04360003373247,FALSE,-0.213999772283119,0.127933824796315,"Tmin","prev.oct"
"CACO",-0.0293811612308179,FALSE,-0.264818495358059,0.206605427516329,"Tmin","prev.nov"
"CACO",0.0965262665684736,FALSE,-0.142100324185719,0.34893487279738,"Tmin","prev.dec"
"CACO",0.0489018585240901,FALSE,-0.172682336978642,0.260548281650827,"Tmin","curr.jan"
"CACO",-0.0191013321041167,FALSE,-0.184351198918467,0.180420686990193,"Tmin","curr.feb"
"CACO",-0.0879596337952788,FALSE,-0.280083930632285,0.120826940307536,"Tmin","curr.mar"
"CACO",-0.0414088341103402,FALSE,-0.253314788606333,0.165715193460837,"Tmin","curr.apr"
"CACO",-0.112611826326438,FALSE,-0.317021193552349,0.0841966762549043,"Tmin","curr.may"
"CACO",-0.157242496340521,FALSE,-0.360336336779219,0.0150612898797184,"Tmin","curr.jun"
"CACO",-0.0362116269808848,FALSE,-0.285784276239564,0.181072291642286,"Tmin","curr.jul"
"CACO",0.0301516369723806,FALSE,-0.179178778505712,0.226758520711152,"Tmin","curr.aug"
"CACO",0.112245146226216,FALSE,-0.0985085701320898,0.318327543900784,"Tmean","prev.apr"
"CACO",-0.0886101787089153,FALSE,-0.320586772793961,0.142345991770966,"Tmean","prev.may"
"CACO",0.00995211250398674,FALSE,-0.236317842818824,0.249386891106906,"Tmean","prev.jun"
"CACO",0.0315740449401777,FALSE,-0.174703939689499,0.220064539675624,"Tmean","prev.jul"
"CACO",-0.104343212652253,FALSE,-0.310560139862296,0.112093054363467,"Tmean","prev.aug"
