"Climate_data","variable","month","ANPP_response"
"CRU_SCBI_1901_2016","cld","curr.apr",-0.00346952872350946
"CRU_SCBI_1901_2016","cld","curr.aug",0.0125740164202957
"CRU_SCBI_1901_2016","cld","curr.feb",0.0156696109306015
"CRU_SCBI_1901_2016","cld","curr.jan",0.011126090981563
"CRU_SCBI_1901_2016","cld","curr.jul",0.042331047106578
"CRU_SCBI_1901_2016","cld","curr.jun",0.040804588900089
"CRU_SCBI_1901_2016","cld","curr.mar",0.0298806120808328
"CRU_SCBI_1901_2016","cld","curr.may",0.0421736193324233
"CRU_SCBI_1901_2016","cld","prev.apr",0.012251293084817
"CRU_SCBI_1901_2016","cld","prev.aug",0.0215300538164483
"CRU_SCBI_1901_2016","cld","prev.dec",0.0266518766295761
"CRU_SCBI_1901_2016","cld","prev.jul",-0.0243873701926636
"CRU_SCBI_1901_2016","cld","prev.jun",-0.0147173127174028
"CRU_SCBI_1901_2016","cld","prev.may",-0.0494542214609252
"CRU_SCBI_1901_2016","cld","prev.nov",0.0421567744422351
"CRU_SCBI_1901_2016","cld","prev.oct",0.0138679564268882
"CRU_SCBI_1901_2016","cld","prev.sep",0.0117153901523193
"CRU_SCBI_1901_2016","dtr","curr.apr",0.0110007605290541
"CRU_SCBI_1901_2016","dtr","curr.aug",-0.0395105011529865
"CRU_SCBI_1901_2016","dtr","curr.feb",-0.0248184723031945
"CRU_SCBI_1901_2016","dtr","curr.jan",-0.0155402003466849
"CRU_SCBI_1901_2016","dtr","curr.jul",-0.0397273545344807
"CRU_SCBI_1901_2016","dtr","curr.jun",-0.0297732891794497
"CRU_SCBI_1901_2016","dtr","curr.mar",-0.0388502750157682
"CRU_SCBI_1901_2016","dtr","curr.may",-0.0401950179818623
"CRU_SCBI_1901_2016","dtr","prev.apr",-0.00141254102251632
"CRU_SCBI_1901_2016","dtr","prev.aug",-0.0204478207888264
"CRU_SCBI_1901_2016","dtr","prev.dec",-0.0408513399975501
"CRU_SCBI_1901_2016","dtr","prev.jul",0.0010794195101846
"CRU_SCBI_1901_2016","dtr","prev.jun",0.00485475487192007
"CRU_SCBI_1901_2016","dtr","prev.may",0.0311164733111493
"CRU_SCBI_1901_2016","dtr","prev.nov",-0.0414079012636822
"CRU_SCBI_1901_2016","dtr","prev.oct",-0.0157219367655595
"CRU_SCBI_1901_2016","dtr","prev.sep",-0.0314956924473503
"CRU_SCBI_1901_2016","frs","curr.apr",-0.0198348806808058
"CRU_SCBI_1901_2016","frs","curr.feb",0.00993220338273599
"CRU_SCBI_1901_2016","frs","curr.jan",-0.00274167044717692
"CRU_SCBI_1901_2016","frs","curr.mar",-0.0115743518225389
"CRU_SCBI_1901_2016","frs","curr.may",-0.0055741890774617
"CRU_SCBI_1901_2016","frs","prev.dec",-0.0150233268314697
"CRU_SCBI_1901_2016","frs","prev.nov",-0.00520219932361081
"CRU_SCBI_1901_2016","frs","prev.oct",-0.0124089341310013
"CRU_SCBI_1901_2016","pet","curr.apr",0.0218273428451871
"CRU_SCBI_1901_2016","pet","curr.aug",-0.0376383161760985
"CRU_SCBI_1901_2016","pet","curr.feb",-0.0226533442373918
"CRU_SCBI_1901_2016","pet","curr.jan",0.00594788134798015
"CRU_SCBI_1901_2016","pet","curr.jul",-0.0460972692942656
"CRU_SCBI_1901_2016","pet","curr.jun",-0.0409192388220953
"CRU_SCBI_1901_2016","pet","curr.mar",-0.0167599095067183
"CRU_SCBI_1901_2016","pet","curr.may",-0.0525557759197372
"CRU_SCBI_1901_2016","pet","prev.apr",-0.00176012281035633
"CRU_SCBI_1901_2016","pet","prev.aug",-0.0131731251913273
"CRU_SCBI_1901_2016","pet","prev.dec",-0.01091226692211
"CRU_SCBI_1901_2016","pet","prev.jul",0.0149192084653435
"CRU_SCBI_1901_2016","pet","prev.jun",0.0073083955221367
"CRU_SCBI_1901_2016","pet","prev.may",0.0372130189898127
"CRU_SCBI_1901_2016","pet","prev.nov",-0.0376468329766539
"CRU_SCBI_1901_2016","pet","prev.oct",-0.00323386485084535
"CRU_SCBI_1901_2016","pet","prev.sep",-0.0192564511936929
"CRU_SCBI_1901_2016","pet_sum","curr.apr",0.0217460067121812
"CRU_SCBI_1901_2016","pet_sum","curr.aug",-0.0372717983049732
"CRU_SCBI_1901_2016","pet_sum","curr.feb",-0.0214655300001964
"CRU_SCBI_1901_2016","pet_sum","curr.jan",0.00528448031691775
"CRU_SCBI_1901_2016","pet_sum","curr.jul",-0.0457213509318523
"CRU_SCBI_1901_2016","pet_sum","curr.jun",-0.0413533442591953
"CRU_SCBI_1901_2016","pet_sum","curr.mar",-0.0179542600178657
"CRU_SCBI_1901_2016","pet_sum","curr.may",-0.0521975899680215
"CRU_SCBI_1901_2016","pet_sum","prev.apr",-0.00219931935806715
"CRU_SCBI_1901_2016","pet_sum","prev.aug",-0.0135269510943533
"CRU_SCBI_1901_2016","pet_sum","prev.dec",-0.0106657937155261
"CRU_SCBI_1901_2016","pet_sum","prev.jul",0.0138459459885471
"CRU_SCBI_1901_2016","pet_sum","prev.jun",0.00654717484875719
"CRU_SCBI_1901_2016","pet_sum","prev.may",0.0370771074582995
"CRU_SCBI_1901_2016","pet_sum","prev.nov",-0.038223980461361
"CRU_SCBI_1901_2016","pet_sum","prev.oct",-0.00351517054978217
"CRU_SCBI_1901_2016","pet_sum","prev.sep",-0.0202659939556605
"CRU_SCBI_1901_2016","PETminusPRE","curr.apr",-0.00136991990201602
"CRU_SCBI_1901_2016","PETminusPRE","curr.aug",-0.0360967885112422
"CRU_SCBI_1901_2016","PETminusPRE","curr.feb",-0.0124601854180255
"CRU_SCBI_1901_2016","PETminusPRE","curr.jan",0.0190338936898592
"CRU_SCBI_1901_2016","PETminusPRE","curr.jul",-0.0414399453708803
"CRU_SCBI_1901_2016","PETminusPRE","curr.jun",-0.0409320471411306
"CRU_SCBI_1901_2016","PETminusPRE","curr.mar",-0.00651506415913639
"CRU_SCBI_1901_2016","PETminusPRE","curr.may",-0.0515827295152878
"CRU_SCBI_1901_2016","PETminusPRE","prev.apr",-0.00177313326681334
"CRU_SCBI_1901_2016","PETminusPRE","prev.aug",-0.020407571438946
"CRU_SCBI_1901_2016","PETminusPRE","prev.dec",-0.0145724867333126
"CRU_SCBI_1901_2016","PETminusPRE","prev.jul",0.00491951646824356
"CRU_SCBI_1901_2016","PETminusPRE","prev.jun",0.00534251434792626
"CRU_SCBI_1901_2016","PETminusPRE","prev.may",0.0362380337280541
"CRU_SCBI_1901_2016","PETminusPRE","prev.nov",-0.0213975510176305
"CRU_SCBI_1901_2016","PETminusPRE","prev.oct",0.0132095427533044
"CRU_SCBI_1901_2016","PETminusPRE","prev.sep",-0.0159602059898696
"CRU_SCBI_1901_2016","pre","curr.apr",0.00716518624335484
"CRU_SCBI_1901_2016","pre","curr.aug",0.0318432916172565
"CRU_SCBI_1901_2016","pre","curr.feb",0.00834663590220537
"CRU_SCBI_1901_2016","pre","curr.jan",-0.0187677884088828
"CRU_SCBI_1901_2016","pre","curr.jul",0.0372289670177047
"CRU_SCBI_1901_2016","pre","curr.jun",0.0369682515238406
"CRU_SCBI_1901_2016","pre","curr.mar",-0.000121621258918468
"CRU_SCBI_1901_2016","pre","curr.may",0.0466425325000087
