"Species","coef","significant","significant2","ci.lower","ci.upper","chg_rad_inc_1SD_clim","variable","month"
"CACO_canopy",-0.187333248182549,FALSE,FALSE,-0.504263706205154,0.163335833047682,-0.0330024464210564,"cld","prev.apr"
"CACO_canopy",-0.417475579904268,TRUE,FALSE,-0.653878490980515,-0.113705046563491,-0.0735465572265325,"cld","prev.may"
"CACO_canopy",-0.29996164447604,FALSE,FALSE,-0.557274967788334,0.00787405558209246,-0.0528441597860185,"cld","prev.jun"
"CACO_canopy",-0.193667362896058,FALSE,FALSE,-0.517502556531767,0.191825824767406,-0.0341183256549109,"cld","prev.jul"
"CACO_canopy",-0.3323826751519,FALSE,FALSE,-0.574594591665629,0.039925662293466,-0.0585557637761059,"cld","prev.aug"
"CACO_canopy",-0.0636179693811721,FALSE,FALSE,-0.382086466092313,0.238047518365238,-0.0112075600369274,"cld","prev.sep"
"CACO_canopy",-0.394546558422521,TRUE,FALSE,-0.62561112700417,-0.0999693894462594,-0.0695071578658744,"cld","prev.oct"
"CACO_canopy",0.127575592101666,FALSE,FALSE,-0.147810540498174,0.390613938323034,0.0224749567085229,"cld","prev.nov"
"CACO_canopy",-0.078459056834796,FALSE,FALSE,-0.445931610408439,0.271536434175824,-0.0138221103010703,"cld","prev.dec"
"CACO_canopy",-0.300354084107374,FALSE,FALSE,-0.627106471853789,0.0899918431404335,-0.0529132957671229,"cld","curr.jan"
"CACO_canopy",-0.166833603702171,FALSE,FALSE,-0.572913889692281,0.213688821143666,-0.0293910297335331,"cld","curr.feb"
"CACO_canopy",-0.17091001594369,FALSE,FALSE,-0.512222109212958,0.231494852088671,-0.0301091701485212,"cld","curr.mar"
"CACO_canopy",-0.0462840508682006,FALSE,FALSE,-0.353379227234864,0.237331942202521,-0.00815384841583894,"cld","curr.apr"
"CACO_canopy",0.00425490586288181,FALSE,FALSE,-0.382357965668393,0.339350939420289,0.000749585586801759,"cld","curr.may"
"CACO_canopy",-0.37626036939359,TRUE,FALSE,-0.627927196703693,-0.0763204960831475,-0.0662856850118696,"cld","curr.jun"
"CACO_canopy",-0.195124954976527,FALSE,FALSE,-0.510404993325977,0.186485249992564,-0.0343751092478188,"cld","curr.jul"
"CACO_canopy",-0.355350009145418,TRUE,FALSE,-0.580129189250274,-0.0510631911710713,-0.0626019126413461,"cld","curr.aug"
"CACO_canopy",0.0388721102983025,FALSE,FALSE,-0.261203304701459,0.32740750152972,0.00684808889953699,"dtr","prev.apr"
"CACO_canopy",0.135437790653,FALSE,FALSE,-0.269315795013062,0.486343003575791,0.0238600380486451,"dtr","prev.may"
"CACO_canopy",-0.0823948667277863,FALSE,FALSE,-0.418914667218703,0.243564582099162,-0.0145154808392799,"dtr","prev.jun"
"CACO_canopy",0.14544024923105,FALSE,FALSE,-0.272150576894766,0.486598107906953,0.0256221684045936,"dtr","prev.jul"
"CACO_canopy",0.106464060099842,FALSE,FALSE,-0.230728651293219,0.405546435292109,0.0187557439659046,"dtr","prev.aug"
"CACO_canopy",0.0354871929544236,FALSE,FALSE,-0.384717011364432,0.403960449273538,0.00625176894904849,"dtr","prev.sep"
"CACO_canopy",0.296175385791508,FALSE,FALSE,-0.0678287543913434,0.572345881108958,0.0521771356427614,"dtr","prev.oct"
"CACO_canopy",-0.224975687210765,FALSE,FALSE,-0.514900137493803,0.191347547853721,-0.0396339044736922,"dtr","prev.nov"
"CACO_canopy",-0.100332216605409,FALSE,FALSE,-0.431626634079251,0.259100843121439,-0.0176754987966641,"dtr","prev.dec"
