"variable","prev.apr","prev.may","prev.jun","prev.jul","prev.aug","prev.sep","prev.oct","prev.nov","prev.dec","curr.jan","curr.feb","curr.mar","curr.apr","curr.may","curr.jun","curr.jul","curr.aug"
"cld",0.0172684585423476,-0.204315894512253,-0.0807509826764304,0.0148322250046405,0.0143324418555231,-0.106856868001643,-0.194520702743482,0.211580243577258,-0.0435366240958415,-0.117464598334181,0.0355631761021513,0.10655602729754,-0.0397725724682256,0.0831148855778699,0.177397254912009,0.117669914962112,0.0424883708844378
"dtr",0.040856364839818,0.206566727672273,-0.117181175561631,-0.09992770480737,0.0411729507334348,0.0776524563056791,0.110863445754091,-0.180519310343183,-0.0802887838466662,-0.0282616752175522,-0.0916465410511475,-0.0622899206195004,0.0574161332156041,-0.171883067040625,-0.0954996097315803,-0.0360498268083953,-0.144926412467814
"pet",0.0862072125615617,0.228964188948099,0.0121075522287331,-0.0536205071905358,-0.00393739091993562,-0.0377480847346641,0.0660606774446425,-0.123724957140478,-0.0710454246335664,0.146629030021764,-0.074947877958966,-0.0872145062877949,0.0253111720739365,-0.126479840408249,-0.0682876421212969,-0.140999947799458,-0.0951275461465305
"PETminusPRE",0.0934283855315623,0.180094985690222,-0.0141450897363919,-0.089310720433399,0.156379046295512,0.0467676681458692,0.245581248890199,-0.0807599557268372,0.124519240568839,0.182327662520567,-0.142405777476477,-0.0543120517438677,-0.0817591141144484,-0.150762244492983,-0.11785844801858,0.0280906610504775,-0.121316749115337
"pre",-0.0866239758099416,-0.156755607449995,0.0199413967340141,0.0907077227983286,-0.187899836953574,-0.0574472544024392,-0.24762736772458,0.0675311321223586,-0.151071026260056,-0.172090633765431,0.144951897492442,0.0405213138687529,0.0956716396565984,0.144178571565041,0.11748542071914,-0.077789610624196,0.116098380771529
"tmn",0.0968549207411773,0.0153080343646102,0.00324468380393406,-0.0234441492501293,-0.104553352824034,-0.165070165823196,-0.112856609559747,0.0832406523973227,-0.209878626707919,0.102372766322149,-0.0175702821939432,-0.0329672376966148,0.0265619516415367,-0.0768305876681355,0.108150670047337,-0.109540640141506,0.0414464063212758
"tmp",0.102049906305605,0.0715677957173548,-0.0555757680296762,-0.0869358552515963,-0.0839221628926556,-0.118398366056103,-0.0866889853267429,-0.000732088004454323,-0.216482160174225,0.0971141734806702,-0.0481786799806189,-0.0493406313105897,0.0485263079078323,-0.129587276927665,0.052966532284043,-0.113020822795107,-0.0125256326732015
"tmx",0.0965532212139991,0.110506425473788,-0.101867633086651,-0.0943079362399404,-0.0623544210757852,-0.0610664330946515,-0.0372335298627083,-0.0633337119529238,-0.216339045080486,0.0846790090757224,-0.0651353932619481,-0.0540154941749156,0.0621937727412288,-0.155948418251911,0.00112966688463947,-0.0933582564086143,-0.0552077258072865
"vap",0.0834539274756168,-0.0232006416708502,-0.0969488374986178,-0.10709799455414,-0.0993030477986292,-0.0498012833859738,-0.133021841363625,0.0807192012307999,-0.231458211137959,0.0561336795651394,0.00486486514689651,0.0410786372041396,0.038778832712341,-0.10092481836115,0.0744089585830118,-0.0281715131279651,0.102935765778715
"wet",-0.0923878430402991,-0.157083441826207,0.0418428094112379,0.121921235458107,-0.0424227830409752,-0.0537169174579394,-0.257760473076374,0.0395513410565731,-0.157994655618574,-0.223057504748136,0.111813549005311,0.0346515265312541,0.104585167737134,0.235251778589659,0.155502370096338,-0.0695275937282325,0.0743454125420648
"PDSI_prewhiten",-0.171135418231357,-0.075986419858985,0.0554627092039707,0.137258455095207,-0.0975615447763597,-0.0288897143778959,-0.141816446685299,-0.0999276025790936,0.0273618328131361,-0.114391050387783,0.179279529933579,0.100709736695626,0.0670343104977587,0.0949005938683865,0.0994142919328287,-0.00187762405119107,0.149326495666996
