"Species","coef","significant","significant2","ci.lower","ci.upper","chg_rad_inc_1SD_clim","variable","month"
"FRAM_dead",0.106967171441123,FALSE,FALSE,-0.249301714384113,0.376249397480838,0.0107245048107085,"PCP","prev.apr"
"FRAM_dead",-0.290239910584947,FALSE,FALSE,-0.630289981773242,0.133887315254979,-0.0290993888628826,"PCP","prev.may"
"FRAM_dead",-0.00712534188893734,FALSE,FALSE,-0.468576581375143,0.3793135597967,-0.000714385192543977,"PCP","prev.jun"
"FRAM_dead",-0.272588509825165,FALSE,FALSE,-0.526480490762227,0.0130901694025265,-0.0273296633497777,"PCP","prev.jul"
"FRAM_dead",0.0283851101991489,FALSE,FALSE,-0.46931924865436,0.397525892218532,0.002845884833468,"PCP","prev.aug"
"FRAM_dead",-0.0485480337978274,FALSE,FALSE,-0.399228171523668,0.279557980995439,-0.00486741506763893,"PCP","prev.sep"
"FRAM_dead",-0.125349066977677,FALSE,FALSE,-0.485314522708662,0.265751013774584,-0.0125674695676126,"PCP","prev.oct"
"FRAM_dead",0.0753984259619334,FALSE,FALSE,-0.218925375385018,0.36907137811132,0.00755942941235647,"PCP","prev.nov"
"FRAM_dead",-0.466625476541381,TRUE,FALSE,-0.731151645990909,-0.153408125888604,-0.0467837664635423,"PCP","prev.dec"
"FRAM_dead",-0.32015178495282,TRUE,FALSE,-0.555667049397075,-0.0439966537964034,-0.0320983467322335,"PCP","curr.jan"
"FRAM_dead",0.290345368436073,FALSE,FALSE,-0.0147370382396001,0.535562355478765,0.0291099620435743,"PCP","curr.feb"
"FRAM_dead",0.0657277897965034,FALSE,FALSE,-0.223558621163433,0.386579993749375,0.00658985358192656,"PCP","curr.mar"
"FRAM_dead",-0.137538671651596,FALSE,FALSE,-0.612930844936031,0.348146686455853,-0.0137895966202854,"PCP","curr.apr"
"FRAM_dead",0.0510813609452789,FALSE,FALSE,-0.326994196169898,0.381744430674357,0.00512140588382964,"PCP","curr.may"
"FRAM_dead",-0.0996908660967908,FALSE,FALSE,-0.359744863403559,0.15837904470061,-0.00999498405571287,"PCP","curr.jun"
"FRAM_dead",-0.00678891268435645,FALSE,FALSE,-0.396527013553841,0.395860237685935,-0.000680654875341222,"PCP","curr.jul"
"FRAM_dead",0.241590188342206,FALSE,FALSE,-0.1297136785942,0.533501501509345,0.0242217785343802,"PCP","curr.aug"
"FRAM_dead",-0.109421669861617,FALSE,FALSE,-0.376968082806292,0.22521730265509,-0.0109705922762722,"TAVG","prev.apr"
