"variable","prev.apr","prev.may","prev.jun","prev.jul","prev.aug","prev.sep","prev.oct","prev.nov","prev.dec","curr.jan","curr.feb","curr.mar","curr.apr","curr.may","curr.jun","curr.jul","curr.aug"
"cld",0.311563725583033,0.0429504449231628,0.30847564481881,0.147486818711099,0.298234730407082,0.324293164397253,-0.0573986970358102,0.54615356070154,0.222770507990118,0.121112386667459,0.096094069920048,0.397585999743705,0.161625770640983,0.375456900265513,0.322765540807494,0.335311595193147,0.145965887668841
"dtr",0.0917329324991963,0.496931946595997,0.0147512246576482,0.0776980692171527,0.126090026334978,0.168326728660686,0.249647724221401,0.102789577328844,-0.0249698112916573,0.271310913669867,0.182894974488093,0.199304290872618,0.222365541207251,0.119008623210557,0.108702850133138,0.0479967097974454,0.00811936649577502
"pet",0.04032367032397,0.423860767024354,0.129089947386331,0.250839762414864,0.145911414528287,0.00227018248597419,0.264162999930189,0.149428085530153,0.0143787701070637,0.296162049855858,0.145864110215096,0.151193320881435,0.283841642796432,0.0601231485007237,0.0766132435309344,-0.0244640429500388,0.0663037753060347
"PETminusPRE",0.226632422250761,0.375154367281906,0.150469228457456,0.100787329185651,0.301260495746006,0.22175507797936,0.583970930946691,0.109070035747862,0.270898538319215,0.276363656774908,0.246537333841615,0.244499611766841,0.21836367875714,0.201932993821607,0.0989419603438349,0.0836420785504161,0.146066405387294
"pre",0.248937179282788,0.0797539670938303,0.273591215913406,0.244571042367516,0.148342606568324,0.498197238077937,0.0747493424350919,0.386762197652973,0.120348154234761,0.22138812519967,0.336170200058148,0.380867347053777,0.196893399996393,0.431784342285848,0.241510918205225,0.274564950308935,0.433905551663003
"tmn",0.211941814289028,0.243573661974179,0.279209560083539,0.308229737926664,0.208108326613204,0.347869921538929,0.112214593968476,0.277048755086546,0.219782793325369,0.240501523737407,0.255006776743264,0.239136041349614,0.175431201487811,0.128979148956964,0.388827780747865,-0.0570293968037497,0.191750795653916
"tmp",0.129440362631419,0.264063033726401,0.217328476544494,0.214990569289963,0.160364358311446,0.17923241031542,0.135977132840644,0.31721015615547,0.215081544466788,0.240467327173709,0.21941576190907,0.267538509839366,0.191167016799041,0.0671653510395599,0.30804602815112,-0.126587752528213,0.186389452981894
"tmx",0.120187450484331,0.348394298836014,0.127964355459822,0.176939997724849,0.173468627950486,0.0954285662241691,0.149288079717995,0.297767182186141,0.177225058484896,0.285280875687459,0.196101073624084,0.271203208203657,0.178551845728963,0.0221346148388764,0.190121008200654,-0.0931587849455069,0.164140552834027
"vap",0.236715024448065,0.181867144862097,0.288081386198884,0.32574946090807,0.12136185397167,0.351479897705209,0.056434760957802,0.313861897561769,0.240477809640831,0.259459798602058,0.251347198928795,0.275371918009269,0.027970603997643,0.10442512029126,0.419956340027128,0.086759615445582,0.233883745453948
"wet",0.301712090380835,0.0204340942896659,0.237221770916744,0.305979962534747,0.186082130828078,0.517855418093184,0.0881052467253834,0.428545826713558,0.109900471229884,0.229502189416264,0.326386320870291,0.3700806538981,0.181058562680366,0.524927117474637,0.277066084583529,0.344316061107389,0.290315780732054
"PDSI_prewhiten",0.166719385152746,0.123856497362253,0.239737716645104,0.385522552077042,0.228403257764921,0.602559143001935,0.0968290705746714,0.417522302831225,0.186314097719709,0.235042473535962,0.398097107936014,0.453270758970038,0.26651136206671,0.443322125067628,0.22201723090766,0.29455898746111,0.379343359868088
