"variable","prev.apr","prev.may","prev.jun","prev.jul","prev.aug","prev.sep","prev.oct","prev.nov","prev.dec","curr.jan","curr.feb","curr.mar","curr.apr","curr.may","curr.jun","curr.jul","curr.aug"
"cld",-0.0686438537880521,-0.518796588590529,-0.337091216113322,-0.373669622580837,-0.0669446062295548,-0.316477709689016,-0.387233802241674,-0.128652255391738,-0.340845453276996,-0.360035537379701,-0.145290462549316,-0.0312576736404641,-0.218669402317872,-0.0981639164275306,-0.0710076729876052,-0.0906079656251234,-0.223515321119072
"dtr",-0.265878932573551,0.00467022947284327,-0.225125689256047,-0.294110567638448,-0.232719209661679,-0.398373882388064,-0.184275250643851,-0.474252968579631,-0.313012336698454,-0.254250540183713,-0.326439946810708,-0.303012001788301,-0.2585790210756,-0.435609002354161,-0.162823929906984,-0.263810197187778,-0.353567354051157
"pet",-0.223224718219869,-0.178569435746216,-0.202622388559238,-0.201202102501551,-0.297746513710624,-0.517738573192253,-0.16703729884457,-0.477027297489185,-0.366873847577186,-0.0839198588452279,-0.241440399743832,-0.419192550468999,-0.1589923023006,-0.403317887503332,-0.230701391526241,-0.411478446143336,-0.321991623318239
"PETminusPRE",-0.242861176103874,-0.121824449787854,-0.252878170683383,-0.229300464194412,-0.194372074536355,-0.502799892549041,-0.0901810767579685,-0.422530376274072,-0.12169820101308,-0.19484730934449,-0.348523058714894,-0.412158340390324,-0.183173284687042,-0.429319468707176,-0.229862718487253,-0.247897234295721,-0.441642159856434
"pre",-0.276364759377923,-0.342161068723851,-0.190077897617554,-0.0743276490201616,-0.297959129697744,-0.263109382312027,-0.589132159106047,-0.107808289731514,-0.321754610696827,-0.274242411428551,-0.239859999826129,-0.236108536267238,-0.250204017502121,-0.206856234988795,-0.0939949056668599,-0.136616179419383,-0.274234556010476
"tmn",-0.123934110562223,-0.202788483298991,-0.415381902230045,-0.0897514776469463,-0.202950464951498,-0.242034550220946,-0.228160450895608,0.0555379634171414,-0.38318545366793,-0.21886563997662,-0.329364088397262,-0.431007396522802,-0.310754092139157,-0.331042683400273,-0.0902443113940447,-0.526238046487529,-0.520910066661322
"tmp",-0.155307610632388,-0.165046918428046,-0.414080717336399,-0.175478618836063,-0.258970519459107,-0.389980793580014,-0.190839250239399,-0.088962208868848,-0.414546685457517,-0.238880891924677,-0.382748246180445,-0.415657927408844,-0.326666571341274,-0.33181664749638,-0.14325369162168,-0.477286486755334,-0.508818435874163
"tmx",-0.176262102957815,-0.110400153373133,-0.331018663813322,-0.195103017146674,-0.2838896480662,-0.454692857246246,-0.170767219618617,-0.209031505820805,-0.442460596849798,-0.251032622716558,-0.413480021686806,-0.407437226146757,-0.328607843396256,-0.356924002147893,-0.177255675195469,-0.375818166260623,-0.431729735540438
"vap",0.00735728468972018,-0.113445135337756,-0.424285757620077,-0.141253167800132,-0.255427567643068,-0.104722861295196,-0.274635493379791,0.0224730412732685,-0.341780999741191,-0.283608353370666,-0.36220742799418,-0.367745329477567,-0.464136324194017,-0.313133513629612,-0.0987674251616256,-0.282317849021724,-0.278331110902788
"wet",-0.243280067271659,-0.393573651725241,-0.235433698607082,-0.101399635005118,-0.0887079006813522,-0.251253921941396,-0.501403745344696,-0.0892294889960697,-0.366132040941386,-0.283539630564136,-0.239058454059183,-0.246298611520304,-0.184029738739188,-0.116669132051041,-0.0575571528848481,-0.151475925314775,-0.211890096267897
"PDSI_prewhiten",-0.331983752149086,-0.383127309660908,-0.260375067337361,-0.132153554218981,-0.256251336966537,-0.230718586747384,-0.335317003573601,-0.0295862218877062,-0.259764403339358,-0.236474081253101,-0.192323840897336,-0.229923773493374,-0.167379191212264,-0.159084385978183,-0.0305115752027079,-0.0657883246607738,-0.0899301400295219
