"variable","prev.apr","prev.may","prev.jun","prev.jul","prev.aug","prev.sep","prev.oct","prev.nov","prev.dec","curr.jan","curr.feb","curr.mar","curr.apr","curr.may","curr.jun","curr.jul","curr.aug"
"cld",0.199015778759425,-0.0406899792904157,0.101642479723059,0.0229552139497586,0.238520948123943,0.172026796897393,0.249791678806908,0.35654687084344,0.180820682677166,0.143891798213826,0.121833609248374,0.388456890893901,0.246984317751953,0.340459396895202,0.339721283308279,0.31964475730272,0.158503015887539
"deficit",0.073431156873544,0.389437194872719,0.213896724490069,0.195108702837726,0.0420796743240414,0.0292253494649756,0.175148165764322,0.227300581616885,0.0498961932480056,0.278756231617432,0.138892430425149,0.0640276231942419,0.151945719718214,-0.0558303776818311,-0.0232324897047052,0.0459184129152814,-0.0883816811402782
"dtr",0.0794332001429503,0.442697237990368,0.187610372893266,0.199863445850109,0.100976421393447,0.0657458238874697,0.145057242888058,0.199321450628182,-0.00441395765411311,0.154077782414215,0.243670833798714,0.118411391133806,0.220319529242563,0.0194272581168572,0.0254056941075031,0.0474569989423459,-0.0512809375293234
"pet",0.0286505695642994,0.346357943204944,0.179019705348447,0.283257086240438,0.136588381284285,0.063808176255957,0.049576900099676,0.0350738420993408,0.0356692298329796,0.129679473279799,0.125279088421031,0.0865683018789573,0.284944157938261,-0.0189179067221231,-0.00875688574901539,0.082645776446569,0.00194181054127008
"pre",0.173716969894281,0.0118414662473913,0.241800019946907,0.10266967358157,0.294645945452553,0.334099604030666,0.0439210935835384,0.280744719953142,0.102953952673969,0.0753064587603146,0.175376976119964,0.210001246399371,0.274489282085914,0.305259971621296,0.262047109387013,0.412474591896061,0.338567224309316
"tmn",0.148267301341138,0.0713043936945587,0.0631742414234638,0.23531545066009,0.288841616159895,0.129791512807873,0.0815527391617406,0.0632301967339129,0.22381888377856,0.0948256568593151,0.0707234327614536,0.089807714383768,0.173977351715541,0.060857815389897,0.0736308380070025,0.148161438751961,0.116965533441855
"tmp",0.0812468734976649,0.116797623896243,0.142067027460388,0.27507655516505,0.279658068031426,0.0892909769473681,0.0678603215942488,0.0769811466534287,0.19198757340898,0.114918053617746,0.080553674143328,0.0958851473613789,0.233527471416496,0.00996203442801596,0.0304153501113668,0.167969217072709,0.0597818168348271
"tmx",0.0875122956696048,0.227698994130712,0.18859232375319,0.250121151016819,0.215514633501196,0.0409690800978866,0.0719934309020774,0.148229780082575,0.153882549505066,0.121488324318779,0.124343845560211,0.107529725767916,0.251335533138742,0.00648760390235818,0.00545592818891692,0.139825655756241,-0.00188616159666103
"vap",0.16765383423194,0.0992667099283589,0.194335579401074,0.194825157341608,0.196661291028745,0.131287401603635,0.0606664443688773,0.137088743443781,0.226122937897911,0.0797833501794429,0.112782346516948,0.122005898188825,0.0768221285633055,0.0686745743564483,0.136352842638304,0.15764878187822,0.185046768681048
"wet",0.169876054078836,-0.0397248957750377,0.196554034137388,0.166334768197803,0.306372113567043,0.306949128939922,0.0965074891501323,0.279843456707544,0.0898471164084687,0.0432742485425455,0.173905868948652,0.185318774656152,0.22691713020119,0.330308619607652,0.284599750858629,0.416613763703544,0.311594178110122
"PDSI_prewhiten",0.0615374028441725,0.00479971207765109,0.231458985088614,0.23484707173588,0.299072562667909,0.35893525640536,0.0702205212348025,0.290426687716797,0.201975826008384,0.143229545692831,0.16481131021352,0.240489366999921,0.175860325749732,0.265235101335437,0.232996023967249,0.432508810774425,0.38777582253859
