"season","Summary_type","Species","PPT","Tmax","Tmean","Tmin","cld","deficit","dtr","frs","pet","pet_sum","pre","tmn","tmp","tmx","vap","wet","PCP","PDSI","PDSI_prewhiten","PHDI","PHDI_prewhiten","PMDI","PMDI_prewhiten","SP01","TAVG","TMAX","TMIN","ZNDX"
"all_seasons","Sum of all absolute correlations","All",25.3401885114847,26.4714671246898,22.7949622259759,17.597909381327,28.9737161564232,26.9319101601729,27.9714323106501,8.38606344764207,29.9743887767287,29.7827871349188,25.3138707186672,18.2007607912529,22.2077196316682,25.2468043231318,16.5632198897798,26.1204321073314,25.4222796684643,32.1662342255982,25.568896784717,33.8144606606854,26.9696273174845,33.4538814839967,25.5416081044235,25.9564114584456,22.2587151865949,27.6034318362731,17.2773682504825,28.121108852154
"all_seasons","Count of Significant correlations","All",34,27,19,12,44,35,41,2,47,47,35,9,17,30,6,34,34,51,38,56,38,56,33,35,24,42,8,42
"all_seasons","Sum of absolute significant correlations","All",9.38869548173409,6.90138231171392,4.82981041433727,2.80124327967116,11.762215962205,9.70998916078954,10.2355743057299,0.453717232312056,12.5219797969602,12.4502323253634,9.43743335836278,2.23908531953569,4.34680783401048,7.34079412142097,1.27809177469232,9.26915851590726,9.10863474489949,14.3398601789859,9.92087200284426,15.440577144992,9.79800088879488,15.6938129875548,9.03278063963668,9.68962063631561,5.8723463728792,10.4278849009423,1.88943537596558,11.9052087668956
"curr_growing_season_only","Sum of all absolute correlations","All",9.28528024422111,8.20387394454273,7.45450968269311,5.7862101156375,7.74826522979569,9.87323794043228,6.67910586713041,1.51358952344172,9.1047926696659,9.06678998624975,9.13896683737762,5.63535495240797,7.69572306071811,8.58857796333194,5.03084003389411,9.58715015206749,8.79851380395375,11.7100746896309,9.45910711466455,10.9278526235621,9.23148689406104,11.8882012514999,9.16540224763206,9.63434535696934,8.3953644086656,10.373743662053,5.47604653684547,10.9475851614439
"curr_growing_season_only","Count of Significant correlations","All",17,15,15,11,15,20,11,1,16,17,18,6,13,16,2,20,17,25,24,25,19,27,17,21,19,24,5,24
"curr_growing_season_only","Sum of absolute significant correlations","All",4.89861812541622,3.95587797234312,3.86853948494181,2.5773697601902,3.94219172815991,5.52806129583592,2.7169358083414,0.181773959295378,4.25898855940473,4.4898365603363,4.907762326774,1.49110936893715,3.35571433641211,4.17310580706328,0.444081942107754,5.43070205674735,4.69254528373167,7.7936762563318,6.18522686347626,7.54544051234754,5.10565693572438,8.53000462797701,4.86015197869883,5.95392253664901,4.73172901541162,6.38764777119969,1.19583328722588,7.1869336075833
