year	num	seg	age	raw	std	res	ars
   1977	 106.	  74.406	  41.698	   1.940	   0.874	   0.832	   0.886
   1978	 106.	  74.406	  42.698	   2.205	   1.094	   1.190	   1.117
   1979	 106.	  74.406	  43.698	   2.036	   0.973	   0.876	   0.942
   1980	 107.	  73.991	  44.290	   2.161	   1.084	   1.101	   1.062
   1981	 108.	  73.574	  44.880	   2.211	   1.163	   1.121	   1.158
   1982	 108.	  73.574	  45.880	   2.242	   1.198	   1.070	   1.165
   1983	 108.	  73.574	  46.880	   2.087	   1.077	   0.954	   1.049
   1984	 108.	  73.574	  47.880	   1.760	   0.834	   0.808	   0.836
   1985	 108.	  73.574	  48.880	   1.763	   0.823	   0.920	   0.816
   1986	 108.	  73.574	  49.880	   2.003	   0.913	   1.019	   0.901
   1987	 108.	  73.574	  50.880	   1.876	   0.859	   0.880	   0.817
   1988	 108.	  73.574	  51.880	   1.835	   0.856	   0.941	   0.825
   1989	 108.	  73.574	  52.880	   1.845	   0.899	   0.990	   0.877
   1990	 109.	  73.156	  53.394	   2.116	   1.055	   1.097	   1.017
   1991	 109.	  73.156	  54.394	   1.601	   0.737	   0.765	   0.776
   1992	 109.	  73.156	  55.394	   1.808	   0.989	   1.131	   0.985
   1993	 109.	  73.156	  56.394	   2.397	   1.406	   1.381	   1.384
   1994	 109.	  73.156	  57.394	   1.930	   1.034	   0.821	   1.043
   1995	 109.	  73.156	  58.394	   2.104	   1.108	   1.077	   1.101
   1996	 109.	  73.156	  59.394	   2.072	   1.157	   1.080	   1.139
   1997	 108.	  73.074	  60.185	   1.878	   1.053	   0.973	   1.054
   1998	 108.	  73.074	  61.185	   1.858	   1.049	   1.003	   1.031
   1999	 108.	  73.074	  62.185	   1.125	   0.435	   0.557	   0.593
   2000	 108.	  73.074	  63.185	   1.332	   0.674	   1.009	   0.748
   2001	 107.	  73.308	  64.327	   1.647	   0.926	   1.084	   0.921
   2002	 106.	  73.500	  65.434	   1.809	   1.095	   1.103	   1.051
   2003	 106.	  73.500	  66.434	   1.679	   1.036	   0.988	   1.015
   2004	 106.	  73.500	  67.434	   1.645	   0.998	   0.972	   0.977
   2005	 106.	  73.500	  68.434	   1.672	   0.989	   0.999	   0.981
   2006	 104.	  73.173	  69.010	   1.324	   0.835	   0.873	   0.859
   2007	 104.	  73.173	  70.010	   1.452	   0.920	   1.021	   0.929
   2008	 102.	  73.206	  70.980	   1.767	   1.235	   1.198	   1.153
   2009	  99.	  72.929	  71.636	   1.478	   1.047	   0.923	   1.011
   2010	  29.	  75.448	  72.034	   0.545	   0.908	   0.911	   0.914
   2011	  23.	  77.391	  74.087	   0.454	   0.979	   1.013	   0.956
   2012	  22.	  76.909	  74.455	   0.379	   0.963	   0.993	   0.962
   2013	  20.	  76.250	  74.550	   0.558	   1.090	   1.031	   1.003
   2014	  14.	  76.286	  74.857	   0.438	   0.979	   0.957	   0.954
   2015	  10.	  73.700	  72.700	   0.289	   0.700	   0.797	   0.770
   2016	   7.	  71.429	  71.000	   0.340	   1.025	   1.109	   0.960
   2017	   3.	  58.333	  58.333	   1.244	   1.562	   1.374	   1.359
