year	num	seg	age	raw	std	res	ars
   1923	  17.	 103.706	  19.353	   2.576	   1.194	   0.930	   1.142
   1924	  17.	 103.706	  20.353	   2.760	   1.326	   1.139	   1.292
   1925	  18.	 102.556	  20.222	   2.541	   1.239	   1.036	   1.226
   1926	  19.	 101.579	  20.158	   2.667	   1.386	   1.114	   1.302
   1927	  19.	 101.579	  21.158	   2.523	   1.402	   1.115	   1.334
   1928	  20.	 100.600	  21.100	   2.436	   1.272	   1.002	   1.235
   1929	  20.	 100.600	  22.100	   2.603	   1.298	   1.008	   1.194
   1930	  21.	  99.905	  22.048	   2.079	   1.041	   0.853	   0.993
   1931	  22.	  98.955	  22.045	   2.267	   1.097	   1.059	   1.097
   1932	  22.	  98.955	  23.045	   2.063	   0.989	   0.952	   1.010
   1933	  22.	  98.955	  24.045	   1.998	   0.983	   0.944	   0.972
   1934	  22.	  98.955	  25.045	   1.932	   0.940	   0.934	   0.928
   1935	  22.	  98.955	  26.045	   1.888	   0.870	   0.919	   0.885
   1936	  22.	  98.955	  27.045	   2.020	   0.953	   1.044	   0.980
   1937	  22.	  98.955	  28.045	   2.081	   0.976	   0.990	   0.969
   1938	  22.	  98.955	  29.045	   2.242	   1.140	   1.145	   1.141
   1939	  22.	  98.955	  30.045	   1.746	   0.915	   0.841	   0.917
   1940	  23.	  97.739	  29.739	   2.032	   0.960	   1.005	   0.990
   1941	  23.	  97.739	  30.739	   2.174	   1.090	   1.129	   1.126
   1942	  23.	  97.739	  31.739	   1.991	   1.015	   0.944	   1.016
   1943	  24.	  96.417	  31.417	   1.933	   0.907	   0.912	   0.947
   1944	  24.	  96.417	  32.417	   1.736	   0.820	   0.880	   0.864
   1945	  24.	  96.417	  33.417	   1.932	   0.924	   1.060	   0.986
   1946	  24.	  96.417	  34.417	   1.733	   0.822	   0.888	   0.869
   1947	  24.	  96.417	  35.417	   1.403	   0.663	   0.778	   0.727
   1948	  24.	  96.417	  36.417	   1.852	   0.897	   1.132	   0.965
   1949	  24.	  96.417	  37.417	   1.691	   0.804	   0.943	   0.889
   1950	  24.	  96.417	  38.417	   1.645	   0.758	   0.883	   0.830
   1951	  25.	  94.880	  37.880	   1.642	   0.778	   0.939	   0.840
   1952	  25.	  94.880	  38.880	   1.461	   0.705	   0.867	   0.769
   1953	  25.	  94.880	  39.880	   1.463	   0.684	   0.866	   0.734
   1954	  25.	  94.880	  40.880	   1.866	   0.948	   1.171	   0.992
   1955	  25.	  94.880	  41.880	   2.032	   1.103	   1.129	   1.094
   1956	  25.	  94.880	  42.880	   2.055	   1.244	   1.154	   1.225
   1957	  25.	  94.880	  43.880	   2.006	   1.105	   0.947	   1.086
   1958	  25.	  94.880	  44.880	   2.350	   1.411	   1.258	   1.378
   1959	  25.	  94.880	  45.880	   2.067	   1.133	   0.893	   1.104
   1960	  25.	  94.880	  46.880	   2.322	   1.213	   1.119	   1.253
   1961	  25.	  94.880	  47.880	   2.243	   1.187	   1.030	   1.191
   1962	  25.	  94.880	  48.880	   1.932	   0.995	   0.879	   1.022
   1963	  25.	  94.880	  49.880	   1.967	   1.058	   1.033	   1.084
   1964	  25.	  94.880	  50.880	   1.716	   0.849	   0.868	   0.923
   1965	  25.	  94.880	  51.880	   1.795	   0.927	   1.006	   0.986
   1966	  25.	  94.880	  52.880	   1.511	   0.743	   0.790	   0.787
   1967	  25.	  94.880	  53.880	   1.763	   0.952	   1.090	   0.978
   1968	  25.	  94.880	  54.880	   2.017	   1.142	   1.213	   1.187
   1969	  25.	  94.880	  55.880	   1.854	   1.063	   0.974	   1.077
   1970	  25.	  94.880	  56.880	   1.911	   1.120	   1.064	   1.147
   1971	  25.	  94.880	  57.880	   1.718	   1.004	   0.942	   1.038
   1972	  25.	  94.880	  58.880	   1.732	   0.988	   0.996	   1.048
   1973	  25.	  94.880	  59.880	   1.760	   1.024	   1.023	   1.064
   1974	  25.	  94.880	  60.880	   1.742	   0.996	   0.985	   1.035
   1975	  25.	  94.880	  61.880	   1.879	   1.085	   1.066	   1.107
   1976	  25.	  94.880	  62.880	   1.795	   1.066	   1.027	   1.101
   1977	  25.	  94.880	  63.880	   1.251	   0.735	   0.714	   0.796
   1978	  25.	  94.880	  64.880	   1.599	   1.001	   1.141	   1.053
   1979	  25.	  94.880	  65.880	   1.531	   0.915	   0.963	   0.966
   1980	  25.	  94.880	  66.880	   1.367	   0.814	   0.857	   0.857
   1981	  25.	  94.880	  67.880	   1.546	   0.925	   1.053	   0.979
   1982	  25.	  94.880	  68.880	   1.628	   1.023	   1.060	   1.036
   1983	  25.	  94.880	  69.880	   1.518	   0.939	   0.950	   0.974
   1984	  25.	  94.880	  70.880	   1.336	   0.853	   0.881	   0.882
   1985	  25.	  94.880	  71.880	   1.571	   0.999	   1.063	   1.003
   1986	  25.	  94.880	  72.880	   1.663	   1.076	   1.062	   1.056
   1987	  25.	  94.880	  73.880	   1.434	   0.926	   0.906	   0.944
   1988	  25.	  94.880	  74.880	   1.488	   1.050	   1.052	   1.040
   1989	  25.	  94.880	  75.880	   1.504	   1.022	   1.000	   1.021
   1990	  25.	  94.880	  76.880	   1.938	   1.289	   1.218	   1.263
   1991	  25.	  94.880	  77.880	   1.164	   0.865	   0.771	   0.914
   1992	  25.	  94.880	  78.880	   1.324	   0.918	   0.942	   0.942
   1993	  25.	  94.880	  79.880	   1.524	   1.185	   1.233	   1.211
   1994	  25.	  94.880	  80.880	   1.340	   1.105	   1.039	   1.154
   1995	  25.	  94.880	  81.880	   1.049	   0.879	   0.832	   0.949
   1996	  24.	  94.417	  81.875	   1.161	   0.891	   0.918	   0.922
   1997	  24.	  94.417	  82.875	   1.015	   0.848	   0.925	   0.885
   1998	  24.	  94.417	  83.875	   1.120	   0.902	   1.017	   0.951
   1999	  24.	  94.417	  84.875	   1.188	   0.914	   0.993	   0.957
   2000	  24.	  94.417	  85.875	   1.140	   1.037	   1.073	   1.053
   2001	  24.	  94.417	  86.875	   1.087	   1.049	   1.010	   1.041
   2002	  24.	  94.417	  87.875	   1.197	   1.020	   1.034	   1.075
   2003	  24.	  94.417	  88.875	   1.065	   0.897	   0.888	   0.941
   2004	  24.	  94.417	  89.875	   1.024	   0.918	   0.973	   0.961
   2005	  23.	  93.739	  90.000	   1.103	   0.902	   0.988	   0.966
   2006	  23.	  93.739	  91.000	   1.094	   0.994	   1.034	   1.019
   2007	  21.	  94.000	  92.000	   1.191	   0.955	   1.000	   1.014
   2008	  20.	  94.550	  93.450	   1.058	   0.964	   0.955	   0.974
   2009	  15.	  95.933	  95.467	   1.026	   1.016	   0.994	   0.991
   2010	   2.	  78.500	  76.000	   0.646	   0.917	   0.811	   0.815
   2011	   1.	  86.000	  82.000	   0.860	   1.102	   1.065	   0.970
   2012	   1.	  86.000	  83.000	   0.753	   1.043	   1.001	   0.964
   2013	   1.	  86.000	  84.000	   0.643	   0.984	   0.944	   0.929
   2014	   1.	  86.000	  85.000	   0.543	   0.933	   0.943	   0.908
   2015	   1.	  86.000	  86.000	   0.386	   0.848	   0.899	   0.850
