"variable","prev.apr","prev.may","prev.jun","prev.jul","prev.aug","prev.sep","prev.oct","prev.nov","prev.dec","curr.jan","curr.feb","curr.mar","curr.apr","curr.may","curr.jun","curr.jul","curr.aug"
"cld",-0.18201009686078,-0.401323235140264,-0.245882828553623,-0.352100754655423,-0.108758607742544,-0.313112569065943,-0.186883921102338,-0.285000908710813,-0.0336424460510018,-0.194712120205715,-0.212574470042068,-0.306031508033139,-0.33322231227,-0.153592318237722,-0.160457395067327,-0.143528414643565,-0.360777031648521
"dtr",-0.145003880558844,-0.10636241273775,-0.188775288606621,-0.170244913459785,-0.294384972650695,-0.408113885992883,-0.425957608092862,-0.294304198810702,-0.324229582835879,-0.443628836493003,-0.226443092965695,-0.326515199259323,-0.380797187478311,-0.259857708508778,-0.459891911831234,-0.514896724580598,-0.446399218092775
"pet",-0.114585780340758,-0.240079353691504,-0.270403373410322,-0.0929342994654936,-0.328472504033398,-0.564382872768511,-0.442150507139908,-0.535288609214949,-0.371263469866582,-0.383921030752381,-0.395756495012972,-0.260236495844383,-0.328132617254631,-0.424916865031766,-0.537510615664129,-0.487124100193807,-0.270530386663794
"PETminusPRE",-0.168485135133135,-0.31158205856353,-0.297309573701295,-0.136976209837039,-0.30539850049057,-0.403467785333652,-0.487138305321199,-0.231061663343834,-0.303862623948306,-0.00113419408275012,-0.226269093189364,-0.388022730909938,-0.401604845141109,-0.382304705357278,-0.439723993426409,-0.608218564009441,-0.434869938353884
"pre",-0.273267861567481,-0.341406775405338,-0.237779609849459,-0.303619846458151,-0.119098350815749,-0.0962901616126564,-0.108524395956603,-0.361824152415503,0.00493598531218619,-0.530828420675496,-0.251784573995114,-0.22036068041218,-0.365446509557918,-0.236329380824172,-0.113545717694502,-0.130792347706512,-0.0284109723598635
"tmn",-0.0127423145592249,-0.315269343716694,-0.102133001839394,-0.119992331210552,-0.069006037487569,-0.22345157618398,-0.202141215425695,-0.459938541273694,-0.228414608380661,-0.344491455472259,-0.417691833664577,-0.116329340014988,-0.0399921573661588,-0.423566974242257,-0.391730818807819,-0.28144386228528,-0.208342567969803
"tmp",-0.0476230387162651,-0.280164036591063,-0.101801384829927,-0.110792787118681,-0.0831102905209893,-0.424284298189983,-0.272392518698311,-0.440881275579446,-0.22380707048016,-0.357414985752059,-0.430677029094869,-0.19241861714828,-0.0231572932282445,-0.433014830518487,-0.436695731526179,-0.351521233927959,-0.387277790567002
"tmx",-0.0895837996877297,-0.249747712977523,-0.103815666289503,-0.148991108884342,-0.2160315529842,-0.540032083330092,-0.323287183451485,-0.367859005107774,-0.212293182067585,-0.357233413744301,-0.410933145647538,-0.238578104785271,-0.149712068760779,-0.409941314498971,-0.487260028820269,-0.437048097950675,-0.454093888214222
"vap",-0.0354381244188598,-0.174059874711134,0.072638551582753,-0.0411949806051313,-0.107287427210071,-0.302812819521629,-0.108304015530724,-0.233689110991754,-0.081288508991487,-0.318382796074106,-0.327467595113609,-0.11667215186633,-0.057073182542877,-0.320278202561066,-0.241280641219755,-0.217548417159049,-0.200049016195433
"wet",-0.337254851192325,-0.34059301888402,-0.179452239491614,-0.334769859526892,-0.132296272779676,-0.104352905370759,-0.139811695815789,-0.291811566504295,0.0135956009731488,-0.513227190853251,-0.272129935452877,-0.192375350138821,-0.318731967823345,-0.248347372706822,-0.199508262747192,-0.139433775491895,-0.0226419357619881
"PDSI_prewhiten",-0.320936127396586,-0.505816242227571,-0.243725723991587,-0.224399264805115,-0.151930032820595,0.0107563031369199,-0.112569440892909,-0.349929359999571,-0.00609617502215959,-0.365427561052213,-0.247891158372701,-0.18940817217934,-0.337250121105482,-0.304102518617813,-0.109456717723525,0.00497922325427766,0.0345032597147717
