year	num	seg	age	raw	std	res	ars
   1817	   1.	 233.000	  41.000	   0.934	   1.065	   0.963	   1.017
   1818	   1.	 233.000	  42.000	   0.765	   0.931	   0.884	   0.891
   1819	   1.	 233.000	  43.000	   0.970	   1.078	   1.119	   1.078
   1820	   1.	 233.000	  44.000	   0.982	   1.080	   1.048	   1.080
   1821	   1.	 233.000	  45.000	   0.921	   1.026	   0.982	   1.017
   1822	   1.	 233.000	  46.000	   0.723	   0.873	   0.846	   0.852
   1823	   1.	 233.000	  47.000	   0.555	   0.746	   0.796	   0.729
   1824	   1.	 233.000	  48.000	   0.765	   0.889	   1.040	   0.938
   1825	   1.	 233.000	  49.000	   0.819	   0.922	   0.999	   0.977
   1826	   1.	 233.000	  50.000	   0.650	   0.794	   0.828	   0.816
   1827	   1.	 233.000	  51.000	   0.555	   0.723	   0.819	   0.738
   1828	   1.	 233.000	  52.000	   0.909	   0.965	   1.144	   1.046
   1829	   1.	 233.000	  53.000	   0.779	   0.865	   0.892	   0.912
   1830	   2.	 206.500	  27.500	   1.241	   1.232	   1.180	   1.144
   1831	   2.	 206.500	  28.500	   0.488	   0.778	   0.606	   0.647
   1832	   2.	 206.500	  29.500	   0.610	   0.848	   0.952	   0.816
   1833	   2.	 206.500	  30.500	   0.824	   0.966	   1.075	   1.006
   1834	   2.	 206.500	  31.500	   0.781	   0.937	   0.963	   0.968
   1835	   2.	 206.500	  32.500	   0.586	   0.822	   0.838	   0.822
   1836	   2.	 206.500	  33.500	   0.721	   0.890	   0.994	   0.926
   1837	   2.	 206.500	  34.500	   0.661	   0.837	   0.894	   0.865
   1838	   2.	 206.500	  35.500	   0.667	   0.831	   0.916	   0.862
   1839	   2.	 206.500	  36.500	   0.703	   0.841	   0.935	   0.882
   1840	   2.	 206.500	  37.500	   0.802	   0.882	   0.978	   0.933
   1841	   2.	 206.500	  38.500	   0.967	   0.964	   1.049	   1.025
   1842	   2.	 206.500	  39.500	   1.020	   0.986	   1.020	   1.033
   1843	   2.	 206.500	  40.500	   0.753	   0.820	   0.798	   0.807
   1844	   2.	 206.500	  41.500	   0.878	   0.877	   0.974	   0.901
   1845	   2.	 206.500	  42.500	   0.934	   0.887	   0.960	   0.922
   1846	   2.	 206.500	  43.500	   1.007	   0.919	   0.989	   0.960
   1847	   2.	 206.500	  44.500	   0.826	   0.813	   0.837	   0.819
   1848	   3.	 191.667	  30.667	   1.049	   0.885	   0.928	   0.856
   1849	   3.	 191.667	  31.667	   0.994	   0.873	   0.954	   0.899
   1850	   3.	 191.667	  32.667	   0.776	   0.792	   0.933	   0.894
   1851	   3.	 191.667	  33.667	   0.963	   0.871	   0.892	   0.849
   1852	   3.	 191.667	  34.667	   1.552	   1.023	   1.085	   1.029
   1853	   3.	 191.667	  35.667	   1.677	   0.985	   1.070	   1.082
   1854	   3.	 191.667	  36.667	   1.643	   1.246	   1.430	   1.437
   1855	   3.	 191.667	  37.667	   2.104	   1.543	   1.478	   1.611
   1856	   3.	 191.667	  38.667	   1.615	   1.176	   0.893	   1.158
   1857	   3.	 191.667	  39.667	   1.929	   1.182	   1.057	   1.122
   1858	   3.	 191.667	  40.667	   1.814	   1.108	   1.030	   1.082
   1859	   3.	 191.667	  41.667	   1.725	   1.160	   1.110	   1.142
   1860	   3.	 191.667	  42.667	   1.766	   1.123	   0.989	   1.049
   1861	   3.	 191.667	  43.667	   1.885	   1.062	   1.087	   1.107
   1862	   3.	 191.667	  44.667	   1.744	   1.146	   1.051	   1.096
   1863	   3.	 191.667	  45.667	   1.993	   1.374	   1.311	   1.335
   1864	   3.	 191.667	  46.667	   1.600	   1.160	   0.950	   1.093
   1865	   3.	 191.667	  47.667	   1.790	   1.163	   1.044	   1.083
   1866	   3.	 191.667	  48.667	   1.718	   1.197	   1.062	   1.097
   1867	   3.	 191.667	  49.667	   1.566	   1.030	   0.907	   0.948
   1868	   3.	 191.667	  50.667	   1.520	   0.976	   0.948	   0.929
   1869	   3.	 191.667	  51.667	   1.668	   1.161	   1.125	   1.098
   1870	   4.	 178.750	  39.750	   1.626	   1.123	   1.116	   1.155
   1871	   4.	 178.750	  40.750	   0.833	   0.710	   0.735	   0.794
   1872	   4.	 178.750	  41.750	   1.637	   0.952	   1.116	   1.038
   1873	   4.	 178.750	  42.750	   1.326	   0.890	   0.832	   0.846
   1874	   4.	 178.750	  43.750	   1.264	   0.729	   0.852	   0.787
   1875	   4.	 178.750	  44.750	   1.571	   0.876	   1.051	   0.971
   1876	   4.	 178.750	  45.750	   1.724	   1.037	   1.068	   1.058
   1877	   5.	 169.600	  37.600	   1.412	   0.939	   0.892	   0.917
   1878	   5.	 169.600	  38.600	   1.939	   1.237	   1.287	   1.247
   1879	   5.	 169.600	  39.600	   1.715	   1.023	   0.941	   1.046
   1880	   5.	 169.600	  40.600	   1.974	   0.997	   0.958	   0.979
   1881	   6.	 162.833	  34.833	   2.068	   1.072	   1.046	   1.040
   1882	   7.	 157.857	  30.857	   2.251	   1.116	   1.085	   1.102
   1883	   7.	 157.857	  31.857	   2.063	   1.059	   1.028	   1.071
   1884	   7.	 157.857	  32.857	   2.281	   1.133	   1.083	   1.112
   1885	   7.	 157.857	  33.857	   2.240	   0.924	   0.907	   0.955
   1886	   7.	 157.857	  34.857	   2.139	   1.065	   1.123	   1.106
   1887	   7.	 157.857	  35.857	   2.088	   0.965	   0.959	   1.005
   1888	   7.	 157.857	  36.857	   1.876	   0.907	   1.002	   1.006
   1889	   7.	 157.857	  37.857	   2.083	   1.015	   1.034	   1.039
   1890	   8.	 153.125	  34.125	   2.571	   1.042	   1.092	   1.108
   1891	   8.	 153.125	  35.125	   2.604	   1.302	   1.251	   1.285
   1892	   8.	 153.125	  36.125	   2.454	   1.281	   1.030	   1.148
   1893	   9.	 149.111	  33.111	   2.602	   1.049	   0.912	   0.975
   1894	   9.	 149.111	  34.111	   2.493	   0.870	   0.874	   0.864
   1895	   9.	 149.111	  35.111	   2.763	   1.046	   1.059	   1.008
   1896	   9.	 149.111	  36.111	   3.022	   1.236	   1.177	   1.178
   1897	   9.	 149.111	  37.111	   2.661	   1.106	   0.948	   1.024
   1898	  10.	 145.400	  34.400	   2.398	   1.042	   0.966	   0.978
   1899	  11.	 142.273	  32.273	   2.083	   0.898	   0.887	   0.878
   1900	  12.	 139.583	  30.583	   2.587	   0.999	   1.005	   0.959
   1901	  12.	 139.583	  31.583	   2.782	   1.147	   1.123	   1.107
   1902	  12.	 139.583	  32.583	   1.877	   0.972	   0.869	   0.913
   1903	  13.	 137.077	  31.077	   2.882	   1.165	   1.171	   1.136
   1904	  14.	 134.857	  29.857	   2.837	   1.093	   1.031	   1.087
   1905	  14.	 134.857	  30.857	   2.716	   1.040	   0.962	   1.000
   1906	  14.	 134.857	  31.857	   2.690	   1.017	   0.973	   0.976
   1907	  14.	 134.857	  32.857	   2.402	   0.878	   0.907	   0.898
   1908	  14.	 134.857	  33.857	   2.261	   0.754	   0.843	   0.799
   1909	  14.	 134.857	  34.857	   2.268	   0.797	   0.964	   0.886
   1910	  14.	 134.857	  35.857	   2.219	   0.767	   0.922	   0.877
   1911	  14.	 134.857	  36.857	   1.605	   0.444	   0.617	   0.535
   1912	  14.	 134.857	  37.857	   2.015	   0.716	   1.019	   0.846
   1913	  14.	 134.857	  38.857	   2.256	   0.814	   0.999	   0.941
   1914	  14.	 134.857	  39.857	   2.014	   0.708	   0.868	   0.843
   1915	  14.	 134.857	  40.857	   2.627	   1.047	   1.243	   1.179
   1916	  15.	 132.133	  39.133	   2.849	   1.190	   1.161	   1.229
   1917	  15.	 132.133	  40.133	   2.758	   1.151	   1.026	   1.121
   1918	  15.	 132.133	  41.133	   2.033	   0.762	   0.755	   0.800
   1919	  15.	 132.133	  42.133	   2.683	   1.066	   1.170	   1.094
   1920	  15.	 132.133	  43.133	   2.465	   0.975	   0.959	   0.999
   1921	  15.	 132.133	  44.133	   2.519	   0.996	   1.028	   1.030
   1922	  16.	 129.375	  42.375	   2.648	   1.125	   1.150	   1.161
   1923	  16.	 129.375	  43.375	   2.268	   0.819	   0.787	   0.852
   1924	  16.	 129.375	  44.375	   2.730	   1.114	   1.141	   1.084
   1925	  17.	 126.765	  42.765	   2.221	   0.885	   0.851	   0.885
   1926	  17.	 126.765	  43.765	   2.561	   1.069	   1.086	   1.043
   1927	  17.	 126.765	  44.765	   2.839	   1.300	   1.216	   1.227
   1928	  17.	 126.765	  45.765	   2.400	   1.078	   0.940	   1.036
   1929	  17.	 126.765	  46.765	   2.299	   0.998	   0.931	   0.948
   1930	  19.	 122.158	  42.842	   2.191	   0.919	   0.904	   0.884
   1931	  19.	 122.158	  43.842	   2.237	   1.018	   1.025	   0.982
   1932	  19.	 122.158	  44.842	   2.141	   0.935	   0.938	   0.932
   1933	  20.	 119.900	  43.600	   2.163	   0.988	   1.013	   0.988
   1934	  21.	 117.810	  42.524	   2.296	   1.012	   1.004	   1.001
   1935	  21.	 117.810	  43.524	   2.081	   0.955	   0.905	   0.907
   1936	  21.	 117.810	  44.524	   2.211	   1.039	   1.019	   0.985
   1937	  21.	 117.810	  45.524	   2.537	   1.318	   1.236	   1.224
   1938	  22.	 115.727	  44.455	   2.472	   1.241	   1.064	   1.156
   1939	  23.	 113.783	  43.522	   2.237	   1.016	   0.892	   0.959
   1940	  23.	 113.783	  44.522	   2.544	   1.296	   1.193	   1.174
   1941	  23.	 113.783	  45.522	   2.410	   1.235	   1.095	   1.164
   1942	  23.	 113.783	  46.522	   2.545	   1.239	   1.121	   1.186
   1943	  24.	 111.833	  45.583	   2.325	   1.035	   0.936	   1.015
   1944	  24.	 111.833	  46.583	   2.239	   0.958	   0.942	   0.950
   1945	  24.	 111.833	  47.583	   2.249	   1.091	   1.095	   1.076
   1946	  24.	 111.833	  48.583	   2.120	   0.937	   0.873	   0.905
   1947	  24.	 111.833	  49.583	   1.621	   0.534	   0.642	   0.578
   1948	  24.	 111.833	  50.583	   1.760	   0.576	   0.824	   0.649
   1949	  24.	 111.833	  51.583	   2.188	   0.916	   1.124	   0.994
   1950	  24.	 111.833	  52.583	   2.249	   0.926	   1.043	   1.043
   1951	  24.	 111.833	  53.583	   2.227	   0.937	   1.012	   1.032
   1952	  25.	 109.680	  52.440	   2.061	   0.825	   0.922	   0.937
   1953	  26.	 107.654	  51.423	   2.190	   0.933	   1.018	   0.995
   1954	  26.	 107.654	  52.423	   2.337	   0.987	   1.040	   1.040
   1955	  27.	 105.704	  51.481	   2.610	   1.223	   1.204	   1.215
   1956	  27.	 105.704	  52.481	   2.467	   1.210	   1.153	   1.236
   1957	  27.	 105.704	  53.481	   2.698	   1.268	   1.107	   1.201
   1958	  27.	 105.704	  54.481	   2.898	   1.465	   1.239	   1.309
   1959	  27.	 105.704	  55.481	   2.354	   0.965	   0.781	   0.912
   1960	  27.	 105.704	  56.481	   2.354	   1.030	   1.008	   0.975
   1961	  27.	 105.704	  57.481	   2.358	   0.974	   0.992	   0.985
   1962	  27.	 105.704	  58.481	   2.240	   0.861	   0.876	   0.870
   1963	  27.	 105.704	  59.481	   2.187	   0.892	   0.969	   0.920
   1964	  27.	 105.704	  60.481	   2.426	   1.053	   1.081	   1.051
   1965	  27.	 105.704	  61.481	   2.226	   0.925	   0.927	   0.949
   1966	  27.	 105.704	  62.481	   2.152	   0.845	   0.916	   0.897
   1967	  27.	 105.704	  63.481	   2.329	   0.987	   1.042	   1.004
   1968	  27.	 105.704	  64.481	   2.413	   1.074	   1.094	   1.096
   1969	  27.	 105.704	  65.481	   2.345	   1.020	   1.034	   1.075
   1970	  27.	 105.704	  66.481	   2.481	   1.150	   1.120	   1.149
   1971	  27.	 105.704	  67.481	   2.246	   0.940	   0.899	   0.962
   1972	  27.	 105.704	  68.481	   2.268	   0.972	   0.974	   0.962
   1973	  27.	 105.704	  69.481	   2.290	   0.965	   0.993	   0.981
   1974	  27.	 105.704	  70.481	   2.270	   0.956	   0.961	   0.955
   1975	  27.	 105.704	  71.481	   2.375	   1.038	   1.038	   1.022
   1976	  27.	 105.704	  72.481	   2.329	   1.006	   0.992	   1.003
   1977	  27.	 105.704	  73.481	   1.855	   0.592	   0.695	   0.682
   1978	  27.	 105.704	  74.481	   2.469	   1.124	   1.256	   1.135
   1979	  27.	 105.704	  75.481	   2.139	   0.853	   0.875	   0.931
   1980	  27.	 105.704	  76.481	   1.878	   0.660	   0.803	   0.770
   1981	  27.	 105.704	  77.481	   1.993	   0.761	   0.966	   0.877
   1982	  27.	 105.704	  78.481	   2.186	   0.967	   1.094	   1.048
   1983	  27.	 105.704	  79.481	   2.283	   1.075	   1.098	   1.118
   1984	  27.	 105.704	  80.481	   1.803	   0.663	   0.753	   0.797
   1985	  27.	 105.704	  81.481	   2.000	   0.809	   0.970	   0.892
   1986	  27.	 105.704	  82.481	   2.319	   1.094	   1.162	   1.120
   1987	  27.	 105.704	  83.481	   2.160	   0.924	   0.925	   0.976
   1988	  27.	 105.704	  84.481	   2.296	   1.056	   1.077	   1.069
   1989	  27.	 105.704	  85.481	   2.314	   1.102	   1.050	   1.080
   1990	  27.	 105.704	  86.481	   2.522	   1.297	   1.172	   1.200
   1991	  27.	 105.704	  87.481	   2.037	   0.871	   0.803	   0.886
   1992	  27.	 105.704	  88.481	   2.141	   0.967	   1.003	   0.960
   1993	  27.	 105.704	  89.481	   2.328	   1.065	   1.074	   1.060
   1994	  27.	 105.704	  90.481	   2.311	   1.075	   1.037	   1.063
   1995	  27.	 105.704	  91.481	   2.459	   1.254	   1.133	   1.157
   1996	  27.	 105.704	  92.481	   2.008	   0.884	   0.827	   0.893
   1997	  27.	 105.704	  93.481	   1.799	   0.718	   0.831	   0.784
   1998	  27.	 105.704	  94.481	   2.303	   1.106	   1.158	   1.076
   1999	  27.	 105.704	  95.481	   2.052	   0.886	   0.881	   0.913
   2000	  27.	 105.704	  96.481	   2.238	   1.058	   1.047	   1.015
   2001	  27.	 105.704	  97.481	   2.747	   1.360	   1.241	   1.241
   2002	  27.	 105.704	  98.481	   2.395	   1.145	   0.960	   1.061
   2003	  27.	 105.704	  99.481	   2.377	   1.148	   1.046	   1.072
   2004	  27.	 105.704	 100.481	   2.041	   0.887	   0.859	   0.889
   2005	  27.	 105.704	 101.481	   2.232	   1.029	   1.053	   1.011
   2006	  27.	 105.704	 102.481	   1.992	   0.838	   0.871	   0.875
   2007	  27.	 105.704	 103.481	   2.102	   0.831	   0.925	   0.877
   2008	  27.	 105.704	 104.481	   2.214	   0.996	   1.037	   0.991
   2009	  27.	 105.704	 105.481	   2.312	   1.073	   1.063	   1.061
   2010	   1.	  86.000	  81.000	   0.929	   1.218	   1.171	   1.193
   2011	   1.	  86.000	  82.000	   0.867	   1.189	   1.073	   1.151
   2012	   1.	  86.000	  83.000	   0.779	   1.129	   1.030	   1.092
   2013	   1.	  86.000	  84.000	   0.475	   0.827	   0.826	   0.863
   2014	   1.	  86.000	  85.000	   0.674	   1.092	   1.121	   1.068
   2015	   1.	  86.000	  86.000	   0.490	   0.926	   0.925	   0.955
