"Climate_data","variable","month","ANPP_response"
"CRU_SCBI_1901_2016","cld","curr.apr",0.00168189641038184
"CRU_SCBI_1901_2016","cld","curr.aug",-0.0184500233440409
"CRU_SCBI_1901_2016","cld","curr.feb",0.000240958279103066
"CRU_SCBI_1901_2016","cld","curr.jan",-0.0145333596355891
"CRU_SCBI_1901_2016","cld","curr.jul",0.00737666289646768
"CRU_SCBI_1901_2016","cld","curr.jun",0.0254176471985822
"CRU_SCBI_1901_2016","cld","curr.mar",0.049628340135774
"CRU_SCBI_1901_2016","cld","curr.may",0.0209471800504964
"CRU_SCBI_1901_2016","cld","prev.apr",0.024429086768591
"CRU_SCBI_1901_2016","cld","prev.aug",0.0294314964121257
"CRU_SCBI_1901_2016","cld","prev.dec",0.0183555019700947
"CRU_SCBI_1901_2016","cld","prev.jul",0.0048279712470922
"CRU_SCBI_1901_2016","cld","prev.jun",-0.00160460251662707
"CRU_SCBI_1901_2016","cld","prev.may",-0.0753643284351105
"CRU_SCBI_1901_2016","cld","prev.nov",0.0610260158528166
"CRU_SCBI_1901_2016","cld","prev.oct",-0.0595270205609953
"CRU_SCBI_1901_2016","cld","prev.sep",0.0184679697135432
"CRU_SCBI_1901_2016","dtr","curr.apr",0.0129861498206653
"CRU_SCBI_1901_2016","dtr","curr.aug",-0.0222946288263266
"CRU_SCBI_1901_2016","dtr","curr.feb",-0.0197565657713027
"CRU_SCBI_1901_2016","dtr","curr.jan",-0.00911264659002606
"CRU_SCBI_1901_2016","dtr","curr.jul",-0.0125713386027087
"CRU_SCBI_1901_2016","dtr","curr.jun",-0.00899982358768039
"CRU_SCBI_1901_2016","dtr","curr.mar",-0.0356275540062849
"CRU_SCBI_1901_2016","dtr","curr.may",-0.0473261956805832
"CRU_SCBI_1901_2016","dtr","prev.apr",-0.00728149575685416
"CRU_SCBI_1901_2016","dtr","prev.aug",-0.0206183077114819
"CRU_SCBI_1901_2016","dtr","prev.dec",-0.035661562721961
"CRU_SCBI_1901_2016","dtr","prev.jul",-0.0261055611234505
"CRU_SCBI_1901_2016","dtr","prev.jun",-0.0189709962337066
"CRU_SCBI_1901_2016","dtr","prev.may",0.0379329361100116
"CRU_SCBI_1901_2016","dtr","prev.nov",-0.0668480807978499
"CRU_SCBI_1901_2016","dtr","prev.oct",0.0349579636909546
"CRU_SCBI_1901_2016","dtr","prev.sep",-0.037117558831856
"CRU_SCBI_1901_2016","frs","curr.apr",0.0158849270254209
"CRU_SCBI_1901_2016","frs","curr.feb",0.0120246796811118
"CRU_SCBI_1901_2016","frs","curr.jan",-0.0295618794812018
"CRU_SCBI_1901_2016","frs","curr.mar",0.029148275497945
"CRU_SCBI_1901_2016","frs","curr.may",-0.0135304401476327
