"Species","coef","significant","ci.lower","ci.upper","variable","month"
"CACO",0.0221160449424954,FALSE,-0.165463159387387,0.198034111957842,"Tmin","prev.apr"
"CACO",-0.134640620458095,FALSE,-0.342166668198897,0.0725648309025617,"Tmin","prev.may"
"CACO",0.0510391843112899,FALSE,-0.189293756410438,0.287861661843217,"Tmin","prev.jun"
"CACO",0.0349586303714477,FALSE,-0.173836431094081,0.245772992038467,"Tmin","prev.jul"
"CACO",0.0407138671075069,FALSE,-0.184380527278983,0.293138650025054,"Tmin","prev.aug"
"CACO",-0.0207635747941736,FALSE,-0.218878000228794,0.165870121002325,"Tmin","prev.sep"
"CACO",-0.0296854533594213,FALSE,-0.200654136271143,0.140305885615321,"Tmin","prev.oct"
"CACO",0.021520371452302,FALSE,-0.18811941071628,0.222290472749825,"Tmin","prev.nov"
"CACO",0.0911871862551533,FALSE,-0.125426825471182,0.299355095846854,"Tmin","prev.dec"
"CACO",0.0404615348228808,FALSE,-0.16015607144683,0.219188060202819,"Tmin","curr.jan"
"CACO",-0.00555943842726684,FALSE,-0.154465187315864,0.18042425549199,"Tmin","curr.feb"
"CACO",-0.0650813386933434,FALSE,-0.260304693565743,0.119957695825082,"Tmin","curr.mar"
"CACO",-0.0818630094356548,FALSE,-0.267975635372911,0.109813501939876,"Tmin","curr.apr"
"CACO",-0.140554755222059,FALSE,-0.326908702230977,0.048357256103691,"Tmin","curr.may"
"CACO",-0.193698738737554,FALSE,-0.392205362005265,-0.0029501497071825,"Tmin","curr.jun"
"CACO",-0.0305029642470518,FALSE,-0.228652612149195,0.183189425723208,"Tmin","curr.jul"
"CACO",0.0463908688640499,FALSE,-0.131119762212199,0.244479689638016,"Tmin","curr.aug"
"CACO",0.0730264718963297,FALSE,-0.131200924705986,0.266515328863387,"Tmean","prev.apr"
"CACO",-0.0789599304255107,FALSE,-0.304955453878614,0.128781883110783,"Tmean","prev.may"
"CACO",0.0473132617722325,FALSE,-0.187242433059383,0.293471716800698,"Tmean","prev.jun"
"CACO",0.0780962980156552,FALSE,-0.0928593013111204,0.26952843021323,"Tmean","prev.jul"
"CACO",-0.109506021799142,FALSE,-0.310706373370563,0.098706689417095,"Tmean","prev.aug"
"CACO",-0.0712494904460329,FALSE,-0.266567267679437,0.125952019792399,"Tmean","prev.sep"
"CACO",-0.084528543933906,FALSE,-0.272803126394909,0.0742380335013792,"Tmean","prev.oct"
"CACO",-0.00816422022164875,FALSE,-0.241426725855791,0.209821163310734,"Tmean","prev.nov"
"CACO",0.00117857199658028,FALSE,-0.217462495368321,0.208309460276995,"Tmean","prev.dec"
"CACO",0.0573389631790576,FALSE,-0.135675207430742,0.248523841068877,"Tmean","curr.jan"
"CACO",-0.0118815018826626,FALSE,-0.181599013337509,0.161529982817639,"Tmean","curr.feb"
"CACO",-0.156699016689052,FALSE,-0.351893412194999,0.045575967486961,"Tmean","curr.mar"
"CACO",0.0447225482430817,FALSE,-0.172895619061739,0.258910012051951,"Tmean","curr.apr"
"CACO",-0.130040623410434,FALSE,-0.326132783561225,0.0614258446373551,"Tmean","curr.may"
"CACO",-0.20685419909526,TRUE,-0.396461878934683,-0.0198040380837426,"Tmean","curr.jun"
"CACO",-0.110310358445861,FALSE,-0.316818835792809,0.109077793074657,"Tmean","curr.jul"
"CACO",-0.0229504817600267,FALSE,-0.212164978334298,0.170397926848823,"Tmean","curr.aug"
"CACO",0.0756543331435058,FALSE,-0.118720855241773,0.282517411628574,"Tmax","prev.apr"
"CACO",0.00388327514788147,FALSE,-0.224642201632764,0.213329633785794,"Tmax","prev.may"
"CACO",0.0951634483536859,FALSE,-0.144037955651186,0.31832969481692,"Tmax","prev.jun"
"CACO",0.0883563618666115,FALSE,-0.0870460057365313,0.311149704635123,"Tmax","prev.jul"
"CACO",-0.234011333024332,TRUE,-0.445470203022753,-0.0261027572005308,"Tmax","prev.aug"
"CACO",-0.0828471185754206,FALSE,-0.29652068440423,0.0855560435545171,"Tmax","prev.sep"
"CACO",-0.0741829946932086,FALSE,-0.277074861500393,0.145919887085075,"Tmax","prev.oct"
"CACO",-0.024210780978342,FALSE,-0.257989275489256,0.179558877104957,"Tmax","prev.nov"
"CACO",-0.061448527069102,FALSE,-0.265495831441145,0.149980192839859,"Tmax","prev.dec"
"CACO",0.0511663268091838,FALSE,-0.160009392527595,0.247622502023835,"Tmax","curr.jan"
"CACO",-0.0237696673589762,FALSE,-0.241100091238769,0.176981141583246,"Tmax","curr.feb"
"CACO",-0.194650248857088,FALSE,-0.385284845123765,0.00372804487645667,"Tmax","curr.mar"
"CACO",0.0642160148715665,FALSE,-0.161019230865575,0.289037428766105,"Tmax","curr.apr"
"CACO",-0.0822169132469736,FALSE,-0.298577526079326,0.102245069071019,"Tmax","curr.may"
"CACO",-0.173921770427805,FALSE,-0.35580763852255,0.0162956925471933,"Tmax","curr.jun"
