"Species","coef","significant","significant2","ci.lower","ci.upper","variable","month"
"CACO",0.0129748578097197,FALSE,FALSE,-0.174987027722149,0.197908741691076,"Tmin","prev.apr"
"CACO",-0.12720077571875,FALSE,FALSE,-0.333887632860124,0.0897111754258108,"Tmin","prev.may"
"CACO",0.0578511665524198,FALSE,FALSE,-0.16605966106485,0.299731596455143,"Tmin","prev.jun"
"CACO",0.030819626464552,FALSE,FALSE,-0.158148153176061,0.219711059025776,"Tmin","prev.jul"
"CACO",0.031684852069473,FALSE,FALSE,-0.183859816658818,0.259222199730923,"Tmin","prev.aug"
"CACO",-0.0535818464915564,FALSE,FALSE,-0.247885815382478,0.146828778275967,"Tmin","prev.sep"
"CACO",-0.047060099168675,FALSE,FALSE,-0.214540232545099,0.125766112719304,"Tmin","prev.oct"
"CACO",0.0285535160562931,FALSE,FALSE,-0.198648292651537,0.245885449316121,"Tmin","prev.nov"
"CACO",0.0896697574932323,FALSE,FALSE,-0.112294917103369,0.297462474908001,"Tmin","prev.dec"
"CACO",0.0439894463470776,FALSE,FALSE,-0.157603484660378,0.228124595762728,"Tmin","curr.jan"
"CACO",-0.025006975625876,FALSE,FALSE,-0.180947845600667,0.147768682605632,"Tmin","curr.feb"
"CACO",-0.0607524656548718,FALSE,FALSE,-0.250802745885944,0.121230361538757,"Tmin","curr.mar"
"CACO",-0.0720394706495766,FALSE,FALSE,-0.267233893091511,0.117912784347531,"Tmin","curr.apr"
"CACO",-0.140360076388474,FALSE,FALSE,-0.343286663346154,0.0415941474295503,"Tmin","curr.may"
"CACO",-0.188227337947664,FALSE,FALSE,-0.390058457868248,0.00328181033275116,"Tmin","curr.jun"
"CACO",-0.0539575547279765,FALSE,FALSE,-0.262521735943381,0.157162352027278,"Tmin","curr.jul"
"CACO",0.0600092286401592,FALSE,FALSE,-0.146688326937518,0.235411306281008,"Tmin","curr.aug"
"CACO",0.0631441590933639,FALSE,FALSE,-0.142404895575114,0.272676344966112,"Tmean","prev.apr"
"CACO",-0.0594418832671327,FALSE,FALSE,-0.281103601173838,0.155871750316668,"Tmean","prev.may"
"CACO",0.0699975899263711,FALSE,FALSE,-0.183242138141346,0.297801122970497,"Tmean","prev.jun"
"CACO",0.0640857386572397,FALSE,FALSE,-0.111174460174352,0.255329080956935,"Tmean","prev.jul"
"CACO",-0.110955642717526,FALSE,FALSE,-0.31967309447493,0.0712951751663731,"Tmean","prev.aug"
"CACO",-0.0944690225894953,FALSE,FALSE,-0.297926479329841,0.0812086611082113,"Tmean","prev.sep"
"CACO",-0.0977234911051599,FALSE,FALSE,-0.255301833036272,0.0830816082174877,"Tmean","prev.oct"
"CACO",0.000611680937181703,FALSE,FALSE,-0.225711858318599,0.210070078646193,"Tmean","prev.nov"
"CACO",-0.00260699323529923,FALSE,FALSE,-0.199774083245869,0.20161556892952,"Tmean","prev.dec"
"CACO",0.0677541811128713,FALSE,FALSE,-0.120794058014459,0.240875368138072,"Tmean","curr.jan"
"CACO",-0.0226006720889977,FALSE,FALSE,-0.188288837616773,0.158299048050876,"Tmean","curr.feb"
"CACO",-0.144340896726804,FALSE,FALSE,-0.341515701076692,0.0641276186474227,"Tmean","curr.mar"
"CACO",0.0561423785237958,FALSE,FALSE,-0.184774644767677,0.287852975874104,"Tmean","curr.apr"
"CACO",-0.126797194135177,FALSE,FALSE,-0.30867517213927,0.0643540921889398,"Tmean","curr.may"
"CACO",-0.194135872334755,TRUE,FALSE,-0.381526639702354,-0.0230988485416673,"Tmean","curr.jun"
"CACO",-0.124868640986724,FALSE,FALSE,-0.322164390465764,0.0979936656393361,"Tmean","curr.jul"
"CACO",-0.0235382394809435,FALSE,FALSE,-0.223171968932397,0.167734200607637,"Tmean","curr.aug"
"CACO",0.0721230359650221,FALSE,FALSE,-0.124979570694019,0.288749879554738,"Tmax","prev.apr"
