year	num	seg	age	raw	std	res	ars
   2005	  71.	  81.183	  76.211	   2.612	   1.021	   1.010	   1.039
   2006	  71.	  81.183	  77.211	   2.437	   0.969	   0.961	   0.982
   2007	  70.	  81.571	  78.543	   2.458	   1.001	   1.024	   1.017
   2008	  70.	  81.571	  79.543	   2.594	   1.019	   1.022	   1.033
   2009	  69.	  82.174	  81.116	   2.821	   1.132	   1.093	   1.115
   2010	  12.	  83.500	  78.417	   1.719	   1.140	   1.043	   1.103
   2011	  10.	  83.100	  78.000	   1.909	   1.148	   1.086	   1.142
   2012	  10.	  83.100	  79.000	   1.864	   1.057	   0.958	   1.028
   2013	  10.	  83.100	  80.000	   1.649	   0.925	   0.885	   0.902
   2014	  10.	  83.100	  81.000	   1.497	   0.927	   0.926	   0.881
   2015	  10.	  83.100	  82.000	   1.194	   0.771	   0.842	   0.793
   2016	   8.	  82.500	  82.125	   0.999	   0.806	   0.893	   0.797
   2017	   3.	  72.000	  72.000	   0.558	   0.607	   0.705	   0.636
