"variable","prev.apr","prev.may","prev.jun","prev.jul","prev.aug","prev.sep","prev.oct","prev.nov","prev.dec","curr.jan","curr.feb","curr.mar","curr.apr","curr.may","curr.jun","curr.jul","curr.aug"
"cld",0.0321841465743861,-0.208800246646352,-0.0570200833048617,-0.117317323158195,0.0723890236028964,0.0543426087527572,0.130181659051897,0.183507455519472,0.0790686889564523,0.0184295025457601,0.0911801066663544,0.148682329597408,-0.0169433523442895,0.236989554440935,0.207971746249786,0.217102874044619,0.0753774855964518
"dtr",-0.00237895234763254,0.16665734376695,-0.00634952678107536,0.00758047716496159,-0.056366308062877,-0.105894915844172,-0.0968044195106932,-0.147461125610864,-0.175351945166228,-0.0569934875736578,-0.154850506545348,-0.162312088912147,0.0251081186419756,-0.191793930620757,-0.157252498527936,-0.202569210273041,-0.19557910861668
"pet",-0.00806380866731187,0.178356975059574,0.030559288698609,0.0619309202121965,-0.0301100126767529,-0.10215998479063,-0.064427257588325,-0.185247087240382,-0.0607519916424472,-0.00835723218813749,-0.134951427216972,-0.0669914518809666,0.0758895088131196,-0.256944489837484,-0.172411776070125,-0.247131368726696,-0.165470537201673
"PETminusPRE",-0.00949023414077431,0.156640283884953,0.030143730309594,0.0185884093095729,-0.0453062385622756,-0.0413419199976148,0.0741941424226372,-0.10874374567278,-0.0796456107491937,0.0621684758220416,-0.0847195016169976,-0.041647341743079,0.00221697546737534,-0.239595661179638,-0.198722017425551,-0.195557353356347,-0.179831070520935
"pre",0.00964536159191624,-0.132302614448467,-0.0235934662835152,-0.00443194205459093,0.042142280896812,0.0318788550960808,-0.0886915806472266,0.0866156414628011,0.0700843061730874,-0.0678018879378399,0.0592138583688421,0.0272120329762665,0.0194389493013188,0.210751843971391,0.187841606146468,0.159014808528596,0.163654075737769
"tmn",0.0121882212125362,0.0456847378528519,0.0449437935537425,-0.0162301363159192,0.076084007726,-0.0286167143351611,0.0456951895885849,0.0203273845300439,0.0294871170160803,-0.00514269063065561,-0.0266763231905634,0.0274237566585534,0.0883886494469096,-0.163936836456122,-0.0270310351408268,0.00426304155123773,0.00886966691376716
"tmp",0.0119342577691416,0.0971706425257321,0.0398061905291665,-0.00844664730152232,0.0491362091331767,-0.0831650469712768,0.00559991240584506,-0.0411155492907603,-0.0142608517538486,-0.0134140610257556,-0.0642978553322122,-0.021482058507344,0.0860165509137545,-0.222050123015531,-0.10847601225744,-0.112487414214367,-0.0976503123568313
"tmx",0.00578986325406335,0.133613391943614,0.0309550503881651,-0.000223971046600287,0.0156352066377873,-0.115987484288029,-0.042052628258134,-0.0948282879240262,-0.0502624465680072,-0.0213435037644753,-0.0895750117418987,-0.0552088076533136,0.0749054678994441,-0.243480307517394,-0.149529200750968,-0.171338617696371,-0.167178554854404
"vap",0.0352046422789251,0.017046380101468,0.0428404052635435,-0.036545209086033,0.0710925599994451,-0.0305132734927544,0.00656434363197456,0.0756893361530072,-0.00333770611814772,-0.0182864926488862,0.00389510059783001,0.0347657079650321,0.0300773278963791,-0.120467085549553,-0.0527873067714122,0.0680353023429085,0.0375305617608088
"wet",0.0114512202863469,-0.136572640490223,-0.0263367545898134,0.0300297046266538,0.0931116741160924,0.0207406865023695,-0.0494168494353891,0.102657181550532,0.0607823717793211,-0.0970084162827975,0.0533623055407332,0.039754557332647,0.0213523325387489,0.237818045006362,0.201165261334909,0.181583669946172,0.157724614837247
"PDSI_prewhiten",-0.0347408354335273,-0.117639069121866,-0.024030162734834,0.0804597685879726,0.0539136282999423,0.0792466239145457,-0.0145933865031541,0.0373285650717582,0.0530584816696186,0.0245592720139886,0.0603691377790693,0.077857657237497,0.0432066196476571,0.19101368807039,0.183613126617284,0.169765081975976,0.177685652381957
