"season","Summary_type","Species","cld","dtr","frs","pet","pet_sum","PETminusPRE","pre","tmn","tmp","tmx","vap","wet","PCP","PDSI","PDSI_prewhiten","PHDI","PHDI_prewhiten","PMDI","PMDI_prewhiten","SP01","TAVG","TMAX","TMIN","ZNDX"
"all_seasons","Sum of all absolute correlations","All",17.2639321422306,17.5924209413568,4.7631466502302,17.1134865732115,17.1179072760844,15.9946825173931,14.7357593437768,9.78289660896242,12.131185678996,14.6975416675165,9.40688938718616,15.166967381624,15.1805719243218,19.6166064132152,14.6815411424882,18.6977983574451,15.7913284727325,19.6151688245797,15.6372467111624,15.940489728345,12.2172603613413,15.7758535325875,9.13096859568062,17.609788889289
"all_seasons","Count of Significant correlations","All",31,31,2,27,30,26,19,4,10,20,4,24,18,27,23,33,26,29,23,25,13,25,3,28
"all_seasons","Sum of absolute significant correlations","All",7.75800229085949,7.62756822969753,0.48485396295749,7.03520786462565,7.6196156889572,6.44775908884121,4.60892285207446,1.01101705171104,2.51718420994763,4.98402721841146,0.91117236255375,5.9586043676826,4.60678729355376,8.10025883127248,5.38264018182068,9.56704936883354,6.20871827087262,8.9030868277891,5.84476458400463,6.42961410873202,3.14880615761451,6.48736402158366,0.78056714393891,7.69169599990372
"curr_growing_season_only","Sum of all absolute correlations","All",6.0552266808529,5.99216045831661,0.614375598233239,6.74155629662655,6.73092867168848,6.50964881985977,5.84532423403658,2.62117005349432,4.55198317293523,5.91241126355393,2.69074191997987,6.24433539192644,5.94451501696609,8.55718220708131,5.77662039236485,7.54706555886709,6.23823433588668,8.53224377666845,6.21230833204478,6.56242979017815,4.72006402691113,6.58293948044679,2.58253947210243,7.57702119870872
"curr_growing_season_only","Count of Significant correlations","All",15,15,0,18,20,19,13,3,8,15,3,17,11,23,16,19,16,19,15,17,11,19,2,19
"curr_growing_season_only","Sum of absolute significant correlations","All",3.95558326105234,3.74681641703609,NA,4.89846509375333,5.31901723183287,4.73069666093453,3.12124565291306,0.768231973595,2.10053753693006,3.89657476553832,0.729810677443428,4.28570008306507,2.90203346939676,7.114772760511,3.73178776157526,5.83795407611754,3.94077524364738,6.4698637681393,4.00280914929752,4.53131665197332,2.73713574895857,5.17469497505819,0.534699849515812,5.53458804822349
