"variable","prev.apr","prev.may","prev.jun","prev.jul","prev.aug","prev.sep","prev.oct","prev.nov","prev.dec","curr.jan","curr.feb","curr.mar","curr.apr","curr.may","curr.jun","curr.jul","curr.aug"
"cld",0.127101473357926,-0.110965136378227,0.0661759378086261,0.0346093308954828,0.155026075203879,0.147408243240275,0.293022606039656,0.315166679864506,0.176999629644945,0.204502961085538,0.156849989310915,0.222569496298115,0.0349446623796736,0.298636293478478,0.329394464554446,0.314454918237538,0.180514128961192
"dtr",0.0721153777089215,0.260455035296509,0.114019761161334,0.108077119109877,0.107307368567442,-0.000316184054669887,0.128486067223666,0.05092639836769,0.00196145227678074,0.036257165093297,-0.00412383191947033,-0.0530249536426584,0.106667106814303,-0.122156776555916,-0.0764401468895432,0.00730123700464753,-0.0707580943615032
"pet",0.0384606493467049,0.236680560317677,0.107424861505863,0.207414554312507,0.0576307600357156,0.0175743622143694,0.124358854245848,-0.0258786484734477,0.128902685044177,0.098400251712405,-0.0451100003980853,-0.0115206119412899,0.189362779994348,-0.179177060489461,-0.0738082689018899,-0.11785573035399,0.0029454609693642
"PETminusPRE",0.120386531812814,0.287204961923038,0.170257257660441,0.215852206265918,0.165930528247616,0.00233164574405743,0.318647196138869,-0.0389406808906414,0.132496705595101,0.283547006593089,0.108778481058159,0.0544493350874384,0.0619483638434412,-0.170992310658932,-0.0545087714282549,-0.00161350738315934,-0.0932338096172781
"pre",0.208091577162989,-0.0170072178618896,0.134274668882701,0.1851876029674,0.16475217392698,0.121854259036655,0.0497400011280901,0.137217370128216,0.135463643372743,0.134747833622207,0.145279620628267,0.118259506507587,0.120441213000707,0.330997797852789,0.291402824684764,0.277658609801765,0.224890038412331
"tmn",0.0952128105232227,0.0971934508424505,0.129140411516442,0.0470348355788529,0.159963642468467,0.179502905286895,0.143533140090446,0.0871666514362431,0.242785078116043,0.112139776807642,0.0660952059199654,0.0915787690564219,0.199843900788619,-0.0601412271264023,0.156390416444876,0.070065268107524,0.0678574364711772
"tmp",0.0803554056706458,0.185731343527502,0.0904324089271959,0.108235672847952,0.134386702260657,0.0979593394629334,0.123197303984734,0.0363330104956143,0.23091532949006,0.117425471583358,0.0181982839990173,0.0504603088580051,0.155582602744238,-0.106709096627716,0.06949649570214,0.0438396433887965,-0.0375783850113633
"tmx",0.0547714367928041,0.231914575569673,0.0884837289459931,0.132145373061297,0.105985320414904,0.00520009799448169,0.0820208665812119,0.0394102727601639,0.216368814630232,0.10956290416243,-0.0223877730025357,0.00806607104390936,0.168646767983255,-0.134818133994882,-0.00939601492628663,0.0300989085004212,-0.0584993683998766
"vap",0.109041880324843,0.0940984031935296,0.116545250231691,0.0365272683597583,0.186308145198724,0.0950192752323967,0.0709876943320049,0.245965705276899,0.230711663464285,0.0760365932015136,0.0955868467706989,0.131111628804399,0.135341020071024,-0.00911783970597712,0.101646580398645,0.17430884925728,0.123056226863455
"wet",0.201901727261214,0.0199239752299582,0.100912315424391,0.225641337912672,0.210230733944268,0.078345282461578,0.078030383586026,0.165006994049812,0.135505494076619,0.0649682216202621,0.151900088578901,0.104302411660459,0.12058803804429,0.354957393960237,0.323352977870306,0.323499254217802,0.250631579405792
"PDSI_prewhiten",0.102492182962421,0.0963804502986353,0.0609590931300487,0.265090490267562,0.175606868439995,0.158035983157838,0.1004640908571,0.074383173049195,0.18515173167079,0.207398589472653,0.120018491696014,0.135579704082833,0.131950498082983,0.286521436196874,0.268029372086032,0.261954479514979,0.245844224929095
