"Species","coef","significant","significant2","ci.lower","ci.upper","chg_rad_inc_1SD_clim","variable","month"
"CAGL_canopy",0.104279641552791,FALSE,FALSE,-0.148567663952871,0.330634715239602,0.0142343666853923,"cld","prev.apr"
"CAGL_canopy",-0.326749496719411,TRUE,FALSE,-0.505941306993965,-0.110605068145995,-0.0446019192367181,"cld","prev.may"
"CAGL_canopy",-0.0166497496629269,FALSE,FALSE,-0.224989365293546,0.19539468451178,-0.00227272206149758,"cld","prev.jun"
"CAGL_canopy",-0.180813205839922,FALSE,FALSE,-0.46872464453418,0.154739024291749,-0.0246813417764177,"cld","prev.jul"
"CAGL_canopy",0.0983259466289848,FALSE,FALSE,-0.131441185599682,0.324395272745379,0.0134216761600273,"cld","prev.aug"
"CAGL_canopy",0.0831176345092828,FALSE,FALSE,-0.236066572393987,0.345498288555369,0.011345713027107,"cld","prev.sep"
"CAGL_canopy",-0.0417984037673103,FALSE,FALSE,-0.313525062582184,0.208174072425424,-0.00570556052196225,"cld","prev.oct"
"CAGL_canopy",0.272975860134722,TRUE,FALSE,0.0608909524009176,0.452945598999407,0.0372617169713891,"cld","prev.nov"
"CAGL_canopy",0.108233255317885,FALSE,FALSE,-0.130377775589034,0.340772159106253,0.014774042380732,"cld","prev.dec"
"CAGL_canopy",0.0763628669841367,FALSE,FALSE,-0.144803238570316,0.279863049483609,0.0104236745889634,"cld","curr.jan"
"CAGL_canopy",-0.0325743637557495,FALSE,FALSE,-0.23730893435656,0.162050372730991,-0.0044464617574271,"cld","curr.feb"
"CAGL_canopy",0.0871560688627358,FALSE,FALSE,-0.16085533801112,0.335896702704782,0.0118969668918687,"cld","curr.mar"
"CAGL_canopy",-0.0732120747930553,FALSE,FALSE,-0.284728244235541,0.118328176747516,-0.00999358554445305,"cld","curr.apr"
"CAGL_canopy",-0.00403008138650212,FALSE,FALSE,-0.249583943454169,0.242351172219784,-0.000550113669103901,"cld","curr.may"
"CAGL_canopy",-0.00729525402581823,FALSE,FALSE,-0.212244528544308,0.204705608764484,-0.000995815859359386,"cld","curr.jun"
"CAGL_canopy",0.00173162215022601,FALSE,FALSE,-0.223123652844973,0.207509006970359,0.000236369671777078,"cld","curr.jul"
"CAGL_canopy",-0.0630462194433698,FALSE,FALSE,-0.331262981467157,0.167211832048772,-0.00860592721955533,"cld","curr.aug"
"CAGL_canopy",-0.062891743947652,FALSE,FALSE,-0.290280950493563,0.179938714125627,-0.0085848410246163,"dtr","prev.apr"
"CAGL_canopy",0.122121035824939,FALSE,FALSE,-0.0730859182374388,0.304554657021913,0.0166697504714005,"dtr","prev.may"
"CAGL_canopy",0.0190065064583206,FALSE,FALSE,-0.189735027537898,0.211464959430485,0.00259442378500171,"dtr","prev.jun"
"CAGL_canopy",0.0766840011501293,FALSE,FALSE,-0.222664609853148,0.362403081717034,0.0104675100050224,"dtr","prev.jul"
"CAGL_canopy",-0.0513238748458104,FALSE,FALSE,-0.298643895209624,0.211498130956918,-0.00700580519257544,"dtr","prev.aug"
"CAGL_canopy",-0.128887402325435,FALSE,FALSE,-0.375933887309681,0.139536145513964,-0.0175933721914374,"dtr","prev.sep"
"CAGL_canopy",0.0350923260290044,FALSE,FALSE,-0.202083843433429,0.249133519653908,0.00479016833105731,"dtr","prev.oct"
"CAGL_canopy",-0.208938134959081,FALSE,FALSE,-0.409769207142338,0.014889389938654,-0.0285204473594583,"dtr","prev.nov"
"CAGL_canopy",-0.100740349163504,FALSE,FALSE,-0.314386525521552,0.146952267864537,-0.0137512466350571,"dtr","prev.dec"
"CAGL_canopy",-0.0917883846431798,FALSE,FALSE,-0.272456041592942,0.0939740217214766,-0.0125292866854497,"dtr","curr.jan"
"CAGL_canopy",0.00511930724736507,FALSE,FALSE,-0.203612830816585,0.242084577137914,0.000698795042340942,"dtr","curr.feb"
"CAGL_canopy",-0.104610736739175,FALSE,FALSE,-0.375766440843485,0.178903028542378,-0.0142795617994201,"dtr","curr.mar"
"CAGL_canopy",0.0657735308619761,FALSE,FALSE,-0.116862258696031,0.264231310789164,0.00897821034423452,"dtr","curr.apr"
"CAGL_canopy",0.0401742048948066,FALSE,FALSE,-0.191820047645178,0.280509138015857,0.00548385432910472,"dtr","curr.may"
"CAGL_canopy",0.0797950718665046,FALSE,FALSE,-0.115232344285415,0.290425055796025,0.0108921769937237,"dtr","curr.jun"
"CAGL_canopy",-0.0103821181077837,FALSE,FALSE,-0.198641430209604,0.173630321413985,-0.0014171785970556,"dtr","curr.jul"
"CAGL_canopy",-0.131756022160913,FALSE,FALSE,-0.365416214734031,0.0887748386272154,-0.0179849441800936,"dtr","curr.aug"
"CAGL_canopy",0.13491660534221,FALSE,FALSE,-0.034814968055622,0.319586791775943,0.0184163697131348,"frs","prev.oct"
"CAGL_canopy",0.145653741504658,FALSE,FALSE,-0.142187455509897,0.384143549856091,0.0198820089406143,"frs","prev.nov"
"CAGL_canopy",-0.0310160699289984,FALSE,FALSE,-0.245512775407875,0.152860842146844,-0.00423375172694307,"frs","prev.dec"
"CAGL_canopy",0.197584615912052,FALSE,FALSE,-0.0273848638804871,0.390970833165739,0.0269706707119888,"frs","curr.jan"
"CAGL_canopy",0.136393318777817,FALSE,FALSE,-0.114718966397871,0.40188909415101,0.0186179438671948,"frs","curr.feb"
"CAGL_canopy",-0.0111629470624109,FALSE,FALSE,-0.267438268813094,0.236838594760921,-0.00152376321408373,"frs","curr.mar"
"CAGL_canopy",-0.217911559660904,FALSE,FALSE,-0.438374773824036,0.00115099373459443,-0.0297453366640964,"frs","curr.apr"
