year	num	seg	age	raw	std	res	ars
   1929	  11.	  96.636	  17.455	   1.774	   1.376	   1.225	   1.258
   1930	  12.	  95.500	  17.000	   1.611	   0.861	   0.822	   0.950
   1931	  12.	  95.500	  18.000	   1.645	   1.060	   1.064	   1.045
   1932	  12.	  95.500	  19.000	   1.680	   0.966	   1.017	   1.043
   1933	  12.	  95.500	  20.000	   1.676	   0.880	   0.914	   0.939
   1934	  12.	  95.500	  21.000	   1.736	   1.145	   1.125	   1.101
   1935	  13.	  93.923	  20.385	   1.464	   0.752	   0.788	   0.840
   1936	  13.	  93.923	  21.385	   1.655	   1.016	   1.060	   0.990
   1937	  13.	  93.923	  22.385	   1.515	   0.822	   0.897	   0.897
   1938	  13.	  93.923	  23.385	   1.645	   0.932	   0.962	   0.919
   1939	  13.	  93.923	  24.385	   1.265	   0.465	   0.616	   0.574
   1940	  14.	  92.643	  23.643	   1.806	   1.156	   1.355	   1.164
   1941	  14.	  92.643	  24.643	   1.849	   1.052	   1.087	   1.168
   1942	  14.	  92.643	  25.643	   1.788	   1.147	   1.063	   1.147
   1943	  15.	  91.000	  24.933	   1.674	   0.991	   0.936	   1.010
   1944	  15.	  91.000	  25.933	   1.728	   0.992	   1.050	   1.060
   1945	  15.	  91.000	  26.933	   1.774	   1.003	   0.997	   1.030
   1946	  16.	  89.812	  26.250	   1.532	   0.854	   0.917	   0.936
   1947	  16.	  89.812	  27.250	   1.515	   0.821	   0.873	   0.848
   1948	  17.	  87.882	  26.647	   1.686	   1.073	   1.176	   1.109
   1949	  17.	  87.882	  27.647	   1.355	   0.631	   0.682	   0.736
   1950	  18.	  86.722	  27.111	   1.626	   0.926	   1.145	   1.028
   1951	  18.	  86.722	  28.111	   1.493	   0.797	   0.877	   0.895
   1952	  18.	  86.722	  29.111	   1.313	   0.554	   0.689	   0.639
   1953	  18.	  86.722	  30.111	   1.403	   0.721	   0.977	   0.814
   1954	  18.	  86.722	  31.111	   1.697	   1.100	   1.225	   1.142
   1955	  18.	  86.722	  32.111	   1.682	   1.241	   1.193	   1.262
   1956	  18.	  86.722	  33.111	   1.625	   1.069	   0.949	   1.078
   1957	  18.	  86.722	  34.111	   1.583	   0.997	   1.022	   1.064
   1958	  18.	  86.722	  35.111	   1.960	   1.507	   1.459	   1.483
   1959	  18.	  86.722	  36.111	   1.698	   1.204	   0.962	   1.196
   1960	  18.	  86.722	  37.111	   1.842	   1.380	   1.217	   1.310
   1961	  18.	  86.722	  38.111	   1.813	   1.266	   1.095	   1.244
   1962	  18.	  86.722	  39.111	   1.810	   1.358	   1.193	   1.309
   1963	  18.	  86.722	  40.111	   1.770	   1.243	   1.050	   1.200
   1964	  18.	  86.722	  41.111	   1.480	   0.968	   0.831	   0.931
   1965	  18.	  86.722	  42.111	   1.479	   0.917	   0.946	   0.919
   1966	  18.	  86.722	  43.111	   1.445	   0.844	   0.880	   0.846
   1967	  18.	  86.722	  44.111	   1.644	   1.151	   1.186	   1.119
   1968	  18.	  86.722	  45.111	   1.846	   1.325	   1.235	   1.292
   1969	  18.	  86.722	  46.111	   1.510	   0.965	   0.899	   1.043
   1970	  18.	  86.722	  47.111	   1.720	   1.233	   1.232	   1.253
   1971	  18.	  86.722	  48.111	   1.407	   0.929	   0.849	   0.975
   1972	  18.	  86.722	  49.111	   1.551	   1.120	   1.172	   1.164
   1973	  18.	  86.722	  50.111	   1.590	   1.197	   1.127	   1.207
   1974	  18.	  86.722	  51.111	   1.431	   0.954	   0.862	   0.965
   1975	  18.	  86.722	  52.111	   1.501	   1.063	   1.059	   1.048
   1976	  18.	  86.722	  53.111	   1.253	   0.747	   0.751	   0.777
   1977	  18.	  86.722	  54.111	   1.065	   0.531	   0.694	   0.587
   1978	  18.	  86.722	  55.111	   1.287	   0.830	   1.090	   0.906
   1979	  18.	  86.722	  56.111	   1.256	   0.805	   0.858	   0.819
   1980	  18.	  86.722	  57.111	   1.127	   0.766	   0.914	   0.834
   1981	  18.	  86.722	  58.111	   1.267	   1.016	   1.128	   1.055
   1982	  18.	  86.722	  59.111	   1.291	   1.098	   1.109	   1.139
   1983	  18.	  86.722	  60.111	   1.229	   0.959	   0.892	   0.963
   1984	  18.	  86.722	  61.111	   0.974	   0.724	   0.739	   0.723
   1985	  18.	  86.722	  62.111	   1.124	   0.789	   0.935	   0.811
   1986	  18.	  86.722	  63.111	   1.138	   0.972	   1.091	   1.008
   1987	  18.	  86.722	  64.111	   1.024	   0.703	   0.789	   0.796
   1988	  18.	  86.722	  65.111	   1.041	   0.682	   0.777	   0.683
   1989	  18.	  86.722	  66.111	   1.130	   0.945	   1.093	   0.952
   1990	  18.	  86.722	  67.111	   1.155	   0.907	   0.935	   0.917
   1991	  18.	  86.722	  68.111	   1.119	   0.870	   0.923	   0.889
   1992	  18.	  86.722	  69.111	   1.315	   1.217	   1.205	   1.157
   1993	  18.	  86.722	  70.111	   1.370	   1.250	   1.195	   1.270
   1994	  18.	  86.722	  71.111	   1.239	   1.127	   0.987	   1.119
   1995	  18.	  86.722	  72.111	   1.112	   1.034	   0.899	   0.961
   1996	  18.	  86.722	  73.111	   1.017	   0.749	   0.786	   0.771
   1997	  17.	  86.471	  73.059	   1.171	   1.232	   1.235	   1.132
   1998	  17.	  86.471	  74.059	   1.151	   1.259	   1.116	   1.182
   1999	  17.	  86.471	  75.059	   1.091	   1.160	   1.059	   1.149
   2000	  17.	  86.471	  76.059	   1.172	   1.370	   1.317	   1.385
   2001	  16.	  87.188	  77.125	   1.123	   1.177	   1.021	   1.207
   2002	  16.	  87.188	  78.125	   0.992	   1.012	   0.887	   0.991
   2003	  16.	  87.188	  79.125	   0.706	   0.613	   0.646	   0.641
   2004	  15.	  87.333	  79.733	   0.814	   0.925	   1.000	   0.839
   2005	  14.	  89.500	  82.357	   0.612	   0.859	   0.928	   0.857
   2006	  14.	  89.500	  83.357	   0.754	   0.927	   1.009	   0.948
   2007	  14.	  89.500	  84.357	   0.450	   0.680	   0.825	   0.804
   2008	  13.	  89.615	  85.077	   0.522	   0.649	   0.854	   0.766
   2009	  11.	  85.000	  80.636	   0.665	   0.873	   0.939	   0.835
   2010	   9.	  85.556	  81.222	   0.741	   1.311	   1.261	   1.187
   2011	   8.	  87.750	  83.875	   0.527	   0.848	   0.743	   0.835
   2012	   8.	  87.750	  84.875	   0.550	   0.977	   0.920	   0.848
   2013	   7.	  88.429	  86.143	   0.490	   1.015	   1.047	   0.981
   2014	   6.	  82.333	  80.667	   0.422	   0.990	   1.054	   1.050
   2015	   5.	  80.200	  79.200	   0.539	   1.361	   1.267	   1.291
   2016	   4.	  81.250	  81.000	   0.381	   0.897	   0.824	   0.967
   2017	   1.	  72.000	  72.000	   0.323	   0.685	   0.782	   0.770
