year	num	seg	age	raw	std	res	ars
   1880	   1.	 186.000	  57.000	   0.380	   0.596	   0.720	   0.687
   1881	   1.	 186.000	  58.000	   0.919	   0.815	   1.131	   1.035
   1882	   1.	 186.000	  59.000	   0.538	   0.651	   0.723	   0.740
   1883	   1.	 186.000	  60.000	   0.953	   0.815	   1.077	   0.998
   1884	   1.	 186.000	  61.000	   0.850	   0.765	   0.906	   0.909
   1885	   1.	 186.000	  62.000	   1.003	   0.819	   1.002	   0.976
   1886	   1.	 186.000	  63.000	   0.850	   0.745	   0.861	   0.857
   1887	   1.	 186.000	  64.000	   0.832	   0.726	   0.896	   0.854
   1888	   1.	 186.000	  65.000	   0.662	   0.637	   0.804	   0.763
   1889	   2.	 153.500	  33.500	   2.205	   0.768	   0.865	   0.795
   1890	   2.	 153.500	  34.500	   2.588	   0.920	   1.125	   1.064
   1891	   2.	 153.500	  35.500	   3.004	   1.100	   1.245	   1.271
   1892	   2.	 153.500	  36.500	   3.139	   1.167	   1.182	   1.271
   1893	   2.	 153.500	  37.500	   2.824	   1.077	   0.998	   1.084
   1894	   2.	 153.500	  38.500	   2.596	   1.007	   0.950	   0.978
   1895	   3.	 140.667	  26.667	   2.401	   1.165	   1.131	   1.128
   1896	   4.	 134.000	  21.000	   2.728	   1.122	   1.076	   1.119
   1897	   4.	 134.000	  22.000	   2.392	   0.960	   0.943	   0.982
   1898	   4.	 134.000	  23.000	   2.516	   1.028	   1.008	   1.005
   1899	   4.	 134.000	  24.000	   2.249	   1.083	   0.915	   0.919
   1900	   4.	 134.000	  25.000	   2.429	   1.212	   1.103	   1.081
   1901	   4.	 134.000	  26.000	   2.379	   1.047	   0.941	   0.968
   1902	   4.	 134.000	  27.000	   1.774	   1.037	   0.942	   0.935
   1903	   5.	 128.600	  22.600	   2.908	   1.269	   1.455	   1.447
   1904	   6.	 124.833	  19.833	   2.298	   1.065	   0.980	   1.119
   1905	   7.	 122.000	  18.000	   2.483	   0.966	   0.928	   0.967
   1906	   7.	 122.000	  19.000	   2.232	   0.889	   0.914	   0.906
   1907	   7.	 122.000	  20.000	   2.279	   0.952	   0.933	   0.907
   1908	   7.	 122.000	  21.000	   2.167	   0.907	   0.995	   0.968
   1909	   9.	 118.222	  17.333	   2.475	   0.952	   1.037	   1.030
   1910	   9.	 118.222	  18.333	   3.149	   0.954	   0.989	   1.001
   1911	   9.	 118.222	  19.333	   2.453	   0.853	   0.750	   0.755
   1912	  11.	 115.273	  16.818	   2.524	   0.952	   1.024	   0.950
   1913	  13.	 112.462	  15.231	   3.424	   0.951	   0.990	   0.977
   1914	  14.	 111.286	  15.143	   3.196	   0.953	   0.969	   0.965
   1915	  14.	 111.286	  16.143	   3.904	   1.298	   1.220	   1.214
   1916	  16.	 109.125	  15.125	   3.679	   1.239	   1.158	   1.229
   1917	  18.	 107.333	  14.444	   3.724	   1.062	   0.986	   1.059
   1918	  20.	 105.800	  14.000	   2.687	   0.916	   0.889	   0.909
   1919	  21.	 105.095	  14.333	   3.874	   1.251	   1.189	   1.165
   1920	  22.	 104.409	  14.682	   3.249	   1.060	   0.982	   1.036
   1921	  23.	 103.739	  15.043	   3.875	   1.213	   1.131	   1.146
   1922	  24.	 103.083	  15.417	   4.209	   1.261	   1.136	   1.185
   1923	  27.	 101.296	  14.704	   3.488	   0.813	   0.811	   0.871
   1924	  28.	 100.929	  15.179	   4.006	   1.078	   1.108	   1.070
   1925	  32.	  99.313	  14.281	   3.279	   0.722	   0.784	   0.809
   1926	  33.	  98.848	  14.848	   3.941	   1.066	   1.101	   1.044
   1927	  34.	  98.382	  15.412	   4.033	   1.135	   1.128	   1.146
   1928	  34.	  98.382	  16.412	   4.063	   1.181	   1.106	   1.154
   1929	  34.	  98.382	  17.412	   3.856	   1.021	   1.007	   1.057
   1930	  37.	  97.000	  17.000	   3.008	   0.620	   0.664	   0.689
   1931	  38.	  96.526	  17.553	   3.236	   0.754	   0.927	   0.832
   1932	  39.	  96.051	  18.103	   2.890	   0.487	   0.702	   0.658
   1933	  40.	  95.575	  18.650	   3.388	   0.857	   1.002	   0.897
   1934	  40.	  95.575	  19.650	   3.270	   0.899	   0.988	   0.959
   1935	  41.	  95.073	  20.171	   3.411	   0.936	   1.010	   1.000
   1936	  41.	  95.073	  21.171	   3.695	   1.074	   1.100	   1.103
   1937	  42.	  94.548	  21.667	   3.806	   1.180	   1.144	   1.181
   1938	  42.	  94.548	  22.667	   3.941	   1.261	   1.160	   1.221
   1939	  46.	  92.500	  21.696	   3.612	   0.988	   0.925	   0.995
   1940	  46.	  92.500	  22.696	   3.776	   1.136	   1.130	   1.132
   1941	  46.	  92.500	  23.696	   3.718	   1.078	   1.048	   1.092
   1942	  47.	  91.979	  24.191	   3.603	   1.052	   1.017	   1.048
   1943	  48.	  91.458	  24.688	   3.301	   0.883	   0.881	   0.899
   1944	  49.	  90.939	  25.184	   3.281	   0.927	   0.955	   0.927
   1945	  49.	  90.939	  26.184	   3.609	   1.104	   1.132	   1.112
   1946	  49.	  90.939	  27.184	   3.288	   0.967	   0.961	   0.998
   1947	  49.	  90.939	  28.184	   3.210	   0.865	   0.942	   0.944
   1948	  50.	  90.360	  28.620	   3.395	   0.959	   1.030	   1.015
   1949	  51.	  89.784	  29.059	   3.674	   1.199	   1.166	   1.175
   1950	  52.	  89.212	  29.500	   3.580	   1.147	   1.064	   1.122
   1951	  52.	  89.212	  30.500	   3.828	   1.303	   1.182	   1.225
   1952	  52.	  89.212	  31.500	   3.197	   0.911	   0.836	   0.907
   1953	  52.	  89.212	  32.500	   3.195	   0.928	   0.956	   0.929
   1954	  52.	  89.212	  33.500	   2.897	   0.776	   0.838	   0.820
   1955	  52.	  89.212	  34.500	   2.935	   0.780	   0.904	   0.852
   1956	  52.	  89.212	  35.500	   3.376	   1.075	   1.134	   1.091
   1957	  52.	  89.212	  36.500	   3.510	   1.179	   1.153	   1.186
   1958	  53.	  88.509	  36.811	   3.981	   1.440	   1.294	   1.360
   1959	  53.	  88.509	  37.811	   3.151	   0.960	   0.831	   0.943
   1960	  53.	  88.509	  38.811	   3.204	   1.050	   1.040	   1.025
   1961	  53.	  88.509	  39.811	   3.252	   1.058	   1.052	   1.062
   1962	  53.	  88.509	  40.811	   3.135	   1.057	   1.035	   1.057
   1963	  53.	  88.509	  41.811	   3.190	   1.059	   1.042	   1.062
   1964	  53.	  88.509	  42.811	   2.954	   0.924	   0.934	   0.956
   1965	  53.	  88.509	  43.811	   2.862	   0.884	   0.932	   0.921
   1966	  53.	  88.509	  44.811	   2.434	   0.683	   0.781	   0.762
   1967	  53.	  88.509	  45.811	   2.704	   0.874	   0.988	   0.916
   1968	  54.	  87.759	  45.963	   3.565	   1.327	   1.290	   1.270
   1969	  54.	  87.759	  46.963	   3.328	   1.196	   1.092	   1.179
   1970	  54.	  87.759	  47.963	   3.473	   1.340	   1.211	   1.272
   1971	  54.	  87.759	  48.963	   2.813	   0.980	   0.890	   0.976
   1972	  54.	  87.759	  49.963	   2.562	   0.863	   0.878	   0.874
   1973	  54.	  87.759	  50.963	   2.329	   0.728	   0.822	   0.788
   1974	  54.	  87.759	  51.963	   2.509	   0.823	   0.944	   0.880
   1975	  54.	  87.759	  52.963	   3.017	   1.134	   1.157	   1.123
   1976	  54.	  87.759	  53.963	   2.909	   1.091	   1.055	   1.096
   1977	  54.	  87.759	  54.963	   2.315	   0.714	   0.709	   0.744
   1978	  54.	  87.759	  55.963	   3.147	   1.255	   1.223	   1.147
   1979	  54.	  87.759	  56.963	   2.796	   1.048	   1.011	   1.059
   1980	  54.	  87.759	  57.963	   2.156	   0.704	   0.743	   0.766
   1981	  54.	  87.759	  58.963	   2.263	   0.795	   0.919	   0.850
   1982	  54.	  87.759	  59.963	   2.462	   0.938	   1.018	   0.973
   1983	  54.	  87.759	  60.963	   2.457	   0.929	   0.996	   0.990
   1984	  54.	  87.759	  61.963	   2.426	   0.902	   0.966	   0.966
   1985	  54.	  87.759	  62.963	   2.195	   0.741	   0.852	   0.844
   1986	  54.	  87.759	  63.963	   2.737	   1.116	   1.136	   1.091
   1987	  54.	  87.759	  64.963	   2.604	   1.033	   1.036	   1.067
   1988	  54.	  87.759	  65.963	   2.248	   0.815	   0.848	   0.872
   1989	  54.	  87.759	  66.963	   2.371	   0.948	   1.018	   0.981
   1990	  54.	  87.759	  67.963	   2.633	   1.136	   1.133	   1.130
   1991	  54.	  87.759	  68.963	   2.198	   0.814	   0.813	   0.856
   1992	  54.	  87.759	  69.963	   2.436	   0.968	   1.027	   0.984
   1993	  54.	  87.759	  70.963	   2.599	   1.070	   1.081	   1.079
   1994	  54.	  87.759	  71.963	   2.673	   1.112	   1.082	   1.109
   1995	  54.	  87.759	  72.963	   2.668	   1.098	   1.079	   1.116
   1996	  54.	  87.759	  73.963	   2.539	   1.034	   1.034	   1.073
   1997	  54.	  87.759	  74.963	   1.852	   0.628	   0.647	   0.677
   1998	  54.	  87.759	  75.963	   2.591	   1.069	   1.130	   1.031
   1999	  54.	  87.759	  76.963	   2.218	   0.877	   0.900	   0.912
   2000	  54.	  87.759	  77.963	   2.276	   0.875	   0.944	   0.919
   2001	  54.	  87.759	  78.963	   2.903	   1.255	   1.243	   1.223
   2002	  54.	  87.759	  79.963	   2.766	   1.178	   1.102	   1.174
   2003	  54.	  87.759	  80.963	   2.722	   1.169	   1.089	   1.146
   2004	  54.	  87.759	  81.963	   2.533	   1.051	   1.017	   1.065
   2005	  54.	  87.759	  82.963	   2.679	   1.137	   1.110	   1.133
   2006	  54.	  87.759	  83.963	   2.501	   1.050	   1.010	   1.054
   2007	  54.	  87.759	  84.963	   2.307	   0.965	   0.954	   0.973
   2008	  54.	  87.759	  85.963	   2.206	   0.921	   0.944	   0.938
   2009	  54.	  87.759	  86.963	   2.441	   1.049	   1.081	   1.064
   2010	   7.	  88.571	  83.429	   2.159	   1.096	   1.046	   1.069
   2011	   7.	  88.571	  84.429	   2.073	   1.102	   1.068	   1.092
   2012	   7.	  88.571	  85.429	   1.409	   0.821	   0.795	   0.827
   2013	   7.	  88.571	  86.429	   1.063	   0.738	   0.811	   0.762
   2014	   6.	  89.333	  87.833	   1.090	   0.731	   0.881	   0.811
   2015	   5.	  89.000	  88.200	   0.840	   0.713	   0.753	   0.700
   2016	   2.	 107.500	 106.500	   0.873	   0.890	   0.888	   0.798
   2017	   2.	 107.500	 107.500	   0.390	   0.677	   0.720	   0.665
