"Climate_data","variable","month","ANPP_response"
"CRU_SCBI_1901_2016","cld","curr.apr",-0.00700856604638627
"CRU_SCBI_1901_2016","cld","curr.aug",0.0296605474793544
"CRU_SCBI_1901_2016","cld","curr.feb",0.0354584858007846
"CRU_SCBI_1901_2016","cld","curr.jan",0.00211848255026918
"CRU_SCBI_1901_2016","cld","curr.jul",0.0347860979289201
"CRU_SCBI_1901_2016","cld","curr.jun",0.0325498713073569
"CRU_SCBI_1901_2016","cld","curr.mar",0.0320953788052861
"CRU_SCBI_1901_2016","cld","curr.may",0.033818458166676
"CRU_SCBI_1901_2016","cld","prev.apr",0.00204125275737786
"CRU_SCBI_1901_2016","cld","prev.aug",0.0131772092802739
"CRU_SCBI_1901_2016","cld","prev.dec",0.0209569122819756
"CRU_SCBI_1901_2016","cld","prev.jul",-0.0233103488769334
"CRU_SCBI_1901_2016","cld","prev.jun",-0.0303359073953151
"CRU_SCBI_1901_2016","cld","prev.may",-0.0280626159057861
"CRU_SCBI_1901_2016","cld","prev.nov",0.00608819510472786
"CRU_SCBI_1901_2016","cld","prev.oct",0.0175525212844084
"CRU_SCBI_1901_2016","cld","prev.sep",-0.0119809170701032
"CRU_SCBI_1901_2016","dtr","curr.apr",0.0107575151802788
"CRU_SCBI_1901_2016","dtr","curr.aug",-0.027340849712882
"CRU_SCBI_1901_2016","dtr","curr.feb",-0.029962616138712
"CRU_SCBI_1901_2016","dtr","curr.jan",0.00114538709253652
"CRU_SCBI_1901_2016","dtr","curr.jul",-0.030132560886992
"CRU_SCBI_1901_2016","dtr","curr.jun",-0.0244386702753787
"CRU_SCBI_1901_2016","dtr","curr.mar",-0.0288877258331928
"CRU_SCBI_1901_2016","dtr","curr.may",-0.0228035814048458
"CRU_SCBI_1901_2016","dtr","prev.apr",-0.0022889589555803
"CRU_SCBI_1901_2016","dtr","prev.aug",-0.00362132146239024
"CRU_SCBI_1901_2016","dtr","prev.dec",-0.03000374884229
"CRU_SCBI_1901_2016","dtr","prev.jul",0.0176886998576976
"CRU_SCBI_1901_2016","dtr","prev.jun",0.0318375532914805
"CRU_SCBI_1901_2016","dtr","prev.may",0.0177464226290306
"CRU_SCBI_1901_2016","dtr","prev.nov",-0.010058074317819
"CRU_SCBI_1901_2016","dtr","prev.oct",-0.0243747086834665
"CRU_SCBI_1901_2016","dtr","prev.sep",0.00765046552666315
"CRU_SCBI_1901_2016","frs","curr.apr",-0.013082554670974
"CRU_SCBI_1901_2016","frs","curr.feb",0.010795923137789
"CRU_SCBI_1901_2016","frs","curr.jan",0.0061945532949321
"CRU_SCBI_1901_2016","frs","curr.mar",-0.000103839480535516
"CRU_SCBI_1901_2016","frs","curr.may",-0.00405629591738572
"CRU_SCBI_1901_2016","frs","prev.dec",-0.0226859331407754
"CRU_SCBI_1901_2016","frs","prev.nov",-0.00175115911160549
"CRU_SCBI_1901_2016","frs","prev.oct",-0.017802696240003
"CRU_SCBI_1901_2016","pet","curr.apr",0.0196915590958036
"CRU_SCBI_1901_2016","pet","curr.aug",-0.0361542708966422
