"Species","coef","significant","significant2","ci.lower","ci.upper","chg_rad_inc_1SD_clim","variable","month"
"FRAM_dead",-0.0381411669236239,FALSE,FALSE,-0.24536793623877,0.173615296246485,-0.0042664585244942,"Tmin","prev.apr"
"FRAM_dead",0.101571272251608,FALSE,FALSE,-0.0906670806749824,0.272793486558395,0.0113617294722355,"Tmin","prev.may"
"FRAM_dead",0.153762876289047,FALSE,FALSE,-0.042802972839049,0.348710966919423,0.0171998653215778,"Tmin","prev.jun"
"FRAM_dead",0.0299334469340637,FALSE,FALSE,-0.219464585769484,0.263158713745338,0.00334834563648942,"Tmin","prev.jul"
"FRAM_dead",0.089765790587221,FALSE,FALSE,-0.218099647239751,0.352259115186534,0.0100411721336611,"Tmin","prev.aug"
"FRAM_dead",-0.111080296748659,FALSE,FALSE,-0.353091659906474,0.122678810046376,-0.012425405859125,"Tmin","prev.sep"
"FRAM_dead",0.0217743239485364,FALSE,FALSE,-0.185655259970289,0.236387702208803,0.00243566879354683,"Tmin","prev.oct"
"FRAM_dead",0.00354188023393951,FALSE,FALSE,-0.248298702336727,0.267399840408412,0.000396193570770617,"Tmin","prev.nov"
"FRAM_dead",0.246925719112665,TRUE,FALSE,0.0323522791308939,0.41744717007103,0.0276210306133181,"Tmin","prev.dec"
"FRAM_dead",0.117836933234824,FALSE,FALSE,-0.124564539705384,0.342056935435948,0.0131812010184874,"Tmin","curr.jan"
"FRAM_dead",0.0856542687992745,FALSE,FALSE,-0.111181692998836,0.281282621038712,0.00958125864396759,"Tmin","curr.feb"
"FRAM_dead",-0.0165522249506027,FALSE,FALSE,-0.255714110296248,0.217080775635345,-0.00185152649842247,"Tmin","curr.mar"
"FRAM_dead",-0.0125530977610664,FALSE,FALSE,-0.200971576349155,0.177892014361213,-0.00140418543194435,"Tmin","curr.apr"
"FRAM_dead",-0.229426523418317,TRUE,FALSE,-0.395777694802435,-0.0436238292367394,-0.0256635762755563,"Tmin","curr.may"
"FRAM_dead",-0.0153370967290059,FALSE,FALSE,-0.221709103071203,0.205164813816328,-0.00171560265084417,"Tmin","curr.jun"
