"variable","prev.apr","prev.may","prev.jun","prev.jul","prev.aug","prev.sep","prev.oct","prev.nov","prev.dec","curr.jan","curr.feb","curr.mar","curr.apr","curr.may","curr.jun","curr.jul","curr.aug"
"cld",0.125351013984027,-0.106175628274079,0.0631034291558261,0.0296680252917392,0.152479976079686,0.145989070666375,0.292412440142923,0.317094262567836,0.173334938548704,0.202838654365363,0.152393362084986,0.229348606234647,0.0334886512496592,0.299285342292433,0.326171393680118,0.323562868360223,0.176736374202722
"deficit",0.126545082449712,0.289551195077716,0.159980049165172,0.219352498826829,0.168553489207188,-0.00171026088045282,0.305924730270689,-0.0404789715590038,0.134120851352961,0.277727054977885,0.10455406030015,0.059595832671413,0.059969367091957,-0.167725388503032,-0.0576168436939703,0.0078869005625642,-0.0869355916340211
"dtr",0.0798093388716522,0.254187063238082,0.10739627235633,0.113862073477955,0.107866235951002,-0.00453372885840414,0.119916365998341,0.0527888680597557,0.00379714411841658,0.0391311106429792,0.00755928702923148,-0.0586243711479126,0.0935621999762842,-0.120517089792022,-0.0687915616729527,0.0140078453773683,-0.0727351363116896
"pet",0.0368739403240428,0.237860267645384,0.110782246252995,0.195896470743919,0.0580202557220491,0.0133845712599936,0.121881506091185,-0.0114110140497276,0.120110046930718,0.10545486462646,-0.043518973566281,-0.0174268131706251,0.17652690099929,-0.168336301182425,-0.0764387156916324,-0.111208537047971,-0.000659978183199196
"pre",0.1996315796647,-0.0125432869240008,0.134975261334817,0.186464832950914,0.1657954695789,0.111075001774788,0.0446951453409146,0.136378470411927,0.140835236843062,0.13905545606449,0.147780816231659,0.112904345039828,0.121771833060892,0.321764172444799,0.281841147371892,0.287144172446552,0.227098484447605
"tmn",0.100984316393648,0.099407186182574,0.131102844637125,0.0561654893683011,0.152931623842874,0.183276077158393,0.141707361538971,0.102055550619588,0.243846961795993,0.102836365270368,0.0612459885098835,0.0968066200213953,0.200249414616172,-0.0538777393104442,0.156302254841698,0.0778499625426299,0.060372477480565
"tmp",0.0689671008300786,0.177187888478273,0.0906812775775715,0.106170005528161,0.133919841283452,0.100793716178986,0.122692708556009,0.0265475591342097,0.235380535050014,0.114111683079736,0.0135846978371311,0.0430578390350145,0.176858525695103,-0.11063702130148,0.0794845071875139,0.0371194068898606,-0.0428093448427496
"tmx",0.0581461049000816,0.231555392693371,0.0845492648130422,0.13236042078326,0.0972499871412444,0.00615973660589893,0.0892846198916666,0.0313410404266233,0.219370760178746,0.118410195508778,-0.019814562133845,0.00839536975946674,0.169551754498632,-0.132713568034566,-0.00583639170022682,0.0457098021693895,-0.0572971598668158
"vap",0.109782294318712,0.0979177553896509,0.123191286932205,0.0292441640898421,0.195101786793352,0.0948817879112865,0.0682050440168608,0.241335713804355,0.231161523533993,0.0796485910783636,0.100968556161222,0.140409642114156,0.12202564886997,-0.0160293206883209,0.0978076367286017,0.182815016937181,0.11836785772119
"wet",0.191367990727059,0.0115284915555946,0.106277871297074,0.22298521464464,0.213879473501289,0.0832842204613459,0.0796503558877123,0.169725305441258,0.140520381753364,0.0588289985664905,0.15567059130779,0.100958322899517,0.116900127253381,0.351959803419769,0.32492653113446,0.332415749413276,0.245377092971479
"PDSI_prewhiten",0.101228645876631,0.105007218035795,0.0605987589129324,0.264151485446564,0.177517096305008,0.156709253664537,0.09962168400891,0.0791374708725289,0.188822729188765,0.206585687413648,0.122327765665192,0.140123839913643,0.128367316288844,0.278114153712471,0.267146387359166,0.261448009369009,0.250327917168429
