"variable","prev.apr","prev.may","prev.jun","prev.jul","prev.aug","prev.sep","prev.oct","prev.nov","prev.dec","curr.jan","curr.feb","curr.mar","curr.apr","curr.may","curr.jun","curr.jul","curr.aug"
"cld",0.0307965204197639,-0.207868135804125,-0.0577543603315274,-0.118773366093937,0.0722748346717866,0.0543246145603145,0.130320177916432,0.186229479627824,0.0801299888650177,0.0175918466416749,0.0894942440958535,0.146680580492777,-0.0150497279973119,0.241085621435672,0.203608668023234,0.219043283798755,0.07539356858995
"deficit",-0.00790214882161613,0.156285201822293,0.0288158836636065,0.0193863311962099,-0.0406084730977315,-0.0426048011641915,0.0705113028076538,-0.110250137050472,-0.0779537626567414,0.0614223995120911,-0.0835327954866453,-0.0423817132715028,0.0008057087737435,-0.239005112238056,-0.200763135921712,-0.194521624767463,-0.179518947070139
"dtr",-0.00228629653716948,0.165278638933059,-0.00405180370990999,0.0133409907995039,-0.0564630213995346,-0.105339720605897,-0.0954280921022197,-0.145600989383259,-0.173809239480169,-0.055122761413779,-0.15333925956412,-0.162009980840102,0.0239304127834527,-0.191740829932151,-0.156560105327074,-0.203398432162176,-0.195382636697966
"pet",-0.0104104598394716,0.177646455540251,0.0281979853404948,0.0607721368606115,-0.030012587920123,-0.102844893254136,-0.067819588167909,-0.180757209201543,-0.0602198247570144,-0.00713331877095187,-0.135439528987574,-0.0716551015579942,0.0737573192807729,-0.253912519821314,-0.172641918192209,-0.244903397013891,-0.164734795922897
"pre",0.00864453317673587,-0.133292539337763,-0.0252915477000488,-0.00311303042268406,0.0408654127944875,0.0280869124575439,-0.0947324880486702,0.0863813102652218,0.0668293210351151,-0.0679413958159917,0.0592782636915412,0.0242480210332203,0.0195104658274425,0.212729409988643,0.18600217094775,0.1609383462127,0.165082580163489
"tmn",0.0143915924992656,0.0441610741364684,0.0422087935603618,-0.0132143210622186,0.0725042570759804,-0.0252133834812732,0.0479355460539288,0.0255517313742965,0.0310824693433143,-0.00421498897946489,-0.0319791638626004,0.0287108443600113,0.0877662754402976,-0.163574332323145,-0.0299384116028143,0.0104870754351735,0.00655065732256894
"tmp",0.00769452818379034,0.0973575522410629,0.041604768409126,-0.00908671492001676,0.0491336830225482,-0.0826773042118906,0.00512247662105414,-0.0431958319038415,-0.0124323711236084,-0.0131329814288062,-0.0655302395825489,-0.0224530740413289,0.0867537649044888,-0.223906494647583,-0.10564536540145,-0.115029994962372,-0.0975980542235073
"tmx",0.00632358286275718,0.134380405097966,0.0276353201600302,-0.00140371566653729,0.0143964514486559,-0.114954415634289,-0.0437626813854038,-0.095623002803651,-0.0495336966228983,-0.0186500704451626,-0.0902239718838928,-0.0578038653559003,0.0775538955940214,-0.24543780674874,-0.149291439737532,-0.170610483864109,-0.164366867647208
"vap",0.0325449109236378,0.0195684141704119,0.0437236465000625,-0.039279143717854,0.0679537220581187,-0.0298557331654186,0.0042026923954015,0.0752253676148343,0.000274514578926635,-0.0172763796370311,0.00448995719231691,0.0364512140027517,0.0262740314377091,-0.125322174361411,-0.0534914104124342,0.0694742056693058,0.0347522041871484
"wet",0.0103752217120777,-0.138498135635088,-0.0250165794115434,0.0292115394935434,0.0916340742336861,0.0241840243853905,-0.0446935805865132,0.104158168821338,0.0628207605303515,-0.0970933185830149,0.0544798085779828,0.0362924392934563,0.0213187996925047,0.235087140759069,0.199321725507156,0.179326053804595,0.155228873597112
"PDSI_prewhiten",-0.0357094005087956,-0.113579865533724,-0.02362955013567,0.0802455450023848,0.0524015908674618,0.081082167862529,-0.013171834454484,0.0331963222727945,0.0529351484539961,0.0240682654664803,0.0603087431580082,0.081323932352538,0.0443718386241935,0.189838756895225,0.185011712564842,0.16977529212513,0.178116970855263
