"Climate_data","variable","month","ANPP_response"
"CRU_SCBI_1901_2016","cld","curr.apr",-0.0203803181705777
"CRU_SCBI_1901_2016","cld","curr.aug",-0.0277784979922243
"CRU_SCBI_1901_2016","cld","curr.feb",-0.0103373210720699
"CRU_SCBI_1901_2016","cld","curr.jan",0.0509759987087027
"CRU_SCBI_1901_2016","cld","curr.jul",0.0503473780972535
"CRU_SCBI_1901_2016","cld","curr.jun",0.0392400971904579
"CRU_SCBI_1901_2016","cld","curr.mar",-0.00752210075916981
"CRU_SCBI_1901_2016","cld","curr.may",0.0263613158413784
"CRU_SCBI_1901_2016","cld","prev.apr",-0.00932437662927247
"CRU_SCBI_1901_2016","cld","prev.aug",0.0116355760310679
"CRU_SCBI_1901_2016","cld","prev.dec",0.0298321260007249
"CRU_SCBI_1901_2016","cld","prev.jul",-0.0340754267535082
"CRU_SCBI_1901_2016","cld","prev.jun",0.00696021602475366
"CRU_SCBI_1901_2016","cld","prev.may",0.00169752400271164
"CRU_SCBI_1901_2016","cld","prev.nov",0.0516477026551627
"CRU_SCBI_1901_2016","cld","prev.oct",0.0506754333708721
"CRU_SCBI_1901_2016","cld","prev.sep",0.0356320559329872
"CRU_SCBI_1901_2016","dtr","curr.apr",0.0259574855601704
"CRU_SCBI_1901_2016","dtr","curr.aug",-0.0503347443779801
"CRU_SCBI_1901_2016","dtr","curr.feb",-0.0108974793949585
"CRU_SCBI_1901_2016","dtr","curr.jan",-0.0502339062734912
"CRU_SCBI_1901_2016","dtr","curr.jul",-0.0662903292309157
"CRU_SCBI_1901_2016","dtr","curr.jun",-0.0446064647162488
"CRU_SCBI_1901_2016","dtr","curr.mar",-0.0386986381438998
"CRU_SCBI_1901_2016","dtr","curr.may",-0.0220367184879033
"CRU_SCBI_1901_2016","dtr","prev.apr",0.0280920373752013
"CRU_SCBI_1901_2016","dtr","prev.aug",-0.017995512426368
"CRU_SCBI_1901_2016","dtr","prev.dec",-0.0329667900906419
"CRU_SCBI_1901_2016","dtr","prev.jul",0.0141296260596825
"CRU_SCBI_1901_2016","dtr","prev.jun",-0.00258755489183273
"CRU_SCBI_1901_2016","dtr","prev.may",0.0115804446714999
"CRU_SCBI_1901_2016","dtr","prev.nov",-0.0316089411740984
"CRU_SCBI_1901_2016","dtr","prev.oct",-0.0439753640121813
"CRU_SCBI_1901_2016","dtr","prev.sep",-0.0538197652777742
"CRU_SCBI_1901_2016","frs","curr.apr",-0.0353886945873126
"CRU_SCBI_1901_2016","frs","curr.feb",0.000900383761034632
"CRU_SCBI_1901_2016","frs","curr.jan",-0.0047472660762086
"CRU_SCBI_1901_2016","frs","curr.mar",-0.0171696646246585
"CRU_SCBI_1901_2016","frs","curr.may",0.0290749883537536
"CRU_SCBI_1901_2016","frs","prev.dec",-0.0283804640034966
"CRU_SCBI_1901_2016","frs","prev.nov",0.0270247299465131
"CRU_SCBI_1901_2016","frs","prev.oct",-0.0120598160926778
"CRU_SCBI_1901_2016","pet","curr.apr",0.0231688552795459
"CRU_SCBI_1901_2016","pet","curr.aug",-0.013876095427347
"CRU_SCBI_1901_2016","pet","curr.feb",-0.00656132451510594
"CRU_SCBI_1901_2016","pet","curr.jan",-0.016058584945135
"CRU_SCBI_1901_2016","pet","curr.jul",-0.0526363101357083
"CRU_SCBI_1901_2016","pet","curr.jun",-0.0438085543554181
"CRU_SCBI_1901_2016","pet","curr.mar",-0.0072447033688211
"CRU_SCBI_1901_2016","pet","curr.may",-0.0581669548422674
"CRU_SCBI_1901_2016","pet","prev.apr",0.0299597070389796
"CRU_SCBI_1901_2016","pet","prev.aug",-0.0165364927273298
"CRU_SCBI_1901_2016","pet","prev.dec",-0.0134484423552078
"CRU_SCBI_1901_2016","pet","prev.jul",0.0185633092102129
"CRU_SCBI_1901_2016","pet","prev.jun",-0.0154699487372886
"CRU_SCBI_1901_2016","pet","prev.may",-0.0042095836980375
"CRU_SCBI_1901_2016","pet","prev.nov",-0.0513519327227761
"CRU_SCBI_1901_2016","pet","prev.oct",-0.0423589488337262
"CRU_SCBI_1901_2016","pet","prev.sep",-0.0311277127381422
"CRU_SCBI_1901_2016","pet_sum","curr.apr",0.021672107539257
