"Species","coef","significant","significant2","ci.lower","ci.upper","variable","month"
"CACO",-0.0795002831803189,FALSE,FALSE,-0.268174709902808,0.106096243619608,"cld","prev.apr"
"CACO",-0.209105574412098,TRUE,FALSE,-0.405567557407566,-0.0103750231561055,"cld","prev.may"
"CACO",-0.177284139955604,FALSE,FALSE,-0.352005201722823,0.00993361805278402,"cld","prev.jun"
"CACO",-0.126636583866072,FALSE,FALSE,-0.332076242655197,0.0455823031655404,"cld","prev.jul"
"CACO",0.189708710461982,TRUE,FALSE,0.0333173142263532,0.401135334254471,"cld","prev.aug"
"CACO",0.102855791992622,FALSE,FALSE,-0.0942060370657689,0.286874849867993,"cld","prev.sep"
"CACO",0.0110763706858863,FALSE,FALSE,-0.1564436320803,0.187012242760069,"cld","prev.oct"
"CACO",0.0570411062894486,FALSE,FALSE,-0.126629611304477,0.23543458033327,"cld","prev.nov"
"CACO",0.0544504770413956,FALSE,FALSE,-0.17253858633471,0.250927648076506,"cld","prev.dec"
"CACO",-0.0304858937472705,FALSE,FALSE,-0.237945636139658,0.183331503571273,"cld","curr.jan"
"CACO",-0.0394445052567628,FALSE,FALSE,-0.232826244768653,0.15989912636603,"cld","curr.feb"
"CACO",0.091089542209222,FALSE,FALSE,-0.0898293973867343,0.268118245139913,"cld","curr.mar"
"CACO",-0.0867952729391318,FALSE,FALSE,-0.262169280311742,0.111671467694253,"cld","curr.apr"
"CACO",0.142436518223647,FALSE,FALSE,-0.0617529900561117,0.338367728100795,"cld","curr.may"
"CACO",0.160312952866025,FALSE,FALSE,-0.0167165024991925,0.329273457203142,"cld","curr.jun"
"CACO",0.0596231471866467,FALSE,FALSE,-0.116891504031223,0.249520434109329,"cld","curr.jul"
"CACO",-0.156381806920813,FALSE,FALSE,-0.32055938000411,0.039290339752119,"cld","curr.aug"
"CACO",0.123313191327951,FALSE,FALSE,-0.0870106216769472,0.319285279090609,"dtr","prev.apr"
"CACO",0.101901925553131,FALSE,FALSE,-0.0979715177866612,0.318841728849649,"dtr","prev.may"
"CACO",0.141196781395024,FALSE,FALSE,-0.0836871252096503,0.362464411760719,"dtr","prev.jun"
"CACO",0.0505170929704255,FALSE,FALSE,-0.131970346973436,0.269737891252896,"dtr","prev.jul"
"CACO",-0.202785849643375,FALSE,FALSE,-0.479155647943327,0.0189517983912853,"dtr","prev.aug"
"CACO",-0.158170949180017,FALSE,FALSE,-0.390972192784538,0.0795826817612036,"dtr","prev.sep"
"CACO",-0.00643259888459476,FALSE,FALSE,-0.229511300906079,0.218733201954764,"dtr","prev.oct"
"CACO",-0.0716353709803203,FALSE,FALSE,-0.272359305875795,0.169850289411121,"dtr","prev.nov"
"CACO",-0.18358529912792,FALSE,FALSE,-0.383155603070586,0.0393603779837458,"dtr","prev.dec"
"CACO",0.113220220896431,FALSE,FALSE,-0.111852006751436,0.303159439349208,"dtr","curr.jan"
"CACO",-0.0248097803295064,FALSE,FALSE,-0.255220129575555,0.195577198487716,"dtr","curr.feb"
"CACO",-0.232699213648775,TRUE,FALSE,-0.450049837714719,-0.0109321811820808,"dtr","curr.mar"
"CACO",0.17564686984291,FALSE,FALSE,-0.0573304692022956,0.396308383997976,"dtr","curr.apr"
"CACO",-0.0299477679414032,FALSE,FALSE,-0.219696813561246,0.17691273006894,"dtr","curr.may"
"CACO",-0.0359482789023633,FALSE,FALSE,-0.223058998555166,0.210171269539148,"dtr","curr.jun"
"CACO",-0.104308055246635,FALSE,FALSE,-0.265029512644167,0.101872108172146,"dtr","curr.jul"
"CACO",0.0571714394068385,FALSE,FALSE,-0.192152202813009,0.229570087967367,"dtr","curr.aug"
"CACO",0.0562429477305294,FALSE,FALSE,-0.116209455095109,0.233485952152847,"frs","prev.oct"
"CACO",0.00332993836833912,FALSE,FALSE,-0.174186462153118,0.192446616404469,"frs","prev.nov"
"CACO",-0.167004516394476,FALSE,FALSE,-0.369550942879399,0.0225739062152554,"frs","prev.dec"
"CACO",-0.0116698157012784,FALSE,FALSE,-0.127860595563307,0.126926504520737,"frs","curr.jan"
"CACO",0.0278500938233942,FALSE,FALSE,-0.109784613123589,0.182183372026839,"frs","curr.feb"
"CACO",0.00872268672187583,FALSE,FALSE,-0.165194931627305,0.16825875546368,"frs","curr.mar"
"CACO",0.0736874769017102,FALSE,FALSE,-0.100532850339594,0.254433294487329,"frs","curr.apr"
"CACO",0.0073517146681877,FALSE,FALSE,-0.19874058360196,0.186139932672853,"frs","curr.may"
"CACO",0.0154103351832968,FALSE,FALSE,-0.150191996500259,0.191062341450142,"pet","prev.apr"
"CACO",0.0794069772516935,FALSE,FALSE,-0.141583667975333,0.295763254734159,"pet","prev.may"
