"Species","coef","significant","significant2","ci.lower","ci.upper","variable","month"
"CACO",0.0160755259556551,FALSE,FALSE,-0.161180585823771,0.195646978059407,"Tmin","prev.apr"
"CACO",-0.122698826487148,FALSE,FALSE,-0.34454899550346,0.0760578447757029,"Tmin","prev.may"
"CACO",0.0547506303290717,FALSE,FALSE,-0.180412517839502,0.286351344667319,"Tmin","prev.jun"
"CACO",0.0256753613598461,FALSE,FALSE,-0.180268344502711,0.226364468553196,"Tmin","prev.jul"
"CACO",0.0256274903490789,FALSE,FALSE,-0.174376202151714,0.242903393682721,"Tmin","prev.aug"
"CACO",-0.0512194596864375,FALSE,FALSE,-0.242962846363309,0.136803839220458,"Tmin","prev.sep"
"CACO",-0.047102738473823,FALSE,FALSE,-0.212234439068743,0.126976784410726,"Tmin","prev.oct"
"CACO",0.0283942309307615,FALSE,FALSE,-0.203562293825509,0.224112870458809,"Tmin","prev.nov"
"CACO",0.0972605112621266,FALSE,FALSE,-0.114085618666373,0.322286639359538,"Tmin","prev.dec"
"CACO",0.0461687684335113,FALSE,FALSE,-0.160889667274342,0.224537177486612,"Tmin","curr.jan"
"CACO",-0.0152693051054138,FALSE,FALSE,-0.167829253507354,0.168714352087689,"Tmin","curr.feb"
"CACO",-0.0548888698229946,FALSE,FALSE,-0.244695825810111,0.133958676559905,"Tmin","curr.mar"
"CACO",-0.0795502474655127,FALSE,FALSE,-0.257310560178529,0.111951273199164,"Tmin","curr.apr"
"CACO",-0.146333999548781,FALSE,FALSE,-0.326130088517544,0.0382523818327286,"Tmin","curr.may"
"CACO",-0.184920452107436,FALSE,FALSE,-0.395469174865539,0.00108882308465842,"Tmin","curr.jun"
"CACO",-0.0497540448720708,FALSE,FALSE,-0.266365368320987,0.159945297669349,"Tmin","curr.jul"
"CACO",0.0520583120873652,FALSE,FALSE,-0.134039434388639,0.241198432427955,"Tmin","curr.aug"
"CACO",0.0658835293032414,FALSE,FALSE,-0.125009063945239,0.285882220663208,"Tmean","prev.apr"
"CACO",-0.0668131570837247,FALSE,FALSE,-0.288753852446937,0.155035770530529,"Tmean","prev.may"
"CACO",0.0585868314430655,FALSE,FALSE,-0.17871827016408,0.322252908573626,"Tmean","prev.jun"
"CACO",0.0725225819562933,FALSE,FALSE,-0.10296039157114,0.279078245286405,"Tmean","prev.jul"
"CACO",-0.112341341607932,FALSE,FALSE,-0.328491139859288,0.0911482345999254,"Tmean","prev.aug"
"CACO",-0.0981115332503898,FALSE,FALSE,-0.30507222840764,0.103116699642808,"Tmean","prev.sep"
"CACO",-0.0968338290246181,FALSE,FALSE,-0.258071558932586,0.0909881898298114,"Tmean","prev.oct"
"CACO",-0.00382294036852794,FALSE,FALSE,-0.249793557935173,0.216176853055003,"Tmean","prev.nov"
"CACO",0.000391939375201388,FALSE,FALSE,-0.209866880893686,0.197242338902889,"Tmean","prev.dec"
"CACO",0.0727990301668028,FALSE,FALSE,-0.127656144362355,0.248449080393328,"Tmean","curr.jan"
"CACO",-0.022163959748459,FALSE,FALSE,-0.202513111019561,0.173963970592093,"Tmean","curr.feb"
"CACO",-0.150725240019444,FALSE,FALSE,-0.345256622443508,0.0515145102908123,"Tmean","curr.mar"
"CACO",0.0539728095735846,FALSE,FALSE,-0.172037559769907,0.296220553546594,"Tmean","curr.apr"
"CACO",-0.124931962282234,FALSE,FALSE,-0.312910585329714,0.0653409164148777,"Tmean","curr.may"
"CACO",-0.19014631075935,TRUE,FALSE,-0.389245891552922,-0.016238918416648,"Tmean","curr.jun"
"CACO",-0.122210191783795,FALSE,FALSE,-0.337017301446165,0.100104784585385,"Tmean","curr.jul"
"CACO",-0.0190867118337143,FALSE,FALSE,-0.226550735434248,0.180333906016125,"Tmean","curr.aug"
"CACO",0.0791750475736923,FALSE,FALSE,-0.121899683728125,0.306443470128555,"Tmax","prev.apr"
"CACO",0.0133633384109041,FALSE,FALSE,-0.194522891640511,0.243475011571642,"Tmax","prev.may"
"CACO",0.108817458161651,FALSE,FALSE,-0.113959145057968,0.33198665610431,"Tmax","prev.jun"
"CACO",0.089609102658332,FALSE,FALSE,-0.112429813265892,0.299008193433554,"Tmax","prev.jul"
"CACO",-0.223332195884521,TRUE,FALSE,-0.423229774933451,-0.0528139169251346,"Tmax","prev.aug"
"CACO",-0.107704493636441,FALSE,FALSE,-0.319898208230294,0.0735669094489577,"Tmax","prev.sep"
"CACO",-0.0729395486487206,FALSE,FALSE,-0.287853732166354,0.163934595425068,"Tmax","prev.oct"
"CACO",-0.0205352922298598,FALSE,FALSE,-0.256222155983793,0.195065402942944,"Tmax","prev.nov"
"CACO",-0.0709938366238425,FALSE,FALSE,-0.279140461521603,0.139993235689788,"Tmax","prev.dec"
"CACO",0.0534546137534505,FALSE,FALSE,-0.14552149565024,0.259093630166889,"Tmax","curr.jan"
"CACO",-0.0362269318873215,FALSE,FALSE,-0.234632293573198,0.170215052914171,"Tmax","curr.feb"
"CACO",-0.182515204355826,FALSE,FALSE,-0.362217049020021,0.0239205471278477,"Tmax","curr.mar"
"CACO",0.0808364718019414,FALSE,FALSE,-0.158644604243695,0.313555395872437,"Tmax","curr.apr"
"CACO",-0.0684994592366914,FALSE,FALSE,-0.284656984411235,0.127173373882927,"Tmax","curr.may"
"CACO",-0.148698982230742,FALSE,FALSE,-0.340647028532469,0.0331834685466761,"Tmax","curr.jun"
