"variable","prev.apr","prev.may","prev.jun","prev.jul","prev.aug","prev.sep","prev.oct","prev.nov","prev.dec","curr.jan","curr.feb","curr.mar","curr.apr","curr.may","curr.jun","curr.jul","curr.aug"
"cld",-0.110907215205643,-0.435925218613536,-0.489004421835538,-0.41746925410425,-0.114901057383692,-0.227258579639808,-0.0409084354704601,-0.113292282560004,-0.053863080926347,-0.125073008246089,0.0802898490534232,0.101122118664395,-0.27423773710695,0.120275358839607,0.204066278080121,0.173063476558163,0.115839860571066
"dtr",-0.18195775297376,-0.0290565001556819,0.0801822302187759,0.0586499560880728,-0.293275967051779,-0.109152008472694,-0.406329337824105,-0.413552208631556,-0.434932514307511,-0.15113504573299,-0.517520772077159,-0.524253337449619,-0.080197476316115,-0.401393475101835,-0.360239243937932,-0.437885316834083,-0.479318704313791
"pet",-0.324700434477839,-0.0275292501800112,0.147037492450429,0.00259895699051131,-0.26133829799027,0.0137615885218076,-0.295394104477072,-0.061698957155248,-0.00691893927543209,-0.0460969726994218,-0.448376620682015,-0.368716308762682,-0.0461103519503398,-0.453824808233422,-0.533847152725603,-0.465413715961429,-0.614224778595389
"PETminusPRE",-0.26872613946578,0.083841397451097,0.139545524429999,0.138205599993863,-0.406455700792522,-0.0643841410221904,-0.185536122137398,-0.34610673880342,-0.305969825583585,-0.0900762580848502,-0.49846289464269,-0.367221752745131,-0.115296885557059,-0.528717179657334,-0.565044870077825,-0.46305202817284,-0.313804603744935
"pre",-0.142223314560479,-0.432030164896385,-0.29806310455995,-0.385498869120035,-0.0991409235797251,-0.0987775052561801,-0.220276597156278,0.120567239664595,-0.0423577756433768,-0.430154356240867,-0.123365436316989,-0.223251308825334,-0.218974511212219,0.194309912778458,0.150012511038899,-0.0247225477886667,-0.0945992275443455
"tmn",-0.526430194178997,-0.236106316577393,-0.175210851480854,-0.216028691611055,0.034385247760097,-0.134567519454263,0.0114702181823435,-0.162324161969145,0.129600913403863,-0.199235201383447,-0.108095979274279,-0.18421358225778,0.00902249470636754,-0.312298549810467,-0.428871488419984,-0.0481959606626693,-0.1910894565778
"tmp",-0.491694524509728,-0.217927647314601,-0.0420884644917936,-0.174861775511999,-0.0644231627293122,-0.108181333597531,-0.173722825909835,-0.163058274999686,0.0692074454731003,-0.188982103806055,-0.185801695566925,-0.313824352751684,-0.0217139352756586,-0.386642331509511,-0.502096223214509,-0.208066995984089,-0.376966147528818
"tmx",-0.443325957523292,-0.20000419243544,0.0925976153199,-0.142201652642768,-0.11991906998218,-0.0918934009269367,-0.299712646008488,-0.154771872707409,-0.00914701767102015,-0.189448510464036,-0.280153051827512,-0.380846396906153,-0.0539377867120742,-0.414881877773775,-0.51916152555507,-0.337125551274163,-0.484690490939962
"vap",-0.565304897216036,-0.350238643030837,-0.159404063583994,-0.231603717023351,0.101934221585971,-0.21413302365407,-0.0649133876170721,-0.316812925819878,-0.0846429656247526,-0.294267830433843,-0.07733920447988,-0.207103531276782,-0.106231185974225,-0.268512523158953,-0.437895351946617,-0.0433973587764674,0.042549194364802
"wet",-0.128788159159599,-0.462508520793261,-0.34240550667272,-0.324749052141819,-0.0988359273561517,-0.117783802104209,-0.222625691059597,0.175881075497016,-0.0198586683122399,-0.479021929217598,0.0106108572059255,-0.241669240769326,-0.268211066753502,0.150186401508951,0.165585281981475,0.129521733799624,-0.0501885954983195
"PDSI_prewhiten",-0.0800553950538186,-0.431901661816788,-0.165447399440535,-0.194203665661397,-0.107458391294434,-0.244762380886843,-0.223599849646971,0.0470862177367612,-0.222697554708898,-0.235309885074638,-0.106709401040307,-0.214915284704718,-0.250651435843818,0.230983433074347,0.106083256100944,0.176597057372999,-0.137655760682003
