"variable","prev.apr","prev.may","prev.jun","prev.jul","prev.aug","prev.sep","prev.oct","prev.nov","prev.dec","curr.jan","curr.feb","curr.mar","curr.apr","curr.may","curr.jun","curr.jul","curr.aug"
"cld",0.055723924173673,-0.248244766637649,-0.0459538482563717,0.00436955227168111,0.0720591227325693,0.00270823119675141,-0.221133754224688,0.180076399104945,-0.0672899380971393,-0.123953161973817,-0.0276992859096885,0.114990565265969,-0.124376883010719,0.0488354493100367,0.130198077598402,0.0343997540219547,-0.000693088791498972
"dtr",-0.0493358636206085,0.149784032393438,-0.112414181952907,-0.1420933082725,0.0175769550025912,-0.0843372041079967,0.0730849542642522,-0.215241936727728,-0.0417606500649284,-0.00691324835935161,-0.0356727080088608,-0.0201865037900518,0.12762742427899,-0.0947933439635174,-0.0592967511290076,0.0296875434466434,-0.131869376531643
"pet",0.00288469603693339,0.153593027333438,-0.0161511892279679,-0.0819381609022055,-0.0513429370526283,-0.137116298411037,0.0479350310548757,-0.151328887727927,-0.0513985915832837,0.101569630866359,-0.0265607139564576,-0.0468454131243667,0.101185084879991,-0.0213220258517059,-0.0778794558418,-0.11450006384577,-0.147296026162516
"PETminusPRE",0.0337291742495308,0.0936139859312832,-0.0311251100591162,-0.110335416603381,0.064953375023857,-0.118441753779933,0.227506582316527,-0.073890216804288,0.177579348782958,0.193266588267146,-0.0807448460970188,-0.0163975709275177,0.00429856191795418,-0.135562855072147,-0.0699318867377191,0.0208545671977706,-0.141440186494113
"pre",-0.0371478466924562,-0.0790805281089025,0.0296672091486006,0.104285383639811,-0.0997886818927187,0.108273755156815,-0.233923466817696,0.0563348308115063,-0.201739759881396,-0.194006121918571,0.0863988996872402,0.0137582181210277,0.0244908848837719,0.153058789096605,0.0648605574535247,-0.056087052436443,0.120653150507171
"tmn",0.0352425073954605,-0.0367696818930364,-0.00186864134275108,-0.00519892952723984,-0.131127128322843,-0.0931607080268198,-0.149754417529348,0.021708104990706,-0.199199719839976,0.0113613140903762,-0.0221675849608768,0.00614319023600892,-0.0434635623804175,-0.0422932793784298,0.000378926718540644,-0.213361083442906,-0.0419793887154398
"tmp",0.00599544281459561,0.00653472573955757,-0.0625383826171084,-0.0882298854698464,-0.117407980079747,-0.140967684462762,-0.150328211593231,-0.0704735694552716,-0.200745726474692,0.00667831159762999,-0.02938208755951,-0.00293370024235887,0.0181080240310635,-0.0683813913733314,-0.0346412020074427,-0.166163251986748,-0.0884873826944714
"tmx",-0.0156381381607603,0.0391558732777091,-0.101251305919273,-0.118697640895506,-0.0973838642237567,-0.144471336183291,-0.120256144900407,-0.125675899727044,-0.193483923239451,0.0046532973923716,-0.0350537501406617,-0.00803688625483378,0.0567555026011263,-0.0816123592536507,-0.0516021191094439,-0.108912362259837,-0.121619296774792
"vap",0.0185881867809926,-0.0546619311405108,-0.0810447631994178,-0.0651075577533552,-0.11908297883861,0.0334549049559686,-0.180678346427872,0.0084217209623259,-0.211082451717493,-0.0326862221522786,-0.00531187960443377,0.0574578310747999,-0.0592552547322126,-0.0981418851568796,0.00582305705532706,-0.0668976996936549,0.0851767543243986
"wet",-0.0378683763016092,-0.106350438196798,0.0323550107150729,0.119075546497104,0.0160279960865033,0.119102210343054,-0.223688957039841,0.0514175151616983,-0.213501191993857,-0.208862955059812,0.0758685161353142,-0.00862811331699918,0.0252686409101925,0.230384371628372,0.105528450212063,-0.0380600154083394,0.113296720209871
"PDSI_prewhiten",-0.0785888042287381,-0.032678091103401,0.0478566328874235,0.192876914844088,-0.0181681066975978,0.112138629883873,-0.136158051281141,-0.0987550020082207,-0.0417450298455777,-0.121067372573757,0.159882096712094,0.0811503890616594,0.0477538468677195,0.0818032495441351,0.0629455804420201,0.0334373797732129,0.138283728468519
