"Species","coef","significant","significant2","ci.lower","ci.upper","variable","month"
"CACO",-0.260116146417206,TRUE,FALSE,-0.477424151087782,-0.0419250244725685,"Tmin","prev.apr"
"CACO",-0.113352954056185,FALSE,FALSE,-0.471816746977654,0.217227327256088,"Tmin","prev.may"
"CACO",0.00234872284988462,FALSE,FALSE,-0.424376293756854,0.512354644101793,"Tmin","prev.jun"
"CACO",-0.246236698433469,FALSE,FALSE,-0.544026983683269,0.0705387810760855,"Tmin","prev.jul"
"CACO",-0.245198014475901,FALSE,FALSE,-0.600168033475062,0.227183671645422,"Tmin","prev.aug"
"CACO",-0.333313338975654,TRUE,FALSE,-0.5560550314323,-0.0595049179207255,"Tmin","prev.sep"
"CACO",-0.232375902233371,FALSE,FALSE,-0.538907398327425,0.134230299084617,"Tmin","prev.oct"
"CACO",-0.00706597160240514,FALSE,FALSE,-0.331991422197082,0.279286929062068,"Tmin","prev.nov"
"CACO",-0.177708254947467,FALSE,FALSE,-0.504256498612883,0.185366659621911,"Tmin","prev.dec"
"CACO",0.0510347514938342,FALSE,FALSE,-0.306478910292188,0.340693278533151,"Tmin","curr.jan"
"CACO",0.0816438505226993,FALSE,FALSE,-0.249079336894652,0.369943082409359,"Tmin","curr.feb"
"CACO",-0.0479578684958103,FALSE,FALSE,-0.411401980736021,0.322749998043971,"Tmin","curr.mar"
"CACO",-0.312986635164409,FALSE,FALSE,-0.591604828602715,0.126383431554963,"Tmin","curr.apr"
"CACO",0.0236676876554496,FALSE,FALSE,-0.246169922356248,0.301833520900598,"Tmin","curr.may"
"CACO",-0.190472810621185,FALSE,FALSE,-0.45485421560434,0.119561682652057,"Tmin","curr.jun"
"CACO",-0.291256900492396,FALSE,FALSE,-0.61276271418599,0.107490199811249,"Tmin","curr.jul"
"CACO",-0.0291887094764213,FALSE,FALSE,-0.311987294469475,0.258668505722364,"Tmin","curr.aug"
"CACO",-0.21955190932756,FALSE,FALSE,-0.460010500550205,0.0476502241541933,"Tmean","prev.apr"
"CACO",-0.1470252258016,FALSE,FALSE,-0.449519716291689,0.246648614153743,"Tmean","prev.may"
"CACO",-0.132274483272721,FALSE,FALSE,-0.534772264052816,0.336917414007533,"Tmean","prev.jun"
"CACO",-0.312888099150019,TRUE,FALSE,-0.598722310224734,-0.00924344361011973,"Tmean","prev.jul"
"CACO",-0.33448557637994,FALSE,FALSE,-0.671104539966244,0.101662774765967,"Tmean","prev.aug"
"CACO",-0.488170870546133,TRUE,TRUE,-0.661440245271869,-0.277899073885214,"Tmean","prev.sep"
"CACO",-0.198414693937574,FALSE,FALSE,-0.501689954400035,0.12840136800752,"Tmean","prev.oct"
"CACO",-0.159641795881775,FALSE,FALSE,-0.462195074094964,0.148704276510802,"Tmean","prev.nov"
"CACO",-0.231727540555464,FALSE,FALSE,-0.536946768145589,0.117506837738479,"Tmean","prev.dec"
"CACO",0.0613458230055327,FALSE,FALSE,-0.304271503310742,0.344206973446422,"Tmean","curr.jan"
"CACO",0.0130550181523935,FALSE,FALSE,-0.292005358868514,0.324411390012442,"Tmean","curr.feb"
"CACO",-0.103941651836499,FALSE,FALSE,-0.441667418428655,0.326065280951065,"Tmean","curr.mar"
"CACO",-0.138570622784678,FALSE,FALSE,-0.524848065415532,0.252168259687165,"Tmean","curr.apr"
"CACO",-0.000949714568465494,FALSE,FALSE,-0.290903996421463,0.298368295380222,"Tmean","curr.may"
"CACO",-0.251622292285564,FALSE,FALSE,-0.528812644428686,0.0394656762836972,"Tmean","curr.jun"
"CACO",-0.243626217588944,FALSE,FALSE,-0.61292171752179,0.232412803064855,"Tmean","curr.jul"
"CACO",-0.154541164310104,FALSE,FALSE,-0.488202288227161,0.140717966363148,"Tmean","curr.aug"
"CACO",-0.172243534105865,FALSE,FALSE,-0.434485462197258,0.107988043171731,"Tmax","prev.apr"
"CACO",-0.129006559444242,FALSE,FALSE,-0.464540599862185,0.226321840034946,"Tmax","prev.may"
"CACO",-0.188215752708695,FALSE,FALSE,-0.501006746930068,0.228863868345337,"Tmax","prev.jun"
"CACO",-0.282706754449327,FALSE,FALSE,-0.587822893327689,0.0354334775076273,"Tmax","prev.jul"
"CACO",-0.303278906987015,FALSE,FALSE,-0.635229577237992,0.113110496179807,"Tmax","prev.aug"
"CACO",-0.464444713897384,TRUE,TRUE,-0.667197827062095,-0.235039093595746,"Tmax","prev.sep"
"CACO",-0.093609818742756,FALSE,FALSE,-0.405693841967221,0.232598514112114,"Tmax","prev.oct"
"CACO",-0.23770241466093,FALSE,FALSE,-0.506064536614916,0.1159236580958,"Tmax","prev.nov"
"CACO",-0.232004395630931,FALSE,FALSE,-0.532187172787947,0.15263067515262,"Tmax","prev.dec"
"CACO",0.0521983829463042,FALSE,FALSE,-0.295825324962099,0.358193417210359,"Tmax","curr.jan"
"CACO",-0.00722399240435164,FALSE,FALSE,-0.294557053279605,0.295107862847796,"Tmax","curr.feb"
"CACO",-0.103109372089898,FALSE,FALSE,-0.438269758130059,0.341446175543655,"Tmax","curr.mar"
"CACO",0.00943840638280922,FALSE,FALSE,-0.355325582303013,0.356946978844491,"Tmax","curr.apr"
"CACO",-0.0163412304946146,FALSE,FALSE,-0.316939226844339,0.28030629766383,"Tmax","curr.may"
"CACO",-0.216275413274662,FALSE,FALSE,-0.500840290147328,0.0725238186353685,"Tmax","curr.jun"
"CACO",-0.176003825127686,FALSE,FALSE,-0.550614663091745,0.318042103978051,"Tmax","curr.jul"
"CACO",-0.244076455449081,FALSE,FALSE,-0.586315074823473,0.0970516193124734,"Tmax","curr.aug"
"CACO",-0.153394130576573,FALSE,FALSE,-0.428443120484263,0.0814791313473275,"PPT","prev.apr"
"CACO",0.147963640468961,FALSE,FALSE,-0.177680507026405,0.417571321821948,"PPT","prev.may"
"CACO",0.0676770641380128,FALSE,FALSE,-0.272878022770944,0.422575292873784,"PPT","prev.jun"
"CACO",0.189853508191276,FALSE,FALSE,-0.202632214829049,0.507476296737333,"PPT","prev.jul"
"CACO",0.0816249905716591,FALSE,FALSE,-0.178657939019087,0.3456269766475,"PPT","prev.aug"
"CACO",0.356708354150759,TRUE,FALSE,0.113500833406765,0.55301373695233,"PPT","prev.sep"
"CACO",-0.25023616937825,FALSE,FALSE,-0.581739014593521,0.145528566544002,"PPT","prev.oct"
"CACO",0.182333511122179,FALSE,FALSE,-0.134205216005513,0.475740933325732,"PPT","prev.nov"
"CACO",-0.0510994253861327,FALSE,FALSE,-0.546519691733087,0.420824169368546,"PPT","prev.dec"
"CACO",-0.114926589428005,FALSE,FALSE,-0.362055709456474,0.188504662099536,"PPT","curr.jan"
"CACO",0.141721078601732,FALSE,FALSE,-0.145103695650868,0.431242062649659,"PPT","curr.feb"
"CACO",0.367033309828305,FALSE,FALSE,-0.119180916905962,0.680578293284847,"PPT","curr.mar"
"CACO",-0.251230661420411,FALSE,FALSE,-0.613194000269729,0.15725068999353,"PPT","curr.apr"
"CACO",0.0955489748321017,FALSE,FALSE,-0.2759230784653,0.478481332114319,"PPT","curr.may"
"CACO",-0.0192780669854572,FALSE,FALSE,-0.343101724727865,0.341076904586448,"PPT","curr.jun"
"CACO",0.154215836296654,FALSE,FALSE,-0.171870747909232,0.497964966202245,"PPT","curr.jul"
"CACO",0.157305168264138,FALSE,FALSE,-0.26767986620864,0.562517739835428,"PPT","curr.aug"
"CAGL",0.0129911245661158,FALSE,FALSE,-0.33593525054851,0.316372384252568,"Tmin","prev.apr"
"CAGL",0.129954277317472,FALSE,FALSE,-0.155570838195548,0.339722059250899,"Tmin","prev.may"
"CAGL",0.0204673473137887,FALSE,FALSE,-0.37792217605962,0.416734264547054,"Tmin","prev.jun"
"CAGL",0.129759045827417,FALSE,FALSE,-0.198124102145622,0.401290750663445,"Tmin","prev.jul"
"CAGL",-0.0151823229438634,FALSE,FALSE,-0.264078509929362,0.228650866895645,"Tmin","prev.aug"
"CAGL",0.159928601230292,FALSE,FALSE,-0.161550710348768,0.425790134223973,"Tmin","prev.sep"
"CAGL",0.0139699402939271,FALSE,FALSE,-0.181966427284287,0.220203746884256,"Tmin","prev.oct"
"CAGL",-0.0702781186435002,FALSE,FALSE,-0.439969776081087,0.301996745039057,"Tmin","prev.nov"
"CAGL",-0.475888429221343,TRUE,FALSE,-0.759837507404717,-0.0542035609373695,"Tmin","prev.dec"
"CAGL",-0.00174131411072739,FALSE,FALSE,-0.353014024023135,0.331944988158453,"Tmin","curr.jan"
"CAGL",-0.324918852981547,FALSE,FALSE,-0.663661661941296,0.135598216706403,"Tmin","curr.feb"
"CAGL",-0.293753012242972,FALSE,FALSE,-0.704186504482132,0.155770434670935,"Tmin","curr.mar"
"CAGL",0.161990793942457,FALSE,FALSE,-0.157183909479516,0.504726208740158,"Tmin","curr.apr"
"CAGL",-0.187942685236818,FALSE,FALSE,-0.522053568840168,0.235136112790739,"Tmin","curr.may"
"CAGL",-0.296624602071157,FALSE,FALSE,-0.583202693793782,0.0505061680890375,"Tmin","curr.jun"
"CAGL",-0.124162682572616,FALSE,FALSE,-0.407011729217616,0.170049583079256,"Tmin","curr.jul"
"CAGL",-0.00593952463138926,FALSE,FALSE,-0.27455376829213,0.287556783018622,"Tmin","curr.aug"
"CAGL",0.00142621866272865,FALSE,FALSE,-0.31969140796671,0.346920727887139,"Tmean","prev.apr"
"CAGL",0.174261461865503,FALSE,FALSE,-0.114310303477411,0.448590587953816,"Tmean","prev.may"
"CAGL",-0.012342628205804,FALSE,FALSE,-0.386502229427476,0.36555961914837,"Tmean","prev.jun"
"CAGL",-0.0580886774643849,FALSE,FALSE,-0.373996106391873,0.28575475738193,"Tmean","prev.jul"
"CAGL",-0.0380103745700662,FALSE,FALSE,-0.368504548775654,0.290722074003264,"Tmean","prev.aug"
"CAGL",0.100259657336211,FALSE,FALSE,-0.151561821097299,0.389591922013436,"Tmean","prev.sep"
"CAGL",0.00812314222458647,FALSE,FALSE,-0.257921259648791,0.248610286918792,"Tmean","prev.oct"
"CAGL",-0.178625752652779,FALSE,FALSE,-0.575056512373055,0.237932118381723,"Tmean","prev.nov"
"CAGL",-0.43448457235338,FALSE,FALSE,-0.748648528110635,0.000341784210062129,"Tmean","prev.dec"
"CAGL",-0.0320464596358629,FALSE,FALSE,-0.410358689417743,0.342701497172442,"Tmean","curr.jan"
"CAGL",-0.303634574567745,FALSE,FALSE,-0.708321248275811,0.187666015576821,"Tmean","curr.feb"
"CAGL",-0.206926738784844,FALSE,FALSE,-0.642939532058475,0.279479849422811,"Tmean","curr.mar"
"CAGL",0.311116934654095,TRUE,FALSE,0.00729110242450731,0.585120664872271,"Tmean","curr.apr"
"CAGL",-0.237546814602685,FALSE,FALSE,-0.586520669933483,0.211405093183685,"Tmean","curr.may"
"CAGL",-0.285288456419692,FALSE,FALSE,-0.570341917237617,0.103289338972141,"Tmean","curr.jun"
"CAGL",-0.130323327619731,FALSE,FALSE,-0.432113439668386,0.18189667253462,"Tmean","curr.jul"
"CAGL",-0.0927028113851748,FALSE,FALSE,-0.377180368603912,0.236521342752092,"Tmean","curr.aug"
"CAGL",-0.0149161533648503,FALSE,FALSE,-0.337924865640581,0.357960261100388,"Tmax","prev.apr"
"CAGL",0.207601491756704,FALSE,FALSE,-0.101940585583988,0.491116524127325,"Tmax","prev.may"
"CAGL",-0.0470788106757023,FALSE,FALSE,-0.371734690379209,0.255822311267425,"Tmax","prev.jun"
"CAGL",-0.161401151943404,FALSE,FALSE,-0.477757779056389,0.18531699746181,"Tmax","prev.jul"
"CAGL",-0.0366443125120925,FALSE,FALSE,-0.401354330788944,0.34522563157912,"Tmax","prev.aug"
"CAGL",0.0285960014313908,FALSE,FALSE,-0.279277361858974,0.339232362891802,"Tmax","prev.sep"
"CAGL",-0.00803941881589806,FALSE,FALSE,-0.34922605607864,0.306511833548842,"Tmax","prev.oct"
"CAGL",-0.248087084286115,FALSE,FALSE,-0.650403054004578,0.184051618285965,"Tmax","prev.nov"
"CAGL",-0.38182149601117,FALSE,FALSE,-0.729862228403827,0.0485441307317034,"Tmax","prev.dec"
"CAGL",-0.0543218463959593,FALSE,FALSE,-0.429990771948791,0.314274312896608,"Tmax","curr.jan"
"CAGL",-0.285313555324851,FALSE,FALSE,-0.689252644292662,0.271422706819543,"Tmax","curr.feb"
"CAGL",-0.120148340676539,FALSE,FALSE,-0.581343864935544,0.301985972733808,"Tmax","curr.mar"
"CAGL",0.360856855872328,TRUE,FALSE,0.0897484035744699,0.583731973627752,"Tmax","curr.apr"
"CAGL",-0.257059332204831,FALSE,FALSE,-0.633929660622524,0.161953922532709,"Tmax","curr.may"
"CAGL",-0.174642820781268,FALSE,FALSE,-0.471630647722687,0.197194890459797,"Tmax","curr.jun"
"CAGL",-0.12523410031763,FALSE,FALSE,-0.433445046744197,0.220085568271952,"Tmax","curr.jul"
"CAGL",-0.170706187685887,FALSE,FALSE,-0.461694283922996,0.174379469643214,"Tmax","curr.aug"
"CAGL",-0.0996482282208479,FALSE,FALSE,-0.437726165248047,0.310249049697392,"PPT","prev.apr"
"CAGL",0.0155231749747663,FALSE,FALSE,-0.391089828521014,0.426875336561445,"PPT","prev.may"
"CAGL",0.110315259663887,FALSE,FALSE,-0.226741245760645,0.407656043439774,"PPT","prev.jun"
"CAGL",-0.00831058930737413,FALSE,FALSE,-0.478435883537243,0.479997683006485,"PPT","prev.jul"
"CAGL",-0.172732551618521,FALSE,FALSE,-0.506100473166244,0.189353532389288,"PPT","prev.aug"
"CAGL",-0.00176919513436873,FALSE,FALSE,-0.390124416088018,0.382163055044685,"PPT","prev.sep"
"CAGL",0.0284400880725711,FALSE,FALSE,-0.423335675876044,0.508416844581374,"PPT","prev.oct"
"CAGL",-0.0746537491802336,FALSE,FALSE,-0.37831889844266,0.204781823307573,"PPT","prev.nov"
"CAGL",-0.367026292907263,TRUE,FALSE,-0.644129832896505,-0.000867085346688537,"PPT","prev.dec"
