year	num	seg	age	raw	std	res	ars
   1973	  28.	  88.750	  53.179	   2.298	   1.193	   1.129	   1.208
   1974	  29.	  86.862	  52.345	   1.924	   0.942	   0.889	   1.007
   1975	  29.	  86.862	  53.345	   2.128	   1.054	   1.082	   1.087
   1976	  29.	  86.862	  54.345	   2.119	   1.053	   1.037	   1.086
   1977	  29.	  86.862	  55.345	   1.868	   0.902	   0.891	   0.940
   1978	  29.	  86.862	  56.345	   1.844	   0.913	   0.962	   0.933
   1979	  29.	  86.862	  57.345	   1.840	   0.933	   0.989	   0.958
   1980	  29.	  86.862	  58.345	   1.970	   0.994	   1.036	   1.017
   1981	  29.	  86.862	  59.345	   1.962	   1.016	   0.998	   1.011
   1982	  29.	  86.862	  60.345	   2.093	   1.057	   1.053	   1.061
   1983	  29.	  86.862	  61.345	   2.259	   1.174	   1.133	   1.163
   1984	  29.	  86.862	  62.345	   2.261	   1.184	   1.074	   1.161
   1985	  29.	  86.862	  63.345	   2.152	   1.120	   1.011	   1.101
   1986	  29.	  86.862	  64.345	   2.090	   1.087	   1.035	   1.091
   1987	  29.	  86.862	  65.345	   1.805	   0.920	   0.879	   0.931
   1988	  29.	  86.862	  66.345	   1.942	   1.024	   1.038	   1.005
   1989	  29.	  86.862	  67.345	   1.878	   0.994	   0.992	   0.999
   1990	  29.	  86.862	  68.345	   1.835	   0.954	   0.966	   0.969
   1991	  29.	  86.862	  69.345	   1.469	   0.783	   0.793	   0.769
   1992	  29.	  86.862	  70.345	   1.719	   0.965	   1.039	   0.925
   1993	  29.	  86.862	  71.345	   1.806	   0.987	   1.034	   0.998
   1994	  29.	  86.862	  72.345	   1.800	   1.008	   0.997	   1.000
   1995	  29.	  86.862	  73.345	   1.896	   1.056	   1.082	   1.084
   1996	  29.	  86.862	  74.345	   1.564	   0.864	   0.847	   0.894
   1997	  29.	  86.862	  75.345	   1.644	   0.928	   0.983	   0.930
   1998	  29.	  86.862	  76.345	   1.675	   0.938	   0.967	   0.934
   1999	  29.	  86.862	  77.345	   1.668	   0.967	   0.997	   0.966
   2000	  28.	  87.607	  78.750	   1.913	   1.086	   1.099	   1.083
   2001	  28.	  87.607	  79.750	   1.785	   1.014	   0.982	   1.030
   2002	  28.	  87.607	  80.750	   1.977	   1.171	   1.122	   1.138
   2003	  28.	  87.607	  81.750	   1.984	   1.172	   1.081	   1.154
   2004	  28.	  87.607	  82.750	   1.527	   0.930	   0.875	   0.963
   2005	  27.	  88.741	  84.704	   1.516	   0.902	   0.939	   0.921
   2006	  27.	  88.741	  85.704	   1.415	   0.900	   0.924	   0.884
   2007	  26.	  89.500	  87.346	   1.563	   0.972	   1.032	   0.975
   2008	  21.	  90.381	  88.714	   1.085	   0.848	   0.838	   0.822
   2009	  21.	  90.381	  89.714	   1.100	   0.796	   0.858	   0.759
   2010	   4.	  75.750	  73.250	   0.671	   1.012	   1.085	   0.967
   2011	   3.	  84.333	  82.000	   0.579	   0.998	   0.936	   0.921
   2012	   2.	  88.000	  85.500	   0.400	   0.966	   0.986	   0.948
   2013	   2.	  88.000	  86.500	   0.459	   1.010	   1.028	   1.005
   2014	   1.	  95.000	  93.000	   0.267	   0.936	   0.918	   0.923
   2015	   1.	  95.000	  94.000	   0.180	   0.911	   0.941	   0.903
   2016	   1.	  95.000	  95.000	   0.348	   0.994	   1.045	   0.998
