"Species","coef","significant","significant2","ci.lower","ci.upper","chg_rad_inc_1SD_clim","variable","month"
"CACO",-0.0203465010259119,FALSE,FALSE,-0.198537758154016,0.147217364379423,-0.00268089279037678,"PCP","prev.apr"
"CACO",-0.0608525150519504,FALSE,FALSE,-0.242258287368059,0.124435142991066,-0.00801804048132433,"PCP","prev.may"
"CACO",-0.0851587960461076,FALSE,FALSE,-0.298939753035623,0.115247945470066,-0.0112206812398077,"PCP","prev.jun"
"CACO",0.0729761992936152,FALSE,FALSE,-0.114798618588873,0.238573084389353,0.00961547964960644,"PCP","prev.jul"
"CACO",0.308469437473282,TRUE,TRUE,0.149475521882154,0.451987774485994,0.0406445063905843,"PCP","prev.aug"
"CACO",0.233156406720053,TRUE,FALSE,0.0803261839957814,0.378369939412508,0.0307211214847164,"PCP","prev.sep"
"CACO",-0.0388910464901027,FALSE,FALSE,-0.23018501490218,0.151438722810861,-0.00512435656689781,"PCP","prev.oct"
"CACO",0.0262981558674612,FALSE,FALSE,-0.168205100872337,0.209266288546624,0.00346509389380978,"PCP","prev.nov"
"CACO",0.0941677738746192,FALSE,FALSE,-0.138316508769532,0.285871145241889,0.0124077209022225,"PCP","prev.dec"
"CACO",-0.0998018307192537,FALSE,FALSE,-0.280388485198926,0.0827311037345326,-0.0131500747033069,"PCP","curr.jan"
"CACO",0.0630954431032946,FALSE,FALSE,-0.11123190434664,0.222617751650427,0.00831357284998688,"PCP","curr.feb"
"CACO",0.157349792875695,FALSE,FALSE,-0.0688809412217844,0.382818600467237,0.0207327011534076,"PCP","curr.mar"
"CACO",-0.16550219318872,FALSE,FALSE,-0.362136718412858,0.0301956195046846,-0.0218068765703807,"PCP","curr.apr"
"CACO",0.225906313271396,TRUE,FALSE,0.028608273296413,0.412243836838035,0.0297658356971842,"PCP","curr.may"
"CACO",0.130899786059251,FALSE,FALSE,-0.0736034338884673,0.2995210289197,0.0172475990963357,"PCP","curr.jun"
"CACO",0.166281469638457,FALSE,FALSE,-0.0291381372504144,0.359525589092333,0.0219095554837304,"PCP","curr.jul"
"CACO",0.127097109167333,FALSE,FALSE,-0.0776131661033163,0.319549216465134,0.0167465513215515,"PCP","curr.aug"
"CACO",0.0440904833909902,FALSE,FALSE,-0.15050521982686,0.240350943149266,0.00580944403642667,"TAVG","prev.apr"
"CACO",-0.108814228004169,FALSE,FALSE,-0.291817583131255,0.0871844423971773,-0.0143375649196527,"TAVG","prev.may"
"CACO",-0.0231607336000729,FALSE,FALSE,-0.252021691003388,0.188513829371693,-0.00305170130476967,"TAVG","prev.jun"
"CACO",-0.00956323126569385,FALSE,FALSE,-0.197510468254068,0.159910662426132,-0.00126006912541148,"TAVG","prev.jul"
"CACO",-0.12358072499096,FALSE,FALSE,-0.320613816050647,0.0697689887025307,-0.01628322600706,"TAVG","prev.aug"
"CACO",-0.0599556262267221,FALSE,FALSE,-0.241490924493584,0.128904437479559,-0.00789986474279013,"TAVG","prev.sep"
"CACO",-0.0580693984665112,FALSE,FALSE,-0.239318167805764,0.120367042642884,-0.00765133186743637,"TAVG","prev.oct"
"CACO",-0.0395211350737012,FALSE,FALSE,-0.244515693536623,0.150826727629302,-0.00520737820973049,"TAVG","prev.nov"
"CACO",0.0545544330217924,FALSE,FALSE,-0.124450066134248,0.265982491658908,0.00718819348766437,"TAVG","prev.dec"
"CACO",0.0485215443149298,FALSE,FALSE,-0.136485899593726,0.222432901899327,0.00639328885915965,"TAVG","curr.jan"
"CACO",-0.0714971430685219,FALSE,FALSE,-0.241356451209858,0.0918958744735762,-0.00942059645247271,"TAVG","curr.feb"
"CACO",-0.129625007180695,FALSE,FALSE,-0.320286350875789,0.062027843858166,-0.0170796318620435,"TAVG","curr.mar"
"CACO",0.00757399582703327,FALSE,FALSE,-0.212119256335115,0.230173196478434,0.000997963766899194,"TAVG","curr.apr"
"CACO",-0.110903614003642,FALSE,FALSE,-0.307170840673438,0.0997214781098056,-0.0146128663021935,"TAVG","curr.may"
"CACO",-0.327093927221038,TRUE,TRUE,-0.486620209579656,-0.158593984618126,-0.0430985037744891,"TAVG","curr.jun"
"CACO",-0.157635793405136,FALSE,FALSE,-0.395618742510514,0.0916474431468127,-0.020770385114716,"TAVG","curr.jul"
"CACO",-0.0833041371004849,FALSE,FALSE,-0.267905338196011,0.102657164757642,-0.0109763079301366,"TAVG","curr.aug"
"CACO",-0.215703734291616,TRUE,FALSE,-0.370447609364437,-0.0552387098889531,-0.0284215249286984,"PDSI","prev.apr"
"CACO",-0.209275087405516,TRUE,FALSE,-0.391112698666585,-0.0266475511694988,-0.0275744744669569,"PDSI","prev.may"
"CACO",-0.172063795988317,FALSE,FALSE,-0.36863198867472,0.0339552980053864,-0.0226714455503913,"PDSI","prev.jun"
"CACO",-0.0311033663954505,FALSE,FALSE,-0.230000227997599,0.175650255563798,-0.00409823736375202,"PDSI","prev.jul"
"CACO",0.118562673951215,FALSE,FALSE,-0.0664310772688289,0.307355751984012,0.0156220382757118,"PDSI","prev.aug"
"CACO",0.232005483452421,TRUE,FALSE,0.0609841890396391,0.398683513867909,0.0305694736959128,"PDSI","prev.sep"
"CACO",0.247635486162928,TRUE,FALSE,0.0605461973594929,0.41552313173308,0.0326289119023545,"PDSI","prev.oct"
"CACO",0.179527716432543,FALSE,FALSE,-0.010722724447797,0.346724951556471,0.02365490558027,"PDSI","prev.nov"
"CACO",0.182930922636047,FALSE,FALSE,-0.0172820066140387,0.372729641104521,0.0241033183547082,"PDSI","prev.dec"
