"season","Summary_type","Species","cld","dtr","frs","pet","pet_sum","PETminusPRE","pre","tmn","tmp","tmx","vap","wet","PCP","PDSI","PDSI_prewhiten","PHDI","PHDI_prewhiten","PMDI","PMDI_prewhiten","SP01","TAVG","TMAX","TMIN","ZNDX"
"all_seasons","Sum of all absolute correlations","All",29.4605299508117,29.681800899883,7.84309224737624,30.3057447718993,30.2998746304816,27.4717297310463,25.3197618456371,17.4323480643436,21.7709835879675,25.3182655419611,16.644601859768,26.5331538691261,25.776184668822,31.8775983142747,24.1927466188975,33.3805058714031,27.1152446969031,34.1073700174823,26.1337672815159,26.4995591806518,21.6653914054966,26.8911528543563,16.4795969455256,28.8510184836947
"all_seasons","Count of Significant correlations","All",50,54,2,60,62,51,44,12,22,38,6,38,37,62,32,64,46,66,35,38,23,42,9,49
"all_seasons","Sum of absolute significant correlations","All",12.6074449652918,12.972989891008,0.445433205550111,14.6990640764133,15.1398856873147,12.5981413920008,10.5995312609094,2.74660893585768,5.3272938998956,9.08634515447894,1.21774393526628,9.82971934879302,9.39858120083177,16.1414580930621,7.94802070634928,16.9063972468952,10.9842937022095,17.8192453466529,8.98518739448898,9.84531462777587,5.63812985393583,10.6983302850795,1.99590522826532,12.9930202994043
"curr_growing_season_only","Sum of all absolute correlations","All",8.72888809288996,8.11473118755487,1.2633612524938,10.6178009162862,10.6739093394736,9.69471537463066,8.54638674039771,5.39250515237594,7.91472672581956,9.41846781434781,5.02214044470934,9.20113255928639,8.42864028420354,11.6113741588261,8.42558284875781,10.9106477156147,9.31175497130827,12.003928991268,8.81465127993545,9.27993971270128,8.29273974160416,10.755876448905,5.20104627918829,10.7449799911392
"curr_growing_season_only","Count of Significant correlations","All",19,21,1,32,32,26,21,10,15,23,3,20,17,31,16,29,23,30,16,20,18,27,7,27
"curr_growing_season_only","Sum of absolute significant correlations","All",4.80900029685032,4.86240505605534,0.185498656755452,7.91910123330292,7.98088011348209,6.45011043368129,4.97608794986755,2.2447944178838,3.83765674764759,5.80823775013833,0.561218344217134,5.20598146111281,4.34262994780319,8.76382859818214,3.90439731109759,8.32011434970117,5.56563049075402,9.04864196111824,4.25292938829298,5.32045114115589,4.57807872107951,7.3055792277102,1.52037362913264,7.39935141516738
