year	num	seg	age	raw	std	res	ars
   1920	  14.	 106.714	  19.714	   2.368	   0.971	   1.078	   1.048
   1921	  15.	 105.533	  19.400	   2.592	   1.190	   1.154	   1.198
   1922	  15.	 105.533	  20.400	   2.992	   1.375	   1.232	   1.382
   1923	  16.	 104.375	  20.125	   2.657	   1.204	   0.915	   1.153
   1924	  16.	 104.375	  21.125	   2.882	   1.335	   1.126	   1.286
   1925	  17.	 103.118	  20.882	   2.618	   1.235	   1.026	   1.217
   1926	  18.	 102.056	  20.722	   2.752	   1.410	   1.127	   1.310
   1927	  18.	 102.056	  21.722	   2.600	   1.406	   1.097	   1.318
   1928	  19.	 101.000	  21.579	   2.503	   1.259	   0.990	   1.217
   1929	  19.	 101.000	  22.579	   2.660	   1.304	   1.013	   1.189
   1930	  20.	 100.250	  22.450	   2.145	   1.056	   0.863	   1.001
   1931	  21.	  99.238	  22.381	   2.303	   1.122	   1.074	   1.114
   1932	  21.	  99.238	  23.381	   2.152	   1.011	   0.955	   1.025
   1933	  21.	  99.238	  24.381	   2.054	   0.990	   0.933	   0.972
   1934	  21.	  99.238	  25.381	   1.972	   0.935	   0.922	   0.919
   1935	  21.	  99.238	  26.381	   1.928	   0.861	   0.911	   0.872
   1936	  21.	  99.238	  27.381	   2.078	   0.962	   1.060	   0.986
   1937	  21.	  99.238	  28.381	   2.143	   0.992	   1.000	   0.983
   1938	  21.	  99.238	  29.381	   2.288	   1.136	   1.134	   1.138
   1939	  21.	  99.238	  30.381	   1.800	   0.923	   0.842	   0.921
   1940	  22.	  97.955	  30.000	   2.079	   0.975	   1.013	   0.998
   1941	  22.	  97.955	  31.000	   2.222	   1.089	   1.126	   1.128
   1942	  22.	  97.955	  32.000	   2.040	   1.020	   0.944	   1.021
   1943	  23.	  96.565	  31.609	   1.972	   0.903	   0.904	   0.942
   1944	  23.	  96.565	  32.609	   1.774	   0.823	   0.880	   0.861
   1945	  23.	  96.565	  33.609	   1.976	   0.928	   1.064	   0.988
   1946	  23.	  96.565	  34.609	   1.765	   0.821	   0.886	   0.868
   1947	  23.	  96.565	  35.609	   1.458	   0.676	   0.792	   0.737
   1948	  23.	  96.565	  36.609	   1.886	   0.890	   1.122	   0.959
   1949	  23.	  96.565	  37.609	   1.724	   0.799	   0.940	   0.887
   1950	  23.	  96.565	  38.609	   1.677	   0.754	   0.882	   0.826
   1951	  24.	  94.958	  38.000	   1.659	   0.767	   0.932	   0.829
   1952	  24.	  94.958	  39.000	   1.466	   0.694	   0.864	   0.759
   1953	  24.	  94.958	  40.000	   1.476	   0.671	   0.857	   0.716
   1954	  24.	  94.958	  41.000	   1.906	   0.941	   1.179	   0.987
   1955	  24.	  94.958	  42.000	   2.060	   1.101	   1.131	   1.093
   1956	  24.	  94.958	  43.000	   2.146	   1.245	   1.162	   1.231
   1957	  24.	  94.958	  44.000	   2.031	   1.100	   0.937	   1.083
   1958	  24.	  94.958	  45.000	   2.362	   1.392	   1.249	   1.362
   1959	  24.	  94.958	  46.000	   2.099	   1.127	   0.888	   1.098
   1960	  24.	  94.958	  47.000	   2.366	   1.207	   1.124	   1.249
   1961	  24.	  94.958	  48.000	   2.283	   1.174	   1.020	   1.182
   1962	  24.	  94.958	  49.000	   1.964	   0.981	   0.865	   1.004
   1963	  24.	  94.958	  50.000	   2.000	   1.046	   1.032	   1.071
   1964	  24.	  94.958	  51.000	   1.757	   0.859	   0.878	   0.925
   1965	  24.	  94.958	  52.000	   1.840	   0.923	   1.000	   0.977
   1966	  24.	  94.958	  53.000	   1.543	   0.747	   0.792	   0.784
   1967	  24.	  94.958	  54.000	   1.818	   0.946	   1.083	   0.965
   1968	  24.	  94.958	  55.000	   2.041	   1.135	   1.211	   1.177
   1969	  24.	  94.958	  56.000	   1.885	   1.055	   0.969	   1.069
   1970	  24.	  94.958	  57.000	   1.943	   1.110	   1.058	   1.134
   1971	  24.	  94.958	  58.000	   1.743	   0.992	   0.931	   1.022
   1972	  24.	  94.958	  59.000	   1.747	   0.982	   1.003	   1.044
   1973	  24.	  94.958	  60.000	   1.828	   1.013	   1.014	   1.051
   1974	  24.	  94.958	  61.000	   1.767	   0.988	   0.985	   1.029
   1975	  24.	  94.958	  62.000	   1.879	   1.066	   1.051	   1.086
   1976	  24.	  94.958	  63.000	   1.819	   1.046	   1.021	   1.083
   1977	  24.	  94.958	  64.000	   1.266	   0.723	   0.710	   0.782
   1978	  24.	  94.958	  65.000	   1.599	   0.986	   1.142	   1.039
   1979	  24.	  94.958	  66.000	   1.557	   0.902	   0.959	   0.956
   1980	  24.	  94.958	  67.000	   1.403	   0.839	   0.884	   0.875
   1981	  24.	  94.958	  68.000	   1.589	   0.951	   1.064	   0.997
   1982	  24.	  94.958	  69.000	   1.675	   1.032	   1.067	   1.058
   1983	  24.	  94.958	  70.000	   1.564	   0.963	   0.951	   0.991
   1984	  24.	  94.958	  71.000	   1.389	   0.871	   0.879	   0.892
   1985	  24.	  94.958	  72.000	   1.624	   1.026	   1.075	   1.023
   1986	  24.	  94.958	  73.000	   1.711	   1.088	   1.074	   1.082
   1987	  24.	  94.958	  74.000	   1.447	   0.937	   0.891	   0.947
   1988	  24.	  94.958	  75.000	   1.500	   1.061	   1.059	   1.052
   1989	  24.	  94.958	  76.000	   1.542	   1.036	   1.007	   1.037
   1990	  24.	  94.958	  77.000	   1.979	   1.287	   1.207	   1.259
   1991	  24.	  94.958	  78.000	   1.186	   0.870	   0.770	   0.919
   1992	  24.	  94.958	  79.000	   1.369	   0.925	   0.947	   0.947
   1993	  24.	  94.958	  80.000	   1.577	   1.186	   1.235	   1.215
   1994	  24.	  94.958	  81.000	   1.432	   1.096	   1.027	   1.148
   1995	  24.	  94.958	  82.000	   1.081	   0.877	   0.833	   0.949
   1996	  23.	  94.478	  81.957	   1.189	   0.885	   0.917	   0.918
   1997	  23.	  94.478	  82.957	   1.104	   0.852	   0.931	   0.888
   1998	  23.	  94.478	  83.957	   1.212	   0.894	   1.008	   0.942
   1999	  23.	  94.478	  84.957	   1.244	   0.915	   0.999	   0.960
   2000	  23.	  94.478	  85.957	   1.176	   1.038	   1.075	   1.056
   2001	  23.	  94.478	  86.957	   1.138	   1.051	   1.014	   1.049
   2002	  23.	  94.478	  87.957	   1.249	   0.999	   1.017	   1.062
   2003	  23.	  94.478	  88.957	   1.069	   0.886	   0.883	   0.932
   2004	  23.	  94.478	  89.957	   1.069	   0.925	   0.989	   0.969
   2005	  22.	  93.773	  90.045	   1.138	   0.892	   0.976	   0.958
   2006	  22.	  93.773	  91.045	   1.157	   0.981	   1.026	   1.007
   2007	  20.	  94.050	  92.050	   1.266	   0.963	   1.015	   1.022
   2008	  19.	  94.632	  93.526	   1.039	   0.956	   0.945	   0.967
   2009	  14.	  96.143	  95.643	   1.070	   1.011	   0.988	   0.982
   2010	   2.	  78.500	  76.000	   0.646	   0.919	   0.812	   0.811
   2011	   1.	  86.000	  82.000	   0.860	   1.103	   1.067	   0.967
   2012	   1.	  86.000	  83.000	   0.753	   1.044	   1.002	   0.964
   2013	   1.	  86.000	  84.000	   0.643	   0.986	   0.944	   0.928
   2014	   1.	  86.000	  85.000	   0.543	   0.934	   0.943	   0.907
   2015	   1.	  86.000	  86.000	   0.386	   0.849	   0.900	   0.849
