"Climate_data","variable","month","ANPP_response"
"CRU_SCBI_1901_2016","cld","curr.apr",-0.0118780262006918
"CRU_SCBI_1901_2016","cld","curr.aug",0.0573036302444825
"CRU_SCBI_1901_2016","cld","curr.feb",0.0654441490992403
"CRU_SCBI_1901_2016","cld","curr.jan",-0.00328676982722506
"CRU_SCBI_1901_2016","cld","curr.jul",0.0745212934067544
"CRU_SCBI_1901_2016","cld","curr.jun",0.0679592439265819
"CRU_SCBI_1901_2016","cld","curr.mar",0.0577864182169514
"CRU_SCBI_1901_2016","cld","curr.may",0.0885393379937966
"CRU_SCBI_1901_2016","cld","prev.apr",-0.0191650964567314
"CRU_SCBI_1901_2016","cld","prev.aug",0.0324542501997926
"CRU_SCBI_1901_2016","cld","prev.dec",0.048260945784195
"CRU_SCBI_1901_2016","cld","prev.jul",-0.0489018796271659
"CRU_SCBI_1901_2016","cld","prev.jun",-0.0646287267562632
"CRU_SCBI_1901_2016","cld","prev.may",-0.0612291607989824
"CRU_SCBI_1901_2016","cld","prev.nov",0.0160194784220238
"CRU_SCBI_1901_2016","cld","prev.oct",0.0463752717005528
"CRU_SCBI_1901_2016","cld","prev.sep",-0.0160611278962736
"CRU_SCBI_1901_2016","dtr","curr.apr",0.0257591019370973
"CRU_SCBI_1901_2016","dtr","curr.aug",-0.0504100479018497
"CRU_SCBI_1901_2016","dtr","curr.feb",-0.0543204643866707
"CRU_SCBI_1901_2016","dtr","curr.jan",0.00957165666501023
"CRU_SCBI_1901_2016","dtr","curr.jul",-0.0646954017583048
"CRU_SCBI_1901_2016","dtr","curr.jun",-0.0525575089895904
"CRU_SCBI_1901_2016","dtr","curr.mar",-0.0528163317950426
"CRU_SCBI_1901_2016","dtr","curr.may",-0.0636497676164838
"CRU_SCBI_1901_2016","dtr","prev.apr",0.0129003458932469
"CRU_SCBI_1901_2016","dtr","prev.aug",-0.00779729362251347
"CRU_SCBI_1901_2016","dtr","prev.dec",-0.0678780853336941
"CRU_SCBI_1901_2016","dtr","prev.jul",0.0412267814552401
"CRU_SCBI_1901_2016","dtr","prev.jun",0.0674501088970971
"CRU_SCBI_1901_2016","dtr","prev.may",0.0386242575272287
"CRU_SCBI_1901_2016","dtr","prev.nov",-0.0225844129590924
"CRU_SCBI_1901_2016","dtr","prev.oct",-0.0574335617962795
"CRU_SCBI_1901_2016","dtr","prev.sep",0.00894059899624666
"CRU_SCBI_1901_2016","frs","curr.apr",-0.0171023536484161
"CRU_SCBI_1901_2016","frs","curr.feb",0.0157255029498063
"CRU_SCBI_1901_2016","frs","curr.jan",0.00586895594783232
"CRU_SCBI_1901_2016","frs","curr.mar",-0.00408180906797927
"CRU_SCBI_1901_2016","frs","curr.may",-0.00857222544147108
"CRU_SCBI_1901_2016","frs","prev.dec",-0.0409968840809568
"CRU_SCBI_1901_2016","frs","prev.nov",-0.00727489370700826
"CRU_SCBI_1901_2016","frs","prev.oct",-0.0406998783057239
"CRU_SCBI_1901_2016","pet","curr.apr",0.0363474174691489
"CRU_SCBI_1901_2016","pet","curr.aug",-0.0702595630563462
"CRU_SCBI_1901_2016","pet","curr.feb",-0.055349975631137
"CRU_SCBI_1901_2016","pet","curr.jan",0.0228619764064441
"CRU_SCBI_1901_2016","pet","curr.jul",-0.0627931118049423
"CRU_SCBI_1901_2016","pet","curr.jun",-0.0754386842032567
"CRU_SCBI_1901_2016","pet","curr.mar",-0.0282731050408534
"CRU_SCBI_1901_2016","pet","curr.may",-0.0749472030796711
"CRU_SCBI_1901_2016","pet","prev.apr",-0.00909338169217613
"CRU_SCBI_1901_2016","pet","prev.aug",-0.0029735486262771
"CRU_SCBI_1901_2016","pet","prev.dec",0.0149981625391687
"CRU_SCBI_1901_2016","pet","prev.jul",0.0472885542338409
"CRU_SCBI_1901_2016","pet","prev.jun",0.0612792686999687
"CRU_SCBI_1901_2016","pet","prev.may",0.0563846258216416
"CRU_SCBI_1901_2016","pet","prev.nov",0.00176202939836186
"CRU_SCBI_1901_2016","pet","prev.oct",-0.018334221914501
"CRU_SCBI_1901_2016","pet","prev.sep",0.0204451455699625
"CRU_SCBI_1901_2016","pet_sum","curr.apr",0.0359305891258095
"CRU_SCBI_1901_2016","pet_sum","curr.aug",-0.0703082767281506
"CRU_SCBI_1901_2016","pet_sum","curr.feb",-0.0533256822246065
"CRU_SCBI_1901_2016","pet_sum","curr.jan",0.0235979404070774
"CRU_SCBI_1901_2016","pet_sum","curr.jul",-0.0634025380067752
"CRU_SCBI_1901_2016","pet_sum","curr.jun",-0.0754548216974138
"CRU_SCBI_1901_2016","pet_sum","curr.mar",-0.0300628099339624
"CRU_SCBI_1901_2016","pet_sum","curr.may",-0.0746867190011845
"CRU_SCBI_1901_2016","pet_sum","prev.apr",-0.00749807454329616
"CRU_SCBI_1901_2016","pet_sum","prev.aug",-0.00456773745241509
"CRU_SCBI_1901_2016","pet_sum","prev.dec",0.0161644654892151
"CRU_SCBI_1901_2016","pet_sum","prev.jul",0.0472525394989223
"CRU_SCBI_1901_2016","pet_sum","prev.jun",0.0614761761562287
"CRU_SCBI_1901_2016","pet_sum","prev.may",0.0555958574428934
"CRU_SCBI_1901_2016","pet_sum","prev.nov",0.00276917498876879
"CRU_SCBI_1901_2016","pet_sum","prev.oct",-0.0187276904861762
"CRU_SCBI_1901_2016","pet_sum","prev.sep",0.020810723263123
"CRU_SCBI_1901_2016","PETminusPRE","curr.apr",0.0185140028662279
"CRU_SCBI_1901_2016","PETminusPRE","curr.aug",-0.0227413647287412
"CRU_SCBI_1901_2016","PETminusPRE","curr.feb",-0.074661861423543
"CRU_SCBI_1901_2016","PETminusPRE","curr.jan",0.0151113014138244
"CRU_SCBI_1901_2016","PETminusPRE","curr.jul",-0.0373629004073096
