"climate.data","start.year","end.year","variable","Jan.mean","Jan.sd","Feb.mean","Feb.sd","Mar.mean","Mar.sd","Apr.mean","Apr.sd","May.mean","May.sd","Jun.mean","Jun.sd","Jul.mean","Jul.sd","Aug.mean","Aug.sd","Sep.mean","Sep.sd","Oct.mean","Oct.sd","Nov.mean","Nov.sd","Dec.mean","Dec.sd","Annual.mean","Annual.sd"
"CRU_SCBI_1901_2016",1901,2009,"cld",68.9669738211009,2.91760455712065,68.9284420185321,3.53102899806534,67.7302764756881,4.45149787586299,65.777982833945,3.46095581208223,64.9247714407339,5.02201021278694,61.7082579384404,4.71556046204097,62.1211018352294,5.93912148915854,61.21743183,5.63993443190994,58.2761477911009,6.1362146955056,56.2770651030275,6.92406749410722,66.708257763211,5.546856519111,70.2972491204587,4.00153810126997,64.411163164289,2.27450661668563
"CRU_SCBI_1901_2016",1901,2009,"dtr",11.7284405814128,0.896298120358392,12.6330276885229,1.13676402871961,13.7972478859633,1.1468523128371,14.7981653990826,1.15997942813065,14.6321103584404,0.957995719032943,14.4715598561468,1.03217606319052,13.9165139584404,1.11243093610122,14.0541286983486,1.07069834106176,14.2761469842202,1.3726764719733,14.956880997156,1.56591991381985,13.1825689694404,1.40335865214669,11.4119267937982,1.02394707823718,13.6548931809144,0.553274504350344
"CRU_SCBI_1901_2016",1901,2009,"frs",25.6265133936697,3.05207308482263,23.0928435720183,2.17456425893096,17.8231190586972,4.43164982552091,5.57256866034862,2.46249241938962,0.170183481119266,0.390756570532422,0,0,0,0,0,0,0.0016513760733945,0.0172408723677197,3.73926596041284,2.65662782036241,14.2384399202477,4.10662758080802,24.1026601354128,2.96958547031825,9.5306037965,0.855967489511107
"CRU_SCBI_1901_2016",1901,2009,"pet",1.28073397461468,0.248877876655773,1.58073397422018,0.260866459435724,2.41467894104587,0.40042239130589,3.49174317949541,0.375432713954143,3.92477069641284,0.382282631440511,4.43669732777982,0.352152265236228,4.37981659117431,0.36407669571648,3.82110097424771,0.32405804355418,3.17155968801835,0.331408806116502,2.39633031278899,0.279194152072167,1.64587158802752,0.231953103339839,1.12752296198165,0.218526869749034,2.80596335081728,0.136196555353896
"CRU_SCBI_1901_2016",1901,2009,"pet_sum",39.702753213055,7.71521417632896,44.6422026622294,7.35167277832561,74.855047172422,12.4130941304826,104.752295384862,11.2629814186243,121.667891588798,11.8507615746559,133.100919833394,10.5645679570868,135.774314326404,11.2863775672109,118.454130201679,10.0457993501796,95.1467906405505,9.94226418349505,74.2862396964587,8.65501871423717,49.3761476408257,6.95859310019516,34.9532118214312,6.77433296222005,1026.71194418211,49.7063980668759
"CRU_SCBI_1901_2016",1901,2009,"pre",70.9284415504679,33.231712545884,60.4201847720734,30.003410743234,80.0761482862936,34.2876588369839,80.5027539874312,35.509236767027,96.2853224369725,42.1268940047601,104.206423809725,43.5804059111085,104.338534352752,37.4217335671985,96.5412861588991,43.8654794956447,87.9908270553211,55.0290091425301,77.7440382488532,52.0231127567333,69.2587166285321,40.1973201019566,69.578900541,31.332164076339,997.871577828321,151.838430764732
"CRU_SCBI_1901_2016",1901,2009,"tmn",-4.82752301815596,2.52970768158725,-4.36972485001835,2.17572914796397,-0.0587155945321101,1.85438478193778,4.94587162656881,1.22637167168364,10.1587157943761,1.36383255088748,14.7587158037615,1.10136377318026,17.2733948980734,0.932603232723669,16.2449544143119,1.07311307009751,12.7091744967064,1.4345305609015,6.20091752169725,1.6981741758811,1.21192662258716,1.66264655095654,-3.42110097802752,2.17545543696403,5.90221722811239,0.661961266392614
"CRU_SCBI_1901_2016",1901,2009,"tmp",1.06146788924771,2.60213263807441,1.9743119459633,2.32651402760475,6.84311937683486,2.09983986070855,12.3192662311376,1.4235763986004,17.4513765982569,1.424170767303,21.9678903440367,1.12504155184739,24.2055049497248,0.954020279137764,23.2477067880734,1.00227494807676,19.8229361354128,1.37750667591481,13.6522937819266,1.46765094586346,7.78807353526606,1.56977975206141,2.30733949427523,2.21178274055157,12.7201072558463,0.620850662704765
"CRU_SCBI_1901_2016",1901,2009,"tmx",6.95045884605505,2.74986953252362,8.31834875099083,2.59433732315915,13.7660552768532,2.47196213643879,19.7440370493578,1.79502560434898,24.7908260785321,1.6239265376362,29.230275616422,1.36229017905489,31.1899088400917,1.24981084019739,30.2990830433028,1.19338432871262,26.9853214634862,1.63428689180316,21.1577985730275,1.62368432764936,14.4000002126606,1.78351511128075,8.03761483641284,2.36560190691954,19.5724773822661,0.695139962891263
"CRU_SCBI_1901_2016",1901,2009,"vap",4.2935780516422,0.81026694754891,4.55504596780734,0.772740013808915,6.19908267205505,0.738679425898456,8.58348640817431,0.805595466653893,13.6614680589908,1.26387911598877,18.8981655350459,1.30120897343274,22.4357801651376,1.37008523506264,22.1146792302752,1.29956014057778,17.3174316144954,1.29033764775465,11.0541286635321,1.19338709394147,7.32844046493578,0.8379971794968,5.11926616444037,0.785101719646644,11.796712749711,0.458268817968365
"CRU_SCBI_1901_2016",1901,2009,"wet",12.8560547914771,2.7076642932047,11.0603667093211,2.58738596377263,12.0304584241651,2.44628748690998,11.7365135137982,2.37886224304876,11.8776144189358,2.44022722258703,11.4888988196605,2.24355795809105,11.2454125773303,1.94194984488348,10.5326603445413,2.26151517690244,8.84119244672477,2.47969626418597,8.06311908731193,2.58144645054999,9.65055023409174,2.67445830378429,12.1963299652294,2.75366505440719,131.579171332587,9.33375935773178
"CRU_SCBI_1901_2016",1901,2009,"PETminusPRE",-31.2256883374128,35.343236560657,-15.777982109844,32.5552003291635,-5.22110111387156,39.6697369534286,24.2495413974312,42.901869470188,25.3825691518257,49.5315993999829,28.8944960236697,50.0069836296161,31.4357799736514,44.5106524421921,21.9128440427798,49.3645785396787,7.15596358522936,61.1344206658883,-3.4577985523945,56.4463151122182,-19.8825689877064,42.9178632784683,-34.6256887195688,32.5684056559391,258.178903389174,105.596830498843
"CRU_SCBI_1901_2016",1940,2009,"cld",69.200001635,2.88434001995263,69.2714300968571,3.74669491282793,67.7828583858571,4.21776679576217,65.6185724528571,3.44279513557882,65.3628579825714,4.43036888477921,62.2414296295714,4.20739540593134,63.4428580697143,5.01899518383321,61.8971435548571,4.79489362129606,59.0542867401429,5.62452443731832,57.6228579937143,5.26619430311731,67.4914295201429,5.1116446796769,69.8942872732857,4.00510139282038,64.906667777881,2.35179624619022
