"Species","Climate_data","variable","month","ANPP_response"
"caco","CRU_SCBI_1901_2016","pet_sum","curr.jan",-0.000707092538474938
"caco","CRU_SCBI_1901_2016","pet_sum","curr.feb",-0.000562564982069278
"caco","CRU_SCBI_1901_2016","pet_sum","curr.mar",-0.00227338293956945
"caco","CRU_SCBI_1901_2016","pet_sum","curr.apr",0.000598035094448369
"caco","CRU_SCBI_1901_2016","pet_sum","curr.may",-0.000614036174765211
"caco","CRU_SCBI_1901_2016","pet_sum","curr.jun",-0.00121111811334988
"caco","CRU_SCBI_1901_2016","pet_sum","curr.jul",-0.00117270389117503
"caco","CRU_SCBI_1901_2016","pet_sum","curr.aug",-0.00191414750858237
"caco","CRU_SCBI_1901_2016","pre","prev.apr",-0.000493088715005845
"caco","CRU_SCBI_1901_2016","pre","prev.may",0.000966820198049223
"caco","CRU_SCBI_1901_2016","pre","prev.jun",0.000943079858120522
"caco","CRU_SCBI_1901_2016","pre","prev.jul",0.00202146085864279
"caco","CRU_SCBI_1901_2016","pre","prev.aug",0.000128597390457577
"caco","CRU_SCBI_1901_2016","pre","prev.sep",0.00271050840527357
"caco","CRU_SCBI_1901_2016","pre","prev.oct",-0.00255052132265071
"caco","CRU_SCBI_1901_2016","pre","prev.nov",0.000537889137456352
"caco","CRU_SCBI_1901_2016","pre","prev.dec",-0.000865810901161911
"caco","CRU_SCBI_1901_2016","pre","curr.jan",-0.000587970222861132
"caco","CRU_SCBI_1901_2016","pre","curr.feb",0.00115294050970164
"caco","CRU_SCBI_1901_2016","pre","curr.mar",0.00302293246068516
"caco","CRU_SCBI_1901_2016","pre","curr.apr",-0.00188895160985857
"caco","CRU_SCBI_1901_2016","pre","curr.may",0.000828614589229275
"caco","CRU_SCBI_1901_2016","pre","curr.jun",-8.56619120844088e-05
"caco","CRU_SCBI_1901_2016","pre","curr.jul",0.000824380340644821
"caco","CRU_SCBI_1901_2016","pre","curr.aug",0.000812351130339121
"caco","CRU_SCBI_1901_2016","tmn","prev.apr",-0.00139622495960843
"caco","CRU_SCBI_1901_2016","tmn","prev.may",-0.00157418722437098
"caco","CRU_SCBI_1901_2016","tmn","prev.jun",-0.000495648891188003
"caco","CRU_SCBI_1901_2016","tmn","prev.jul",-0.00200950993769624
"caco","CRU_SCBI_1901_2016","tmn","prev.aug",-0.00260227676796442
"caco","CRU_SCBI_1901_2016","tmn","prev.sep",-0.00291642872341821
"caco","CRU_SCBI_1901_2016","tmn","prev.oct",-0.00206436995264441
"caco","CRU_SCBI_1901_2016","tmn","prev.nov",-0.000662633589321757
"caco","CRU_SCBI_1901_2016","tmn","prev.dec",-0.00178067484332949
"caco","CRU_SCBI_1901_2016","tmn","curr.jan",0.000484409884392474
"caco","CRU_SCBI_1901_2016","tmn","curr.feb",0.00117564201561307
"caco","CRU_SCBI_1901_2016","tmn","curr.mar",-0.000487274958868245
"caco","CRU_SCBI_1901_2016","tmn","curr.apr",-0.00236978379508433
"caco","CRU_SCBI_1901_2016","tmn","curr.may",-0.000375490626271815
"caco","CRU_SCBI_1901_2016","tmn","curr.jun",-0.00155969841368205
"caco","CRU_SCBI_1901_2016","tmn","curr.jul",-0.00239512967068809
"caco","CRU_SCBI_1901_2016","tmn","curr.aug",-0.00106996541068105
"caco","CRU_SCBI_1901_2016","tmp","prev.apr",-0.0012691920240332
"caco","CRU_SCBI_1901_2016","tmp","prev.may",-0.00163480073864339
"caco","CRU_SCBI_1901_2016","tmp","prev.jun",-0.00158631680375717
"caco","CRU_SCBI_1901_2016","tmp","prev.jul",-0.00287816256641781
"caco","CRU_SCBI_1901_2016","tmp","prev.aug",-0.00289098207182811
"caco","CRU_SCBI_1901_2016","tmp","prev.sep",-0.0039646263542399
"caco","CRU_SCBI_1901_2016","tmp","prev.oct",-0.00206458446772798
"caco","CRU_SCBI_1901_2016","tmp","prev.nov",-0.00160183130506099
"caco","CRU_SCBI_1901_2016","tmp","prev.dec",-0.00208843173394369
"caco","CRU_SCBI_1901_2016","tmp","curr.jan",0.000480626893151655
"caco","CRU_SCBI_1901_2016","tmp","curr.feb",0.000473528436265219
"caco","CRU_SCBI_1901_2016","tmp","curr.mar",-0.00081481782207116
"caco","CRU_SCBI_1901_2016","tmp","curr.apr",-0.00090169913184469
"caco","CRU_SCBI_1901_2016","tmp","curr.may",-0.000579981007136337
"caco","CRU_SCBI_1901_2016","tmp","curr.jun",-0.00147344481098943
"caco","CRU_SCBI_1901_2016","tmp","curr.jul",-0.00172943188184468
"caco","CRU_SCBI_1901_2016","tmp","curr.aug",-0.00149979560520167
"caco","CRU_SCBI_1901_2016","tmx","prev.apr",-0.00115858863810351
"caco","CRU_SCBI_1901_2016","tmx","prev.may",-0.00177980789841532
"caco","CRU_SCBI_1901_2016","tmx","prev.jun",-0.00227593098935571
"caco","CRU_SCBI_1901_2016","tmx","prev.jul",-0.00296940258860456
"caco","CRU_SCBI_1901_2016","tmx","prev.aug",-0.00292191097022402
"caco","CRU_SCBI_1901_2016","tmx","prev.sep",-0.00406375835114385
"caco","CRU_SCBI_1901_2016","tmx","prev.oct",-0.00173226454929181
"caco","CRU_SCBI_1901_2016","tmx","prev.nov",-0.00213352602503462
"caco","CRU_SCBI_1901_2016","tmx","prev.dec",-0.00221137433488777
"caco","CRU_SCBI_1901_2016","tmx","curr.jan",0.000494323528244359
"caco","CRU_SCBI_1901_2016","tmx","curr.feb",-4.62047235157172e-05
"caco","CRU_SCBI_1901_2016","tmx","curr.mar",-0.00115751186453616
"caco","CRU_SCBI_1901_2016","tmx","curr.apr",5.70757596948489e-05
"caco","CRU_SCBI_1901_2016","tmx","curr.may",-0.000647342083347071
"caco","CRU_SCBI_1901_2016","tmx","curr.jun",-0.000958281507730828
"caco","CRU_SCBI_1901_2016","tmx","curr.jul",-0.00113833951303737
"caco","CRU_SCBI_1901_2016","tmx","curr.aug",-0.00158331043180584
"caco","CRU_SCBI_1901_2016","vap","prev.apr",0.00028108647727312
"caco","CRU_SCBI_1901_2016","vap","prev.may",-0.00045816135378933
"caco","CRU_SCBI_1901_2016","vap","prev.jun",0.000455491608821131
"caco","CRU_SCBI_1901_2016","vap","prev.jul",-0.00106745938490874
"caco","CRU_SCBI_1901_2016","vap","prev.aug",-0.000214011952974123
"caco","CRU_SCBI_1901_2016","vap","prev.sep",0.000797658897158576
"caco","CRU_SCBI_1901_2016","vap","prev.oct",-0.00116849030097163
"caco","CRU_SCBI_1901_2016","vap","prev.nov",-0.00029282657188729
"caco","CRU_SCBI_1901_2016","vap","prev.dec",-0.00109620469617899
"caco","CRU_SCBI_1901_2016","vap","curr.jan",0.00102390646559741
"caco","CRU_SCBI_1901_2016","vap","curr.feb",0.000948796670690581
"caco","CRU_SCBI_1901_2016","vap","curr.mar",0.00163046619383251
"caco","CRU_SCBI_1901_2016","vap","curr.apr",-0.0014439740803883
"caco","CRU_SCBI_1901_2016","vap","curr.may",-0.000552676739570424
"caco","CRU_SCBI_1901_2016","vap","curr.jun",0.000407233567843862
"caco","CRU_SCBI_1901_2016","vap","curr.jul",-0.000405646803278752
"caco","CRU_SCBI_1901_2016","vap","curr.aug",0.00140834280194771
"caco","CRU_SCBI_1901_2016","wet","prev.apr",-0.000977637976913446
"caco","CRU_SCBI_1901_2016","wet","prev.may",0.000849217117183595
"caco","CRU_SCBI_1901_2016","wet","prev.jun",0.00110321018026978
"caco","CRU_SCBI_1901_2016","wet","prev.jul",0.00173242039629856
"caco","CRU_SCBI_1901_2016","wet","prev.aug",0.00065384797745938
"caco","CRU_SCBI_1901_2016","wet","prev.sep",0.00283492529217522
"caco","CRU_SCBI_1901_2016","wet","prev.oct",-0.0024853792371057
"caco","CRU_SCBI_1901_2016","wet","prev.nov",0.000636922082047752
"caco","CRU_SCBI_1901_2016","wet","prev.dec",-0.000863468413996801
"caco","CRU_SCBI_1901_2016","wet","curr.jan",-0.000481592178040606
"caco","CRU_SCBI_1901_2016","wet","curr.feb",0.00146942263059868
"caco","CRU_SCBI_1901_2016","wet","curr.mar",0.00269069086340311
"caco","CRU_SCBI_1901_2016","wet","curr.apr",-0.0015677266510971
"caco","CRU_SCBI_1901_2016","wet","curr.may",0.00166477475095821
"caco","CRU_SCBI_1901_2016","wet","curr.jun",0.000473660617904791
"caco","CRU_SCBI_1901_2016","wet","curr.jul",0.000594304053569226
"caco","CRU_SCBI_1901_2016","wet","curr.aug",0.00142418198547791
"caco","CRU_SCBI_1901_2016","PETminusPRE","prev.apr",0.0001733138084597
"caco","CRU_SCBI_1901_2016","PETminusPRE","prev.may",-0.00122398324608724
"caco","CRU_SCBI_1901_2016","PETminusPRE","prev.jun",-0.00116027986743602
"caco","CRU_SCBI_1901_2016","PETminusPRE","prev.jul",-0.00234984495844178
"caco","CRU_SCBI_1901_2016","PETminusPRE","prev.aug",-0.000806378186899527
"caco","CRU_SCBI_1901_2016","PETminusPRE","prev.sep",-0.00303903336635986
"caco","CRU_SCBI_1901_2016","PETminusPRE","prev.oct",0.00232988649007061
"caco","CRU_SCBI_1901_2016","PETminusPRE","prev.nov",-0.000724465178924813
"caco","CRU_SCBI_1901_2016","PETminusPRE","prev.dec",0.000435583291456172
"caco","CRU_SCBI_1901_2016","PETminusPRE","curr.jan",0.000444502818317035
"caco","CRU_SCBI_1901_2016","PETminusPRE","curr.feb",-0.00109801308251927
"caco","CRU_SCBI_1901_2016","PETminusPRE","curr.mar",-0.00304485602365761
"caco","CRU_SCBI_1901_2016","PETminusPRE","curr.apr",0.00186836330985437
"caco","CRU_SCBI_1901_2016","PETminusPRE","curr.may",-0.000826319755066151
"caco","CRU_SCBI_1901_2016","PETminusPRE","curr.jun",-6.38552671346111e-05
"caco","CRU_SCBI_1901_2016","PETminusPRE","curr.jul",-0.00105456039070911
"caco","CRU_SCBI_1901_2016","PETminusPRE","curr.aug",-0.00119539944578556
"cagl","CRU_SCBI_1901_2016","cld","prev.apr",0.00392813223985199
"cagl","CRU_SCBI_1901_2016","cld","prev.may",-0.00277445271080216
"cagl","CRU_SCBI_1901_2016","cld","prev.jun",0.00247132043543755
"cagl","CRU_SCBI_1901_2016","cld","prev.jul",0.00167126416361936
"cagl","CRU_SCBI_1901_2016","cld","prev.aug",0.00370032350050713
"cagl","CRU_SCBI_1901_2016","cld","prev.sep",0.000586840047606257
"cagl","CRU_SCBI_1901_2016","cld","prev.oct",-0.00100291207978302
"cagl","CRU_SCBI_1901_2016","cld","prev.nov",0.00332691988152635
"cagl","CRU_SCBI_1901_2016","cld","prev.dec",-0.00146348067314159
"cagl","CRU_SCBI_1901_2016","cld","curr.jan",-0.00108072832536624
"cagl","CRU_SCBI_1901_2016","cld","curr.feb",0.00148390053543175
"cagl","CRU_SCBI_1901_2016","cld","curr.mar",0.00440126856156182
"cagl","CRU_SCBI_1901_2016","cld","curr.apr",-0.00382878412557176
"cagl","CRU_SCBI_1901_2016","cld","curr.may",0.00186124411525306
"cagl","CRU_SCBI_1901_2016","cld","curr.jun",0.00502649691108746
"cagl","CRU_SCBI_1901_2016","cld","curr.jul",0.00092724402799986
"cagl","CRU_SCBI_1901_2016","cld","curr.aug",0.0017334839641433
"cagl","CRU_SCBI_1901_2016","dtr","prev.apr",-0.00154850688702445
"cagl","CRU_SCBI_1901_2016","dtr","prev.may",-0.000407939515212813
"cagl","CRU_SCBI_1901_2016","dtr","prev.jun",-0.00290009462284287
"cagl","CRU_SCBI_1901_2016","dtr","prev.jul",-0.00594420761841756
"cagl","CRU_SCBI_1901_2016","dtr","prev.aug",-0.00205273850099508
"cagl","CRU_SCBI_1901_2016","dtr","prev.sep",-0.00381160497166387
"cagl","CRU_SCBI_1901_2016","dtr","prev.oct",-0.00145559232664022
"cagl","CRU_SCBI_1901_2016","dtr","prev.nov",-0.00416821173213268
"cagl","CRU_SCBI_1901_2016","dtr","prev.dec",0.00155327224412616
"cagl","CRU_SCBI_1901_2016","dtr","curr.jan",-0.000888832890207691
"cagl","CRU_SCBI_1901_2016","dtr","curr.feb",-0.00041329989281233
"cagl","CRU_SCBI_1901_2016","dtr","curr.mar",-0.000154728406349502
"cagl","CRU_SCBI_1901_2016","dtr","curr.apr",0.00373872281122116
"cagl","CRU_SCBI_1901_2016","dtr","curr.may",-0.00310636763408656
"cagl","CRU_SCBI_1901_2016","dtr","curr.jun",0.00053768754304713
"cagl","CRU_SCBI_1901_2016","dtr","curr.jul",7.9867680703824e-05
"cagl","CRU_SCBI_1901_2016","dtr","curr.aug",-0.00361073472168948
"cagl","CRU_SCBI_1901_2016","frs","prev.oct",-0.000853680481938332
"cagl","CRU_SCBI_1901_2016","frs","prev.nov",0.000386517555268223
"cagl","CRU_SCBI_1901_2016","frs","prev.dec",0.00521387198235053
"cagl","CRU_SCBI_1901_2016","frs","curr.jan",-0.00119693067448941
"cagl","CRU_SCBI_1901_2016","frs","curr.feb",0.00379758712358187
"cagl","CRU_SCBI_1901_2016","frs","curr.mar",0.00149275333119017
"cagl","CRU_SCBI_1901_2016","frs","curr.apr",-0.00410161032032394
"cagl","CRU_SCBI_1901_2016","frs","curr.may",-0.00285218659124917
"cagl","CRU_SCBI_1901_2016","pet","prev.apr",-0.00110871749174705
"cagl","CRU_SCBI_1901_2016","pet","prev.may",0.00266877765032213
"cagl","CRU_SCBI_1901_2016","pet","prev.jun",-0.00185078946662195
"cagl","CRU_SCBI_1901_2016","pet","prev.jul",-0.00309023316095683
"cagl","CRU_SCBI_1901_2016","pet","prev.aug",-0.000244157068868461
"cagl","CRU_SCBI_1901_2016","pet","prev.sep",-0.000762367219735632
"cagl","CRU_SCBI_1901_2016","pet","prev.oct",0.00117055262669066
"cagl","CRU_SCBI_1901_2016","pet","prev.nov",-0.00206435870048559
"cagl","CRU_SCBI_1901_2016","pet","prev.dec",0.000849761316018258
"cagl","CRU_SCBI_1901_2016","pet","curr.jan",0.00412109740935955
"cagl","CRU_SCBI_1901_2016","pet","curr.feb",-0.00114629876723554
"cagl","CRU_SCBI_1901_2016","pet","curr.mar",-0.00145533923919712
"cagl","CRU_SCBI_1901_2016","pet","curr.apr",0.00595478817298689
"cagl","CRU_SCBI_1901_2016","pet","curr.may",-0.000487805892678869
"cagl","CRU_SCBI_1901_2016","pet","curr.jun",-0.00128062409111615
"cagl","CRU_SCBI_1901_2016","pet","curr.jul",-0.0008074522114144
"cagl","CRU_SCBI_1901_2016","pet","curr.aug",-0.00263420344683329
"cagl","CRU_SCBI_1901_2016","pet_sum","prev.apr",-0.00132780292989701
"cagl","CRU_SCBI_1901_2016","pet_sum","prev.may",0.00255246584123417
"cagl","CRU_SCBI_1901_2016","pet_sum","prev.jun",-0.00179385175790522
"cagl","CRU_SCBI_1901_2016","pet_sum","prev.jul",-0.00338193470128052
"cagl","CRU_SCBI_1901_2016","pet_sum","prev.aug",-0.000503178440443688
"cagl","CRU_SCBI_1901_2016","pet_sum","prev.sep",-0.000909384133168559
"cagl","CRU_SCBI_1901_2016","pet_sum","prev.oct",0.000747408545557562
"cagl","CRU_SCBI_1901_2016","pet_sum","prev.nov",-0.00205653561641661
"cagl","CRU_SCBI_1901_2016","pet_sum","prev.dec",0.00110014446003512
"cagl","CRU_SCBI_1901_2016","pet_sum","curr.jan",0.00411471315372061
"cagl","CRU_SCBI_1901_2016","pet_sum","curr.feb",-0.00125946855992529
"cagl","CRU_SCBI_1901_2016","pet_sum","curr.mar",-0.00156225402009032
"cagl","CRU_SCBI_1901_2016","pet_sum","curr.apr",0.00589935326996964
"cagl","CRU_SCBI_1901_2016","pet_sum","curr.may",-0.000714805401460711
"cagl","CRU_SCBI_1901_2016","pet_sum","curr.jun",-0.0014846604110702
"cagl","CRU_SCBI_1901_2016","pet_sum","curr.jul",-0.000748038739153328
"cagl","CRU_SCBI_1901_2016","pet_sum","curr.aug",-0.00243069535570382
"cagl","CRU_SCBI_1901_2016","pre","prev.apr",-0.00132129219097664
"cagl","CRU_SCBI_1901_2016","pre","prev.may",-0.000886383173773916
"cagl","CRU_SCBI_1901_2016","pre","prev.jun",0.00131953772904729
"cagl","CRU_SCBI_1901_2016","pre","prev.jul",0.000761287587952769
"cagl","CRU_SCBI_1901_2016","pre","prev.aug",-0.00368894803023571
"cagl","CRU_SCBI_1901_2016","pre","prev.sep",0.00037459765445276
"cagl","CRU_SCBI_1901_2016","pre","prev.oct",0.000692758633440163
"cagl","CRU_SCBI_1901_2016","pre","prev.nov",0.000327102344320415
"cagl","CRU_SCBI_1901_2016","pre","prev.dec",-0.00644657273854854
"cagl","CRU_SCBI_1901_2016","pre","curr.jan",-0.00049556962166851
"cagl","CRU_SCBI_1901_2016","pre","curr.feb",0.000162419930838445
"cagl","CRU_SCBI_1901_2016","pre","curr.mar",-0.00189890200219114
"cagl","CRU_SCBI_1901_2016","pre","curr.apr",-0.000219438240919897
"cagl","CRU_SCBI_1901_2016","pre","curr.may",0.00501526090001118
"cagl","CRU_SCBI_1901_2016","pre","curr.jun",-0.000335621485393831
"cagl","CRU_SCBI_1901_2016","pre","curr.jul",0.00110312928294889
"cagl","CRU_SCBI_1901_2016","pre","curr.aug",0.00376472926235535
"cagl","CRU_SCBI_1901_2016","tmn","prev.apr",0.00188881474794808
"cagl","CRU_SCBI_1901_2016","tmn","prev.may",0.00266769755693
"cagl","CRU_SCBI_1901_2016","tmn","prev.jun",0.00144282166723805
"cagl","CRU_SCBI_1901_2016","tmn","prev.jul",0.00253289855131775
"cagl","CRU_SCBI_1901_2016","tmn","prev.aug",0.00113553863319286
"cagl","CRU_SCBI_1901_2016","tmn","prev.sep",0.00375484642774822
"cagl","CRU_SCBI_1901_2016","tmn","prev.oct",0.00103338245519813
"cagl","CRU_SCBI_1901_2016","tmn","prev.nov",-0.00029871489276205
"cagl","CRU_SCBI_1901_2016","tmn","prev.dec",-0.00635403101114761
"cagl","CRU_SCBI_1901_2016","tmn","curr.jan",0.000709314372223963
"cagl","CRU_SCBI_1901_2016","tmn","curr.feb",-0.0038350186951408
"cagl","CRU_SCBI_1901_2016","tmn","curr.mar",-0.0017244900494704
"cagl","CRU_SCBI_1901_2016","tmn","curr.apr",0.00383535828724492
"cagl","CRU_SCBI_1901_2016","tmn","curr.may",-0.000670934834969147
"cagl","CRU_SCBI_1901_2016","tmn","curr.jun",-0.00155217675879649
"cagl","CRU_SCBI_1901_2016","tmn","curr.jul",0.000383372455480133
"cagl","CRU_SCBI_1901_2016","tmn","curr.aug",0.00144442754898655
"cagl","CRU_SCBI_1901_2016","tmp","prev.apr",0.000834570196717899
"cagl","CRU_SCBI_1901_2016","tmp","prev.may",0.00270904630995733
"cagl","CRU_SCBI_1901_2016","tmp","prev.jun",-7.63017371193941e-05
"cagl","CRU_SCBI_1901_2016","tmp","prev.jul",-0.00130294515710193
"cagl","CRU_SCBI_1901_2016","tmp","prev.aug",0.000264902922537558
"cagl","CRU_SCBI_1901_2016","tmp","prev.sep",0.00175725862453151
"cagl","CRU_SCBI_1901_2016","tmp","prev.oct",0.000739059505182257
"cagl","CRU_SCBI_1901_2016","tmp","prev.nov",-0.00209970718941928
"cagl","CRU_SCBI_1901_2016","tmp","prev.dec",-0.00568062069613698
"cagl","CRU_SCBI_1901_2016","tmp","curr.jan",0.000399189621668752
"cagl","CRU_SCBI_1901_2016","tmp","curr.feb",-0.00346278723313305
"cagl","CRU_SCBI_1901_2016","tmp","curr.mar",-0.00147538278351418
"cagl","CRU_SCBI_1901_2016","tmp","curr.apr",0.00508757470733563
"cagl","CRU_SCBI_1901_2016","tmp","curr.may",-0.00155261973126734
"cagl","CRU_SCBI_1901_2016","tmp","curr.jun",-0.00124864142501045
"cagl","CRU_SCBI_1901_2016","tmp","curr.jul",0.000343348321249437
"cagl","CRU_SCBI_1901_2016","tmp","curr.aug",-6.38540319439218e-06
"cagl","CRU_SCBI_1901_2016","tmx","prev.apr",9.66719700565832e-05
"cagl","CRU_SCBI_1901_2016","tmx","prev.may",0.00222129268607932
"cagl","CRU_SCBI_1901_2016","tmx","prev.jun",-0.00130368339972832
"cagl","CRU_SCBI_1901_2016","tmx","prev.jul",-0.0034720680519591
"cagl","CRU_SCBI_1901_2016","tmx","prev.aug",-0.000499478697482417
"cagl","CRU_SCBI_1901_2016","tmx","prev.sep",-0.000307572596436365
"cagl","CRU_SCBI_1901_2016","tmx","prev.oct",-0.000118763048058884
"cagl","CRU_SCBI_1901_2016","tmx","prev.nov",-0.00282398016990576
"cagl","CRU_SCBI_1901_2016","tmx","prev.dec",-0.00504709345076902
"cagl","CRU_SCBI_1901_2016","tmx","curr.jan",0.000144424371584587
"cagl","CRU_SCBI_1901_2016","tmx","curr.feb",-0.00303880617294103
"cagl","CRU_SCBI_1901_2016","tmx","curr.mar",-0.00112607179088943
"cagl","CRU_SCBI_1901_2016","tmx","curr.apr",0.00525164793953511
"cagl","CRU_SCBI_1901_2016","tmx","curr.may",-0.00202828389310405
"cagl","CRU_SCBI_1901_2016","tmx","curr.jun",-0.000588645674453797
"cagl","CRU_SCBI_1901_2016","tmx","curr.jul",0.000224929607870392
"cagl","CRU_SCBI_1901_2016","tmx","curr.aug",-0.00134285231252423
"cagl","CRU_SCBI_1901_2016","vap","prev.apr",0.0023555824643651
"cagl","CRU_SCBI_1901_2016","vap","prev.may",0.00143334582060653
"cagl","CRU_SCBI_1901_2016","vap","prev.jun",-0.000212209622035692
"cagl","CRU_SCBI_1901_2016","vap","prev.jul",0.000641176907816343
"cagl","CRU_SCBI_1901_2016","vap","prev.aug",-0.00086948519787565
"cagl","CRU_SCBI_1901_2016","vap","prev.sep",0.00321464783365526
"cagl","CRU_SCBI_1901_2016","vap","prev.oct",-6.20163178702421e-05
"cagl","CRU_SCBI_1901_2016","vap","prev.nov",-0.00167240023782102
"cagl","CRU_SCBI_1901_2016","vap","prev.dec",-0.00747326374616661
"cagl","CRU_SCBI_1901_2016","vap","curr.jan",-0.000950410045582203
"cagl","CRU_SCBI_1901_2016","vap","curr.feb",-0.00231100220618105
"cagl","CRU_SCBI_1901_2016","vap","curr.mar",-0.000566912003414508
"cagl","CRU_SCBI_1901_2016","vap","curr.apr",0.000864258227173897
"cagl","CRU_SCBI_1901_2016","vap","curr.may",-0.00268830880166511
"cagl","CRU_SCBI_1901_2016","vap","curr.jun",-0.00176133858146341
"cagl","CRU_SCBI_1901_2016","vap","curr.jul",0.00137501140086402
"cagl","CRU_SCBI_1901_2016","vap","curr.aug",0.00322622646080503
"cagl","CRU_SCBI_1901_2016","wet","prev.apr",5.558519324117e-05
"cagl","CRU_SCBI_1901_2016","wet","prev.may",-0.000916925207825894
