year	num	seg	age	raw	std	res	ars
   1954	   8.	  80.375	  18.375	   2.345	   0.997	   1.054	   1.018
   1955	   8.	  80.375	  19.375	   2.348	   0.962	   1.003	   0.995
   1956	   8.	  80.375	  20.375	   2.561	   1.104	   1.018	   1.021
   1957	   8.	  80.375	  21.375	   2.539	   1.096	   1.013	   1.022
   1958	   8.	  80.375	  22.375	   2.725	   1.157	   1.120	   1.144
   1959	   8.	  80.375	  23.375	   2.404	   1.183	   0.900	   0.953
   1960	   8.	  80.375	  24.375	   2.376	   1.148	   1.013	   1.020
   1961	   9.	  77.778	  22.667	   2.316	   1.059	   1.025	   1.027
   1962	   9.	  77.778	  23.667	   2.360	   0.919	   0.928	   0.941
   1963	   9.	  77.778	  24.667	   2.405	   0.983	   1.025	   1.010
   1964	   9.	  77.778	  25.667	   2.361	   0.987	   0.996	   0.992
   1965	   9.	  77.778	  26.667	   2.330	   0.904	   0.952	   0.951
   1966	   9.	  77.778	  27.667	   1.916	   0.765	   0.799	   0.796
   1967	   9.	  77.778	  28.667	   2.277	   0.891	   1.041	   0.954
   1968	   9.	  77.778	  29.667	   2.530	   1.001	   1.142	   1.097
   1969	   9.	  77.778	  30.667	   2.454	   0.932	   0.919	   0.946
   1970	   9.	  77.778	  31.667	   2.495	   0.976	   0.985	   0.981
   1971	   9.	  77.778	  32.667	   2.430	   0.994	   0.979	   0.964
   1972	   9.	  77.778	  33.667	   2.232	   0.875	   0.993	   0.978
   1973	   9.	  77.778	  34.667	   2.239	   0.946	   0.950	   0.937
   1974	   9.	  77.778	  35.667	   2.278	   0.809	   0.891	   0.869
   1975	   9.	  77.778	  36.667	   2.394	   0.942	   1.080	   1.023
   1976	   9.	  77.778	  37.667	   2.538	   1.027	   1.112	   1.107
   1977	   9.	  77.778	  38.667	   1.740	   0.744	   0.729	   0.787
   1978	   9.	  77.778	  39.667	   2.595	   1.035	   1.162	   1.102
   1979	   9.	  77.778	  40.667	   2.538	   1.084	   1.128	   1.138
   1980	   9.	  77.778	  41.667	   1.949	   0.841	   0.817	   0.884
   1981	   9.	  77.778	  42.667	   2.098	   0.933	   1.032	   1.011
   1982	   9.	  77.778	  43.667	   2.127	   1.027	   1.075	   1.065
   1983	   9.	  77.778	  44.667	   2.050	   0.944	   0.973	   0.999
   1984	   9.	  77.778	  45.667	   2.178	   1.012	   1.030	   1.043
   1985	   9.	  77.778	  46.667	   2.141	   0.878	   0.804	   0.829
   1986	   9.	  77.778	  47.667	   2.397	   1.048	   1.185	   1.138
   1987	   9.	  77.778	  48.667	   2.504	   0.966	   1.026	   1.047
   1988	   9.	  77.778	  49.667	   2.544	   1.013	   0.915	   0.953
   1989	   9.	  77.778	  50.667	   2.410	   0.973	   0.924	   0.916
   1990	   9.	  77.778	  51.667	   2.580	   1.072	   1.119	   1.087
   1991	   9.	  77.778	  52.667	   1.953	   0.787	   0.845	   0.867
   1992	   9.	  77.778	  53.667	   2.410	   0.966	   1.025	   0.989
   1993	   9.	  77.778	  54.667	   2.183	   0.920	   1.013	   0.988
   1994	   9.	  77.778	  55.667	   2.494	   0.969	   0.966	   0.961
   1995	   9.	  77.778	  56.667	   2.457	   1.009	   1.023	   1.009
   1996	   9.	  77.778	  57.667	   2.169	   0.929	   0.943	   0.941
   1997	   9.	  77.778	  58.667	   1.739	   0.712	   0.723	   0.733
   1998	   9.	  77.778	  59.667	   2.321	   1.002	   1.174	   1.061
   1999	   9.	  77.778	  60.667	   2.266	   0.875	   1.047	   1.023
   2000	   9.	  77.778	  61.667	   2.381	   0.944	   1.029	   1.051
   2001	   9.	  77.778	  62.667	   2.806	   1.281	   1.296	   1.369
   2002	   9.	  77.778	  63.667	   2.640	   1.185	   1.065	   1.212
   2003	   9.	  77.778	  64.667	   2.821	   1.337	   1.106	   1.258
   2004	   9.	  77.778	  65.667	   2.611	   1.269	   1.056	   1.190
   2005	   9.	  77.778	  66.667	   2.482	   1.176	   0.980	   1.086
   2006	   9.	  77.778	  67.667	   2.254	   1.004	   0.929	   0.988
   2007	   9.	  77.778	  68.667	   2.104	   1.053	   0.982	   0.992
   2008	   9.	  77.778	  69.667	   2.099	   1.005	   1.059	   1.059
   2009	   9.	  77.778	  70.667	   2.146	   1.296	   1.188	   1.232
   2010	   9.	  77.778	  71.667	   1.721	   1.154	   1.006	   1.100
   2011	   9.	  77.778	  72.667	   1.951	   1.180	   1.033	   1.110
   2012	   9.	  77.778	  73.667	   1.755	   1.059	   0.957	   1.012
   2013	   9.	  77.778	  74.667	   1.565	   0.885	   0.821	   0.849
   2014	   9.	  77.778	  75.667	   1.397	   0.885	   0.884	   0.837
   2015	   9.	  77.778	  76.667	   1.059	   0.729	   0.818	   0.755
   2016	   7.	  75.571	  75.143	   0.835	   0.749	   0.846	   0.747
   2017	   3.	  72.000	  72.000	   0.560	   0.665	   0.731	   0.650
