"variable","prev.apr","prev.may","prev.jun","prev.jul","prev.aug","prev.sep","prev.oct","prev.nov","prev.dec","curr.jan","curr.feb","curr.mar","curr.apr","curr.may","curr.jun","curr.jul","curr.aug"
"cld",-0.262401848230069,-0.417506959367864,-0.531560992550672,-0.508377593421321,-0.176237583060802,-0.182743907343547,0.0139047871439309,-0.153411781103142,-0.0221990829204281,-0.180861503966002,0.0910891878466576,0.131373058445701,-0.294735895204303,0.217244423903857,0.233766353379274,0.210965727707084,0.0624768201079413
"dtr",-0.110919523591096,-0.00570434980342711,0.0792875236289242,-0.0439889023431446,-0.299432057944117,-0.165726413035026,-0.494007632911383,-0.425073959617988,-0.463757624797609,-0.106292446225521,-0.479243243824459,-0.447004143850648,-0.10380797703425,-0.434786391393117,-0.378720406089124,-0.493496825849278,-0.464187102620926
"pet",-0.290606964682308,0.0211885482653682,0.141634717837715,-0.0399548047871972,-0.271555284954053,-0.0328782091868944,-0.337922928989246,-0.0735061445534189,-0.0681452964785662,-0.048941045284367,-0.427213105579343,-0.304952531313373,-0.08024227035742,-0.507462688590185,-0.478033007598058,-0.514333378716601,-0.601113792293989
"PETminusPRE",-0.212740423561151,0.0906552337580222,0.141073190417858,0.16530920021764,-0.441352177712792,-0.0839417576245284,-0.230137848889418,-0.376369226030965,-0.423115624812759,-0.0746686981152412,-0.529735910625607,-0.313254984668369,-0.181772807027104,-0.538163608799795,-0.555173857285911,-0.461793629578523,-0.257346596659568
"pre",-0.23777515693046,-0.4350652982349,-0.31990291839204,-0.386952837057062,-0.0665493270903411,-0.0397038127601269,-0.186433868221182,0.0220712639340801,-0.0386856184102018,-0.412023804976929,-0.0727538239454897,-0.128916852039348,-0.287282277070121,0.261090306370207,0.191104496374631,-0.160975151848829,-0.161807626517455
"tmn",-0.607393258621979,-0.21282613756474,-0.197346421655367,-0.167575924271275,-0.0068388330244194,-0.115258035043594,-0.0784331959566301,-0.126604545020581,0.0438036609812172,-0.199956148593983,-0.121874744658352,-0.147100748363531,-0.0638437501635298,-0.230818268139407,-0.462496519638804,-0.020619000368902,-0.135995614809953
"tmp",-0.497487842785709,-0.172955997312874,-0.0402993508167915,-0.114472976435522,-0.0193815358239296,-0.102135811285396,-0.270228711016642,-0.118997257421248,-0.00628556460940006,-0.207234660660807,-0.180686061337233,-0.220026220849085,-0.102374501786034,-0.34884599282665,-0.496356278909798,-0.216178371110749,-0.300527868400731
"tmx",-0.423502532113974,-0.152321106627084,0.0765327599757411,-0.12157443105007,-0.0908924428702071,-0.102639101679719,-0.374153823912741,-0.118203228636073,-0.0396461925873136,-0.176445410594864,-0.250903654192839,-0.272170212901645,-0.115129521256754,-0.405396108477327,-0.456390045073664,-0.343168949246109,-0.419884601925559
"vap",-0.615428003713647,-0.349873654219342,-0.165651547038209,-0.268973108835433,0.0752340706911837,-0.186135327765237,-0.132782576919319,-0.321473788537407,-0.0797729479163907,-0.289950725826303,-0.0700444592114844,-0.121546536957687,-0.131499790138818,-0.196547744389795,-0.36240568687371,0.0160797606377015,0.0662645069789588
"wet",-0.250713805945137,-0.48997744051577,-0.350363270005205,-0.411054953223719,-0.0801354877810719,-0.0577724868412589,-0.182348838925758,0.086315218517146,-0.00816513030477735,-0.453924290436597,0.0607537360929174,-0.115008697239388,-0.361729348199696,0.265286518088071,0.144711779357741,0.00829286244490752,-0.0908600135612834
"PDSI_prewhiten",-0.165773112446363,-0.450116861670323,-0.149923347678467,-0.233802253852874,-0.0705699061173513,-0.210341157231817,-0.2017841853245,-0.0318908707362641,-0.220816289178886,-0.279355144046708,-0.0922281484283522,-0.116178982002641,-0.263641526309238,0.275252263831221,0.106809139572985,0.0883234078882679,-0.198419261491005
