"variable","prev.apr","prev.may","prev.jun","prev.jul","prev.aug","prev.sep","prev.oct","prev.nov","prev.dec","curr.jan","curr.feb","curr.mar","curr.apr","curr.may","curr.jun","curr.jul","curr.aug"
"cld",-0.145572387770653,-0.395918744654043,-0.250349109355356,-0.480845007564472,-0.190175363291859,-0.321769967920288,-0.169746441826192,-0.173508928585078,-0.0650700951324122,-0.0866446380398702,-0.298812733304907,-0.277930653158754,-0.34313924025172,-0.0720617482549479,-0.169200576852443,-0.168910553427908,-0.404846032589141
"dtr",-0.15885631124756,-0.0479063907987691,-0.201781535108876,-0.117168080162419,-0.293431232056678,-0.420892089025398,-0.429911200547741,-0.303422001022231,-0.422891734643138,-0.216823660734143,-0.335736559647155,-0.557259128938665,-0.463773544054099,-0.37010027182824,-0.496564138984735,-0.393167019655216,-0.442746596811062
"pet",-0.143693984346427,-0.178454968313096,-0.303012847889138,-0.0505945437892392,-0.230379358572584,-0.54287897457884,-0.529860100371816,-0.562427014753388,-0.447109770479714,-0.204843145011656,-0.364366203411154,-0.475477927070145,-0.294248825001602,-0.513697614049508,-0.466491339414353,-0.413837461220533,-0.272239470593302
"PETminusPRE",-0.157593920105818,-0.260168401819976,-0.217290190059403,-0.206328839801977,-0.266638177322438,-0.225389054167045,-0.318509449764984,-0.37315822384477,-0.445302621253577,-0.404816031838575,-0.194786254237739,-0.468131285687253,-0.32495521581092,-0.431760936096739,-0.456813602888613,-0.527101789790871,-0.496235711873872
"pre",-0.242354082342439,-0.289033866659663,-0.284984683964083,-0.219888859359095,-0.0711113376699729,-0.222042580839768,-0.303913410542352,-0.189426242039694,-0.0928560146520625,-0.410976987876345,-0.27491027944067,-0.0365528387038247,-0.398474830940735,-0.0717310475520514,-0.110871333141994,0.105737562290947,0.0245478532086411
"tmn",-0.0371197235628143,-0.169373234414656,-0.196318923107105,0.0311624317941625,-0.074207643503197,-0.162104270577102,-0.143957059569526,-0.156307955350764,-0.137114948726146,-0.146574052558107,-0.246029686188502,-0.306336879395925,-0.123776274636055,-0.456061290509869,-0.275139739738653,-0.209451016589351,-0.161799654981135
"tmp",-0.00011750720450102,-0.133608635517744,-0.141942399300645,0.0374802080759262,-0.16931027485611,-0.31184296754383,-0.164369648766066,-0.166798084181494,-0.125021227934574,-0.12453983397645,-0.30193931168869,-0.384788051693823,-0.0867561903231929,-0.463124285327102,-0.326315629388447,-0.33830116958961,-0.292971021663506
"tmx",-0.0430915594479452,-0.134422326652336,-0.0838587965659554,-0.0390976622443401,-0.179950768918813,-0.43373705339837,-0.186760250600346,-0.273739214645111,-0.167288808099001,-0.110052248027228,-0.304297538312815,-0.437233481743616,-0.222263969895266,-0.440225436681679,-0.388231604513957,-0.392762825700123,-0.33181266430984
"vap",-0.00432652321329207,-0.142920604542237,0.0293637532193713,0.0364144313639808,-0.0771814975982138,-0.188364514010154,-0.098735376832715,0.0234439144410038,-5.72082037916449e-05,-0.0779944818929046,-0.180771376096584,-0.291367654047844,-0.178903635787938,-0.364064025475723,-0.159476527349907,-0.116598191014041,-0.102531317759292
"wet",-0.280522386901261,-0.345768329778686,-0.241371652482127,-0.174909111545016,-0.10233322450143,-0.24832203216035,-0.268180350531737,-0.148951157140427,-0.0287809388856645,-0.404180042690731,-0.300298287333223,0.00822876337615017,-0.37532020273285,-0.0614550550280213,-0.083954692846631,0.106710924405142,0.0477290670266444
"PDSI_prewhiten",-0.32098781932083,-0.442837668629511,-0.289032131485133,-0.261714510813353,-0.0723853495644192,-0.114673080169993,-0.0768564032256376,-0.147371956741562,-0.0993296363284658,-0.331782410821441,-0.289034007737833,0.0594068862457819,-0.360034965505609,0.0121142225382085,-0.0678577635796025,0.145119771939762,0.0270161507538088
